time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1510228_c,1510228_h,1510228_p,1510228_r,1510228_s,1510229_c,1510229_h,1510229_r,1510229_s
2023-05-30 23:45:00,,24.62,35.1,26.2,30.65,27.5,27.5,[27.5],1.0,35.1,37.8,27.7,27.0,0.0,26.2,28.5,28.0
2023-05-30 23:50:00,,24.62,36.0,27.7,31.85,27.7,27.7,[27.7],1.0,36.0,38.1,28.0,27.0,0.0,27.7,28.7,28.0
2023-05-30 23:55:00,,24.62,37.2,27.7,32.45,27.9,27.9,[27.9],1.0,37.2,74.4,27.6,27.0,0.0,27.7,28.9,28.0
2023-05-31 00:00:00,,24.62,37.0,27.4,32.2,27.8,27.8,[27.8],1.0,37.0,,27.2,27.0,0.0,27.4,29.0,28.0
2023-05-31 00:05:00,,24.62,36.1,26.4,31.25,27.7,27.7,[27.7],1.0,36.1,108.3,27.1,25.0,0.0,26.4,29.0,28.0
2023-05-31 00:10:00,,24.62,36.1,25.8,30.950000000000003,27.5,27.5,[27.5],1.0,36.1,72.1,25.9,25.0,0.0,25.8,28.8,28.0
2023-05-31 00:15:00,,24.62,34.9,24.1,29.5,27.3,27.3,[27.3],1.0,34.9,75.6,26.4,25.0,0.0,24.1,28.7,28.0
2023-05-31 00:20:00,,24.62,34.6,24.1,29.35,27.2,27.2,[27.2],1.0,34.6,74.1,26.3,25.0,0.0,24.1,28.6,28.0
2023-05-31 00:25:00,,24.62,34.8,24.4,29.6,27.2,27.2,[27.2],1.0,34.8,75.5,26.4,25.0,0.0,24.4,28.5,28.0
2023-05-31 00:30:00,,24.62,34.8,24.4,29.6,27.1,27.1,[27.1],1.0,34.8,73.6,26.1,25.0,0.0,24.4,28.4,28.0
2023-05-31 00:35:00,,24.62,34.3,24.4,29.35,27.1,27.1,[27.1],1.0,34.3,73.2,26.1,25.0,0.0,24.4,28.3,28.0
2023-05-31 00:40:00,,24.62,34.5,24.3,29.4,27.0,27.0,[27.0],1.0,34.5,38.0,25.9,26.0,0.0,24.3,28.3,28.0
2023-05-31 00:45:00,,24.62,34.4,24.4,29.4,27.1,27.1,[27.1],1.0,34.4,38.1,26.5,26.0,0.0,24.4,28.3,28.0
2023-05-31 00:50:00,,24.62,35.8,25.5,30.65,27.2,27.2,[27.2],1.0,35.8,38.0,27.0,26.0,0.0,25.5,28.4,28.0
2023-05-31 00:55:00,,24.62,35.8,26.4,31.1,27.3,27.3,[27.3],1.0,35.8,76.1,26.4,26.0,0.0,26.4,28.5,28.0
2023-05-31 01:00:00,,24.62,35.5,26.0,30.75,27.2,27.2,[27.2],1.0,35.5,38.1,26.0,26.0,0.0,26.0,28.5,28.0
2023-05-31 01:05:00,,23.71,35.5,25.5,30.5,27.2,27.2,[27.2],1.0,35.5,38.1,26.9,26.0,0.0,25.5,28.6,28.0
2023-05-31 01:10:00,,23.71,35.9,26.4,31.15,27.3,27.3,[27.3],1.0,35.9,74.2,26.6,26.0,0.0,26.4,28.7,28.0
2023-05-31 01:15:00,,23.71,35.9,26.2,31.05,27.2,27.2,[27.2],1.0,35.9,73.1,26.3,26.0,0.0,26.2,28.7,28.0
2023-05-31 01:20:00,,23.71,35.7,25.4,30.55,27.1,27.1,[27.1],1.0,35.7,75.1,26.2,26.0,0.0,25.4,28.7,28.0
2023-05-31 01:25:00,,23.71,35.1,25.0,30.05,27.1,27.1,[27.1],1.0,35.1,38.0,26.7,26.0,0.0,25.0,28.6,28.0
2023-05-31 01:30:00,,23.71,36.1,25.6,30.85,27.2,27.2,[27.2],1.0,36.1,38.1,27.0,26.0,0.0,25.6,28.7,28.0
2023-05-31 01:35:00,,23.71,36.1,26.5,31.3,27.3,27.3,[27.3],1.0,36.1,38.1,26.7,27.0,0.0,26.5,28.8,28.0
2023-05-31 01:40:00,,23.71,36.2,26.5,31.35,27.4,27.4,[27.4],1.0,36.2,38.0,27.3,27.0,0.0,26.5,28.9,28.0
2023-05-31 01:45:00,,23.71,,,,27.6,27.6,[27.6],1.0,,37.9,27.9,27.0,0.0,,29.1,28.0
2023-05-31 01:50:00,,23.71,37.3,27.9,32.599999999999994,27.8,27.8,[27.8],1.0,37.3,76.2,28.0,27.0,0.0,27.9,29.2,28.0
2023-05-31 01:55:00,,23.71,37.6,28.0,32.8,27.8,27.8,[27.8],1.0,37.6,73.6,27.3,27.0,0.0,28.0,29.4,28.0
2023-05-31 02:00:00,,23.71,,,,27.7,27.7,[27.7],1.0,,38.0,27.4,27.0,0.0,,29.4,28.0
2023-05-31 02:05:00,,23.71,36.7,26.8,31.75,27.8,27.8,[27.8],1.0,36.7,108.6,27.7,25.0,0.0,26.8,29.4,28.0
2023-05-31 02:10:00,,23.71,37.1,27.0,32.05,27.6,27.6,[27.6],1.0,37.1,106.8,26.4,25.0,0.0,27.0,29.3,28.0
2023-05-31 02:15:00,,23.71,35.9,24.9,30.4,27.4,27.4,[27.4],1.0,35.9,73.4,26.1,25.0,0.0,24.9,29.0,28.0
2023-05-31 02:20:00,,23.71,34.9,23.8,29.35,27.3,27.3,[27.3],1.0,34.9,72.9,26.3,25.0,0.0,23.8,28.9,28.0
2023-05-31 02:25:00,,23.71,35.0,24.2,29.6,27.3,27.3,[27.3],1.0,35.0,74.0,26.4,25.0,0.0,24.2,28.8,28.0
2023-05-31 02:30:00,,23.71,34.5,24.4,29.45,27.2,27.2,[27.2],1.0,34.5,74.8,26.3,25.0,0.0,24.4,28.7,28.0
2023-05-31 02:35:00,,23.71,34.7,24.5,29.6,27.2,27.2,[27.2],1.0,34.7,73.2,26.3,26.0,0.0,24.5,28.6,28.0
2023-05-31 02:40:00,,23.71,34.4,24.4,29.4,27.2,27.2,[27.2],1.0,34.4,38.1,26.2,26.0,0.0,24.4,28.5,28.0
2023-05-31 02:45:00,,23.71,34.6,24.6,29.6,27.2,27.2,[27.2],1.0,34.6,38.1,26.9,26.0,0.0,24.6,28.5,28.0
2023-05-31 02:50:00,,23.71,35.3,25.8,30.55,27.3,27.3,[27.3],1.0,35.3,74.0,26.7,26.0,0.0,25.8,28.6,28.0
2023-05-31 02:55:00,,23.71,35.5,25.9,30.7,27.3,27.3,[27.3],1.0,35.5,73.5,26.4,26.0,0.0,25.9,28.6,28.0
2023-05-31 03:00:00,,23.71,35.5,25.3,30.4,27.2,27.2,[27.2],1.0,35.5,74.8,26.3,26.0,0.0,25.3,28.6,28.0
2023-05-31 03:05:00,,23.71,34.9,25.0,29.95,27.2,27.2,[27.2],1.0,34.9,69.8,26.5,25.0,0.0,25.0,28.5,28.0
2023-05-31 03:10:00,,23.71,35.1,25.3,30.200000000000003,27.2,27.2,[27.2],1.0,35.1,75.7,26.5,25.0,0.0,25.3,28.5,28.0
2023-05-31 03:15:00,,23.71,35.1,25.2,30.15,27.1,27.1,[27.1],1.0,35.1,74.2,26.4,25.0,0.0,25.2,28.5,28.0
2023-05-31 03:20:00,,23.71,34.8,25.0,29.9,27.1,27.1,[27.1],1.0,34.8,74.4,26.2,25.0,0.0,25.0,28.4,28.0
2023-05-31 03:25:00,,23.71,34.8,24.7,29.75,27.2,27.2,[27.2],1.0,34.8,75.2,26.3,25.0,0.0,24.7,28.4,28.0
2023-05-31 03:30:00,,23.71,34.4,24.6,29.5,27.2,27.2,[27.2],1.0,34.4,72.7,26.1,25.0,0.0,24.6,28.3,28.0
2023-05-31 03:35:00,,23.71,34.5,24.4,29.45,27.2,27.2,[27.2],1.0,34.5,38.5,26.0,26.0,0.0,24.4,28.3,28.0
2023-05-31 03:40:00,,23.71,34.2,25.4,29.8,27.2,27.2,[27.2],1.0,34.2,38.2,26.6,26.0,0.0,25.4,28.3,28.0
2023-05-31 03:45:00,,23.71,34.7,25.4,30.05,27.3,27.3,[27.3],1.0,34.7,72.5,26.7,26.0,0.0,25.4,28.4,28.0
2023-05-31 03:50:00,,23.71,35.6,25.9,30.75,27.2,27.2,[27.2],1.0,35.6,75.4,26.3,26.0,0.0,25.9,28.4,28.0
2023-05-31 03:55:00,,23.71,35.2,25.4,30.3,27.2,27.2,[27.2],1.0,35.2,39.3,26.2,26.0,0.0,25.4,28.4,28.0
2023-05-31 04:00:00,,23.71,35.1,24.9,30.0,27.2,27.2,[27.2],1.0,35.1,38.1,26.8,26.0,0.0,24.9,28.4,28.0
2023-05-31 04:05:00,,23.71,35.7,25.8,30.75,27.3,27.3,[27.3],1.0,35.7,105.7,26.5,25.0,0.0,25.8,28.5,28.0
2023-05-31 04:10:00,,23.71,35.7,25.7,30.700000000000003,27.2,27.2,[27.2],1.0,35.7,74.2,26.1,25.0,0.0,25.7,28.4,28.0
2023-05-31 04:15:00,,23.71,34.9,24.5,29.7,27.1,27.1,[27.1],1.0,34.9,74.0,26.1,25.0,0.0,24.5,28.4,28.0
2023-05-31 04:20:00,,23.71,34.7,24.5,29.6,27.1,27.1,[27.1],1.0,34.7,73.2,26.1,25.0,0.0,24.5,28.4,28.0
2023-05-31 04:25:00,,23.71,34.7,24.4,29.55,27.1,27.1,[27.1],1.0,34.7,74.6,26.1,25.0,0.0,24.4,28.3,28.0
2023-05-31 04:30:00,,23.71,34.3,24.4,29.35,27.1,27.1,[27.1],1.0,34.3,71.9,25.8,25.0,0.0,24.4,28.2,28.0
2023-05-31 04:35:00,,23.71,34.4,24.2,29.3,27.1,27.1,[27.1],1.0,34.4,38.3,26.0,26.0,0.0,24.2,28.2,28.0
2023-05-31 04:40:00,,23.71,35.0,24.5,29.75,27.1,27.1,[27.1],1.0,35.0,38.1,26.7,26.0,0.0,24.5,28.2,28.0
2023-05-31 04:45:00,,23.71,35.0,26.1,30.55,27.3,27.3,[27.3],1.0,35.0,72.4,26.8,26.0,0.0,26.1,28.3,28.0
2023-05-31 04:50:00,,23.71,35.4,25.6,30.5,27.2,27.2,[27.2],1.0,35.4,75.4,26.4,26.0,0.0,25.6,28.4,28.0
2023-05-31 04:55:00,,23.71,35.4,25.6,30.5,27.2,27.2,[27.2],1.0,35.4,72.9,26.2,26.0,0.0,25.6,28.4,28.0
2023-05-31 05:00:00,,23.71,34.8,25.0,29.9,27.1,27.1,[27.1],1.0,34.8,38.1,26.4,26.0,0.0,25.0,28.4,28.0
2023-05-31 05:05:00,,23.71,34.8,26.0,30.4,27.2,27.2,[27.2],1.0,34.8,76.2,26.9,25.0,0.0,26.0,28.4,28.0
2023-05-31 05:10:00,,23.71,35.7,26.0,30.85,27.2,27.2,[27.2],1.0,35.7,73.8,26.5,25.0,0.0,26.0,28.4,28.0
2023-05-31 05:15:00,,23.71,35.1,25.5,30.3,27.2,27.2,[27.2],1.0,35.1,74.1,26.3,25.0,0.0,25.5,28.4,28.0
2023-05-31 05:20:00,,23.71,35.1,25.0,30.05,27.2,27.2,[27.2],1.0,35.1,74.7,26.2,25.0,0.0,25.0,28.4,28.0
2023-05-31 05:25:00,,23.71,34.7,24.8,29.75,27.2,27.2,[27.2],1.0,34.7,72.8,26.1,25.0,0.0,24.8,28.3,28.0
2023-05-31 05:30:00,,23.71,34.7,24.6,29.65,27.1,27.1,[27.1],1.0,34.7,75.6,26.2,25.0,0.0,24.6,28.3,28.0
2023-05-31 05:35:00,,23.71,34.5,24.4,29.45,27.1,27.1,[27.1],1.0,34.5,73.5,26.1,25.0,0.0,24.4,28.2,28.0
2023-05-31 05:40:00,,23.71,34.3,24.4,29.35,27.0,27.0,[27.0],1.0,34.3,38.0,25.8,26.0,0.0,24.4,28.2,28.0
2023-05-31 05:45:00,,23.71,34.3,24.6,29.45,27.1,27.1,[27.1],1.0,34.3,,26.7,26.0,0.0,24.6,28.2,28.0
2023-05-31 05:50:00,,23.71,35.6,26.2,30.9,27.2,27.2,[27.2],1.0,35.6,74.7,26.9,26.0,0.0,26.2,28.3,28.0
2023-05-31 05:55:00,,23.71,35.6,26.2,30.9,27.2,27.2,[27.2],1.0,35.6,74.4,26.3,26.0,0.0,26.2,28.3,28.0
2023-05-31 06:00:00,,23.71,35.4,25.6,30.5,27.1,27.1,[27.1],1.0,35.4,73.9,26.2,26.0,0.0,25.6,28.4,28.0
2023-05-31 06:05:00,,23.71,35.0,25.1,30.05,27.1,27.1,[27.1],1.0,35.0,74.2,26.0,25.0,0.0,25.1,28.3,28.0
2023-05-31 06:10:00,,23.71,34.7,24.8,29.75,27.0,27.0,[27.0],1.0,34.7,73.7,26.0,25.0,0.0,24.8,28.2,28.0
2023-05-31 06:15:00,,23.71,34.5,24.5,29.5,27.0,27.0,[27.0],1.0,34.5,75.2,26.0,25.0,0.0,24.5,28.2,28.0
2023-05-31 06:20:00,,23.71,34.5,24.4,29.45,27.0,27.0,[27.0],1.0,34.5,72.8,25.9,25.0,0.0,24.4,28.1,28.0
2023-05-31 06:25:00,,23.71,34.1,24.2,29.15,27.0,27.0,[27.0],1.0,34.1,76.0,26.0,25.0,0.0,24.2,28.1,28.0
2023-05-31 06:30:00,,23.71,34.2,24.1,29.15,27.0,27.0,[27.0],1.0,34.2,73.0,25.8,25.0,0.0,24.1,28.0,28.0
2023-05-31 06:35:00,,23.71,33.8,24.1,28.95,27.0,27.0,[27.0],1.0,33.8,38.1,26.0,26.0,0.0,24.1,28.0,28.0
2023-05-31 06:40:00,,23.71,34.1,24.4,29.25,27.1,27.1,[27.1],1.0,34.1,38.0,26.6,26.0,0.0,24.4,28.0,28.0
2023-05-31 06:45:00,,23.71,34.4,25.6,30.0,27.2,27.2,[27.2],1.0,34.4,76.3,27.1,26.0,0.0,25.6,28.1,28.0
2023-05-31 06:50:00,,23.71,35.5,26.4,30.95,27.2,27.2,[27.2],1.0,35.5,72.9,26.4,26.0,0.0,26.4,28.2,28.0
2023-05-31 06:55:00,,23.71,35.5,25.2,30.35,27.2,27.2,[27.2],1.0,35.5,74.8,26.2,26.0,0.0,25.2,28.2,28.0
2023-05-31 07:00:00,,23.71,35.0,24.9,29.95,27.1,27.1,[27.1],1.0,35.0,38.1,26.1,26.0,0.0,24.9,28.2,28.0
2023-05-31 07:05:00,,23.71,35.0,24.9,29.95,27.1,27.1,[27.1],1.0,35.0,74.5,26.4,25.0,0.0,24.9,28.2,28.0
2023-05-31 07:10:00,,23.71,34.9,25.5,30.2,27.1,27.1,[27.1],1.0,34.9,74.3,26.1,25.0,0.0,25.5,28.2,28.0
2023-05-31 07:15:00,,23.71,34.5,24.8,29.65,27.1,27.1,[27.1],1.0,34.5,73.2,26.2,25.0,0.0,24.8,28.2,28.0
2023-05-31 07:20:00,,23.71,34.5,24.8,29.65,27.1,27.1,[27.1],1.0,34.5,75.6,26.1,25.0,0.0,24.8,28.2,28.0
2023-05-31 07:25:00,,23.71,34.5,24.5,29.5,27.1,27.1,[27.1],1.0,34.5,73.2,25.8,25.0,0.0,24.5,28.1,28.0
2023-05-31 07:30:00,,23.71,34.2,24.3,29.25,27.1,27.1,[27.1],1.0,34.2,75.4,25.8,25.0,0.0,24.3,28.0,28.0
2023-05-31 07:35:00,,23.71,34.1,24.2,29.15,27.1,27.1,[27.1],1.0,34.1,38.0,26.0,26.0,0.0,24.2,28.0,28.0
2023-05-31 07:40:00,,23.71,34.2,24.4,29.3,27.2,27.2,[27.2],1.0,34.2,38.0,26.7,26.0,0.0,24.4,28.0,28.0
2023-05-31 07:45:00,,23.71,34.6,25.6,30.1,27.3,27.3,[27.3],1.0,34.6,72.6,26.7,26.0,0.0,25.6,28.2,28.0
2023-05-31 07:50:00,,23.71,35.7,26.0,30.85,27.3,27.3,[27.3],1.0,35.7,75.8,26.3,26.0,0.0,26.0,28.2,28.0
2023-05-31 07:55:00,,23.71,35.1,25.4,30.25,,,,,35.1,,,,,25.4,,
2023-05-31 08:00:00,,23.68,35.1,25.4,30.25,27.2,27.2,[27.2],1.0,35.1,38.0,26.8,26.0,0.0,25.4,28.2,28.0
2023-05-31 08:05:00,,23.68,35.0,25.8,30.4,27.3,27.3,[27.3],1.0,35.0,104.4,26.4,25.0,0.0,25.8,28.3,28.0
2023-05-31 08:10:00,,23.68,35.6,24.6,30.1,27.2,27.2,[27.2],1.0,35.6,75.8,26.0,25.0,0.0,24.6,28.3,28.0
2023-05-31 08:15:00,,23.68,34.7,24.6,29.65,27.1,27.1,[27.1],1.0,34.7,72.7,26.0,25.0,0.0,24.6,28.2,28.0
2023-05-31 08:20:00,,23.68,34.6,24.5,29.55,27.2,27.2,[27.2],1.0,34.6,76.6,26.1,25.0,0.0,24.5,28.2,28.0
2023-05-31 08:25:00,,23.68,34.5,24.5,29.5,27.2,27.2,[27.2],1.0,34.5,74.0,26.1,25.0,0.0,24.5,28.1,28.0
2023-05-31 08:30:00,,23.68,34.2,24.5,29.35,27.2,27.2,[27.2],1.0,34.2,74.6,26.1,25.0,0.0,24.5,28.1,28.0
2023-05-31 08:35:00,,23.68,34.4,24.4,29.4,27.2,27.2,[27.2],1.0,34.4,38.2,26.1,26.0,0.0,24.4,28.0,28.0
2023-05-31 08:40:00,,23.68,35.1,24.5,29.8,27.3,27.3,[27.3],1.0,35.1,37.8,26.8,26.0,0.0,24.5,28.1,28.0
2023-05-31 08:45:00,,23.68,35.3,25.7,30.5,27.3,27.3,[27.3],1.0,35.3,73.5,26.7,26.0,0.0,25.7,28.2,28.0
2023-05-31 08:50:00,,23.68,35.3,26.0,30.65,27.3,27.3,[27.3],1.0,35.3,75.7,26.3,26.0,0.0,26.0,28.3,28.0
2023-05-31 08:55:00,,23.68,35.4,25.5,30.45,27.3,27.3,[27.3],1.0,35.4,75.5,26.2,26.0,0.0,25.5,28.2,28.0
2023-05-31 09:00:00,,23.68,34.8,25.1,29.95,27.3,27.3,[27.3],1.0,34.8,37.8,26.6,26.0,0.0,25.1,28.2,28.0
2023-05-31 09:05:00,,23.68,35.7,25.9,30.8,27.3,27.3,[27.3],1.0,35.7,110.2,26.8,25.0,0.0,25.9,28.3,28.0
2023-05-31 09:10:00,,23.68,35.7,25.9,30.8,27.3,27.3,[27.3],1.0,35.7,74.9,26.2,25.0,0.0,25.9,28.3,28.0
2023-05-31 09:15:00,,23.68,34.8,24.6,29.7,27.2,27.2,[27.2],1.0,34.8,75.7,26.1,25.0,0.0,24.6,28.2,28.0
2023-05-31 09:20:00,,23.68,34.1,24.5,29.3,27.2,27.2,[27.2],1.0,34.1,75.1,26.3,25.0,0.0,24.5,28.2,28.0
2023-05-31 09:25:00,,23.68,34.1,24.5,29.3,27.2,27.2,[27.2],1.0,34.1,75.3,26.3,25.0,0.0,24.5,28.2,28.0
2023-05-31 09:30:00,,23.68,34.1,24.4,29.25,27.2,27.2,[27.2],1.0,34.1,75.1,26.3,25.0,0.0,24.4,28.1,28.0
2023-05-31 09:35:00,,23.68,33.9,24.4,29.15,27.2,27.2,[27.2],1.0,33.9,75.5,26.2,26.0,0.0,24.4,28.0,28.0
2023-05-31 09:40:00,,23.68,34.0,24.3,29.15,27.2,27.2,[27.2],1.0,34.0,37.8,26.3,26.0,0.0,24.3,28.0,28.0
2023-05-31 09:45:00,,23.68,34.1,24.6,29.35,27.2,27.2,[27.2],1.0,34.1,38.0,26.9,26.0,0.0,24.6,28.0,28.0
2023-05-31 09:50:00,,23.68,34.9,25.7,30.3,27.3,27.3,[27.3],1.0,34.9,75.3,26.8,26.0,0.0,25.7,28.2,28.0
2023-05-31 09:55:00,,23.68,35.1,25.8,30.450000000000003,27.3,27.3,[27.3],1.0,35.1,75.7,26.5,26.0,0.0,25.8,28.2,28.0
2023-05-31 10:00:00,,23.68,34.8,25.3,30.05,27.2,27.2,[27.2],1.0,34.8,74.5,26.5,26.0,0.0,25.3,28.2,28.0
2023-05-31 10:05:00,,23.68,34.6,25.0,29.8,27.2,27.2,[27.2],1.0,34.6,75.6,26.3,25.0,0.0,25.0,28.2,28.0
2023-05-31 10:10:00,,23.68,34.3,24.7,29.5,27.1,27.1,[27.1],1.0,34.3,74.4,26.2,25.0,0.0,24.7,28.1,28.0
2023-05-31 10:15:00,,23.68,34.2,24.4,29.3,27.1,27.1,[27.1],1.0,34.2,73.2,26.1,25.0,0.0,24.4,28.1,28.0
2023-05-31 10:20:00,,23.68,34.0,24.2,29.1,27.0,27.0,[27.0],1.0,34.0,76.2,25.9,25.0,0.0,24.2,28.0,28.0
2023-05-31 10:25:00,,23.68,33.9,24.1,29.0,27.0,27.0,[27.0],1.0,33.9,74.2,26.0,25.0,0.0,24.1,28.0,28.0
2023-05-31 10:30:00,,23.68,33.8,23.9,28.85,26.9,26.9,[26.9],1.0,33.8,75.7,25.9,25.0,0.0,23.9,27.9,28.0
2023-05-31 10:35:00,,23.68,33.7,24.2,28.950000000000003,26.9,26.9,[26.9],1.0,33.7,38.4,26.0,26.0,0.0,24.2,27.9,28.0
2023-05-31 10:40:00,,23.68,33.7,24.2,28.950000000000003,27.0,27.0,[27.0],1.0,33.7,38.1,26.9,26.0,0.0,24.2,27.9,28.0
2023-05-31 10:45:00,,23.68,35.0,25.4,30.2,27.2,27.2,[27.2],1.0,35.0,73.6,27.0,26.0,0.0,25.4,28.1,28.0
2023-05-31 10:50:00,,23.68,35.0,25.8,30.4,27.2,27.2,[27.2],1.0,35.0,76.4,26.5,26.0,0.0,25.8,28.2,28.0
2023-05-31 10:55:00,,23.68,34.5,25.4,29.95,27.2,27.2,[27.2],1.0,34.5,75.3,26.4,26.0,0.0,25.4,28.2,28.0
2023-05-31 11:00:00,,23.68,34.5,25.0,29.75,27.2,27.2,[27.2],1.0,34.5,76.4,26.4,26.0,0.0,25.0,28.2,28.0
2023-05-31 11:05:00,,23.68,34.3,24.8,29.55,27.2,27.2,[27.2],1.0,34.3,74.2,26.3,25.0,0.0,24.8,28.2,28.0
2023-05-31 11:10:00,,23.68,34.1,24.6,29.35,27.2,27.2,[27.2],1.0,34.1,75.6,26.6,25.0,0.0,24.6,28.1,28.0
2023-05-31 11:15:00,,23.68,34.0,24.6,29.3,27.2,27.2,[27.2],1.0,34.0,75.2,26.3,25.0,0.0,24.6,28.1,28.0
2023-05-31 11:20:00,,23.68,34.0,24.4,29.2,27.3,27.3,[27.3],1.0,34.0,74.8,26.3,25.0,0.0,24.4,28.0,28.0
2023-05-31 11:25:00,,23.68,33.9,24.4,29.15,27.3,27.3,[27.3],1.0,33.9,77.6,26.3,25.0,0.0,24.4,28.0,28.0
2023-05-31 11:30:00,,23.68,33.8,24.4,29.1,27.2,27.2,[27.2],1.0,33.8,77.3,26.0,25.0,0.0,24.4,27.9,28.0
2023-05-31 11:35:00,,23.68,34.3,24.2,29.25,27.2,27.2,[27.2],1.0,34.3,38.0,26.1,26.0,0.0,24.2,27.9,28.0
2023-05-31 11:40:00,,23.68,33.9,24.4,29.15,27.3,27.3,[27.3],1.0,33.9,37.8,27.0,26.0,0.0,24.4,28.0,28.0
2023-05-31 11:45:00,,23.68,34.5,25.6,30.05,27.3,27.3,[27.3],1.0,34.5,76.8,26.6,26.0,0.0,25.6,28.1,28.0
2023-05-31 11:50:00,,23.68,34.6,25.6,30.1,27.3,27.3,[27.3],1.0,34.6,75.4,26.3,26.0,0.0,25.6,28.2,28.0
2023-05-31 11:55:00,,23.68,34.3,25.0,29.65,27.3,27.3,[27.3],1.0,34.3,38.0,26.2,26.0,0.0,25.0,28.2,28.0
2023-05-31 12:00:00,,23.68,34.1,24.9,29.5,27.3,27.3,[27.3],1.0,34.1,78.3,27.1,26.0,0.0,24.9,28.2,28.0
2023-05-31 12:05:00,,23.68,34.5,25.8,30.15,27.3,27.3,[27.3],1.0,34.5,75.2,26.4,25.0,0.0,25.8,28.3,28.0
2023-05-31 12:10:00,,23.68,34.5,25.4,29.95,27.3,27.3,[27.3],1.0,34.5,77.6,26.2,25.0,0.0,25.4,28.3,28.0
2023-05-31 12:15:00,,23.68,34.2,25.0,29.6,27.2,27.2,[27.2],1.0,34.2,77.3,26.2,25.0,0.0,25.0,28.2,28.0
2023-05-31 12:20:00,,23.68,34.0,24.5,29.25,27.2,27.2,[27.2],1.0,34.0,74.7,25.9,25.0,0.0,24.5,28.2,28.0
2023-05-31 12:25:00,,23.68,33.7,24.5,29.1,27.1,27.1,[27.1],1.0,33.7,78.1,25.9,25.0,0.0,24.5,28.1,28.0
2023-05-31 12:30:00,,23.68,33.7,24.5,29.1,27.1,27.1,[27.1],1.0,33.7,77.2,25.8,25.0,0.0,24.5,28.1,28.0
2023-05-31 12:35:00,,23.68,33.6,24.3,28.950000000000003,27.0,27.0,[27.0],1.0,33.6,38.1,25.9,26.0,0.0,24.3,28.0,28.0
2023-05-31 12:40:00,,23.68,33.5,24.4,28.95,27.2,27.2,[27.2],1.0,33.5,77.8,27.1,26.0,0.0,24.4,28.1,28.0
2023-05-31 12:45:00,,23.68,34.2,25.6,29.9,27.3,27.3,[27.3],1.0,34.2,77.0,26.5,26.0,0.0,25.6,28.2,28.0
2023-05-31 12:50:00,,23.68,34.2,25.4,29.8,27.3,27.3,[27.3],1.0,34.2,77.5,26.3,26.0,0.0,25.4,28.2,28.0
2023-05-31 12:55:00,,23.68,34.0,25.0,29.5,27.3,27.3,[27.3],1.0,34.0,76.4,26.2,26.0,0.0,25.0,28.2,28.0
2023-05-31 13:00:00,,23.68,34.0,24.7,29.35,27.2,27.2,[27.2],1.0,34.0,79.0,26.2,26.0,0.0,24.7,28.2,28.0
2023-05-31 13:05:00,,23.68,33.9,24.5,29.2,27.2,27.2,[27.2],1.0,33.9,37.8,26.6,25.0,0.0,24.5,28.2,28.0
2023-05-31 13:10:00,,23.68,33.9,24.9,29.4,27.2,27.2,[27.2],1.0,33.9,78.4,26.2,25.0,0.0,24.9,28.2,28.0
2023-05-31 13:15:00,,23.68,34.2,24.9,29.55,27.2,27.2,[27.2],1.0,34.2,75.8,26.0,25.0,0.0,24.9,28.2,28.0
2023-05-31 13:20:00,,23.68,34.0,24.4,29.2,27.2,27.2,[27.2],1.0,34.0,78.6,25.9,25.0,0.0,24.4,28.2,28.0
2023-05-31 13:25:00,,23.68,33.8,24.4,29.1,27.1,27.1,[27.1],1.0,33.8,80.4,25.8,25.0,0.0,24.4,28.1,28.0
2023-05-31 13:30:00,,23.68,33.6,24.2,28.9,27.1,27.1,[27.1],1.0,33.6,78.2,25.8,25.0,0.0,24.2,28.1,28.0
2023-05-31 13:35:00,,23.68,33.6,24.2,28.9,27.0,27.0,[27.0],1.0,33.6,38.2,25.8,26.0,0.0,24.2,28.0,28.0
2023-05-31 13:40:00,,23.68,33.6,24.2,28.9,27.1,27.1,[27.1],1.0,33.6,38.1,26.8,26.0,0.0,24.2,28.1,28.0
2023-05-31 13:45:00,,23.68,34.3,25.5,29.9,27.2,27.2,[27.2],1.0,34.3,76.1,26.4,26.0,0.0,25.5,28.2,28.0
2023-05-31 13:50:00,,23.68,34.7,25.5,30.1,27.2,27.2,[27.2],1.0,34.7,77.4,26.2,26.0,0.0,25.5,28.2,28.0
2023-05-31 13:55:00,,23.68,34.3,24.9,29.6,27.1,27.1,[27.1],1.0,34.3,38.0,26.3,26.0,0.0,24.9,28.2,28.0
2023-05-31 14:00:00,,23.68,34.5,24.8,29.65,27.2,27.2,[27.2],1.0,34.5,77.8,27.1,26.0,0.0,24.8,28.3,28.0
2023-05-31 14:05:00,,23.68,34.9,25.8,30.35,27.2,27.2,[27.2],1.0,34.9,75.5,26.3,25.0,0.0,25.8,28.4,28.0
2023-05-31 14:10:00,,23.68,34.3,25.3,29.8,27.2,27.2,[27.2],1.0,34.3,75.1,26.3,25.0,0.0,25.3,28.4,28.0
2023-05-31 14:15:00,,23.68,34.3,24.7,29.5,27.2,27.2,[27.2],1.0,34.3,77.2,26.2,25.0,0.0,24.7,28.3,28.0
2023-05-31 14:20:00,,23.68,34.1,24.4,29.25,27.2,27.2,[27.2],1.0,34.1,76.7,26.2,25.0,0.0,24.4,28.3,28.0
