time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,1227965_c,1227965_h,1227965_p,1227965_r,1227965_s
2023-06-02 07:45:00,30.5,16.0,33.5,33.5,33.5,1.0,33.5,8.3,24.3,26.0
2023-06-02 07:50:00,30.6,16.0,33.4,33.4,33.4,1.0,33.4,8.0,24.1,26.0
2023-06-02 07:55:00,30.6,16.0,33.0,33.0,33.0,1.0,33.0,8.1,23.8,26.0
2023-06-02 08:00:00,30.7,16.0,33.0,33.0,33.0,1.0,33.0,0.8,24.4,26.0
2023-06-02 08:05:00,30.7,16.0,32.8,32.8,32.8,1.0,32.8,0.8,25.1,26.0
2023-06-02 08:10:00,30.7,16.0,33.9,33.9,33.9,1.0,33.9,0.9,25.4,26.0
2023-06-02 08:15:00,30.7,16.0,34.7,34.7,34.7,1.0,34.7,0.9,25.6,26.0
2023-06-02 08:20:00,30.7,16.0,35.4,35.4,35.4,1.0,35.4,0.9,26.0,26.0
2023-06-02 08:25:00,30.7,16.0,35.4,35.4,35.4,1.0,35.4,0.9,26.3,26.0
2023-06-02 08:30:00,30.7,16.0,36.5,36.5,36.5,1.0,36.5,0.9,26.5,26.0
2023-06-02 08:35:00,30.8,16.0,36.5,36.5,36.5,1.0,36.5,0.9,26.8,26.0
2023-06-02 08:40:00,30.8,16.0,37.0,37.0,37.0,1.0,37.0,0.9,27.2,26.0
2023-06-02 08:45:00,30.8,16.0,37.4,37.4,37.4,1.0,37.4,0.9,27.2,26.0
2023-06-02 08:50:00,30.8,16.0,37.9,37.9,37.9,1.0,37.9,0.9,27.6,26.0
2023-06-02 08:55:00,30.8,16.0,38.4,38.4,38.4,1.0,38.4,20.3,26.8,26.0
2023-06-02 09:00:00,30.8,16.0,38.4,38.4,38.4,1.0,38.4,14.8,25.8,26.0
2023-06-02 09:05:00,30.8,16.0,36.0,36.0,36.0,1.0,36.0,13.4,25.4,26.0
2023-06-02 09:10:00,30.8,16.0,35.0,35.0,35.0,1.0,35.0,11.4,24.7,26.0
2023-06-02 09:15:00,30.8,16.0,34.2,34.2,34.2,1.0,34.2,9.5,24.8,26.0
2023-06-02 09:20:00,30.8,16.0,34.2,34.2,34.2,1.0,34.2,8.2,24.7,26.0
2023-06-02 09:25:00,30.9,16.0,33.7,33.7,33.7,1.0,33.7,8.2,24.5,26.0
2023-06-02 09:30:00,30.9,16.0,33.4,33.4,33.4,1.0,33.4,8.5,24.5,26.0
2023-06-02 09:35:00,30.9,16.0,33.4,33.4,33.4,1.0,33.4,8.3,24.0,26.0
2023-06-02 09:40:00,30.9,16.0,33.2,33.2,33.2,1.0,33.2,8.3,24.1,26.0
2023-06-02 09:45:00,30.9,16.0,33.0,33.0,33.0,1.0,33.0,8.4,24.0,26.0
2023-06-02 09:50:00,30.9,16.0,32.9,32.9,32.9,1.0,32.9,8.5,23.7,26.0
2023-06-02 09:55:00,30.9,16.0,32.8,32.8,32.8,1.0,32.8,8.5,23.7,26.0
2023-06-02 10:00:00,30.9,16.0,32.8,32.8,32.8,1.0,32.8,0.8,24.2,26.0
2023-06-02 10:05:00,31.0,16.0,33.4,33.4,33.4,1.0,33.4,0.8,24.8,26.0
2023-06-02 10:10:00,31.0,16.0,33.4,33.4,33.4,1.0,33.4,0.9,25.1,26.0
2023-06-02 10:15:00,31.0,16.0,34.8,34.8,34.8,1.0,34.8,0.9,25.5,26.0
2023-06-02 10:20:00,31.0,16.0,34.8,34.8,34.8,1.0,34.8,0.9,25.9,26.0
2023-06-02 10:25:00,31.0,16.0,36.0,36.0,36.0,1.0,36.0,0.9,26.4,26.0
2023-06-02 10:30:00,31.1,16.0,36.0,36.0,36.0,1.0,36.0,0.9,26.5,26.0
2023-06-02 10:35:00,31.1,16.0,37.0,37.0,37.0,1.0,37.0,0.9,26.8,26.0
2023-06-02 10:40:00,31.1,16.0,37.0,37.0,37.0,1.0,37.0,0.9,27.1,26.0
2023-06-02 10:45:00,31.1,16.0,37.9,37.9,37.9,1.0,37.9,0.9,27.1,26.0
2023-06-02 10:50:00,31.1,16.0,37.9,37.9,37.9,1.0,37.9,0.9,27.7,26.0
2023-06-02 10:55:00,31.2,16.0,38.3,38.3,38.3,1.0,38.3,21.4,27.7,26.0
2023-06-02 11:00:00,31.1,16.0,37.0,37.0,37.0,1.0,37.0,15.6,25.8,26.0
2023-06-02 11:05:00,31.1,16.0,37.0,37.0,37.0,1.0,37.0,13.5,25.4,26.0
2023-06-02 11:10:00,31.2,16.0,35.8,35.8,35.8,1.0,35.8,11.1,24.8,26.0
2023-06-02 11:15:00,31.1,16.0,34.8,34.8,34.8,1.0,34.8,8.7,24.7,26.0
2023-06-02 11:20:00,31.2,16.0,33.9,33.9,33.9,1.0,33.9,8.6,24.8,26.0
2023-06-02 11:25:00,31.2,16.0,33.8,33.8,33.8,1.0,33.8,8.5,24.7,26.0
2023-06-02 11:30:00,31.2,16.0,33.8,33.8,33.8,1.0,33.8,8.5,24.7,26.0
2023-06-02 11:35:00,31.2,16.0,33.6,33.6,33.6,1.0,33.6,8.6,24.4,26.0
2023-06-02 11:40:00,31.2,16.0,33.6,33.6,33.6,1.0,33.6,8.9,24.0,26.0
2023-06-02 11:45:00,31.2,16.0,33.4,33.4,33.4,1.0,33.4,8.9,24.1,26.0
2023-06-02 11:50:00,31.2,16.0,33.4,33.4,33.4,1.0,33.4,8.8,23.9,26.0
2023-06-02 11:55:00,31.2,16.0,33.2,33.2,33.2,1.0,33.2,9.0,23.9,26.0
2023-06-02 12:00:00,31.2,16.0,33.1,33.1,33.1,1.0,33.1,9.0,23.8,26.0
2023-06-02 12:05:00,31.2,16.0,33.0,33.0,33.0,1.0,33.0,0.8,24.9,26.0
2023-06-02 12:10:00,31.3,16.0,33.9,33.9,33.9,1.0,33.9,0.8,25.2,26.0
2023-06-02 12:15:00,31.3,16.0,34.7,34.7,34.7,1.0,34.7,0.9,25.7,26.0
2023-06-02 12:20:00,31.3,16.0,35.3,35.3,35.3,1.0,35.3,0.9,26.0,26.0
2023-06-02 12:25:00,31.3,16.0,35.5,35.5,35.5,1.0,35.5,0.9,26.2,26.0
2023-06-02 12:30:00,31.3,16.0,35.9,35.9,35.9,1.0,35.9,0.9,26.6,26.0
2023-06-02 12:35:00,31.3,16.0,37.0,37.0,37.0,1.0,37.0,0.9,26.9,26.0
2023-06-02 12:40:00,31.3,16.0,37.0,37.0,37.0,1.0,37.0,0.9,27.1,26.0
2023-06-02 12:45:00,31.4,16.0,37.8,37.8,37.8,1.0,37.8,0.9,27.4,26.0
2023-06-02 12:50:00,31.4,16.0,38.1,38.1,38.1,1.0,38.1,0.9,27.6,26.0
2023-06-02 12:55:00,31.4,16.0,38.1,38.1,38.1,1.0,38.1,22.5,26.4,26.0
2023-06-02 13:00:00,31.4,16.0,38.3,38.3,38.3,1.0,38.3,15.3,25.9,26.0
2023-06-02 13:05:00,31.4,16.0,36.1,36.1,36.1,1.0,36.1,16.2,25.8,26.0
2023-06-02 13:10:00,31.4,16.0,36.1,36.1,36.1,1.0,36.1,15.9,25.4,26.0
2023-06-02 13:15:00,31.4,16.0,34.1,34.1,34.1,1.0,34.1,12.2,24.7,26.0
2023-06-02 13:20:00,31.4,16.0,34.1,34.1,34.1,1.0,34.1,9.4,24.6,26.0
2023-06-02 13:25:00,31.4,16.0,33.4,33.4,33.4,1.0,33.4,8.9,24.4,26.0
2023-06-02 13:30:00,31.4,16.0,33.2,33.2,33.2,1.0,33.2,8.8,24.2,26.0
2023-06-02 13:35:00,31.4,16.0,33.2,33.2,33.2,1.0,33.2,8.8,24.2,26.0
2023-06-02 13:40:00,31.4,16.0,33.1,33.1,33.1,1.0,33.1,8.9,24.0,26.0
2023-06-02 13:45:00,31.5,16.0,33.1,33.1,33.1,1.0,33.1,8.7,24.0,26.0
2023-06-02 13:50:00,31.5,16.0,33.1,33.1,33.1,1.0,33.1,8.9,24.0,26.0
2023-06-02 13:55:00,31.5,16.0,32.9,32.9,32.9,1.0,32.9,9.4,23.9,26.0
2023-06-02 14:00:00,31.5,16.0,32.9,32.9,32.9,1.0,32.9,0.8,24.3,26.0
2023-06-02 14:05:00,31.5,16.0,33.2,33.2,33.2,1.0,33.2,0.8,24.6,26.0
2023-06-02 14:10:00,31.5,16.0,33.2,33.2,33.2,1.0,33.2,0.8,25.1,26.0
2023-06-02 14:15:00,31.6,16.0,34.0,34.0,34.0,1.0,34.0,0.9,25.7,26.0
2023-06-02 14:20:00,31.6,16.0,35.3,35.3,35.3,1.0,35.3,0.9,26.0,26.0
2023-06-02 14:25:00,31.6,16.0,35.6,35.6,35.6,1.0,35.6,0.9,26.3,26.0
2023-06-02 14:30:00,31.6,16.0,36.6,36.6,36.6,1.0,36.6,0.9,26.5,26.0
2023-06-02 14:35:00,31.7,16.0,37.0,37.0,37.0,1.0,37.0,0.9,26.7,26.0
2023-06-02 14:40:00,31.7,16.0,37.0,37.0,37.0,1.0,37.0,0.9,26.7,26.0
2023-06-02 14:45:00,31.7,16.0,37.8,37.8,37.8,1.0,37.8,0.9,27.4,26.0
2023-06-02 14:50:00,31.7,16.0,37.8,37.8,37.8,1.0,37.8,0.9,27.6,26.0
2023-06-02 14:55:00,31.7,16.0,38.2,38.2,38.2,1.0,38.2,21.7,27.1,26.0
2023-06-02 15:00:00,31.8,16.0,38.4,38.4,38.4,1.0,38.4,15.8,25.9,26.0
2023-06-02 15:05:00,31.8,16.0,36.0,36.0,36.0,1.0,36.0,,25.8,26.0
2023-06-02 15:10:00,31.8,16.0,36.0,36.0,36.0,1.0,36.0,14.8,25.3,26.0
2023-06-02 15:15:00,31.8,16.0,35.1,35.1,35.1,1.0,35.1,10.5,24.4,26.0
2023-06-02 15:20:00,31.9,16.0,33.8,33.8,33.8,1.0,33.8,9.0,24.8,26.0
2023-06-02 15:25:00,31.9,16.0,33.7,33.7,33.7,1.0,33.7,8.8,24.3,26.0
2023-06-02 15:30:00,32.0,16.0,33.6,33.6,33.6,1.0,33.6,8.8,24.3,26.0
2023-06-02 15:35:00,32.0,16.0,33.5,33.5,33.5,1.0,33.5,8.9,24.1,26.0
2023-06-02 15:40:00,32.0,16.0,33.4,33.4,33.4,1.0,33.4,9.0,24.1,26.0
2023-06-02 15:45:00,32.0,16.0,33.1,33.1,33.1,1.0,33.1,9.0,24.1,26.0
2023-06-02 15:50:00,32.0,16.0,33.0,33.0,33.0,1.0,33.0,9.1,23.9,26.0
2023-06-02 15:55:00,32.0,16.0,33.0,33.0,33.0,1.0,33.0,0.9,24.2,26.0
2023-06-02 16:00:00,32.1,16.0,33.5,33.5,33.5,1.0,33.5,0.8,24.8,26.0
2023-06-02 16:05:00,32.1,16.0,33.5,33.5,33.5,1.0,33.5,0.8,25.3,26.0
2023-06-02 16:10:00,32.1,16.0,34.7,34.7,34.7,1.0,34.7,0.9,25.5,26.0
2023-06-02 16:15:00,32.2,16.0,35.5,35.5,35.5,1.0,35.5,0.9,26.0,26.0
2023-06-02 16:20:00,32.2,16.0,36.1,36.1,36.1,1.0,36.1,0.9,26.0,26.0
2023-06-02 16:25:00,32.3,16.0,36.6,36.6,36.6,1.0,36.6,0.9,26.5,26.0
2023-06-02 16:30:00,32.4,16.0,36.6,36.6,36.6,1.0,36.6,0.9,26.9,26.0
2023-06-02 16:35:00,32.4,16.0,37.1,37.1,37.1,1.0,37.1,0.9,27.1,26.0
2023-06-02 16:40:00,32.4,16.0,37.5,37.5,37.5,1.0,37.5,0.9,27.5,26.0
2023-06-02 16:45:00,32.4,16.0,38.0,38.0,38.0,1.0,38.0,21.0,26.8,26.0
2023-06-02 16:50:00,32.4,16.0,38.3,38.3,38.3,1.0,38.3,16.1,25.5,26.0
2023-06-02 16:55:00,32.4,16.0,37.4,37.4,37.4,1.0,37.4,15.6,25.5,26.0
2023-06-02 17:00:00,32.4,16.0,35.0,35.0,35.0,1.0,35.0,13.0,25.0,26.0
2023-06-02 17:05:00,32.4,16.0,35.0,35.0,35.0,1.0,35.0,9.5,24.4,26.0
2023-06-02 17:10:00,32.4,16.0,34.2,34.2,34.2,1.0,34.2,8.7,24.4,26.0
2023-06-02 17:15:00,32.4,16.0,33.8,33.8,33.8,1.0,33.8,8.7,24.4,26.0
2023-06-02 17:20:00,32.4,16.0,33.8,33.8,33.8,1.0,33.8,8.7,24.3,26.0
2023-06-02 17:25:00,32.4,16.0,33.6,33.6,33.6,1.0,33.6,8.8,24.3,26.0
2023-06-02 17:30:00,32.4,16.0,33.5,33.5,33.5,1.0,33.5,8.8,24.1,26.0
2023-06-02 17:35:00,32.4,16.0,33.2,33.2,33.2,1.0,33.2,8.7,24.0,26.0
2023-06-02 17:40:00,32.4,16.0,33.2,33.2,33.2,1.0,33.2,9.0,24.1,26.0
2023-06-02 17:45:00,32.4,16.0,33.0,33.0,33.0,1.0,33.0,8.8,23.8,26.0
2023-06-02 17:50:00,32.4,16.0,32.9,32.9,32.9,1.0,32.9,8.7,23.9,26.0
2023-06-02 17:55:00,32.4,16.0,32.8,32.8,32.8,1.0,32.8,0.8,24.4,26.0
2023-06-02 18:00:00,32.3,16.0,32.8,32.8,32.8,1.0,32.8,0.8,24.8,26.0
2023-06-02 18:05:00,32.3,16.0,34.0,34.0,34.0,1.0,34.0,0.9,25.2,26.0
2023-06-02 18:10:00,32.2,16.0,34.7,34.7,34.7,1.0,34.7,0.9,25.7,26.0
2023-06-02 18:15:00,32.2,,34.7,34.7,34.7,1.0,34.7,0.9,26.0,26.0
2023-06-02 18:20:00,32.1,16.0,36.0,36.0,36.0,1.0,36.0,0.9,26.2,26.0
2023-06-02 18:25:00,32.0,16.0,36.5,36.5,36.5,1.0,36.5,0.9,26.5,26.0
2023-06-02 18:30:00,31.9,16.0,37.0,37.0,37.0,1.0,37.0,0.9,26.8,26.0
2023-06-02 18:35:00,31.8,16.0,37.4,37.4,37.4,1.0,37.4,0.9,27.2,26.0
2023-06-02 18:40:00,31.8,16.0,37.9,37.9,37.9,1.0,37.9,0.9,27.4,26.0
2023-06-02 18:45:00,31.7,16.0,37.9,37.9,37.9,1.0,37.9,0.9,27.6,26.0
2023-06-02 18:50:00,31.6,16.0,38.2,38.2,38.2,1.0,38.2,21.2,27.0,26.0
2023-06-02 18:55:00,31.6,16.0,38.4,38.4,38.4,1.0,38.4,15.5,25.7,26.0
2023-06-02 19:00:00,31.5,16.0,37.5,37.5,37.5,1.0,37.5,15.4,25.6,26.0
2023-06-02 19:05:00,31.5,16.0,35.0,35.0,35.0,1.0,35.0,13.4,25.2,26.0
2023-06-02 19:10:00,31.4,16.0,35.0,35.0,35.0,1.0,35.0,11.2,24.9,26.0
2023-06-02 19:15:00,31.4,16.0,34.1,34.1,34.1,1.0,34.1,8.6,24.4,26.0
2023-06-02 19:20:00,31.4,16.0,33.3,33.3,33.3,1.0,33.3,8.5,24.3,26.0
2023-06-02 19:25:00,31.4,16.0,33.2,33.2,33.2,1.0,33.2,8.5,24.1,26.0
2023-06-02 19:30:00,31.4,16.0,33.1,33.1,33.1,1.0,33.1,8.5,24.1,26.0
2023-06-02 19:35:00,31.4,16.0,33.1,33.1,33.1,1.0,33.1,8.5,24.0,26.0
2023-06-02 19:40:00,31.4,16.0,33.0,33.0,33.0,1.0,33.0,8.6,23.7,26.0
2023-06-02 19:45:00,31.4,16.0,32.9,32.9,32.9,1.0,32.9,0.8,24.5,26.0
2023-06-02 19:50:00,31.4,16.0,32.9,32.9,32.9,1.0,32.9,0.8,25.0,26.0
2023-06-02 19:55:00,31.4,16.0,34.2,34.2,34.2,1.0,34.2,0.9,25.4,26.0
2023-06-02 20:00:00,31.4,16.0,34.9,34.9,34.9,1.0,34.9,0.9,25.7,26.0
2023-06-02 20:05:00,31.3,16.0,34.9,34.9,34.9,1.0,34.9,0.9,26.1,26.0
2023-06-02 20:10:00,31.3,16.0,36.1,36.1,36.1,1.0,36.1,0.9,26.4,26.0
2023-06-02 20:15:00,31.3,16.0,36.7,36.7,36.7,1.0,36.7,0.9,26.6,26.0
2023-06-02 20:20:00,31.3,16.0,37.2,37.2,37.2,1.0,37.2,0.9,26.9,26.0
2023-06-02 20:25:00,31.3,16.0,37.3,37.3,37.3,1.0,37.3,0.9,27.4,26.0
2023-06-02 20:30:00,31.3,16.0,38.0,38.0,38.0,1.0,38.0,0.9,27.6,26.0
2023-06-02 20:35:00,31.3,16.0,38.4,38.4,38.4,1.0,38.4,19.2,27.1,26.0
2023-06-02 20:40:00,31.2,16.0,38.4,38.4,38.4,1.0,38.4,14.9,25.7,26.0
2023-06-02 20:45:00,31.2,16.0,37.5,37.5,37.5,1.0,37.5,14.9,25.7,26.0
2023-06-02 20:50:00,31.2,16.0,36.4,36.4,36.4,1.0,36.4,11.9,25.1,26.0
2023-06-02 20:55:00,31.2,16.0,34.2,34.2,34.2,1.0,34.2,9.0,25.1,26.0
2023-06-02 21:00:00,31.2,16.0,33.8,33.8,33.8,1.0,33.8,8.2,24.3,26.0
2023-06-02 21:05:00,31.2,16.0,33.8,33.8,33.8,1.0,33.8,8.2,24.5,26.0
2023-06-02 21:10:00,31.2,16.0,33.5,33.5,33.5,1.0,33.5,8.2,24.0,26.0
2023-06-02 21:15:00,31.2,16.0,33.2,33.2,33.2,1.0,33.2,8.4,24.2,26.0
2023-06-02 21:20:00,31.2,16.0,,,,1.0,,8.2,24.0,26.0
2023-06-02 21:25:00,31.1,16.0,32.9,32.9,32.9,1.0,32.9,8.2,24.0,26.0
2023-06-02 21:30:00,31.1,16.0,32.6,32.6,32.6,1.0,32.6,8.2,23.6,26.0
2023-06-02 21:35:00,31.1,16.0,32.5,32.5,32.5,1.0,32.5,0.8,24.0,26.0
2023-06-02 21:40:00,31.1,16.0,32.5,32.5,32.5,1.0,32.5,0.8,24.9,26.0
2023-06-02 21:45:00,31.1,16.0,33.9,33.9,33.9,1.0,33.9,0.9,25.2,26.0
2023-06-02 21:50:00,31.1,16.0,34.6,34.6,34.6,1.0,34.6,0.9,25.8,26.0
2023-06-02 21:55:00,31.1,16.0,34.6,34.6,34.6,1.0,34.6,0.9,26.0,26.0
2023-06-02 22:00:00,31.1,16.0,35.3,35.3,35.3,1.0,35.3,0.9,26.4,26.0
2023-06-02 22:05:00,31.1,16.0,36.0,36.0,36.0,1.0,36.0,0.9,26.4,26.0
2023-06-02 22:10:00,31.1,16.0,36.5,36.5,36.5,1.0,36.5,0.9,26.8,26.0
2023-06-02 22:15:00,31.1,16.0,37.0,37.0,37.0,1.0,37.0,0.9,27.2,26.0
2023-06-02 22:20:00,31.1,16.0,37.8,37.8,37.8,1.0,37.8,0.9,27.3,26.0
2023-06-02 22:25:00,31.1,16.0,38.2,38.2,38.2,1.0,38.2,12.3,27.8,26.0
2023-06-02 22:30:00,31.1,16.0,38.2,38.2,38.2,1.0,38.2,15.9,25.6,26.0
2023-06-02 22:35:00,31.1,16.0,37.8,37.8,37.8,1.0,37.8,14.6,25.7,26.0
2023-06-02 22:40:00,31.0,16.0,35.1,35.1,35.1,1.0,35.1,11.8,25.1,26.0
2023-06-02 22:45:00,31.0,16.0,34.2,34.2,34.2,1.0,34.2,9.9,24.6,26.0
2023-06-02 22:50:00,31.0,16.0,33.6,33.6,33.6,1.0,33.6,8.1,24.5,26.0
2023-06-02 22:55:00,31.0,16.0,33.6,33.6,33.6,1.0,33.6,8.0,24.4,26.0
2023-06-02 23:00:00,31.0,16.0,33.1,33.1,33.1,1.0,33.1,8.3,24.3,26.0
2023-06-02 23:05:00,31.0,16.0,33.0,33.0,33.0,1.0,33.0,8.1,24.2,26.0
2023-06-02 23:10:00,31.0,16.0,32.8,32.8,32.8,1.0,32.8,8.1,24.0,26.0
2023-06-02 23:15:00,31.0,16.0,32.6,32.6,32.6,1.0,32.6,8.1,23.9,26.0
2023-06-02 23:20:00,31.0,16.0,32.6,32.6,32.6,1.0,32.6,0.8,24.6,26.0
2023-06-02 23:25:00,31.0,16.0,33.2,33.2,33.2,1.0,33.2,0.8,24.9,26.0
2023-06-02 23:30:00,30.9,16.0,34.0,34.0,34.0,1.0,34.0,0.9,25.2,26.0
2023-06-02 23:35:00,30.9,16.0,34.8,34.8,34.8,1.0,34.8,0.9,25.2,26.0
2023-06-02 23:40:00,30.9,16.0,34.8,34.8,34.8,1.0,34.8,0.9,26.1,26.0
2023-06-02 23:45:00,30.9,16.0,36.0,36.0,36.0,1.0,36.0,0.9,26.1,26.0
2023-06-02 23:50:00,30.9,16.0,36.0,36.0,36.0,1.0,36.0,0.9,26.6,26.0
2023-06-02 23:55:00,30.9,16.0,37.0,37.0,37.0,1.0,37.0,0.9,26.8,26.0
2023-06-03 00:00:00,30.9,16.0,37.5,37.5,37.5,1.0,37.5,0.9,27.1,26.0
2023-06-03 00:05:00,30.9,16.0,37.5,37.5,37.5,1.0,37.5,0.9,27.5,26.0
2023-06-03 00:10:00,30.9,16.0,37.9,37.9,37.9,1.0,37.9,19.9,26.6,26.0
2023-06-03 00:15:00,30.9,16.0,38.2,38.2,38.2,1.0,38.2,14.2,25.5,26.0
2023-06-03 00:20:00,,,,,,,,,,
2023-06-03 00:25:00,30.8,16.0,34.8,34.8,34.8,1.0,34.8,11.8,24.9,26.0
2023-06-03 00:30:00,30.8,16.0,34.8,34.8,34.8,1.0,34.8,8.0,24.5,26.0
2023-06-03 00:35:00,30.8,16.0,33.8,33.8,33.8,1.0,33.8,8.0,24.3,26.0
2023-06-03 00:40:00,30.8,16.0,33.2,33.2,33.2,1.0,33.2,8.2,24.3,26.0
2023-06-03 00:45:00,30.8,16.0,33.2,33.2,33.2,1.0,33.2,8.0,24.1,26.0
2023-06-03 00:50:00,30.8,16.0,32.9,32.9,32.9,1.0,32.9,8.0,23.9,26.0
2023-06-03 00:55:00,30.8,16.0,32.7,32.7,32.7,1.0,32.7,8.0,24.0,26.0
2023-06-03 01:00:00,30.8,16.0,32.7,32.7,32.7,1.0,32.7,8.0,23.8,26.0
2023-06-03 01:05:00,30.8,16.0,32.5,32.5,32.5,1.0,32.5,0.8,24.4,26.0
2023-06-03 01:10:00,30.8,16.0,32.5,32.5,32.5,1.0,32.5,0.8,24.7,26.0
2023-06-03 01:15:00,30.8,16.0,33.1,33.1,33.1,1.0,33.1,0.9,25.3,26.0
2023-06-03 01:20:00,30.8,16.0,34.5,34.5,34.5,1.0,34.5,0.9,25.7,26.0
2023-06-03 01:25:00,30.7,16.0,34.7,34.7,34.7,1.0,34.7,0.9,25.5,26.0
2023-06-03 01:30:00,30.7,16.0,35.2,35.2,35.2,1.0,35.2,0.9,26.1,26.0
2023-06-03 01:35:00,30.7,16.0,36.5,36.5,36.5,1.0,36.5,0.9,26.5,26.0
2023-06-03 01:40:00,30.7,16.0,36.9,36.9,36.9,1.0,36.9,0.9,26.7,26.0
2023-06-03 01:45:00,30.7,16.0,36.9,36.9,36.9,1.0,36.9,0.9,26.7,26.0
2023-06-03 01:50:00,30.7,16.0,37.8,37.8,37.8,1.0,37.8,0.9,27.3,26.0
2023-06-03 01:55:00,30.7,16.0,38.1,38.1,38.1,1.0,38.1,0.9,27.6,26.0
2023-06-03 02:00:00,30.7,16.0,38.1,38.1,38.1,1.0,38.1,20.1,26.2,26.0
2023-06-03 02:05:00,30.7,16.0,38.3,38.3,38.3,1.0,38.3,14.3,25.7,26.0
2023-06-03 02:10:00,30.6,16.0,37.0,37.0,37.0,1.0,37.0,14.2,25.5,26.0
2023-06-03 02:15:00,30.6,16.0,34.4,34.4,34.4,1.0,34.4,10.6,24.8,26.0
2023-06-03 02:20:00,30.6,16.0,34.4,34.4,34.4,1.0,34.4,8.3,24.4,26.0
2023-06-03 02:25:00,30.6,16.0,33.4,33.4,33.4,1.0,33.4,7.9,24.4,26.0
2023-06-03 02:30:00,30.6,16.0,33.1,33.1,33.1,1.0,33.1,8.1,24.2,26.0
2023-06-03 02:35:00,30.6,16.0,33.1,33.1,33.1,1.0,33.1,7.9,24.2,26.0
2023-06-03 02:40:00,30.6,16.0,32.9,32.9,32.9,1.0,32.9,7.9,24.1,26.0
2023-06-03 02:45:00,30.6,16.0,32.7,32.7,32.7,1.0,32.7,0.8,23.9,26.0
2023-06-03 02:50:00,30.5,16.0,32.6,32.6,32.6,1.0,32.6,0.8,24.1,26.0
2023-06-03 02:55:00,30.5,16.0,33.1,33.1,33.1,1.0,33.1,0.9,24.8,26.0
2023-06-03 03:00:00,30.5,16.0,33.9,33.9,33.9,1.0,33.9,0.9,25.3,26.0
2023-06-03 03:05:00,30.5,16.0,34.5,34.5,34.5,1.0,34.5,0.9,26.0,26.0
2023-06-03 03:10:00,30.5,16.0,35.3,35.3,35.3,1.0,35.3,0.9,26.0,26.0
2023-06-03 03:15:00,30.5,16.0,36.0,36.0,36.0,1.0,36.0,0.9,26.3,26.0
2023-06-03 03:20:00,30.5,16.0,37.0,37.0,37.0,1.0,37.0,0.9,26.6,26.0
2023-06-03 03:25:00,30.5,16.0,37.3,37.3,37.3,1.0,37.3,0.9,27.3,26.0
2023-06-03 03:30:00,30.5,16.0,37.5,37.5,37.5,1.0,37.5,0.9,27.3,26.0
2023-06-03 03:35:00,30.5,16.0,38.2,38.2,38.2,1.0,38.2,19.6,27.4,26.0
2023-06-03 03:40:00,30.4,16.0,38.2,38.2,38.2,1.0,38.2,13.4,25.5,26.0
2023-06-03 03:45:00,30.4,16.0,36.2,36.2,36.2,1.0,36.2,12.8,25.2,26.0
2023-06-03 03:50:00,30.4,16.0,36.2,36.2,36.2,1.0,36.2,10.7,24.8,26.0
2023-06-03 03:55:00,30.4,16.0,35.0,35.0,35.0,1.0,35.0,8.1,24.8,26.0
2023-06-03 04:00:00,30.4,16.0,34.1,34.1,34.1,1.0,34.1,7.9,24.7,26.0
2023-06-03 04:05:00,30.4,16.0,33.7,33.7,33.7,1.0,33.7,7.8,24.4,26.0
2023-06-03 04:10:00,30.4,16.0,33.3,33.3,33.3,1.0,33.3,7.9,24.2,26.0
2023-06-03 04:15:00,30.4,16.0,33.1,33.1,33.1,1.0,33.1,7.9,24.1,26.0
2023-06-03 04:20:00,30.3,16.0,32.9,32.9,32.9,1.0,32.9,7.8,24.0,26.0
2023-06-03 04:25:00,30.3,16.0,32.5,32.5,32.5,1.0,32.5,7.9,23.8,26.0
2023-06-03 04:30:00,30.3,16.0,32.5,32.5,32.5,1.0,32.5,0.8,24.4,26.0
2023-06-03 04:35:00,30.3,16.0,33.2,33.2,33.2,1.0,33.2,0.8,24.7,26.0
2023-06-03 04:40:00,30.3,16.0,34.0,34.0,34.0,1.0,34.0,0.9,25.2,26.0
2023-06-03 04:45:00,30.3,16.0,34.0,34.0,34.0,1.0,34.0,0.9,25.7,26.0
2023-06-03 04:50:00,30.3,16.0,34.8,34.8,34.8,1.0,34.8,0.9,26.0,26.0
2023-06-03 04:55:00,30.3,16.0,35.5,35.5,35.5,1.0,35.5,0.9,26.3,26.0
2023-06-03 05:00:00,30.2,16.0,36.0,36.0,36.0,1.0,36.0,0.9,26.5,26.0
2023-06-03 05:05:00,30.2,16.0,37.0,37.0,37.0,1.0,37.0,0.9,26.8,26.0
2023-06-03 05:10:00,30.2,16.0,37.5,37.5,37.5,1.0,37.5,0.9,27.2,26.0
2023-06-03 05:15:00,30.2,16.0,37.5,37.5,37.5,1.0,37.5,0.9,27.4,26.0
2023-06-03 05:20:00,30.2,16.0,38.2,38.2,38.2,1.0,38.2,1.2,27.4,26.0
2023-06-03 05:25:00,30.2,16.0,38.0,38.0,38.0,1.0,38.0,15.6,25.8,26.0
2023-06-03 05:30:00,30.2,16.0,38.0,38.0,38.0,1.0,38.0,14.0,25.4,26.0
2023-06-03 05:35:00,30.2,16.0,36.6,36.6,36.6,1.0,36.6,12.0,25.2,26.0
