time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,2048030_c,2048030_p,2048030_r,2048030_s,3814937_c,3814937_h,3814937_p,3814937_r,3814937_s,3816381_c,3816381_h,3816381_p,3816381_r,3816381_s
2023-06-04 16:10:00,28.7,46.79,31.4,29.8,30.6,27.9,27.9,[27.9],,0.7,,,,29.8,5.08,26.0,26.0,,31.4,0.0,,
2023-06-04 16:15:00,28.0,46.81,31.2,29.9,30.55,27.7,27.7,[27.7],,0.73,,,,29.9,4.97,28.0,26.0,,31.2,0.0,,
2023-06-04 16:20:00,26.9,46.84,31.4,29.8,30.6,27.9,27.9,[27.9],,0.73,,,,29.8,0.91,27.0,26.0,,31.4,0.0,,
2023-06-04 16:25:00,27.6,46.78999999999999,31.4,29.8,30.6,27.9,27.9,[27.9],,0.75,,,,29.8,4.95,26.5,26.0,,31.4,0.0,,
2023-06-04 16:30:00,26.2,46.76,31.3,29.7,30.5,27.8,27.8,[27.8],,0.75,,,,29.7,0.77,27.0,26.0,,31.3,0.0,,
2023-06-04 16:35:00,27.3,46.8,31.3,29.8,30.55,27.9,27.9,[27.9],,0.73,,,,29.8,4.88,26.5,26.0,,31.3,0.0,,
2023-06-04 16:40:00,27.9,46.75,31.3,29.8,30.55,27.8,27.8,[27.8],,,,,,29.8,,,,,31.3,,,
2023-06-04 16:45:00,27.2,46.79,31.1,29.6,30.35,27.9,27.9,[27.9],,0.74,,,,29.6,4.79,27.0,26.0,,31.1,0.0,,
2023-06-04 16:50:00,28.1,46.85,31.3,29.8,30.55,27.9,27.9,[27.9],,0.76,,,,29.8,0.59,29.0,26.0,,31.3,0.0,,
2023-06-04 16:55:00,27.4,46.83,31.3,29.8,30.55,27.9,27.9,[27.9],,0.77,,,,29.8,4.91,26.0,26.0,,31.3,0.0,,
2023-06-04 17:00:00,27.4,46.75,31.2,29.8,30.5,27.7,27.7,[27.7],,0.75,,,,29.8,4.78,28.5,26.0,,31.2,0.0,,
2023-06-04 17:05:00,27.4,46.71,31.2,29.7,30.45,27.7,27.7,[27.7],,0.76,,,,29.7,4.9,25.5,26.0,,31.2,0.0,,
2023-06-04 17:10:00,27.8,46.78,31.0,29.7,30.35,27.7,27.7,[27.7],,0.76,,,,29.7,4.72,27.5,26.0,,31.0,0.0,,
2023-06-04 17:15:00,26.6,46.81,31.0,29.7,30.35,27.8,27.8,[27.8],,0.76,,,,29.7,0.82,27.0,26.0,,31.0,0.0,,
2023-06-04 17:20:00,27.0,46.85,31.3,29.7,30.5,27.9,27.9,[27.9],,0.78,,,,29.7,4.99,26.5,26.0,,31.3,0.0,,
2023-06-04 17:25:00,26.2,46.760000000000005,31.2,29.6,30.4,27.8,27.8,[27.8],,0.76,,,,29.6,0.6,27.5,26.0,,31.2,0.0,,
2023-06-04 17:30:00,26.4,46.82,31.3,29.6,30.450000000000003,27.9,27.9,[27.9],,0.78,,,,29.6,4.81,27.5,26.0,,31.3,0.0,,
2023-06-04 17:35:00,28.4,46.81999999999999,31.3,29.9,30.6,27.9,27.9,[27.9],,0.78,,,,29.9,0.6,28.0,26.0,,31.3,0.0,,
2023-06-04 17:40:00,26.9,46.75,31.3,29.8,30.55,27.9,27.9,[27.9],,0.78,,,,29.8,4.64,25.5,26.0,,31.3,0.0,,
2023-06-04 17:45:00,27.2,46.85,31.3,29.8,30.55,27.8,27.8,[27.8],,0.76,,,,29.8,4.55,28.5,26.0,,31.3,0.0,,
2023-06-04 17:50:00,26.6,46.760000000000005,31.3,29.6,30.450000000000003,27.8,27.8,[27.8],,0.74,,,,29.6,5.03,25.5,26.0,,31.3,0.0,,
2023-06-04 17:55:00,27.9,46.78,31.3,29.7,30.5,27.7,27.7,[27.7],,0.79,,,,29.7,4.71,27.5,26.0,,31.3,0.0,,
2023-06-04 18:00:00,27.5,46.81999999999999,31.1,29.7,30.4,27.8,27.8,[27.8],,0.79,,,,29.7,0.9,27.0,26.0,,31.1,0.0,,
2023-06-04 18:05:00,28.4,46.88,31.4,30.0,30.7,27.9,27.9,[27.9],,0.77,,,,30.0,4.97,27.0,26.0,,31.4,0.0,,
2023-06-04 18:10:00,27.5,46.85,31.3,30.0,30.65,27.8,27.8,[27.8],,0.78,,,,30.0,0.8,27.0,26.0,,31.3,0.0,,
2023-06-04 18:15:00,27.1,46.79,31.3,29.9,30.6,27.9,27.9,[27.9],,0.77,,,,29.9,4.81,26.5,26.0,,31.3,0.0,,
2023-06-04 18:20:00,28.1,46.74,31.0,29.9,30.45,27.8,27.8,[27.8],,0.79,,,,29.9,0.6,27.0,26.0,,31.0,0.0,,
2023-06-04 18:25:00,26.3,46.78999999999999,31.0,29.7,30.35,27.9,27.9,[27.9],,0.78,,,,29.7,4.59,27.0,26.0,,31.0,0.0,,
2023-06-04 18:30:00,26.3,46.83,31.0,29.8,30.4,27.9,27.9,[27.9],,0.78,,,,29.8,0.59,27.0,26.0,,31.0,0.0,,
2023-06-04 18:35:00,26.3,46.89,31.3,29.8,30.55,27.9,27.9,[27.9],,0.74,,,,29.8,4.69,26.0,26.0,,31.3,0.0,,
2023-06-04 18:40:00,25.9,46.82,31.2,29.8,30.5,27.9,27.9,[27.9],,0.76,,,,29.8,4.42,28.5,26.0,,31.2,0.0,,
2023-06-04 18:45:00,26.0,46.85,31.2,29.9,30.55,28.0,28.0,[28.0],,0.75,,,,29.9,4.87,27.0,26.0,,31.2,0.0,,
2023-06-04 18:50:00,27.1,46.79,31.3,29.9,30.6,27.9,27.9,[27.9],,0.77,,,,29.9,4.79,26.5,26.0,,31.3,0.0,,
2023-06-04 18:55:00,25.9,46.82,31.1,29.6,30.35,27.8,27.8,[27.8],,0.76,,,,29.6,0.79,26.5,26.0,,31.1,0.0,,
2023-06-04 19:00:00,26.8,46.8,31.2,29.8,30.5,27.9,27.9,[27.9],,0.76,,,,29.8,4.91,26.5,26.0,,31.2,0.0,,
2023-06-04 19:05:00,26.3,46.7,31.0,29.5,30.25,27.7,27.7,[27.7],,0.78,,,,29.5,0.59,27.0,26.0,,31.0,0.0,,
2023-06-04 19:10:00,26.9,46.82,31.0,29.7,30.35,27.8,27.8,[27.8],,0.75,,,,29.7,4.82,27.0,26.0,,31.0,0.0,,
2023-06-04 19:15:00,26.9,46.85,31.3,29.7,30.5,27.8,27.8,[27.8],,0.76,,,,29.7,0.59,29.0,26.0,,31.3,0.0,,
2023-06-04 19:20:00,26.8,46.83,31.3,29.7,30.5,27.8,27.8,[27.8],,0.77,,,,29.7,4.82,28.5,26.0,,31.3,0.0,,
2023-06-04 19:25:00,27.8,46.82,31.2,29.8,30.5,27.9,27.9,[27.9],,0.78,,,,29.8,4.91,28.5,26.0,,31.2,0.0,,
2023-06-04 19:30:00,26.6,46.78,31.2,29.7,30.45,27.9,27.9,[27.9],,0.77,,,,29.7,4.74,25.5,26.0,,31.2,0.0,,
2023-06-04 19:35:00,26.6,46.81999999999999,31.1,29.7,30.4,27.8,27.8,[27.8],,0.75,,,,29.7,4.71,28.0,26.0,,31.1,0.0,,
2023-06-04 19:40:00,26.2,46.83,31.2,29.7,30.45,27.9,27.9,[27.9],,0.77,,,,29.7,0.81,27.0,26.0,,31.2,0.0,,
2023-06-04 19:45:00,26.7,46.89,31.4,29.7,30.55,28.1,28.1,[28.1],,0.77,,,,29.7,4.89,27.0,26.0,,31.4,0.0,,
2023-06-04 19:50:00,26.5,46.79,31.3,29.7,30.5,27.9,27.9,[27.9],,0.74,,,,29.7,0.59,26.5,26.0,,31.3,0.0,,
2023-06-04 19:55:00,26.4,46.83,31.3,29.9,30.6,27.9,27.9,[27.9],,0.77,,,,29.9,4.61,27.5,26.0,,31.3,0.0,,
2023-06-04 20:00:00,28.5,46.88,31.4,29.9,30.65,28.0,28.0,[28.0],,0.77,,,,29.9,0.59,28.5,26.0,,31.4,0.0,,
2023-06-04 20:05:00,26.2,46.87,31.4,29.9,30.65,28.0,28.0,[28.0],,0.74,,,,29.9,4.61,26.0,26.0,,31.4,0.0,,
2023-06-04 20:10:00,26.2,46.78,31.2,29.8,30.5,27.9,27.9,[27.9],,0.77,,,,29.8,1.95,28.5,26.0,,31.2,0.0,,
2023-06-04 20:15:00,26.7,46.84,31.3,29.9,30.6,27.9,27.9,[27.9],,0.76,,,,29.9,4.83,27.5,26.0,,31.3,0.0,,
2023-06-04 20:20:00,27.9,46.8,31.3,30.0,30.65,28.0,28.0,[28.0],,0.77,,,,30.0,4.92,27.5,26.0,,31.3,0.0,,
2023-06-04 20:25:00,26.9,46.75,31.5,29.7,30.6,27.8,27.8,[27.8],,0.78,,,,29.7,4.9,26.5,26.0,,31.5,0.0,,
2023-06-04 20:30:00,27.5,46.83,31.2,30.0,30.6,27.8,27.8,[27.8],,0.79,,,,30.0,4.77,26.5,26.0,,31.2,0.0,,
2023-06-04 20:35:00,26.9,46.75,31.3,29.6,30.450000000000003,27.7,27.7,[27.7],,0.75,,,,29.6,0.8,27.0,26.0,,31.3,0.0,,
2023-06-04 20:40:00,28.6,46.81,31.1,29.8,30.450000000000003,27.8,27.8,[27.8],,0.77,,,,29.8,4.78,27.0,26.0,,31.1,0.0,,
2023-06-04 20:45:00,28.6,46.85,31.1,29.7,30.4,28.0,28.0,[28.0],,0.79,,,,29.7,0.59,28.5,26.0,,31.1,0.0,,
2023-06-04 20:50:00,26.6,46.88,31.4,29.9,30.65,28.0,28.0,[28.0],,0.76,,,,29.9,4.74,28.5,26.0,,31.4,0.0,,
2023-06-04 20:55:00,27.7,46.8,31.2,29.7,30.45,27.9,27.9,[27.9],,0.73,,,,29.7,0.59,28.0,26.0,,31.2,0.0,,
2023-06-04 21:00:00,27.8,46.75,31.2,29.8,30.5,27.9,27.9,[27.9],,0.74,,,,29.8,4.79,26.0,26.0,,31.2,0.0,,
2023-06-04 21:05:00,29.0,46.77,31.0,29.7,30.35,27.8,27.8,[27.8],,,,,,29.7,,,,,31.0,,,
2023-06-04 21:10:00,28.3,46.78,31.1,29.7,30.4,27.8,27.8,[27.8],,0.76,,,,29.7,4.76,27.0,26.0,,31.1,0.0,,
2023-06-04 21:15:00,28.0,46.86,31.3,29.9,30.6,27.9,27.9,[27.9],,0.75,,,,29.9,4.68,27.5,26.0,,31.3,0.0,,
2023-06-04 21:20:00,26.9,46.81,31.3,29.7,30.5,27.8,27.8,[27.8],,0.74,,,,29.7,0.81,26.0,26.0,,31.3,0.0,,
2023-06-04 21:25:00,28.1,46.84,31.2,29.9,30.55,27.9,27.9,[27.9],,0.75,,,,29.9,4.82,27.0,26.0,,31.2,0.0,,
2023-06-04 21:30:00,27.1,46.75,31.0,29.6,30.3,27.8,27.8,[27.8],,0.75,,,,29.6,0.59,27.0,26.0,,31.0,0.0,,
2023-06-04 21:35:00,28.7,46.79,31.0,29.8,30.4,27.6,27.6,[27.6],,0.76,,,,29.8,4.78,27.0,26.0,,31.0,0.0,,
2023-06-04 21:40:00,28.7,46.85,31.0,29.7,30.35,27.8,27.8,[27.8],,0.76,,,,29.7,0.59,29.0,26.0,,31.0,0.0,,
2023-06-04 21:45:00,27.2,46.83,31.3,29.8,30.55,27.9,27.9,[27.9],,0.75,,,,29.8,4.9,26.5,26.0,,31.3,0.0,,
2023-06-04 21:50:00,28.2,46.79,31.3,29.7,30.5,27.9,27.9,[27.9],,0.74,,,,29.7,0.77,28.5,26.0,,31.3,0.0,,
2023-06-04 21:55:00,26.9,46.78,31.1,29.7,30.4,27.8,27.8,[27.8],,0.75,,,,29.7,4.84,28.5,26.0,,31.1,0.0,,
2023-06-04 22:00:00,27.8,46.8,31.0,29.7,30.35,27.7,27.7,[27.7],,0.75,,,,29.7,4.84,28.0,26.0,,31.0,0.0,,
2023-06-04 22:05:00,28.9,46.84,31.0,29.7,30.35,27.9,27.9,[27.9],,0.74,,,,29.7,4.76,26.5,26.0,,31.0,0.0,,
2023-06-04 22:10:00,27.5,46.83,31.3,29.6,30.450000000000003,27.9,27.9,[27.9],,0.73,,,,29.6,4.72,27.0,26.0,,31.3,0.0,,
2023-06-04 22:15:00,27.5,46.81999999999999,31.2,29.9,30.55,27.9,27.9,[27.9],,0.74,,,,29.9,0.79,26.5,26.0,,31.2,0.0,,
2023-06-04 22:20:00,27.3,46.78,31.2,29.8,30.5,28.0,28.0,[28.0],,0.74,,,,29.8,4.62,26.5,26.0,,31.2,0.0,,
2023-06-04 22:25:00,27.3,46.74,31.0,29.8,30.4,27.8,27.8,[27.8],,0.76,,,,29.8,0.59,27.0,26.0,,31.0,0.0,,
2023-06-04 22:30:00,26.5,46.83,31.0,29.7,30.35,27.9,27.9,[27.9],,0.73,,,,29.7,4.56,27.5,26.0,,31.0,0.0,,
2023-06-04 22:35:00,27.9,46.83,31.3,29.8,30.55,27.9,27.9,[27.9],,0.74,,,,29.8,0.58,29.0,26.0,,31.3,0.0,,
2023-06-04 22:40:00,27.9,46.870000000000005,31.3,29.8,30.55,28.0,28.0,[28.0],,0.74,,,,29.8,4.77,26.0,26.0,,31.3,0.0,,
2023-06-04 22:45:00,26.7,,31.2,29.8,30.5,27.9,27.9,[27.9],,0.75,,,,29.8,4.84,28.5,26.0,,31.2,0.0,,
2023-06-04 22:50:00,28.6,46.84,31.2,29.9,30.55,27.9,27.9,[27.9],,0.74,,,,29.9,4.84,27.0,26.0,,31.2,0.0,,
2023-06-04 22:55:00,28.6,46.83,31.4,30.1,30.75,27.9,27.9,[27.9],,0.74,,,,30.1,4.85,27.0,26.0,,31.4,0.0,,
2023-06-04 23:00:00,27.3,46.75,31.4,29.8,30.6,27.8,27.8,[27.8],,0.73,,,,29.8,0.8,26.0,26.0,,31.4,0.0,,
2023-06-04 23:05:00,27.6,46.78999999999999,31.3,29.8,30.55,27.9,27.9,[27.9],,0.73,,,,29.8,4.7,26.5,26.0,,31.3,0.0,,
2023-06-04 23:10:00,27.0,46.7,31.3,29.9,30.6,27.9,27.9,[27.9],,0.75,,,,29.9,0.59,27.0,26.0,,31.3,0.0,,
2023-06-04 23:15:00,27.0,46.44,31.1,29.8,30.450000000000003,27.8,27.8,[27.8],,0.76,,,,29.8,4.71,27.0,26.0,,31.1,0.0,,
2023-06-04 23:20:00,27.1,46.870000000000005,31.2,29.8,30.5,27.8,27.8,[27.8],,0.75,,,,29.8,0.59,29.0,26.0,,31.2,0.0,,
2023-06-04 23:25:00,27.3,46.78,31.4,29.8,30.6,28.0,28.0,[28.0],,0.74,,,,29.8,4.68,26.0,26.0,,31.4,0.0,,
2023-06-04 23:30:00,27.8,46.44,31.4,29.8,30.6,27.8,27.8,[27.8],,0.74,,,,29.8,4.34,26.0,26.0,,31.4,0.0,,
2023-06-04 23:35:00,27.4,46.81999999999999,31.2,29.9,30.55,27.8,27.8,[27.8],,0.76,,,,29.9,4.88,27.0,26.0,,31.2,0.0,,
2023-06-04 23:40:00,28.6,46.81,31.4,30.0,30.7,28.0,28.0,[28.0],,0.71,,,,30.0,4.7,27.5,26.0,,31.4,0.0,,
2023-06-04 23:45:00,26.8,46.75,31.4,30.0,30.7,27.8,27.8,[27.8],,0.73,,,,30.0,0.91,27.5,26.0,,31.4,0.0,,
2023-06-04 23:50:00,26.9,46.8,31.3,29.7,30.5,27.9,27.9,[27.9],,0.75,,,,29.7,4.7,27.0,26.0,,31.3,0.0,,
2023-06-04 23:55:00,26.9,46.75,31.1,29.6,30.35,27.7,27.7,[27.7],,0.74,,,,29.6,0.78,27.0,26.0,,31.1,0.0,,
2023-06-05 00:00:00,27.7,46.79,31.1,29.6,30.35,27.9,27.9,[27.9],,0.74,,,,29.6,4.6,27.0,26.0,,31.1,0.0,,
2023-06-05 00:05:00,27.7,46.84,31.1,29.8,30.450000000000003,28.0,28.0,[28.0],,0.73,,,,29.8,0.58,29.0,26.0,,31.1,0.0,,
2023-06-05 00:10:00,26.4,46.82,31.4,29.8,30.6,28.0,28.0,[28.0],,0.74,,,,29.8,4.7,26.5,26.0,,31.4,0.0,,
2023-06-05 00:15:00,27.3,46.760000000000005,31.4,29.7,30.55,27.9,27.9,[27.9],,0.76,,,,29.7,0.59,28.5,26.0,,31.4,0.0,,
2023-06-05 00:20:00,27.6,46.8,31.3,29.7,30.5,28.0,28.0,[28.0],,0.76,,,,29.7,4.82,27.0,26.0,,31.3,0.0,,
2023-06-05 00:25:00,28.3,46.85,31.3,30.0,30.65,28.1,28.1,[28.1],,0.75,,,,30.0,4.69,28.0,26.0,,31.3,0.0,,
2023-06-05 00:30:00,26.7,46.74,31.5,30.0,30.75,27.8,27.8,[27.8],,0.74,,,,30.0,4.72,25.5,26.0,,31.5,0.0,,
2023-06-05 00:35:00,27.7,46.81,31.3,29.8,30.55,27.9,27.9,[27.9],,0.74,,,,29.8,4.84,27.5,26.0,,31.3,0.0,,
2023-06-05 00:40:00,26.4,46.73,31.3,29.9,30.6,27.9,27.9,[27.9],,0.73,,,,29.9,0.79,26.0,26.0,,31.3,0.0,,
2023-06-05 00:45:00,26.7,46.7,31.1,29.8,30.450000000000003,27.8,27.8,[27.8],,0.75,,,,29.8,4.71,27.5,26.0,,31.1,0.0,,
2023-06-05 00:50:00,27.3,46.81,31.2,29.7,30.45,28.0,28.0,[28.0],,0.74,,,,29.7,0.59,28.5,26.0,,31.2,0.0,,
2023-06-05 00:55:00,26.7,46.87,31.3,29.7,30.5,28.0,28.0,[28.0],,0.72,,,,29.7,4.69,26.5,26.0,,31.3,0.0,,
2023-06-05 01:00:00,27.5,46.79,31.2,30.0,30.6,27.8,27.8,[27.8],,0.74,,,,30.0,0.59,28.0,26.0,,31.2,0.0,,
2023-06-05 01:05:00,26.4,46.83,31.2,30.0,30.6,27.9,27.9,[27.9],,0.74,,,,30.0,4.8,27.0,26.0,,31.2,0.0,,
2023-06-05 01:10:00,26.4,46.81999999999999,31.5,30.0,30.75,28.1,28.1,[28.1],,0.74,,,,30.0,4.98,28.5,26.0,,31.5,0.0,,
2023-06-05 01:15:00,26.7,46.75,31.4,30.0,30.7,27.8,27.8,[27.8],,0.73,,,,30.0,4.8,26.0,26.0,,31.4,0.0,,
2023-06-05 01:20:00,26.9,46.76,31.3,29.9,30.6,27.8,27.8,[27.8],,0.74,,,,29.9,4.96,28.0,26.0,,31.3,0.0,,
2023-06-05 01:25:00,26.9,46.81,31.3,29.9,30.6,27.9,27.9,[27.9],,0.75,,,,29.9,0.81,27.0,26.0,,31.3,0.0,,
2023-06-05 01:30:00,26.8,46.84,31.4,29.9,30.65,28.0,28.0,[28.0],,0.74,,,,29.9,4.67,26.5,26.0,,31.4,0.0,,
2023-06-05 01:35:00,27.0,46.74,31.3,29.7,30.5,28.0,28.0,[28.0],,0.71,,,,29.7,0.59,27.5,26.0,,31.3,0.0,,
2023-06-05 01:40:00,26.6,46.76,31.3,29.9,30.6,27.9,27.9,[27.9],,0.75,,,,29.9,4.75,26.5,26.0,,31.3,0.0,,
2023-06-05 01:45:00,27.1,46.74,31.1,29.6,30.35,27.8,27.8,[27.8],,0.75,,,,29.6,0.59,27.5,26.0,,31.1,0.0,,
2023-06-05 01:50:00,26.8,46.79,31.1,29.8,30.450000000000003,27.8,27.8,[27.8],,0.75,,,,29.8,5.03,27.5,26.0,,31.1,0.0,,
2023-06-05 01:55:00,28.5,46.83,31.3,29.8,30.55,28.0,28.0,[28.0],,0.74,,,,29.8,0.77,29.0,26.0,,31.3,0.0,,
2023-06-05 02:00:00,26.4,46.8,31.4,29.9,30.65,27.9,27.9,[27.9],,0.74,,,,29.9,4.73,26.0,26.0,,31.4,0.0,,
2023-06-05 02:05:00,26.4,46.77,31.2,29.9,30.55,27.8,27.8,[27.8],,0.75,,,,29.9,4.79,28.0,26.0,,31.2,0.0,,
2023-06-05 02:10:00,26.9,46.75,31.3,29.9,30.6,27.9,27.9,[27.9],,0.75,,,,29.9,4.64,27.0,26.0,,31.3,0.0,,
2023-06-05 02:15:00,26.8,46.83,31.5,30.0,30.75,28.0,28.0,[28.0],,0.75,,,,30.0,4.86,27.0,26.0,,31.5,0.0,,
2023-06-05 02:20:00,25.9,46.74,31.3,30.0,30.65,27.8,27.8,[27.8],,0.71,,,,30.0,0.79,26.5,26.0,,31.3,0.0,,
2023-06-05 02:25:00,25.8,46.83,31.3,29.9,30.6,27.9,27.9,[27.9],,0.73,,,,29.9,4.67,27.5,26.0,,31.3,0.0,,
2023-06-05 02:30:00,26.4,46.72,31.3,29.7,30.5,27.9,27.9,[27.9],,0.74,,,,29.7,0.59,27.0,26.0,,31.3,0.0,,
2023-06-05 02:35:00,26.1,46.35,31.0,29.7,30.35,27.6,27.6,[27.6],,,,,,29.7,,,,,31.0,,,
2023-06-05 02:40:00,25.8,46.35,30.8,29.8,30.3,27.6,27.6,[27.6],,0.75,,,,29.8,0.88,26.5,26.0,,30.8,0.0,,
2023-06-05 02:45:00,26.8,46.77,30.8,29.9,30.35,27.7,27.7,[27.7],,0.75,,,,29.9,4.8,28.0,26.0,,30.8,0.0,,
2023-06-05 02:50:00,26.8,46.67,30.8,29.6,30.200000000000003,27.6,27.6,[27.6],,0.74,,,,29.6,0.77,26.5,26.0,,30.8,0.0,,
2023-06-05 02:55:00,27.8,46.75,30.9,29.8,30.35,27.7,27.7,[27.7],,0.76,,,,29.8,4.85,27.5,26.0,,30.9,0.0,,
2023-06-05 03:00:00,27.9,46.83,31.1,29.8,30.450000000000003,27.9,27.9,[27.9],,0.76,,,,29.8,0.59,27.5,26.0,,31.1,0.0,,
2023-06-05 03:05:00,26.7,46.79,31.1,29.9,30.5,27.9,27.9,[27.9],,0.71,,,,29.9,4.73,26.5,26.0,,31.1,0.0,,
2023-06-05 03:10:00,27.3,46.74,31.1,29.9,30.5,27.8,27.8,[27.8],,0.75,,,,29.9,0.59,27.5,26.0,,31.1,0.0,,
2023-06-05 03:15:00,25.9,46.81,31.3,29.9,30.6,27.8,27.8,[27.8],,0.74,,,,29.9,4.87,28.5,26.0,,31.3,0.0,,
2023-06-05 03:20:00,27.1,46.83,31.5,30.0,30.75,27.9,27.9,[27.9],,0.74,,,,30.0,4.87,27.5,26.0,,31.5,0.0,,
2023-06-05 03:25:00,25.5,46.7,31.3,30.0,30.65,27.9,27.9,[27.9],,0.75,,,,30.0,4.85,25.5,26.0,,31.3,0.0,,
2023-06-05 03:30:00,27.3,46.8,31.3,29.8,30.55,27.8,27.8,[27.8],,0.74,,,,29.8,4.8,27.5,26.0,,31.3,0.0,,
2023-06-05 03:35:00,26.2,46.74,31.2,29.7,30.45,27.8,27.8,[27.8],,0.74,,,,29.7,0.79,26.0,26.0,,31.2,0.0,,
2023-06-05 03:40:00,26.3,46.75,31.1,29.9,30.5,27.8,27.8,[27.8],,0.74,,,,29.9,4.62,27.0,26.0,,31.1,0.0,,
2023-06-05 03:45:00,25.4,46.86,31.3,29.8,30.55,27.8,27.8,[27.8],,0.73,,,,29.8,0.59,28.5,26.0,,31.3,0.0,,
2023-06-05 03:50:00,26.7,46.85,31.4,29.8,30.6,27.9,27.9,[27.9],,0.74,,,,29.8,4.84,26.5,26.0,,31.4,0.0,,
2023-06-05 03:55:00,26.8,46.79,31.2,29.8,30.5,27.7,27.7,[27.7],,0.76,,,,29.8,0.59,28.0,26.0,,31.2,0.0,,
2023-06-05 04:00:00,26.0,46.8,31.2,30.0,30.6,27.9,27.9,[27.9],,0.75,,,,30.0,4.73,27.0,26.0,,31.2,0.0,,
2023-06-05 04:05:00,26.4,46.79,31.3,30.0,30.65,28.0,28.0,[28.0],,0.75,,,,30.0,4.75,28.0,26.0,,31.3,0.0,,
2023-06-05 04:10:00,26.3,46.7,31.2,29.7,30.45,27.8,27.8,[27.8],,0.75,,,,29.7,4.7,26.0,26.0,,31.2,0.0,,
2023-06-05 04:15:00,27.0,46.79,31.2,29.8,30.5,27.9,27.9,[27.9],,0.74,,,,29.8,4.79,28.0,26.0,,31.2,0.0,,
2023-06-05 04:20:00,26.0,46.75,31.2,29.8,30.5,27.7,27.7,[27.7],,0.73,,,,29.8,0.81,25.5,26.0,,31.2,0.0,,
2023-06-05 04:25:00,26.6,46.76,31.1,29.6,30.35,27.8,27.8,[27.8],,0.75,,,,29.6,4.82,27.5,26.0,,31.1,0.0,,
2023-06-05 04:30:00,27.8,,31.0,29.8,30.4,27.9,27.9,[27.9],,0.76,,,,29.8,0.69,28.0,26.0,,31.0,0.0,,
2023-06-05 04:35:00,26.4,46.86,31.4,30.0,30.7,27.9,27.9,[27.9],,0.75,,,,30.0,4.73,28.0,26.0,,31.4,0.0,,
2023-06-05 04:40:00,26.9,46.72,31.4,29.8,30.6,27.8,27.8,[27.8],,0.77,,,,29.8,0.59,27.5,26.0,,31.4,0.0,,
2023-06-05 04:45:00,26.9,46.78,31.3,29.9,30.6,27.9,27.9,[27.9],,0.76,,,,29.9,4.7,27.0,26.0,,31.3,0.0,,
2023-06-05 04:50:00,28.3,46.84,31.3,29.9,30.6,27.9,27.9,[27.9],,0.77,,,,29.9,0.93,28.5,26.0,,31.3,0.0,,
2023-06-05 04:55:00,26.6,46.74,31.4,29.9,30.65,27.9,27.9,[27.9],,0.76,,,,29.9,4.82,26.0,26.0,,31.4,0.0,,
2023-06-05 05:00:00,28.2,46.8,31.3,29.8,30.55,27.8,27.8,[27.8],,0.77,,,,29.8,4.81,28.5,26.0,,31.3,0.0,,
2023-06-05 05:05:00,26.5,46.74,31.2,29.9,30.55,27.8,27.8,[27.8],,0.77,,,,29.9,4.73,26.0,26.0,,31.2,0.0,,
2023-06-05 05:10:00,27.7,46.76,31.1,29.7,30.4,27.7,27.7,[27.7],,0.77,,,,29.7,4.84,27.5,26.0,,31.1,0.0,,
2023-06-05 05:15:00,27.9,46.8,31.1,29.7,30.4,27.9,27.9,[27.9],,0.77,,,,29.7,0.79,27.5,26.0,,31.1,0.0,,
2023-06-05 05:20:00,27.9,46.83,31.2,29.9,30.55,27.9,27.9,[27.9],,0.78,,,,29.9,4.8,26.5,26.0,,31.2,0.0,,
2023-06-05 05:25:00,27.1,46.8,31.2,29.7,30.45,27.9,27.9,[27.9],,0.78,,,,29.7,0.59,26.5,26.0,,31.2,0.0,,
2023-06-05 05:30:00,26.0,46.78,31.2,29.7,30.45,27.9,27.9,[27.9],,0.74,,,,29.7,4.51,26.0,26.0,,31.2,0.0,,
2023-06-05 05:35:00,27.2,46.72,31.0,29.6,30.3,27.8,27.8,[27.8],,0.75,,,,29.6,0.59,28.0,26.0,,31.0,0.0,,
2023-06-05 05:40:00,27.2,46.8,31.1,29.6,30.35,27.8,27.8,[27.8],,0.76,,,,29.6,4.85,28.0,26.0,,31.1,0.0,,
2023-06-05 05:45:00,27.9,46.81,31.3,29.9,30.6,27.9,27.9,[27.9],,0.76,,,,29.9,4.84,28.5,26.0,,31.3,0.0,,
2023-06-05 05:50:00,26.2,46.78,31.3,29.9,30.6,27.7,27.7,[27.7],,0.76,,,,29.9,4.83,26.0,26.0,,31.3,0.0,,
2023-06-05 05:55:00,27.8,46.81,31.3,29.9,30.6,27.8,27.8,[27.8],,0.77,,,,29.9,4.74,28.0,26.0,,31.3,0.0,,
2023-06-05 06:00:00,26.0,46.71,31.2,29.6,30.4,27.8,27.8,[27.8],,0.77,,,,29.6,0.81,25.5,26.0,,31.2,0.0,,
2023-06-05 06:05:00,26.9,46.74,31.1,29.8,30.450000000000003,27.8,27.8,[27.8],,0.78,,,,29.8,4.66,27.5,26.0,,31.1,0.0,,
2023-06-05 06:10:00,26.9,46.78,31.1,29.7,30.4,27.8,27.8,[27.8],,0.76,,,,29.7,0.59,28.0,26.0,,31.1,0.0,,
2023-06-05 06:15:00,26.1,46.83,31.2,29.7,30.45,27.8,27.8,[27.8],,0.76,,,,29.7,4.8,29.0,26.0,,31.2,0.0,,
