time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,352024_c,352024_h,352024_p,352024_r,352024_s,352025_c,352025_h,352025_p,352025_r,352025_s,352026_c,352026_h,352026_p,352026_r,352026_s,352027_c,352027_h,352027_p,352027_r,352027_s,352028_c,352028_h,352028_p,352028_r,352028_s
2023-05-30 18:10:00,,,33.5,27.9,31.04,1.0,27.9,325.1,27.0,28.0,1.0,27.9,330.1,28.0,18.0,1.0,33.5,333.6,27.0,18.0,1.0,33.5,327.5,26.0,18.0,1.0,32.4,320.8,28.0,18.0
2023-05-30 18:15:00,,,33.5,28.1,31.160000000000004,1.0,28.1,327.2,27.0,28.0,1.0,28.1,329.9,28.0,18.0,1.0,33.5,350.4,27.0,18.0,1.0,33.5,330.5,26.0,18.0,1.0,32.6,320.6,27.0,18.0
2023-05-30 18:20:00,,,33.3,28.1,31.08,1.0,28.1,327.2,27.0,28.0,1.0,28.1,329.0,27.0,18.0,1.0,33.3,340.4,27.0,18.0,1.0,33.3,329.7,26.0,18.0,1.0,32.6,322.5,27.0,18.0
2023-05-30 18:25:00,,,33.0,28.3,31.02,1.0,28.3,326.1,27.0,28.0,1.0,28.3,330.3,27.0,18.0,1.0,33.0,340.9,27.0,18.0,1.0,33.0,329.3,25.0,18.0,1.0,32.5,322.7,27.0,18.0
2023-05-30 18:30:00,,,33.0,28.5,31.1,1.0,28.5,325.9,27.0,28.0,1.0,28.5,328.1,27.0,18.0,1.0,33.0,339.9,27.0,18.0,1.0,33.0,329.1,25.0,18.0,1.0,32.5,321.8,27.0,18.0
2023-05-30 18:35:00,,,32.8,28.5,30.94,1.0,28.5,326.2,27.0,28.0,1.0,28.5,329.2,27.0,18.0,1.0,32.8,338.4,26.0,18.0,1.0,32.8,91.5,25.0,18.0,1.0,32.1,325.2,27.0,18.0
2023-05-30 18:40:00,,,32.4,28.6,30.82,1.0,28.6,326.4,27.0,28.0,1.0,28.6,327.3,27.0,18.0,1.0,32.4,338.3,27.0,18.0,1.0,32.4,84.6,26.0,18.0,1.0,32.1,323.7,27.0,18.0
2023-05-30 18:45:00,,,32.4,28.6,30.76,1.0,28.6,327.7,27.0,28.0,1.0,28.6,328.7,27.0,18.0,1.0,32.4,335.8,27.0,18.0,1.0,32.4,84.4,26.0,18.0,1.0,31.8,322.3,27.0,18.0
2023-05-30 18:50:00,,,32.5,28.8,30.78,1.0,28.8,326.5,27.0,28.0,1.0,28.8,328.3,28.0,18.0,1.0,32.5,337.0,27.0,18.0,1.0,32.5,84.3,26.0,18.0,1.0,31.3,323.3,28.0,18.0
2023-05-30 18:55:00,,,32.7,28.8,30.820000000000004,1.0,28.8,327.1,27.0,28.0,1.0,28.8,328.1,28.0,18.0,1.0,32.7,339.6,27.0,18.0,1.0,32.7,84.6,26.0,18.0,1.0,31.1,323.4,28.0,18.0
2023-05-30 19:00:00,,,32.7,29.0,30.92,1.0,29.0,327.0,27.0,28.0,1.0,29.0,327.6,28.0,18.0,1.0,32.7,341.4,28.0,18.0,1.0,32.7,84.5,27.0,18.0,1.0,31.2,322.8,28.0,18.0
2023-05-30 19:05:00,,,33.0,29.1,31.08,1.0,29.1,328.5,27.0,28.0,1.0,29.1,329.4,28.0,18.0,1.0,33.0,341.6,28.0,18.0,1.0,33.0,83.9,26.0,18.0,1.0,31.2,323.5,28.0,18.0
2023-05-30 19:10:00,,,33.1,29.1,31.160000000000004,1.0,29.1,326.4,27.0,28.0,1.0,29.1,574.8,28.0,18.0,1.0,33.1,339.8,27.0,18.0,1.0,33.1,84.4,26.0,18.0,1.0,31.4,320.3,28.0,18.0
2023-05-30 19:15:00,,,33.2,28.5,30.98,1.0,28.5,327.8,26.0,28.0,1.0,28.5,578.9,27.0,18.0,1.0,33.2,336.7,27.0,18.0,1.0,33.2,84.4,27.0,18.0,1.0,31.5,323.0,28.0,18.0
2023-05-30 19:20:00,,,33.2,28.5,30.98,1.0,28.5,326.4,26.0,28.0,1.0,28.5,577.6,27.0,18.0,1.0,33.2,339.2,27.0,18.0,1.0,33.2,83.8,27.0,18.0,1.0,31.5,320.1,28.0,18.0
2023-05-30 19:25:00,,,33.3,27.6,30.660000000000004,1.0,27.6,326.3,25.0,28.0,1.0,27.6,577.0,27.0,18.0,1.0,33.3,336.7,27.0,18.0,1.0,33.3,84.6,27.0,18.0,1.0,31.5,320.2,28.0,18.0
2023-05-30 19:30:00,,,33.3,27.6,30.64,1.0,27.6,327.7,25.0,28.0,1.0,27.6,572.0,27.0,18.0,1.0,33.3,85.0,26.0,18.0,1.0,33.3,83.9,27.0,18.0,1.0,31.4,319.0,28.0,18.0
2023-05-30 19:35:00,,,33.3,27.2,30.48,1.0,27.2,328.0,26.0,28.0,1.0,27.2,580.8,27.0,18.0,1.0,33.3,84.8,27.0,18.0,1.0,33.3,84.1,27.0,18.0,1.0,31.4,319.6,28.0,18.0
2023-05-30 19:40:00,,,33.3,26.5,30.2,1.0,26.5,327.3,26.0,28.0,1.0,26.5,579.0,28.0,18.0,1.0,33.3,83.6,27.0,18.0,1.0,33.3,84.1,27.0,18.0,1.0,31.4,319.6,28.0,18.0
2023-05-30 19:45:00,,,33.3,26.6,30.28,1.0,26.6,326.6,26.0,28.0,1.0,26.6,577.0,28.0,18.0,1.0,33.3,83.7,27.0,18.0,1.0,33.3,84.1,27.0,18.0,1.0,31.6,318.1,28.0,18.0
2023-05-30 19:50:00,,,33.3,26.6,30.28,1.0,26.6,324.2,26.0,28.0,1.0,26.6,576.0,28.0,18.0,1.0,33.3,337.1,27.0,18.0,1.0,33.3,84.1,27.0,18.0,1.0,31.6,318.8,28.0,18.0
2023-05-30 19:55:00,,,33.4,26.4,30.26,1.0,26.4,326.3,26.0,28.0,1.0,26.4,574.9,27.0,18.0,1.0,33.4,335.3,27.0,18.0,1.0,33.4,84.4,27.0,18.0,1.0,31.7,318.2,28.0,18.0
2023-05-30 20:00:00,,,33.4,26.4,30.26,1.0,26.4,324.1,26.0,28.0,1.0,26.4,325.3,27.0,18.0,1.0,33.4,336.3,27.0,18.0,1.0,33.4,83.8,27.0,18.0,1.0,31.7,318.1,28.0,18.0
2023-05-30 20:05:00,,,33.4,26.5,30.3,1.0,26.5,325.9,26.0,28.0,1.0,26.5,324.0,27.0,18.0,1.0,33.4,336.4,27.0,18.0,1.0,33.4,84.1,27.0,18.0,1.0,31.7,322.9,28.0,18.0
2023-05-30 20:10:00,,,33.5,26.5,30.34,1.0,26.5,323.2,27.0,28.0,1.0,26.5,324.3,27.0,18.0,1.0,33.5,333.8,27.0,18.0,1.0,33.5,84.4,27.0,18.0,1.0,31.7,321.0,28.0,18.0
2023-05-30 20:15:00,,,33.5,27.0,30.56,1.0,27.0,327.2,27.0,28.0,1.0,27.0,325.4,27.0,18.0,1.0,33.5,336.0,28.0,18.0,1.0,33.5,83.9,27.0,18.0,1.0,31.8,320.3,28.0,18.0
2023-05-30 20:20:00,,,33.5,27.8,30.9,1.0,27.8,320.0,27.0,28.0,1.0,27.8,322.4,28.0,18.0,1.0,33.5,337.1,28.0,18.0,1.0,33.5,83.8,27.0,18.0,1.0,31.9,318.0,28.0,18.0
2023-05-30 20:25:00,,,33.6,27.8,30.940000000000005,1.0,27.8,316.0,26.0,28.0,1.0,27.8,573.1,27.0,18.0,1.0,33.6,334.7,27.0,18.0,1.0,33.6,83.9,27.0,18.0,1.0,31.9,319.1,28.0,18.0
2023-05-30 20:30:00,,,33.6,27.2,30.68,,27.2,,,,,27.2,,,,,33.6,,,,,33.6,,,,,31.8,,,
2023-05-30 20:35:00,,,33.6,27.2,30.68,1.0,27.2,319.1,25.0,28.0,1.0,27.2,567.9,27.0,18.0,1.0,33.6,336.3,27.0,18.0,1.0,33.6,83.8,27.0,18.0,1.0,31.8,318.4,28.0,18.0
2023-05-30 20:40:00,,,33.6,27.0,30.6,1.0,27.0,323.0,26.0,28.0,1.0,27.0,568.1,27.0,18.0,1.0,33.6,84.6,27.0,18.0,1.0,33.6,84.4,27.0,18.0,1.0,31.8,316.9,28.0,18.0
2023-05-30 20:45:00,,,33.6,26.6,30.42,1.0,26.6,324.0,26.0,28.0,1.0,26.6,572.1,27.0,18.0,1.0,33.6,84.5,27.0,18.0,1.0,33.6,84.0,27.0,18.0,1.0,31.7,317.2,28.0,18.0
2023-05-30 20:50:00,,,33.6,26.5,30.42,1.0,26.5,324.8,26.0,28.0,1.0,26.5,569.6,28.0,18.0,1.0,33.6,84.3,27.0,18.0,1.0,33.6,84.2,27.0,18.0,1.0,31.9,318.5,28.0,18.0
2023-05-30 20:55:00,,,33.6,26.4,30.380000000000003,1.0,26.4,322.1,26.0,28.0,1.0,26.4,572.9,27.0,18.0,1.0,33.6,334.9,27.0,18.0,1.0,33.6,83.9,27.0,18.0,1.0,31.9,316.3,28.0,18.0
2023-05-30 21:00:00,,,33.6,26.3,30.360000000000003,1.0,26.3,321.7,26.0,28.0,1.0,26.3,569.1,28.0,18.0,1.0,33.6,334.2,27.0,18.0,1.0,33.6,84.5,27.0,18.0,1.0,32.0,316.8,28.0,18.0
2023-05-30 21:05:00,,,33.5,26.1,30.22,1.0,26.1,322.2,26.0,28.0,1.0,26.1,570.2,27.0,18.0,1.0,33.5,331.1,28.0,18.0,1.0,33.5,84.2,27.0,18.0,1.0,31.9,317.9,28.0,18.0
2023-05-30 21:10:00,,,33.5,26.0,30.160000000000004,1.0,26.0,324.6,25.0,28.0,1.0,26.0,571.3,27.0,18.0,1.0,33.5,84.8,29.0,18.0,1.0,33.5,84.5,27.0,18.0,1.0,31.8,321.6,28.0,18.0
2023-05-30 21:15:00,,,33.5,26.1,30.2,1.0,26.1,321.4,26.0,28.0,1.0,26.1,569.1,27.0,18.0,1.0,33.5,84.0,29.0,18.0,1.0,33.5,84.1,27.0,18.0,1.0,31.8,316.3,28.0,18.0
2023-05-30 21:20:00,,,33.5,26.3,30.3,1.0,26.3,324.3,26.0,28.0,1.0,26.3,573.2,28.0,18.0,1.0,33.5,84.3,29.0,18.0,1.0,33.5,83.8,27.0,18.0,1.0,31.9,317.0,28.0,18.0
2023-05-30 21:25:00,,,33.5,26.1,30.22,1.0,26.1,325.2,26.0,28.0,1.0,26.1,574.4,27.0,18.0,1.0,33.5,333.3,29.0,18.0,1.0,33.5,84.0,27.0,18.0,1.0,31.9,318.0,28.0,18.0
2023-05-30 21:30:00,,,33.5,25.9,30.1,1.0,25.9,322.0,25.0,28.0,1.0,25.9,568.9,27.0,18.0,1.0,33.5,334.8,29.0,18.0,1.0,33.5,84.5,27.0,18.0,1.0,31.7,316.2,28.0,18.0
2023-05-30 21:35:00,,,33.5,25.8,30.059999999999995,1.0,25.8,323.2,25.0,28.0,1.0,25.8,572.2,27.0,18.0,1.0,33.5,84.6,29.0,18.0,1.0,33.5,84.2,27.0,18.0,1.0,31.7,319.4,28.0,18.0
2023-05-30 21:40:00,,,33.4,25.9,30.059999999999995,1.0,25.9,319.0,26.0,28.0,1.0,25.9,569.9,28.0,18.0,1.0,33.4,84.4,28.0,18.0,1.0,33.4,84.2,27.0,18.0,1.0,31.7,316.2,28.0,18.0
2023-05-30 21:45:00,,,33.4,25.9,30.059999999999995,1.0,25.9,323.8,26.0,28.0,1.0,25.9,573.9,28.0,18.0,1.0,33.4,84.3,29.0,18.0,1.0,33.4,84.5,27.0,18.0,1.0,31.7,320.1,28.0,18.0
2023-05-30 21:50:00,,,33.4,26.1,30.14,1.0,26.1,322.3,26.0,28.0,1.0,26.1,571.4,27.0,18.0,1.0,33.4,334.8,28.0,18.0,1.0,33.4,84.2,27.0,18.0,1.0,31.7,318.7,28.0,18.0
2023-05-30 21:55:00,,,33.4,25.9,30.059999999999995,1.0,25.9,324.9,25.0,28.0,1.0,25.9,570.6,27.0,18.0,1.0,33.4,334.7,29.0,18.0,1.0,33.4,84.1,27.0,18.0,1.0,31.7,319.3,28.0,18.0
2023-05-30 22:00:00,,,33.4,25.9,30.059999999999995,1.0,25.9,318.3,25.0,28.0,1.0,25.9,569.0,27.0,18.0,1.0,33.4,90.5,27.0,18.0,1.0,33.4,84.1,27.0,18.0,1.0,31.7,318.8,28.0,18.0
2023-05-30 22:05:00,,,33.4,25.9,30.04,1.0,25.9,323.1,26.0,28.0,1.0,25.9,566.5,28.0,18.0,1.0,33.4,84.3,27.0,18.0,1.0,33.4,84.0,27.0,18.0,1.0,31.6,316.1,28.0,18.0
2023-05-30 22:10:00,,,33.4,26.1,30.14,1.0,26.1,323.0,26.0,28.0,1.0,26.1,567.8,28.0,18.0,1.0,33.4,84.2,27.0,18.0,1.0,33.4,84.0,27.0,18.0,1.0,31.7,314.8,28.0,18.0
2023-05-30 22:15:00,,,33.4,26.1,30.12,1.0,26.1,321.1,26.0,28.0,1.0,26.1,567.1,28.0,18.0,1.0,33.4,333.4,27.0,18.0,1.0,33.4,84.0,27.0,18.0,1.0,31.6,315.3,28.0,18.0
2023-05-30 22:20:00,,,33.4,25.9,30.04,1.0,25.9,322.6,25.0,28.0,1.0,25.9,570.4,27.0,18.0,1.0,33.4,332.1,26.0,18.0,1.0,33.4,83.9,27.0,18.0,1.0,31.6,318.7,28.0,18.0
2023-05-30 22:25:00,,,33.4,25.9,30.04,1.0,25.9,324.0,25.0,28.0,1.0,25.9,567.8,28.0,18.0,1.0,33.4,84.9,26.0,18.0,1.0,33.4,84.0,27.0,18.0,1.0,31.6,316.6,28.0,18.0
2023-05-30 22:30:00,,,33.4,25.7,29.96,1.0,25.7,321.5,26.0,28.0,1.0,25.7,567.5,28.0,18.0,1.0,33.4,84.1,27.0,18.0,1.0,33.4,84.0,27.0,18.0,1.0,31.6,316.5,28.0,18.0
2023-05-30 22:35:00,,,33.4,26.1,30.12,1.0,26.1,320.6,26.0,28.0,1.0,26.1,575.1,29.0,18.0,1.0,33.4,240.1,26.0,18.0,1.0,33.4,84.3,27.0,18.0,1.0,31.6,316.7,28.0,18.0
2023-05-30 22:40:00,,,33.4,26.1,30.14,1.0,26.1,322.4,26.0,28.0,1.0,26.1,569.9,28.0,18.0,1.0,33.4,338.4,27.0,18.0,1.0,33.4,84.4,27.0,18.0,1.0,31.7,322.7,28.0,18.0
2023-05-30 22:45:00,,,33.4,25.9,30.04,1.0,25.9,321.4,25.0,28.0,1.0,25.9,565.9,27.0,18.0,1.0,33.4,330.8,27.0,18.0,1.0,33.4,84.3,27.0,18.0,1.0,31.6,314.7,28.0,18.0
2023-05-30 22:50:00,,,33.4,25.7,29.94,1.0,25.7,321.3,26.0,28.0,1.0,25.7,321.5,27.0,18.0,1.0,33.4,76.1,27.0,18.0,1.0,33.4,84.2,27.0,18.0,1.0,31.5,313.1,28.0,18.0
2023-05-30 22:55:00,,,33.4,26.1,30.1,1.0,26.1,318.1,26.0,28.0,1.0,26.1,317.0,27.0,18.0,1.0,33.4,328.3,27.0,18.0,1.0,33.4,324.0,27.0,18.0,1.0,31.5,316.0,28.0,18.0
2023-05-30 23:00:00,,,33.4,26.4,30.34,1.0,26.4,323.4,27.0,28.0,1.0,26.4,323.3,27.0,18.0,1.0,33.4,330.3,27.0,18.0,1.0,33.4,325.1,26.0,18.0,1.0,32.1,318.9,28.0,18.0
2023-05-30 23:05:00,,,33.2,26.4,30.3,1.0,26.4,320.8,27.0,28.0,1.0,26.4,321.7,27.0,18.0,1.0,33.2,334.4,27.0,18.0,1.0,33.2,324.6,26.0,18.0,1.0,32.3,315.7,27.0,18.0
2023-05-30 23:10:00,,,33.2,26.7,30.42,1.0,26.7,317.5,27.0,28.0,1.0,26.7,321.0,27.0,18.0,1.0,33.2,331.9,27.0,18.0,1.0,33.2,324.7,26.0,18.0,1.0,32.3,317.8,27.0,18.0
2023-05-30 23:15:00,,,32.9,27.1,30.48,1.0,27.1,321.8,27.0,28.0,1.0,27.1,320.7,27.0,18.0,1.0,32.9,334.8,27.0,18.0,1.0,32.9,323.0,25.0,18.0,1.0,32.4,315.5,27.0,18.0
2023-05-30 23:20:00,,,32.8,27.4,30.54,1.0,27.4,314.5,27.0,28.0,1.0,27.4,316.6,27.0,18.0,1.0,32.8,331.6,26.0,18.0,1.0,32.8,321.0,25.0,18.0,1.0,32.3,311.5,27.0,18.0
2023-05-30 23:25:00,,,32.6,27.7,30.579999999999995,1.0,27.7,319.7,27.0,28.0,1.0,27.7,318.8,27.0,18.0,1.0,32.6,332.6,27.0,18.0,1.0,32.6,323.9,25.0,18.0,1.0,32.3,313.8,27.0,18.0
2023-05-30 23:30:00,,,32.4,28.1,30.58,1.0,28.1,320.2,27.0,28.0,1.0,28.1,318.2,27.0,18.0,1.0,32.4,332.0,26.0,18.0,1.0,32.4,85.2,25.0,18.0,1.0,31.9,317.5,27.0,18.0
2023-05-30 23:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-30 23:40:00,,,32.4,28.1,30.380000000000003,1.0,28.1,320.8,26.0,28.0,1.0,28.1,562.2,27.0,18.0,1.0,32.4,330.2,26.0,18.0,1.0,32.4,84.3,26.0,18.0,1.0,30.9,315.7,27.0,18.0
2023-05-30 23:45:00,,,32.3,26.9,29.779999999999998,1.0,26.9,320.0,26.0,28.0,1.0,26.9,561.5,27.0,18.0,1.0,32.3,332.6,26.0,18.0,1.0,32.3,84.1,26.0,18.0,1.0,30.5,314.7,27.0,18.0
2023-05-30 23:50:00,,,32.3,26.5,29.62,1.0,26.5,319.6,26.0,28.0,1.0,26.5,559.3,27.0,18.0,1.0,32.3,78.7,27.0,18.0,1.0,32.3,84.1,26.0,18.0,1.0,30.5,315.5,27.0,18.0
2023-05-30 23:55:00,,,32.5,26.3,29.62,1.0,26.3,319.4,26.0,28.0,1.0,26.3,558.6,27.0,18.0,1.0,32.5,81.9,27.0,18.0,1.0,32.5,84.6,26.0,18.0,1.0,30.5,315.5,27.0,18.0
2023-05-31 00:00:00,,,32.6,26.2,29.62,1.0,26.2,314.4,26.0,28.0,1.0,26.2,559.0,27.0,18.0,1.0,32.6,84.5,27.0,18.0,1.0,32.6,84.6,26.0,18.0,1.0,30.5,313.4,28.0,18.0
2023-05-31 00:05:00,,,32.6,26.3,29.7,1.0,26.3,315.7,26.0,28.0,1.0,26.3,558.7,27.0,18.0,1.0,32.6,319.3,27.0,18.0,1.0,32.6,84.5,26.0,18.0,1.0,30.7,314.7,28.0,18.0
2023-05-31 00:10:00,,,32.8,26.2,29.74,1.0,26.2,319.5,26.0,28.0,1.0,26.2,556.1,27.0,18.0,1.0,32.8,329.5,27.0,18.0,1.0,32.8,84.2,26.0,18.0,1.0,30.7,315.1,28.0,18.0
2023-05-31 00:15:00,,,32.8,26.2,29.74,1.0,26.2,313.6,25.0,28.0,1.0,26.2,560.2,27.0,18.0,1.0,32.8,327.2,27.0,18.0,1.0,32.8,84.5,26.0,18.0,1.0,30.7,315.9,28.0,18.0
2023-05-31 00:20:00,,,32.9,26.0,29.7,1.0,26.0,317.2,26.0,28.0,1.0,26.0,555.7,27.0,18.0,1.0,32.9,82.2,27.0,18.0,1.0,32.9,84.4,26.0,18.0,1.0,30.7,311.6,28.0,18.0
2023-05-31 00:25:00,,,32.9,26.1,29.78,1.0,26.1,317.4,26.0,28.0,1.0,26.1,555.2,27.0,18.0,1.0,32.9,84.1,27.0,18.0,1.0,32.9,84.3,26.0,18.0,1.0,30.9,316.1,28.0,18.0
2023-05-31 00:30:00,,,33.0,26.3,29.92,1.0,26.3,318.6,26.0,28.0,1.0,26.3,556.2,27.0,18.0,1.0,33.0,325.1,27.0,18.0,1.0,33.0,84.2,26.0,18.0,1.0,31.0,312.4,28.0,18.0
2023-05-31 00:35:00,,,33.0,26.1,29.84,1.0,26.1,319.7,26.0,28.0,1.0,26.1,557.0,27.0,18.0,1.0,33.0,330.0,27.0,18.0,1.0,33.0,84.2,26.0,18.0,1.0,31.0,310.0,28.0,18.0
2023-05-31 00:40:00,,,33.1,26.1,29.9,1.0,26.1,319.2,25.0,28.0,1.0,26.1,556.6,27.0,18.0,1.0,33.1,101.5,27.0,18.0,1.0,33.1,83.8,26.0,18.0,1.0,31.1,311.3,28.0,18.0
2023-05-31 00:45:00,,,33.2,25.9,29.860000000000003,1.0,25.9,317.6,26.0,28.0,1.0,25.9,557.4,27.0,18.0,1.0,33.2,84.4,27.0,18.0,1.0,33.2,84.4,26.0,18.0,1.0,31.1,315.6,28.0,18.0
2023-05-31 00:50:00,,,33.2,25.9,29.860000000000003,1.0,25.9,319.6,26.0,28.0,1.0,25.9,558.3,27.0,18.0,1.0,33.2,84.1,27.0,18.0,1.0,33.2,84.7,26.0,18.0,1.0,31.1,314.2,28.0,18.0
2023-05-31 00:55:00,,,33.2,26.1,29.940000000000005,1.0,26.1,316.5,26.0,28.0,1.0,26.1,556.4,27.0,18.0,1.0,33.2,329.7,27.0,18.0,1.0,33.2,84.4,26.0,18.0,1.0,31.1,312.3,28.0,18.0
2023-05-31 01:00:00,,,33.4,26.2,30.079999999999995,1.0,26.2,314.9,26.0,28.0,1.0,26.2,554.4,27.0,18.0,1.0,33.4,324.9,27.0,18.0,1.0,33.4,84.0,27.0,18.0,1.0,31.2,309.0,28.0,18.0
2023-05-31 01:05:00,,,33.4,25.8,29.92,1.0,25.8,319.3,26.0,28.0,1.0,25.8,314.1,27.0,18.0,1.0,33.4,314.2,27.0,18.0,1.0,33.4,84.1,27.0,18.0,1.0,31.2,311.2,28.0,18.0
2023-05-31 01:10:00,,,33.3,25.9,29.92,1.0,25.9,318.8,26.0,28.0,1.0,25.9,315.3,27.0,18.0,1.0,33.3,321.5,27.0,18.0,1.0,33.3,84.4,27.0,18.0,1.0,31.2,312.8,28.0,18.0
2023-05-31 01:15:00,,,33.4,26.2,30.14,1.0,26.2,317.0,26.0,28.0,1.0,26.2,314.0,27.0,18.0,1.0,33.4,323.0,27.0,18.0,1.0,33.4,84.4,27.0,18.0,1.0,31.5,311.0,28.0,18.0
2023-05-31 01:20:00,,,33.4,26.2,30.14,1.0,26.2,317.3,27.0,28.0,1.0,26.2,312.5,27.0,18.0,1.0,33.4,327.2,27.0,18.0,1.0,33.4,84.0,27.0,18.0,1.0,31.5,315.1,28.0,18.0
2023-05-31 01:25:00,,,33.5,26.6,30.34,1.0,26.6,317.1,27.0,28.0,1.0,26.6,313.3,27.0,18.0,1.0,33.5,327.6,28.0,18.0,1.0,33.5,84.0,27.0,18.0,1.0,31.5,312.9,28.0,18.0
2023-05-31 01:30:00,,,,,,1.0,,315.4,27.0,28.0,1.0,,313.9,27.0,18.0,1.0,,328.8,28.0,18.0,1.0,,84.0,27.0,18.0,1.0,,313.5,28.0,18.0
2023-05-31 01:35:00,,,33.7,27.8,30.96,1.0,27.8,310.0,27.0,28.0,1.0,27.8,314.2,28.0,18.0,1.0,33.7,323.7,27.0,18.0,1.0,33.7,84.3,27.0,18.0,1.0,31.8,306.4,28.0,18.0
2023-05-31 01:40:00,,,33.7,27.8,31.0,1.0,27.8,312.6,27.0,28.0,1.0,27.8,315.4,28.0,18.0,1.0,33.7,328.0,27.0,18.0,1.0,33.7,318.3,26.0,18.0,1.0,32.0,310.5,28.0,18.0
2023-05-31 01:45:00,,,33.5,28.1,31.04,1.0,28.1,313.8,27.0,28.0,1.0,28.1,316.1,27.0,18.0,1.0,33.5,327.4,27.0,18.0,1.0,33.5,317.7,26.0,18.0,1.0,32.0,312.3,27.0,18.0
2023-05-31 01:50:00,,,33.5,28.3,31.2,1.0,28.3,312.2,27.0,28.0,1.0,28.3,313.6,27.0,18.0,1.0,33.5,327.6,27.0,18.0,1.0,33.5,316.6,26.0,18.0,1.0,32.4,312.1,27.0,18.0
2023-05-31 01:55:00,,,33.3,28.5,31.2,1.0,28.5,316.1,27.0,28.0,1.0,28.5,313.9,27.0,18.0,1.0,33.3,325.5,27.0,18.0,1.0,33.3,318.4,25.0,18.0,1.0,32.4,313.8,27.0,18.0
2023-05-31 02:00:00,,,33.0,28.5,31.06,1.0,28.5,316.5,27.0,28.0,1.0,28.5,313.7,27.0,18.0,1.0,33.0,326.5,27.0,18.0,1.0,33.0,315.6,25.0,18.0,1.0,32.3,311.8,27.0,18.0
2023-05-31 02:05:00,,,33.0,28.5,31.06,1.0,28.5,315.5,27.0,28.0,1.0,28.5,314.8,27.0,18.0,1.0,33.0,326.8,27.0,18.0,1.0,33.0,85.0,26.0,18.0,1.0,32.3,311.6,27.0,18.0
2023-05-31 02:10:00,,,32.9,28.6,31.0,1.0,28.6,311.8,27.0,28.0,1.0,28.6,314.7,27.0,18.0,1.0,32.9,328.0,27.0,18.0,1.0,32.9,84.3,26.0,18.0,1.0,32.0,313.1,27.0,18.0
2023-05-31 02:15:00,,,32.9,28.6,30.92,1.0,28.6,315.0,27.0,28.0,1.0,28.6,313.6,28.0,18.0,1.0,32.9,326.4,27.0,18.0,1.0,32.9,84.3,26.0,18.0,1.0,31.6,310.4,27.0,18.0
2023-05-31 02:20:00,,,32.8,28.7,30.8,1.0,28.7,308.1,27.0,28.0,1.0,28.7,313.9,27.0,18.0,1.0,32.8,325.2,27.0,18.0,1.0,32.8,84.3,26.0,18.0,1.0,31.0,312.0,27.0,18.0
2023-05-31 02:25:00,,,33.0,28.7,30.880000000000003,1.0,28.7,316.3,27.0,28.0,1.0,28.7,315.7,28.0,18.0,1.0,33.0,328.8,27.0,18.0,1.0,33.0,83.9,26.0,18.0,1.0,31.0,313.1,28.0,18.0
2023-05-31 02:30:00,,,33.0,28.9,30.98,1.0,28.9,316.8,27.0,28.0,1.0,28.9,313.3,28.0,18.0,1.0,33.0,324.2,27.0,18.0,1.0,33.0,84.2,26.0,18.0,1.0,31.1,310.0,28.0,18.0
2023-05-31 02:35:00,,,33.0,28.5,30.82,1.0,28.5,315.0,26.0,28.0,1.0,28.5,553.7,27.0,18.0,1.0,33.0,330.2,27.0,18.0,1.0,33.0,84.2,26.0,18.0,1.0,31.1,312.8,28.0,18.0
2023-05-31 02:40:00,,,33.2,28.5,30.92,1.0,28.5,316.0,26.0,28.0,1.0,28.5,550.1,27.0,18.0,1.0,33.2,325.9,26.0,18.0,1.0,33.2,84.5,26.0,18.0,1.0,31.2,315.6,28.0,18.0
2023-05-31 02:45:00,,,33.2,28.0,30.72,1.0,28.0,315.6,26.0,28.0,1.0,28.0,553.9,27.0,18.0,1.0,33.2,324.3,26.0,18.0,1.0,33.2,84.2,26.0,18.0,1.0,31.2,312.4,28.0,18.0
2023-05-31 02:50:00,,,33.2,27.4,30.46,1.0,27.4,317.1,25.0,28.0,1.0,27.4,554.7,27.0,18.0,1.0,33.2,84.9,26.0,18.0,1.0,33.2,84.3,26.0,18.0,1.0,31.1,311.0,28.0,18.0
2023-05-31 02:55:00,,,33.2,26.7,30.18,1.0,26.7,317.8,26.0,28.0,1.0,26.7,554.4,27.0,18.0,1.0,33.2,83.8,27.0,18.0,1.0,33.2,84.0,26.0,18.0,1.0,31.1,313.3,28.0,18.0
2023-05-31 03:00:00,,,33.3,26.5,30.16,1.0,26.5,320.1,26.0,28.0,1.0,26.5,556.2,27.0,18.0,1.0,33.3,84.4,27.0,18.0,1.0,33.3,84.8,26.0,18.0,1.0,31.2,314.5,28.0,18.0
2023-05-31 03:05:00,,,33.3,26.4,30.12,1.0,26.4,318.0,26.0,28.0,1.0,26.4,552.0,28.0,18.0,1.0,33.3,84.1,27.0,18.0,1.0,33.3,84.5,26.0,18.0,1.0,31.2,313.6,28.0,18.0
2023-05-31 03:10:00,,,33.3,26.5,30.18,1.0,26.5,318.7,26.0,28.0,1.0,26.5,557.8,27.0,18.0,1.0,33.3,315.9,27.0,18.0,1.0,33.3,84.4,26.0,18.0,1.0,31.3,314.3,28.0,18.0
