time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1982002_c,1982002_h,1982002_p,1982002_r,1982002_s,1982014_c,1982014_h,1982014_p,1982014_r,1982014_s,3803891_c,3803891_p,3803891_r,3803891_s,3803892_c,3803892_h,3803892_p,3803892_r,3803892_s,3803893_c,3803893_h,3803893_p,3803893_r,3803893_s
2023-06-05 03:10:00,29.0,12.3,29.8,25.6,27.3,24.53333333333333,27.0,"[27.0, 25.3, 21.3]",1.0,25.6,3.7,22.2,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 03:15:00,29.0,12.3,29.7,25.6,27.275,24.53333333333333,27.0,"[27.0, 25.3, 21.3]",1.0,25.6,3.7,22.3,26.0,1.0,25.6,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-05 03:20:00,29.0,12.29,29.8,25.6,27.3,24.53333333333333,27.0,"[27.0, 25.3, 21.3]",1.0,25.6,3.7,22.3,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 03:25:00,29.0,12.34,29.9,25.6,27.325000000000003,24.5,27.0,"[27.0, 25.3, 21.2]",1.0,25.6,3.7,22.1,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-05 03:30:00,29.0,12.34,30.0,25.6,27.35,24.5,27.0,"[27.0, 25.3, 21.2]",1.0,25.6,3.7,22.5,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,30.0,0.5,27.0,26.0
2023-06-05 03:35:00,29.0,12.33,29.8,25.6,27.3,24.5,27.0,"[27.0, 25.3, 21.2]",1.0,25.6,3.7,22.3,26.0,1.0,25.6,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 03:40:00,29.0,12.28,29.7,25.6,27.275,24.5,27.0,"[27.0, 25.3, 21.2]",1.0,25.6,3.7,22.1,26.0,1.0,25.6,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-05 03:45:00,29.0,12.29,29.9,25.6,27.325000000000003,24.5,27.0,"[27.0, 25.3, 21.2]",1.0,25.6,3.7,22.5,26.0,1.0,25.6,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-05 03:50:00,29.0,12.29,29.9,25.6,27.325000000000003,24.5,27.0,"[27.0, 25.3, 21.2]",1.0,25.6,3.7,22.2,26.0,1.0,25.6,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-05 03:55:00,29.0,12.35,29.9,25.6,27.325000000000003,24.53333333333333,27.0,"[27.0, 25.4, 21.2]",1.0,25.6,3.7,22.7,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-05 04:00:00,29.0,12.34,29.9,25.6,27.325000000000003,24.5,27.0,"[27.0, 25.3, 21.2]",1.0,25.6,3.7,22.5,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-05 04:05:00,29.0,12.31,29.8,25.6,27.3,24.566666666666663,27.0,"[27.0, 25.4, 21.3]",1.0,25.6,3.7,22.5,26.0,1.0,25.6,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 04:10:00,29.0,12.28,29.7,25.6,27.275,24.5,27.0,"[27.0, 25.3, 21.2]",1.0,25.6,3.7,22.1,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-05 04:15:00,29.0,12.29,29.8,25.6,27.3,24.53333333333333,27.0,"[27.0, 25.4, 21.2]",1.0,25.6,3.7,22.2,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 04:20:00,29.0,12.31,29.9,25.6,27.325000000000003,24.5,27.0,"[27.0, 25.3, 21.2]",1.0,25.6,3.7,22.3,26.0,1.0,25.6,0.4,23.3,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-05 04:25:00,29.0,,30.0,25.6,27.35,24.53333333333333,27.0,"[27.0, 25.3, 21.3]",1.0,25.6,3.7,22.3,26.0,1.0,25.6,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,30.0,0.5,27.0,26.0
2023-06-05 04:30:00,29.0,12.36,29.9,25.6,27.325000000000003,24.53333333333333,27.0,"[27.0, 25.3, 21.3]",1.0,25.6,3.7,22.3,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-05 04:35:00,29.0,12.32,29.7,25.6,27.275,24.53333333333333,27.0,"[27.0, 25.3, 21.3]",1.0,25.6,,22.5,26.0,1.0,25.6,,23.5,26.0,1.0,,27.0,26.0,1.0,28.2,,28.0,26.0,1.0,29.7,,27.0,26.0
2023-06-05 04:40:00,29.0,12.28,29.8,25.6,27.3,24.5,26.9,"[26.9, 25.4, 21.2]",1.0,25.6,3.7,22.4,26.0,1.0,25.6,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 04:45:00,29.0,12.29,29.8,25.6,27.3,24.46666666666667,26.9,"[26.9, 25.3, 21.2]",1.0,25.6,3.7,22.2,26.0,1.0,25.6,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 04:50:00,29.0,12.3,30.0,25.6,27.35,24.46666666666667,26.9,"[26.9, 25.3, 21.2]",1.0,25.6,,22.1,26.0,1.0,25.6,,23.4,26.0,1.0,,27.0,26.0,1.0,28.2,,28.0,26.0,1.0,30.0,,27.0,26.0
2023-06-05 04:55:00,29.0,12.33,30.0,25.6,27.35,24.46666666666667,26.9,"[26.9, 25.3, 21.2]",1.0,25.6,3.7,22.2,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,30.0,0.5,27.0,26.0
2023-06-05 05:00:00,29.0,12.34,29.9,25.6,27.325000000000003,24.5,26.9,"[26.9, 25.3, 21.3]",1.0,25.6,,22.5,26.0,1.0,25.6,,23.4,26.0,1.0,,27.0,26.0,1.0,28.2,,28.0,26.0,1.0,29.9,,27.0,26.0
2023-06-05 05:05:00,29.0,12.3,29.7,25.6,27.275,24.5,26.9,"[26.9, 25.3, 21.3]",1.0,25.6,3.7,22.1,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-05 05:10:00,29.0,12.3,29.7,25.6,27.275,24.5,26.9,"[26.9, 25.4, 21.2]",1.0,25.6,3.7,22.3,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-05 05:15:00,29.0,12.29,29.8,25.6,27.3,24.5,26.9,"[26.9, 25.4, 21.2]",1.0,25.6,3.7,22.2,26.0,1.0,25.6,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 05:20:00,29.0,12.32,29.9,25.6,27.325000000000003,24.46666666666667,26.9,"[26.9, 25.3, 21.2]",1.0,25.6,,22.2,26.0,1.0,25.6,,23.5,26.0,1.0,,27.0,26.0,1.0,28.2,,28.0,26.0,1.0,29.9,,27.0,26.0
2023-06-05 05:25:00,29.0,12.35,30.0,25.6,27.35,24.46666666666667,26.9,"[26.9, 25.3, 21.2]",1.0,25.6,3.7,22.6,26.0,1.0,25.6,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,30.0,0.5,27.0,26.0
2023-06-05 05:30:00,28.9,12.34,29.9,25.6,27.325000000000003,24.4,26.9,"[26.9, 25.3, 21.0]",1.0,25.6,3.7,20.9,26.0,1.0,25.6,0.4,22.8,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-05 05:35:00,28.9,12.28,29.7,25.4,27.175,24.266666666666666,26.8,"[26.8, 25.2, 20.8]",1.0,25.4,,22.0,26.0,1.0,25.4,,22.5,26.0,1.0,,27.0,26.0,1.0,28.2,,27.0,26.0,1.0,29.7,,27.0,26.0
2023-06-05 05:40:00,28.9,12.28,29.5,25.0,26.875,24.266666666666666,26.8,"[26.8, 25.2, 20.8]",1.0,25.0,5.050000000000001,22.1,26.0,1.0,25.0,0.4,23.0,26.0,1.0,0.5,27.0,26.0,1.0,28.0,0.5,27.0,26.0,1.0,29.5,0.5,27.0,26.0
2023-06-05 05:45:00,28.9,12.27,29.5,25.2,26.95,24.3,26.8,"[26.8, 25.2, 20.9]",1.0,25.2,5.1,21.9,26.0,1.0,25.2,0.4,22.9,26.0,1.0,0.5,27.0,26.0,1.0,27.9,0.5,28.0,26.0,1.0,29.5,0.5,27.0,26.0
2023-06-05 05:50:00,28.9,12.28,29.6,25.3,27.025,24.3,26.8,"[26.8, 25.2, 20.9]",1.0,25.3,,22.0,26.0,1.0,25.3,,23.1,26.0,1.0,,27.0,26.0,1.0,27.9,,28.0,26.0,1.0,29.6,,27.0,26.0
2023-06-05 05:55:00,28.9,12.28,29.7,25.3,27.05,24.33333333333333,26.8,"[26.8, 25.2, 21.0]",1.0,25.3,3.7,22.0,26.0,1.0,25.3,0.4,23.2,26.0,1.0,0.5,27.0,26.0,1.0,27.9,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-05 06:00:00,28.9,12.28,29.8,25.4,27.125,24.33333333333333,26.8,"[26.8, 25.2, 21.0]",1.0,25.4,3.7,21.9,26.0,1.0,25.4,0.4,23.1,26.0,1.0,0.5,27.0,26.0,1.0,27.9,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 06:05:00,28.9,12.28,29.8,25.4,27.15,24.33333333333333,26.8,"[26.8, 25.2, 21.0]",1.0,25.4,3.7,21.9,26.0,1.0,25.4,0.4,23.2,26.0,1.0,0.5,27.0,26.0,1.0,28.0,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 06:10:00,28.9,12.3,29.8,25.4,27.15,24.366666666666664,26.8,"[26.8, 25.2, 21.1]",1.0,25.4,,22.2,26.0,1.0,25.4,,23.2,26.0,1.0,,27.0,26.0,1.0,28.0,,28.0,26.0,1.0,29.8,,27.0,26.0
2023-06-05 06:15:00,28.9,12.3,29.8,25.5,27.2,24.4,26.8,"[26.8, 25.3, 21.1]",1.0,25.5,3.7,21.8,26.0,1.0,25.5,0.4,23.0,26.0,1.0,0.5,27.0,26.0,1.0,28.0,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 06:20:00,28.9,12.28,,,,24.4,26.8,"[26.8, 25.3, 21.1]",1.0,,3.7,22.2,26.0,1.0,,0.4,23.1,26.0,1.0,0.5,27.0,26.0,1.0,,0.5,28.0,26.0,1.0,,0.5,27.0,26.0
2023-06-05 06:25:00,29.0,12.28,29.9,25.5,27.225,24.4,26.8,"[26.8, 25.3, 21.1]",1.0,25.5,,22.0,26.0,1.0,25.5,,23.3,26.0,1.0,,27.0,26.0,1.0,28.0,,28.0,26.0,1.0,29.9,,27.0,26.0
2023-06-05 06:30:00,29.0,12.32,29.9,25.6,27.275,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.6,3.7,22.1,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.0,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-05 06:35:00,29.0,12.35,29.9,25.6,27.300000000000004,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.6,3.7,22.2,26.0,1.0,25.6,0.4,23.3,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-05 06:40:00,29.0,12.32,29.8,25.6,27.275,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.6,3.7,22.3,26.0,1.0,25.6,0.4,23.3,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 06:45:00,29.0,12.29,29.7,25.6,27.250000000000004,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.6,3.9,22.3,26.0,1.0,25.6,0.4,23.3,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-05 06:50:00,28.9,,29.7,25.6,27.250000000000004,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.6,3.7,22.1,26.0,1.0,25.6,0.4,23.3,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-05 06:55:00,28.9,12.31,29.8,25.6,27.275,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.6,3.7,22.2,26.0,1.0,25.6,0.4,23.1,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 07:00:00,28.9,12.33,29.9,25.6,27.300000000000004,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.6,3.7,22.2,26.0,1.0,25.6,0.4,23.1,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-05 07:05:00,28.9,12.36,29.8,25.6,27.275,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.6,3.7,22.3,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 07:10:00,28.9,12.36,29.8,25.6,27.275,24.46666666666667,26.8,"[26.8, 25.3, 21.3]",1.0,25.6,3.7,22.5,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 07:15:00,28.9,12.33,29.7,25.6,27.250000000000004,24.46666666666667,26.8,"[26.8, 25.3, 21.3]",1.0,25.6,3.7,22.1,26.0,1.0,25.6,0.4,23.3,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-05 07:20:00,28.9,12.3,29.8,25.6,27.275,24.46666666666667,26.8,"[26.8, 25.3, 21.3]",1.0,25.6,3.7,22.1,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 07:25:00,28.9,12.3,29.8,25.6,27.275,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.6,3.7,22.3,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 07:30:00,28.9,12.35,29.9,25.6,27.300000000000004,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.6,3.7,22.1,26.0,1.0,25.6,0.4,23.1,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-05 07:35:00,28.9,12.36,29.9,25.6,27.300000000000004,24.46666666666667,26.8,"[26.8, 25.3, 21.3]",,25.6,3.7,,,,25.6,0.4,,,,0.5,,,,28.1,0.5,,,,29.9,0.5,,
2023-06-05 07:40:00,28.9,12.32,29.7,25.6,27.250000000000004,24.46666666666667,26.8,"[26.8, 25.3, 21.3]",1.0,25.6,3.7,22.3,26.0,1.0,25.6,0.4,23.1,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-05 07:45:00,28.9,12.3,29.7,25.6,27.250000000000004,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.6,,22.6,26.0,1.0,25.6,,23.2,26.0,1.0,,27.0,26.0,1.0,28.1,,28.0,26.0,1.0,29.7,,27.0,26.0
2023-06-05 07:50:00,29.0,12.3,29.8,25.6,27.275,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.6,3.7,22.2,26.0,1.0,25.6,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 07:55:00,29.0,12.3,29.8,25.6,27.275,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.6,3.7,22.3,26.0,1.0,25.6,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 08:00:00,29.1,12.32,29.9,25.6,27.325000000000003,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.6,3.7,22.5,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-05 08:05:00,29.1,12.36,29.9,25.6,27.325000000000003,24.46666666666667,26.8,"[26.8, 25.3, 21.3]",1.0,25.6,3.7,22.3,26.0,1.0,25.6,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-05 08:10:00,29.1,12.37,29.8,25.7,27.35,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.7,3.7,22.4,26.0,1.0,25.7,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 08:15:00,29.2,12.3,29.7,25.7,27.325,24.46666666666667,26.8,"[26.8, 25.3, 21.3]",1.0,25.7,3.8,22.3,26.0,1.0,25.7,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-05 08:20:00,29.2,12.3,29.7,25.7,27.325,24.46666666666667,26.8,"[26.8, 25.3, 21.3]",1.0,25.7,3.7,22.3,26.0,1.0,25.7,0.4,23.6,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-05 08:25:00,29.2,12.33,29.9,25.7,27.375,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.7,3.8,22.2,26.0,1.0,25.7,0.4,23.2,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-05 08:30:00,29.2,12.37,30.0,25.7,27.4,24.46666666666667,26.8,"[26.8, 25.3, 21.3]",1.0,25.7,3.7,22.5,26.0,1.0,25.7,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,30.0,0.5,27.0,26.0
2023-06-05 08:35:00,29.2,12.36,29.8,25.7,27.35,24.46666666666667,26.8,"[26.8, 25.3, 21.3]",1.0,25.7,3.7,22.5,26.0,1.0,25.7,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 08:40:00,29.2,12.35,29.8,25.8,27.425,24.5,26.8,"[26.8, 25.4, 21.3]",1.0,25.8,3.8,22.2,26.0,1.0,25.8,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,28.3,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 08:45:00,29.2,12.31,29.7,25.8,27.4,24.5,26.8,"[26.8, 25.4, 21.3]",1.0,25.8,3.8,22.2,26.0,1.0,25.8,0.4,23.2,26.0,1.0,0.4,27.0,26.0,1.0,28.3,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-05 08:50:00,29.2,12.34,29.8,25.8,27.425,24.5,26.8,"[26.8, 25.4, 21.3]",1.0,25.8,3.8,22.4,26.0,1.0,25.8,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,28.3,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 08:55:00,29.2,12.37,30.0,25.8,27.475,24.5,26.8,"[26.8, 25.4, 21.3]",,25.8,3.8,,,,25.8,0.4,,,,0.5,,,,28.3,0.5,,,,30.0,0.5,,
2023-06-05 09:00:00,29.2,12.36,29.9,25.8,27.450000000000003,24.53333333333333,26.8,"[26.8, 25.4, 21.4]",1.0,25.8,3.9,22.5,26.0,1.0,25.8,0.4,23.6,26.0,1.0,0.5,27.0,26.0,1.0,28.3,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-05 09:05:00,29.2,12.37,29.8,25.8,27.425,24.566666666666663,26.9,"[26.9, 25.4, 21.4]",1.0,25.8,,22.4,26.0,1.0,25.8,,23.5,26.0,1.0,,27.0,26.0,1.0,28.3,,28.0,26.0,1.0,29.8,,27.0,26.0
2023-06-05 09:10:00,29.2,12.37,29.8,25.8,27.425,24.566666666666663,26.9,"[26.9, 25.4, 21.4]",1.0,25.8,3.7,22.4,26.0,1.0,25.8,0.4,23.7,26.0,1.0,0.5,27.0,26.0,1.0,28.3,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 09:15:00,29.3,12.36,29.8,25.9,27.475,24.566666666666663,26.9,"[26.9, 25.4, 21.4]",1.0,25.9,3.9,22.2,26.0,1.0,25.9,0.4,23.6,26.0,1.0,0.5,27.0,26.0,1.0,28.3,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 09:20:00,29.3,12.36,29.8,25.9,27.5,24.566666666666663,26.9,"[26.9, 25.4, 21.4]",1.0,25.9,3.8,22.3,26.0,1.0,25.9,0.4,23.7,26.0,1.0,0.5,27.0,26.0,1.0,28.4,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 09:25:00,29.3,12.37,29.8,25.9,27.5,24.6,26.9,"[26.9, 25.4, 21.5]",1.0,25.9,3.8,22.3,26.0,1.0,25.9,0.4,23.8,26.0,1.0,0.5,27.0,26.0,1.0,28.4,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 09:30:00,29.3,12.36,29.8,25.9,27.5,24.566666666666663,26.9,"[26.9, 25.4, 21.4]",1.0,25.9,3.8,22.4,26.0,1.0,25.9,0.4,23.7,26.0,1.0,0.4,27.0,26.0,1.0,28.4,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 09:35:00,29.3,12.36,29.8,25.9,27.5,24.566666666666663,26.9,"[26.9, 25.4, 21.4]",1.0,25.9,3.8,22.3,26.0,1.0,25.9,0.4,23.7,26.0,1.0,0.4,27.0,26.0,1.0,28.4,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 09:40:00,29.3,12.38,29.8,26.0,27.55,24.566666666666663,26.9,"[26.9, 25.4, 21.4]",1.0,26.0,4.0,21.5,26.0,1.0,26.0,0.4,23.5,26.0,1.0,0.4,27.0,26.0,1.0,28.4,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 09:45:00,29.3,12.34,29.8,25.5,27.325,24.4,26.8,"[26.8, 25.3, 21.1]",1.0,25.5,3.8,21.1,26.0,1.0,25.5,0.4,22.8,26.0,1.0,0.4,27.0,26.0,1.0,28.5,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 09:50:00,29.3,12.3,29.7,25.4,27.225,24.4,26.8,"[26.8, 25.3, 21.1]",1.0,25.4,4.6,22.0,26.0,1.0,25.4,0.4,22.8,26.0,1.0,0.4,27.0,26.0,1.0,28.4,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-05 09:55:00,29.3,12.29,29.6,25.4,27.175,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.4,8.0,22.3,26.0,1.0,25.4,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.3,0.5,28.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-06-05 10:00:00,29.3,12.3,29.7,25.6,27.3,24.433333333333334,26.8,"[26.8, 25.3, 21.2]",1.0,25.6,3.9,22.3,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.3,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-05 10:05:00,29.4,12.37,29.9,25.7,27.4,24.46666666666667,26.8,"[26.8, 25.3, 21.3]",,25.7,3.8,,,,25.7,0.4,,,,0.4,,,,28.3,0.5,,,,29.9,0.5,,
2023-06-05 10:10:00,29.3,12.37,30.0,25.8,27.475,24.46666666666667,26.8,"[26.8, 25.3, 21.3]",1.0,25.8,3.9,22.5,26.0,1.0,25.8,0.4,23.6,26.0,1.0,0.4,27.0,26.0,1.0,28.3,0.5,28.0,26.0,1.0,30.0,0.5,27.0,26.0
2023-06-05 10:15:00,29.4,12.37,29.9,25.8,27.450000000000003,24.5,26.8,"[26.8, 25.4, 21.3]",1.0,25.8,,22.5,26.0,1.0,25.8,,23.5,26.0,1.0,,27.0,26.0,1.0,28.3,,28.0,26.0,1.0,29.9,,27.0,26.0
2023-06-05 10:20:00,29.4,12.37,29.8,25.9,27.5,24.53333333333333,26.8,"[26.8, 25.4, 21.4]",1.0,25.9,,22.5,26.0,1.0,25.9,,23.5,26.0,1.0,,27.0,26.0,1.0,28.4,,28.0,26.0,1.0,29.8,,27.0,26.0
2023-06-05 10:25:00,29.4,12.36,29.8,25.9,27.5,24.53333333333333,26.8,"[26.8, 25.4, 21.4]",1.0,25.9,3.95,22.4,26.0,1.0,25.9,0.4,23.8,26.0,1.0,0.5,27.0,26.0,1.0,28.4,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-05 10:30:00,29.4,12.38,29.8,25.9,27.5,24.53333333333333,26.8,"[26.8, 25.4, 21.4]",1.0,25.9,,22.4,26.0,1.0,25.9,,23.5,26.0,1.0,,27.0,26.0,1.0,28.4,,28.0,26.0,1.0,29.8,,27.0,26.0
