time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1176760_c,1176760_h,1176760_p,1176760_r,1176760_s,3819596_c,3819596_h,3819596_p,3819596_r,3819596_s,3819597_c,3819597_h,3819597_p,3819597_r,3819597_s,3819598_c,3819598_p,3819598_r,3819598_s
2023-06-05 06:50:00,26.8,,36.5,29.1,31.566666666666663,27.1,27.7,"[27.5, 26.1, 27.7]",1.0,36.5,1.6,25.6,25.0,1.0,29.1,0.1,26.0,25.0,1.0,29.1,0.0,27.0,25.0,1.0,3.6,27.5,25.0
2023-06-05 06:55:00,26.8,,36.5,29.1,31.566666666666663,27.166666666666668,27.9,"[27.6, 26.0, 27.9]",1.0,36.5,5.2,26.2,25.0,1.0,29.1,0.1,27.0,25.0,1.0,29.1,0.0,27.0,25.0,1.0,3.6,27.5,25.0
2023-06-05 07:00:00,26.8,,36.3,28.4,31.03333333333333,26.766666666666666,27.2,"[27.0, 26.1, 27.2]",1.0,36.3,5.4,25.3,25.0,1.0,28.4,3.1,22.0,25.0,1.0,28.4,0.0,27.0,25.0,1.0,3.6,27.5,25.0
2023-06-05 07:05:00,26.8,,36.3,29.0,31.433333333333334,26.766666666666666,27.2,"[27.1, 26.0, 27.2]",1.0,36.3,5.4,26.2,25.0,1.0,29.0,0.1,26.0,25.0,1.0,29.0,0.1,27.0,25.0,1.0,3.5,27.5,25.0
2023-06-05 07:10:00,26.8,,36.6,29.5,31.866666666666664,27.23333333333333,28.2,"[27.5, 26.0, 28.2]",1.0,36.6,1.6,26.4,25.0,1.0,29.5,0.1,27.0,25.0,1.0,29.5,0.0,27.0,25.0,1.0,3.6,28.0,25.0
2023-06-05 07:15:00,26.9,,36.6,29.3,31.73333333333333,27.133333333333336,27.9,"[27.4, 26.1, 27.9]",1.0,36.6,1.6,25.6,25.0,1.0,29.3,3.0,24.0,25.0,1.0,29.3,0.0,27.0,25.0,1.0,3.6,27.5,25.0
2023-06-05 07:20:00,26.8,,,,,26.8,27.2,"[27.1, 26.1, 27.2]",1.0,,5.3,25.3,25.0,1.0,,0.1,25.0,25.0,1.0,,0.1,27.0,25.0,1.0,3.5,27.0,25.0
2023-06-05 07:25:00,26.8,,36.6,29.2,31.666666666666668,27.266666666666666,28.3,"[27.4, 26.1, 28.3]",1.0,36.6,1.6,26.4,25.0,1.0,29.2,0.1,26.0,25.0,1.0,29.2,0.0,27.0,25.0,1.0,3.6,28.0,25.0
2023-06-05 07:30:00,26.8,,36.5,29.6,31.899999999999995,27.0,27.5,"[27.5, 26.1, 27.4]",1.0,36.5,5.2,25.9,25.0,1.0,29.6,2.9,25.0,25.0,1.0,29.6,0.0,27.0,25.0,1.0,3.6,27.0,25.0
2023-06-05 07:35:00,26.8,,36.4,28.3,31.0,27.0,28.1,"[26.9, 26.0, 28.1]",1.0,36.4,1.5,26.9,25.0,1.0,28.3,0.1,22.0,25.0,1.0,28.3,0.0,27.0,25.0,1.0,3.6,28.0,25.0
2023-06-05 07:40:00,26.8,,36.4,29.1,31.53333333333333,27.03333333333333,27.7,"[27.3, 26.1, 27.7]",1.0,36.4,1.5,25.6,25.0,1.0,29.1,0.1,27.0,25.0,1.0,29.1,3.0,22.0,25.0,1.0,3.5,27.5,25.0
2023-06-05 07:45:00,26.8,,36.4,29.5,31.8,27.2,28.1,"[27.6, 25.9, 28.1]",1.0,36.4,5.0,25.7,25.0,1.0,29.5,0.1,27.0,25.0,1.0,29.5,0.0,26.0,25.0,1.0,3.5,27.5,25.0
2023-06-05 07:50:00,26.8,,36.3,28.8,31.3,27.066666666666663,28.0,"[27.3, 25.9, 28.0]",1.0,36.3,5.0,25.5,25.0,1.0,28.8,3.0,23.0,25.0,1.0,28.8,0.0,27.0,25.0,1.0,3.6,27.5,25.0
2023-06-05 07:55:00,26.8,,36.4,28.8,31.33333333333333,27.1,28.2,"[27.1, 26.0, 28.2]",1.0,36.4,1.5,25.8,25.0,1.0,28.8,0.1,26.0,25.0,1.0,28.8,0.0,27.0,25.0,1.0,3.6,27.5,25.0
2023-06-05 08:00:00,26.7,,36.2,29.3,31.6,27.066666666666663,27.8,"[27.4, 26.0, 27.8]",1.0,36.2,1.5,25.7,25.0,1.0,29.3,0.1,26.0,25.0,1.0,29.3,0.1,27.0,25.0,1.0,3.5,27.5,25.0
2023-06-05 08:05:00,26.8,,36.4,29.5,31.8,27.066666666666663,27.7,"[27.5, 26.0, 27.7]",1.0,36.4,1.5,25.1,25.0,1.0,29.5,3.0,25.0,25.0,1.0,29.5,3.0,22.0,25.0,1.0,3.6,27.5,25.0
2023-06-05 08:10:00,26.7,,36.4,29.5,31.8,26.866666666666664,27.7,"[27.0, 25.9, 27.7]",1.0,36.4,5.1,25.1,25.0,1.0,29.5,0.1,23.0,25.0,1.0,29.5,0.0,26.0,25.0,1.0,3.6,27.0,25.0
2023-06-05 08:15:00,26.8,,36.3,29.1,31.5,26.96666666666667,27.7,"[27.3, 25.9, 27.7]",1.0,36.3,5.2,25.5,25.0,1.0,29.1,0.1,26.0,25.0,1.0,29.1,0.0,27.0,25.0,1.0,3.6,27.5,25.0
2023-06-05 08:20:00,26.8,,36.3,29.1,31.5,27.166666666666668,28.1,"[27.5, 25.9, 28.1]",1.0,36.3,4.3,25.6,25.0,1.0,29.1,0.4,27.0,25.0,1.0,29.1,0.0,27.0,25.0,1.0,3.6,27.5,25.0
2023-06-05 08:25:00,26.8,,36.3,28.4,31.03333333333333,26.96666666666667,28.0,"[27.0, 25.9, 28.0]",1.0,36.3,4.8,25.6,25.0,1.0,28.4,0.1,23.0,25.0,1.0,28.4,0.0,27.0,25.0,1.0,3.6,27.5,25.0
2023-06-05 08:30:00,26.8,,36.2,28.4,31.0,27.0,27.8,"[27.3, 25.9, 27.8]",1.0,36.2,1.5,25.7,25.0,1.0,28.4,0.1,26.0,25.0,1.0,28.4,3.0,22.0,25.0,1.0,3.6,27.5,25.0
2023-06-05 08:35:00,26.7,,36.0,29.6,31.73333333333333,26.9,27.6,"[27.6, 25.8, 27.3]",1.0,36.0,5.2,25.1,25.0,1.0,29.6,0.1,27.0,25.0,1.0,29.6,0.0,26.0,25.0,1.0,3.6,26.5,25.0
2023-06-05 08:40:00,26.7,,36.3,28.8,31.3,27.03333333333333,28.0,"[27.3, 25.8, 28.0]",1.0,36.3,4.7,25.2,25.0,1.0,28.8,3.0,23.0,25.0,1.0,28.8,0.0,26.0,25.0,1.0,3.6,26.5,25.0
2023-06-05 08:45:00,26.7,,36.3,28.7,31.23333333333333,26.96666666666667,27.9,"[27.1, 25.9, 27.9]",1.0,36.3,5.1,25.6,25.0,1.0,28.7,0.1,23.0,25.0,1.0,28.7,2.9,26.0,25.0,1.0,3.6,27.5,25.0
2023-06-05 08:50:00,26.7,,36.4,28.7,31.266666666666666,27.1,28.0,"[27.6, 25.7, 28.0]",1.0,36.4,4.8,25.9,25.0,1.0,28.7,0.1,26.0,25.0,1.0,28.7,0.1,24.0,25.0,1.0,3.6,28.0,25.0
2023-06-05 08:55:00,26.7,,36.3,29.7,31.9,27.2,28.2,"[27.7, 25.7, 28.2]",1.0,36.3,1.5,25.6,25.0,1.0,29.7,3.1,26.0,25.0,1.0,29.7,0.0,26.0,25.0,1.0,3.7,28.0,25.0
2023-06-05 09:00:00,26.7,,36.3,29.7,31.9,27.133333333333336,28.4,"[27.1, 25.9, 28.4]",1.0,36.3,1.5,25.8,25.0,1.0,29.7,0.1,24.0,25.0,1.0,29.7,0.0,27.0,25.0,1.0,3.7,28.0,25.0
2023-06-05 09:05:00,26.7,,36.5,29.2,31.633333333333336,27.066666666666663,28.0,"[27.5, 25.7, 28.0]",1.0,36.5,1.5,25.7,25.0,1.0,29.2,0.1,26.0,25.0,1.0,29.2,0.1,22.0,25.0,1.0,3.7,28.5,25.0
2023-06-05 09:10:00,26.7,,36.3,29.2,31.566666666666663,27.23333333333333,28.2,"[27.7, 25.8, 28.2]",1.0,36.3,1.5,25.7,25.0,1.0,29.2,0.4,27.0,25.0,1.0,29.2,0.0,26.0,25.0,1.0,3.7,28.5,25.0
2023-06-05 09:15:00,26.7,,36.3,29.7,31.9,26.766666666666666,27.6,"[26.9, 25.8, 27.6]",1.0,36.3,5.3,25.4,25.0,1.0,29.7,3.1,22.0,25.0,1.0,29.7,0.1,27.0,25.0,1.0,3.7,27.0,25.0
2023-06-05 09:20:00,26.7,,36.5,29.0,31.5,27.1,28.2,"[27.2, 25.9, 28.2]",1.0,36.5,1.5,26.9,25.0,1.0,29.0,0.1,27.0,25.0,1.0,29.0,0.0,27.0,25.0,1.0,3.7,28.0,25.0
2023-06-05 09:25:00,26.7,,36.5,29.0,31.5,27.2,28.0,"[27.6, 26.0, 28.0]",1.0,36.5,1.5,25.9,25.0,1.0,29.0,0.1,27.0,25.0,1.0,29.0,0.0,27.0,25.0,1.0,3.7,28.0,25.0
2023-06-05 09:30:00,26.7,,36.4,29.5,31.8,26.96666666666667,27.5,"[27.4, 26.0, 27.5]",1.0,36.4,5.3,25.4,25.0,1.0,29.5,3.1,23.0,25.0,1.0,29.5,3.1,24.0,25.0,1.0,3.8,27.5,25.0
2023-06-05 09:35:00,26.7,,36.5,28.9,31.433333333333337,26.933333333333334,27.8,"[27.2, 25.8, 27.8]",1.0,36.5,4.9,25.8,25.0,1.0,28.9,0.1,25.0,25.0,1.0,28.9,0.1,26.0,25.0,1.0,3.7,27.5,25.0
2023-06-05 09:40:00,26.7,,36.6,29.3,31.73333333333333,27.133333333333336,28.1,"[27.5, 25.8, 28.1]",1.0,36.6,5.0,25.5,25.0,1.0,29.3,0.1,26.0,25.0,1.0,29.3,0.0,27.0,25.0,1.0,3.8,27.5,25.0
2023-06-05 09:45:00,26.7,,36.6,29.8,32.06666666666667,27.1,27.7,"[27.7, 25.9, 27.7]",1.0,36.6,1.5,26.1,25.0,1.0,29.8,3.1,26.0,25.0,1.0,29.8,0.0,27.0,25.0,1.0,3.8,27.5,25.0
2023-06-05 09:50:00,26.7,,36.6,28.6,31.26666666666667,26.866666666666664,27.6,"[27.1, 25.9, 27.6]",1.0,36.6,5.3,25.3,25.0,1.0,28.6,0.1,24.0,25.0,1.0,28.6,3.1,23.0,25.0,1.0,3.7,26.5,25.0
2023-06-05 09:55:00,26.7,,36.7,29.2,31.700000000000003,27.0,27.8,"[27.5, 25.7, 27.8]",1.0,36.7,5.1,26.0,25.0,1.0,29.2,0.1,26.0,25.0,1.0,29.2,0.0,26.0,25.0,1.0,3.7,27.0,25.0
2023-06-05 10:00:00,26.7,,36.4,29.2,31.6,27.2,28.1,"[27.7, 25.8, 28.1]",1.0,36.4,5.1,26.3,25.0,1.0,29.2,0.1,27.0,25.0,1.0,29.2,0.0,27.0,25.0,1.0,3.7,27.5,25.0
2023-06-05 10:05:00,26.7,,36.1,28.7,31.166666666666668,27.03333333333333,28.0,"[27.3, 25.8, 28.0]",1.0,36.1,1.5,26.6,25.0,1.0,28.7,3.2,22.0,25.0,1.0,28.7,0.0,27.0,25.0,1.0,3.8,27.5,25.0
2023-06-05 10:10:00,26.7,,36.1,29.3,31.566666666666663,27.0,28.1,"[27.3, 25.6, 28.1]",1.0,36.1,1.5,26.3,25.0,1.0,29.3,0.1,27.0,25.0,1.0,29.3,0.1,23.0,25.0,1.0,3.7,28.0,25.0
2023-06-05 10:15:00,26.7,,36.3,29.3,31.63333333333333,27.0,27.7,"[27.6, 25.7, 27.7]",1.0,36.3,5.3,25.8,25.0,1.0,29.3,0.1,26.0,25.0,1.0,29.3,0.0,26.0,25.0,1.0,3.8,27.5,25.0
2023-06-05 10:20:00,26.7,,36.4,29.7,31.933333333333334,27.133333333333336,28.1,"[27.6, 25.7, 28.1]",1.0,36.4,5.0,26.4,25.0,1.0,29.7,3.2,25.0,25.0,1.0,29.7,0.1,27.0,25.0,1.0,3.8,27.5,25.0
2023-06-05 10:25:00,26.7,,36.2,29.7,31.86666666666667,26.9,27.8,"[27.1, 25.8, 27.8]",1.0,36.2,1.5,25.8,25.0,1.0,29.7,0.1,22.0,25.0,1.0,29.7,0.0,27.0,25.0,1.0,3.8,27.5,25.0
2023-06-05 10:30:00,26.7,,36.3,28.7,31.23333333333333,26.866666666666664,27.5,"[27.4, 25.7, 27.5]",1.0,36.3,1.5,24.7,25.0,1.0,28.7,3.2,25.0,25.0,1.0,28.7,3.2,22.0,25.0,1.0,3.9,26.5,25.0
2023-06-05 10:35:00,26.7,,36.3,29.2,31.566666666666663,26.766666666666666,27.9,"[26.7, 25.7, 27.9]",1.0,36.3,5.4,25.7,25.0,1.0,29.2,0.1,24.0,25.0,1.0,29.2,0.0,27.0,25.0,1.0,3.8,27.0,25.0
2023-06-05 10:40:00,26.7,,36.2,29.0,31.4,26.7,27.2,"[27.2, 25.7, 27.2]",1.0,36.2,5.4,25.3,25.0,1.0,29.0,0.1,26.0,25.0,1.0,29.0,0.1,27.0,25.0,1.0,3.8,27.0,25.0
2023-06-05 10:45:00,26.7,,36.2,29.4,31.666666666666668,27.2,28.3,"[27.5, 25.8, 28.3]",1.0,36.2,1.5,26.7,25.0,1.0,29.4,0.1,26.0,25.0,1.0,29.4,0.4,27.0,25.0,1.0,3.9,28.5,25.0
2023-06-05 10:50:00,26.8,,36.6,28.2,31.0,26.766666666666666,27.8,"[26.9, 25.6, 27.8]",1.0,36.6,1.5,26.7,25.0,1.0,28.2,0.1,27.0,25.0,1.0,28.2,0.1,22.0,25.0,1.0,3.8,27.5,25.0
2023-06-05 10:55:00,26.7,,36.6,28.2,31.0,26.83333333333333,27.6,"[27.2, 25.7, 27.6]",1.0,36.6,5.4,25.4,25.0,1.0,28.2,0.1,27.0,25.0,1.0,28.2,0.0,27.0,25.0,1.0,3.8,27.0,25.0
2023-06-05 11:00:00,26.7,,36.3,29.4,31.7,27.1,28.1,"[27.5, 25.7, 28.1]",1.0,36.3,5.2,26.6,25.0,1.0,29.4,0.1,27.0,25.0,1.0,29.4,0.1,27.0,25.0,1.0,3.8,27.5,25.0
2023-06-05 11:05:00,26.7,,36.7,28.6,31.3,26.83333333333333,27.8,"[27.1, 25.6, 27.8]",1.0,36.7,,25.5,25.0,1.0,28.6,,24.0,25.0,1.0,28.6,,27.0,25.0,1.0,,27.5,25.0
2023-06-05 11:10:00,26.7,,36.6,28.6,31.26666666666667,26.8,27.6,"[27.2, 25.6, 27.6]",1.0,36.6,5.5,25.5,25.0,1.0,28.6,0.1,24.0,25.0,1.0,28.6,0.0,22.0,25.0,1.0,3.9,27.5,25.0
2023-06-05 11:15:00,26.7,,36.3,29.3,31.63333333333333,26.96666666666667,27.7,"[27.5, 25.7, 27.7]",1.0,36.3,5.5,25.7,25.0,1.0,29.3,0.1,27.0,25.0,1.0,29.3,0.1,27.0,25.0,1.0,3.8,27.5,25.0
2023-06-05 11:20:00,26.7,,36.4,29.3,31.666666666666668,27.3,28.4,"[27.7, 25.8, 28.4]",1.0,36.4,1.6,26.8,25.0,1.0,29.3,3.2,26.0,25.0,1.0,29.3,0.4,27.0,25.0,1.0,3.8,28.0,25.0
2023-06-05 11:25:00,26.7,,36.6,28.6,31.26666666666667,26.73333333333333,27.5,"[27.1, 25.6, 27.5]",1.0,36.6,1.6,25.4,25.0,1.0,28.6,0.1,24.0,25.0,1.0,28.6,0.1,23.0,25.0,1.0,3.8,27.0,25.0
2023-06-05 11:30:00,26.7,,36.4,29.3,31.666666666666668,26.866666666666664,27.6,"[27.4, 25.6, 27.6]",1.0,36.4,5.5,25.8,25.0,1.0,29.3,3.0,24.0,25.0,1.0,29.3,0.0,27.0,25.0,1.0,3.9,27.0,25.0
2023-06-05 11:35:00,26.7,,36.4,29.3,31.666666666666668,26.83333333333333,27.9,"[26.9, 25.7, 27.9]",1.0,36.4,1.6,25.8,25.0,1.0,29.3,0.1,24.0,25.0,1.0,29.3,0.1,27.0,25.0,1.0,3.8,27.0,25.0
2023-06-05 11:40:00,26.7,,36.1,29.1,31.433333333333337,26.83333333333333,27.6,"[27.2, 25.7, 27.6]",1.0,36.1,1.6,25.5,25.0,1.0,29.1,0.1,26.0,25.0,1.0,29.1,3.2,22.0,25.0,1.0,3.9,27.5,25.0
2023-06-05 11:45:00,26.7,,36.2,29.5,31.73333333333333,26.933333333333337,27.6,"[27.6, 25.6, 27.6]",1.0,36.2,5.6,25.5,25.0,1.0,29.5,0.1,27.0,25.0,1.0,29.5,0.0,26.0,25.0,1.0,3.8,27.0,25.0
2023-06-05 11:50:00,26.7,,36.2,28.3,30.933333333333334,26.866666666666664,27.9,"[27.0, 25.7, 27.9]",1.0,36.2,5.4,25.8,25.0,1.0,28.3,0.1,22.0,25.0,1.0,28.3,0.1,27.0,25.0,1.0,3.9,27.5,25.0
2023-06-05 11:55:00,26.7,,36.4,28.3,31.0,27.066666666666663,28.1,"[27.3, 25.8, 28.1]",1.0,36.4,1.6,26.6,25.0,1.0,28.3,0.1,27.0,25.0,1.0,28.3,3.1,27.0,25.0,1.0,3.9,28.0,25.0
2023-06-05 12:00:00,26.7,,36.3,29.1,31.5,27.03333333333333,27.8,"[27.7, 25.6, 27.8]",1.0,36.3,1.6,25.2,25.0,1.0,29.1,0.1,26.0,25.0,1.0,29.1,0.1,24.0,25.0,1.0,3.8,27.5,25.0
2023-06-05 12:05:00,26.7,,36.4,29.4,31.73333333333333,27.066666666666663,27.8,"[27.7, 25.7, 27.8]",1.0,36.4,5.5,25.0,25.0,1.0,29.4,3.2,25.0,25.0,1.0,29.4,0.0,27.0,25.0,1.0,3.8,27.0,25.0
2023-06-05 12:10:00,26.7,,36.5,29.4,31.76666666666667,26.96666666666667,27.9,"[27.3, 25.7, 27.9]",1.0,36.5,5.5,25.5,25.0,1.0,29.4,0.1,25.0,25.0,1.0,29.4,3.2,24.0,25.0,1.0,3.9,27.5,25.0
2023-06-05 12:15:00,26.7,,36.4,28.7,31.266666666666666,27.1,28.3,"[27.5, 25.5, 28.3]",1.0,36.4,1.6,26.5,25.0,1.0,28.7,3.2,24.0,25.0,1.0,28.7,0.1,26.0,25.0,1.0,3.9,28.0,25.0
2023-06-05 12:20:00,26.8,,36.4,28.4,31.066666666666663,26.73333333333333,27.6,"[27.0, 25.6, 27.6]",1.0,36.4,5.7,25.4,25.0,1.0,28.4,0.1,25.0,25.0,1.0,28.4,0.0,27.0,25.0,1.0,3.8,27.0,25.0
2023-06-05 12:25:00,26.7,,36.2,29.0,31.4,27.0,27.9,"[27.3, 25.8, 27.9]",1.0,36.2,5.2,25.8,25.0,1.0,29.0,0.1,26.0,25.0,1.0,29.0,3.1,25.0,25.0,1.0,3.9,27.5,25.0
2023-06-05 12:30:00,26.7,,36.5,29.4,31.76666666666667,26.933333333333334,27.7,"[27.5, 25.6, 27.7]",1.0,36.5,5.3,25.6,25.0,1.0,29.4,3.2,25.0,25.0,1.0,29.4,0.0,26.0,25.0,1.0,3.9,27.0,25.0
2023-06-05 12:35:00,26.7,,36.4,29.4,31.73333333333333,27.03333333333333,28.3,"[27.1, 25.7, 28.3]",1.0,36.4,5.0,25.6,25.0,1.0,29.4,0.1,24.0,25.0,1.0,29.4,0.0,27.0,25.0,1.0,3.9,27.5,25.0
2023-06-05 12:40:00,26.7,,36.3,29.3,31.63333333333333,27.166666666666668,28.2,"[27.5, 25.8, 28.2]",1.0,36.3,1.5,26.3,25.0,1.0,29.3,0.1,26.0,25.0,1.0,29.3,3.3,27.0,25.0,1.0,4.0,28.0,25.0
2023-06-05 12:45:00,26.7,,36.1,29.6,31.76666666666667,26.9,27.7,"[27.7, 25.7, 27.3]",1.0,36.1,5.5,26.3,25.0,1.0,29.6,0.1,27.0,25.0,1.0,29.6,0.1,23.0,25.0,1.0,4.0,26.5,25.0
2023-06-05 12:50:00,26.7,,36.4,29.6,31.866666666666664,27.066666666666663,28.1,"[27.3, 25.8, 28.1]",1.0,36.4,5.5,26.3,25.0,1.0,29.6,3.3,22.0,25.0,1.0,29.6,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-05 12:55:00,26.7,,36.6,29.2,31.666666666666668,27.133333333333336,28.2,"[27.4, 25.8, 28.2]",1.0,36.6,5.2,26.3,25.0,1.0,29.2,0.1,27.0,25.0,1.0,29.2,3.2,24.0,25.0,1.0,3.9,27.5,25.0
2023-06-05 13:00:00,26.7,,36.5,28.3,31.03333333333333,26.933333333333334,28.2,"[27.0, 25.6, 28.2]",1.0,36.5,5.3,26.5,25.0,1.0,28.3,3.3,22.0,25.0,1.0,28.3,0.1,26.0,25.0,1.0,4.0,27.5,25.0
2023-06-05 13:05:00,26.8,,36.3,28.9,31.366666666666664,27.0,28.1,"[27.2, 25.7, 28.1]",1.0,36.3,5.2,26.1,25.0,1.0,28.9,0.1,26.0,25.0,1.0,28.9,3.2,25.0,25.0,1.0,4.0,27.5,25.0
2023-06-05 13:10:00,26.8,,36.3,28.9,31.366666666666664,27.03333333333333,28.1,"[27.4, 25.6, 28.1]",1.0,36.3,1.5,26.6,25.0,1.0,28.9,0.1,27.0,25.0,1.0,28.9,0.1,25.0,25.0,1.0,4.0,28.0,25.0
2023-06-05 13:15:00,26.7,,36.2,28.7,31.200000000000003,27.03333333333333,28.1,"[27.3, 25.7, 28.1]",1.0,36.2,1.5,25.8,25.0,1.0,28.7,3.4,23.0,25.0,1.0,28.7,0.0,27.0,25.0,1.0,4.1,27.5,25.0
2023-06-05 13:20:00,26.8,,36.5,29.0,31.5,26.9,27.8,"[27.2, 25.7, 27.8]",1.0,36.5,5.5,25.1,25.0,1.0,29.0,0.1,26.0,25.0,1.0,29.0,3.3,22.0,25.0,1.0,4.0,27.0,25.0
2023-06-05 13:25:00,26.8,,36.5,28.5,31.166666666666668,27.03333333333333,28.4,"[27.1, 25.6, 28.4]",1.0,36.5,5.2,26.4,25.0,1.0,28.5,3.3,23.0,25.0,1.0,28.5,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-05 13:30:00,26.7,,36.4,28.8,31.33333333333333,26.766666666666666,27.5,"[27.1, 25.7, 27.5]",1.0,36.4,5.7,25.6,25.0,1.0,28.8,0.1,26.0,25.0,1.0,28.8,3.2,25.0,25.0,1.0,4.0,27.0,25.0
2023-06-05 13:35:00,26.8,,36.4,28.8,31.33333333333333,26.96666666666667,27.8,"[27.5, 25.6, 27.8]",1.0,36.4,5.5,25.8,25.0,1.0,28.8,0.1,26.0,25.0,1.0,28.8,0.1,26.0,25.0,1.0,3.9,27.0,25.0
2023-06-05 13:40:00,26.8,,36.4,29.2,31.6,26.866666666666664,27.9,"[27.1, 25.6, 27.9]",1.0,36.4,1.5,25.6,25.0,1.0,29.2,0.1,23.0,25.0,1.0,29.2,3.3,23.0,25.0,1.0,4.1,27.5,25.0
2023-06-05 13:45:00,26.7,,36.4,28.9,31.399999999999995,27.0,28.2,"[27.3, 25.5, 28.2]",1.0,36.4,1.5,26.0,25.0,1.0,28.9,0.1,26.0,25.0,1.0,28.9,0.1,24.0,25.0,1.0,4.0,28.0,25.0
2023-06-05 13:50:00,26.8,,36.2,28.9,31.33333333333333,27.133333333333336,28.3,"[27.5, 25.6, 28.3]",1.0,36.2,1.5,25.9,25.0,1.0,28.9,3.3,26.0,25.0,1.0,28.9,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-05 13:55:00,26.7,,36.2,28.7,31.200000000000003,26.83333333333333,27.8,"[27.1, 25.6, 27.8]",1.0,36.2,1.5,25.2,25.0,1.0,28.7,0.1,25.0,25.0,1.0,28.7,3.3,23.0,25.0,1.0,4.0,27.5,25.0
2023-06-05 14:00:00,26.8,,36.0,29.1,31.399999999999995,26.96666666666667,27.9,"[27.4, 25.6, 27.9]",1.0,36.0,5.6,25.0,25.0,1.0,29.1,0.1,26.0,25.0,1.0,29.1,0.0,26.0,25.0,1.0,4.0,27.5,25.0
2023-06-05 14:05:00,26.8,,36.6,29.1,31.600000000000005,26.96666666666667,27.8,"[27.4, 25.7, 27.8]",1.0,36.6,5.6,25.9,25.0,1.0,29.1,3.2,23.0,25.0,1.0,29.1,3.2,25.0,25.0,1.0,4.0,27.5,25.0
2023-06-05 14:10:00,26.8,,36.5,29.1,31.566666666666663,27.1,28.5,"[27.2, 25.6, 28.5]",1.0,36.5,1.5,26.1,25.0,1.0,29.1,0.1,25.0,25.0,1.0,29.1,0.1,25.0,25.0,1.0,4.0,27.0,25.0
2023-06-05 14:15:00,26.8,,36.5,29.0,31.5,27.133333333333336,28.3,"[27.4, 25.7, 28.3]",1.0,36.5,5.6,26.1,25.0,1.0,29.0,3.3,24.0,25.0,1.0,29.0,0.0,27.0,25.0,1.0,4.0,26.5,25.0
2023-06-05 14:20:00,26.8,,36.3,28.4,31.03333333333333,26.96666666666667,28.0,"[27.0, 25.9, 28.0]",1.0,36.3,5.7,26.2,25.0,1.0,28.4,0.1,23.0,25.0,1.0,28.4,0.0,27.0,25.0,1.0,4.0,27.0,25.0
2023-06-05 14:25:00,26.9,,36.3,29.1,31.5,26.933333333333334,27.7,"[27.3, 25.8, 27.7]",1.0,36.3,5.8,26.0,25.0,1.0,29.1,0.1,26.0,25.0,1.0,29.1,0.0,27.0,25.0,1.0,4.1,27.0,25.0
2023-06-05 14:30:00,26.9,,36.1,29.1,31.433333333333337,26.933333333333334,27.5,"[27.5, 25.9, 27.4]",1.0,36.1,5.7,26.1,25.0,1.0,29.1,3.2,26.0,25.0,1.0,29.1,3.3,27.0,25.0,1.0,4.1,27.0,25.0
2023-06-05 14:35:00,27.0,,36.4,28.6,31.2,26.766666666666666,27.4,"[27.2, 25.7, 27.4]",1.0,36.4,5.8,26.6,25.0,1.0,28.6,0.1,25.0,25.0,1.0,28.6,0.1,25.0,25.0,1.0,4.0,27.0,25.0
2023-06-05 14:40:00,26.9,,36.5,29.4,31.76666666666667,26.83333333333333,27.4,"[27.4, 25.7, 27.4]",1.0,36.5,5.8,25.8,25.0,1.0,29.4,0.1,26.0,25.0,1.0,29.4,0.0,27.0,25.0,1.0,4.0,27.0,25.0
2023-06-05 14:45:00,26.9,,36.3,29.8,31.966666666666665,26.933333333333334,27.7,"[27.7, 25.8, 27.3]",1.0,36.3,5.7,25.9,25.0,1.0,29.8,0.4,27.0,25.0,1.0,29.8,0.0,27.0,25.0,1.0,4.0,26.5,25.0
2023-06-05 14:50:00,26.9,,36.3,29.8,31.966666666666665,26.8,27.5,"[27.2, 25.7, 27.5]",1.0,36.3,5.7,26.1,25.0,1.0,29.8,0.1,23.0,25.0,1.0,29.8,0.1,27.0,25.0,1.0,4.0,27.0,25.0
2023-06-05 14:55:00,26.9,,36.2,29.5,31.73333333333333,26.866666666666664,27.4,"[27.4, 25.8, 27.4]",1.0,36.2,5.7,26.5,25.0,1.0,29.5,0.5,23.0,25.0,1.0,29.5,3.2,26.0,25.0,1.0,4.1,27.0,25.0
2023-06-05 15:00:00,26.9,,36.4,28.3,31.0,26.566666666666663,27.1,"[26.9, 25.7, 27.1]",1.0,36.4,5.6,25.8,25.0,1.0,28.3,0.1,23.0,25.0,1.0,28.3,0.1,26.0,25.0,1.0,4.0,27.0,25.0
2023-06-05 15:05:00,27.0,,36.5,29.1,31.566666666666663,26.8,27.4,"[27.3, 25.7, 27.4]",1.0,36.5,5.8,26.7,25.0,1.0,29.1,0.1,26.0,25.0,1.0,29.1,0.0,27.0,25.0,1.0,4.0,27.0,25.0
2023-06-05 15:10:00,27.0,,36.5,29.6,31.899999999999995,26.9,27.7,"[27.7, 25.8, 27.2]",1.0,36.5,5.8,25.8,25.0,1.0,29.6,0.4,27.0,25.0,1.0,29.6,0.0,27.0,25.0,1.0,4.0,26.5,25.0
