time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,581309_c,581309_h,581309_p,581309_r,581309_s
2023-05-31 01:25:00,,,30.7,30.7,30.7,30.25,33.2,"[27.3, 33.2]",1.0,30.7,3.63,26.0,26.0
2023-05-31 01:30:00,,,30.7,30.7,30.7,30.200000000000003,33.1,"[27.3, 33.1]",1.0,30.7,3.65,26.0,26.0
2023-05-31 01:35:00,,,30.7,30.7,30.7,30.15,33.0,"[27.3, 33.0]",1.0,30.7,3.61,26.0,26.0
2023-05-31 01:40:00,,,30.7,30.7,30.7,30.25,33.2,"[27.3, 33.2]",1.0,30.7,0.36,28.0,26.0
2023-05-31 01:45:00,,,30.7,30.7,30.7,30.3,33.3,"[27.3, 33.3]",1.0,30.7,3.6,27.0,26.0
2023-05-31 01:50:00,,,30.7,30.7,30.7,30.3,33.3,"[27.3, 33.3]",1.0,30.7,3.64,26.0,26.0
2023-05-31 01:55:00,,,30.7,30.7,30.7,30.200000000000003,33.1,"[27.3, 33.1]",1.0,30.7,3.65,26.0,26.0
2023-05-31 02:00:00,,,30.7,30.7,30.7,30.15,33.0,"[27.3, 33.0]",1.0,30.7,3.59,26.0,26.0
2023-05-31 02:05:00,,,30.7,30.7,30.7,30.25,33.2,"[27.3, 33.2]",1.0,30.7,3.59,28.0,26.0
2023-05-31 02:10:00,,,30.7,30.7,30.7,30.3,33.3,"[27.3, 33.3]",1.0,30.7,3.61,27.0,26.0
2023-05-31 02:15:00,,,30.7,30.7,30.7,30.200000000000003,33.1,"[27.3, 33.1]",1.0,30.7,3.65,26.0,26.0
2023-05-31 02:20:00,,,30.7,30.7,30.7,30.25,33.2,"[27.3, 33.2]",1.0,30.7,0.36,28.0,26.0
2023-05-31 02:25:00,,,30.7,30.7,30.7,30.3,33.3,"[27.3, 33.3]",1.0,30.7,3.63,26.0,26.0
2023-05-31 02:30:00,,,30.7,30.7,30.7,30.25,33.2,"[27.3, 33.2]",1.0,30.7,3.63,27.0,26.0
