time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3835716_c,3835716_h,3835716_r,3835716_s,3835717_c,3835717_h,3835717_r,3835717_s,3835718_c,3835718_h,3835718_r,3835718_s,3835719_c,3835719_h,3835719_r,3835719_s,3835720_c,3835720_h,3835720_r,3835720_s
2023-06-05 00:50:00,26.5,36.2,27.0,31.120000000000005,26.7,26.7,[26.7],1.0,28.1,26.0,24.0,1.0,36.2,27.0,25.0,1.0,27.0,26.0,26.0,1.0,28.1,27.0,26.0,1.0,36.2,27.0,25.0
2023-06-05 00:55:00,26.5,36.2,27.1,31.14,26.7,26.7,[26.7],1.0,28.1,26.0,24.0,1.0,36.2,26.0,25.0,1.0,27.1,26.0,26.0,1.0,28.1,27.0,26.0,1.0,36.2,26.0,25.0
2023-06-05 01:00:00,26.0,36.1,26.9,30.940000000000005,26.8,26.8,[26.8],1.0,27.8,26.0,24.0,1.0,36.1,27.0,25.0,1.0,26.9,26.0,26.0,1.0,27.8,27.0,26.0,1.0,36.1,27.0,25.0
2023-06-05 01:05:00,26.0,35.7,26.8,30.76,26.0,26.0,[26.0],1.0,27.8,24.0,22.0,1.0,35.7,26.0,22.0,1.0,26.8,24.0,22.0,1.0,27.8,26.0,22.0,1.0,35.7,26.0,22.0
2023-06-05 01:10:00,25.9,35.7,26.7,30.660000000000004,25.5,25.5,[25.5],1.0,27.6,24.0,22.0,1.0,35.7,25.0,22.0,1.0,26.7,24.0,22.0,1.0,27.6,25.0,22.0,1.0,35.7,26.0,22.0
2023-06-05 01:15:00,25.9,35.4,26.0,30.160000000000004,25.0,25.0,[25.0],1.0,27.1,23.0,22.0,1.0,35.2,25.0,22.0,1.0,26.0,23.0,22.0,1.0,27.1,25.0,22.0,1.0,35.4,26.0,22.0
2023-06-05 01:20:00,26.4,35.2,25.2,29.380000000000003,24.6,24.6,[24.6],1.0,26.2,23.0,22.0,1.0,34.1,25.0,22.0,1.0,25.2,23.0,22.0,1.0,26.2,24.0,22.0,1.0,35.2,25.0,22.0
2023-06-05 01:25:00,27.4,35.1,25.2,29.360000000000003,24.6,24.6,[24.6],1.0,26.2,23.0,22.0,1.0,34.1,25.0,22.0,1.0,25.2,24.0,22.0,1.0,26.2,25.0,22.0,1.0,35.1,25.0,22.0
2023-06-05 01:30:00,26.8,34.6,25.1,29.059999999999995,24.4,24.4,[24.4],1.0,25.9,23.0,22.0,1.0,33.8,25.0,22.0,1.0,25.1,23.0,22.0,1.0,25.9,24.0,22.0,1.0,34.6,25.0,22.0
2023-06-05 01:35:00,26.5,34.6,24.9,28.940000000000005,24.2,24.2,[24.2],1.0,25.8,23.0,22.0,1.0,33.6,24.0,22.0,1.0,24.9,23.0,22.0,1.0,25.8,24.0,22.0,1.0,34.6,25.0,22.0
2023-06-05 01:40:00,26.5,34.4,24.9,28.8,24.0,24.0,[24.0],1.0,25.7,23.0,22.0,1.0,33.3,24.0,22.0,1.0,24.9,24.0,22.0,1.0,25.7,24.0,22.0,1.0,34.4,25.0,22.0
2023-06-05 01:45:00,27.2,34.2,24.7,28.6,24.0,24.0,[24.0],1.0,25.5,23.0,22.0,1.0,33.1,24.0,22.0,1.0,24.7,23.0,22.0,1.0,25.5,24.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 01:50:00,26.8,34.3,24.6,28.6,23.9,23.9,[23.9],1.0,25.6,23.0,22.0,1.0,32.9,24.0,22.0,1.0,24.6,23.0,22.0,1.0,25.6,24.0,22.0,1.0,34.3,24.0,22.0
2023-06-05 01:55:00,26.1,34.3,24.5,28.5,23.8,23.8,[23.8],1.0,25.4,23.0,22.0,1.0,32.9,24.0,22.0,1.0,24.5,24.0,22.0,1.0,25.4,25.0,22.0,1.0,34.3,24.0,22.0
2023-06-05 02:00:00,25.6,34.0,24.7,28.4,23.8,23.8,[23.8],1.0,25.3,23.0,22.0,1.0,32.7,24.0,22.0,1.0,24.7,23.0,22.0,1.0,25.3,25.0,22.0,1.0,34.0,24.0,22.0
2023-06-05 02:05:00,25.7,33.9,24.7,28.380000000000003,23.7,23.7,[23.7],1.0,25.3,23.0,22.0,1.0,32.7,24.0,22.0,1.0,24.7,24.0,22.0,1.0,25.3,24.0,22.0,1.0,33.9,24.0,22.0
2023-06-05 02:10:00,25.4,34.0,24.5,28.3,23.7,23.7,[23.7],1.0,25.1,23.0,22.0,1.0,32.8,24.0,22.0,1.0,24.5,23.0,22.0,1.0,25.1,24.0,22.0,1.0,34.0,24.0,22.0
2023-06-05 02:15:00,25.5,34.0,24.5,28.360000000000003,23.9,23.9,[23.9],1.0,25.2,23.0,22.0,1.0,32.9,24.0,22.0,1.0,24.5,24.0,22.0,1.0,25.2,25.0,22.0,1.0,34.0,24.0,22.0
2023-06-05 02:20:00,25.5,33.8,24.4,28.3,24.2,24.2,[24.2],1.0,25.2,23.0,22.0,1.0,32.9,24.0,22.0,1.0,24.4,23.0,22.0,1.0,25.2,24.0,22.0,1.0,33.8,24.0,22.0
2023-06-05 02:25:00,25.8,33.8,24.4,28.26,23.8,23.8,[23.8],1.0,25.2,23.0,22.0,1.0,32.7,24.0,22.0,1.0,24.4,23.0,22.0,1.0,25.2,24.0,22.0,1.0,33.8,24.0,22.0
2023-06-05 02:30:00,25.7,33.8,24.4,28.26,24.5,24.5,[24.5],1.0,25.2,24.0,22.0,1.0,32.7,24.0,22.0,1.0,24.4,25.0,22.0,1.0,25.2,25.0,22.0,1.0,33.8,24.0,22.0
2023-06-05 02:35:00,25.8,33.6,24.3,28.22,24.1,24.1,[24.1],1.0,25.2,23.0,22.0,1.0,32.8,24.0,22.0,1.0,24.3,23.0,22.0,1.0,25.2,24.0,22.0,1.0,33.6,24.0,22.0
2023-06-05 02:40:00,25.8,33.6,24.2,28.12,24.3,24.3,[24.3],1.0,25.0,23.0,22.0,1.0,32.8,24.0,22.0,1.0,24.2,23.0,22.0,1.0,25.0,24.0,22.0,1.0,33.6,24.0,22.0
2023-06-05 02:45:00,26.4,33.7,24.2,28.14,23.9,23.9,[23.9],1.0,25.0,22.0,22.0,1.0,32.8,24.0,22.0,1.0,24.2,23.0,22.0,1.0,25.0,24.0,22.0,1.0,33.7,24.0,22.0
2023-06-05 02:50:00,26.4,33.7,24.2,28.120000000000005,24.2,24.2,[24.2],1.0,25.1,23.0,22.0,1.0,32.5,24.0,22.0,1.0,24.2,24.0,22.0,1.0,25.1,25.0,22.0,1.0,33.7,24.0,22.0
2023-06-05 02:55:00,25.8,33.8,24.2,28.12,23.8,23.8,[23.8],1.0,25.0,23.0,22.0,1.0,32.6,24.0,22.0,1.0,24.2,23.0,22.0,1.0,25.0,24.0,22.0,1.0,33.8,24.0,22.0
2023-06-05 03:00:00,25.8,33.8,24.0,28.120000000000005,24.0,24.0,[24.0],1.0,25.1,23.0,22.0,1.0,32.6,24.0,22.0,1.0,24.0,24.0,22.0,1.0,25.1,24.0,22.0,1.0,33.8,24.0,22.0
2023-06-05 03:05:00,26.9,33.8,24.2,28.160000000000004,23.8,23.8,[23.8],1.0,25.1,23.0,22.0,1.0,32.6,24.0,22.0,1.0,24.2,24.0,22.0,1.0,25.1,24.0,22.0,1.0,33.8,24.0,22.0
2023-06-05 03:10:00,25.7,33.9,24.1,28.08,23.7,23.7,[23.7],1.0,25.0,23.0,22.0,1.0,32.4,24.0,22.0,1.0,24.1,23.0,22.0,1.0,25.0,24.0,22.0,1.0,33.9,24.0,22.0
2023-06-05 03:15:00,25.3,33.7,24.1,27.98,23.6,23.6,[23.6],1.0,24.9,22.0,22.0,1.0,32.3,24.0,22.0,1.0,24.1,22.0,22.0,1.0,24.9,24.0,22.0,1.0,33.7,24.0,22.0
2023-06-05 03:20:00,25.3,33.7,24.1,28.04,24.2,24.2,[24.2],1.0,25.0,23.0,22.0,1.0,32.4,23.0,22.0,1.0,24.1,24.0,22.0,1.0,25.0,25.0,22.0,1.0,33.7,24.0,22.0
2023-06-05 03:25:00,25.9,33.7,24.3,28.14,24.1,24.1,[24.1],1.0,25.0,23.0,22.0,1.0,32.7,24.0,22.0,1.0,24.3,22.0,22.0,1.0,25.0,24.0,22.0,1.0,33.7,24.0,22.0
2023-06-05 03:30:00,25.9,33.6,24.2,28.14,24.4,24.4,[24.4],1.0,25.1,23.0,22.0,1.0,32.7,23.0,22.0,1.0,24.2,23.0,22.0,1.0,25.1,24.0,22.0,1.0,33.6,24.0,22.0
2023-06-05 03:35:00,25.0,33.7,24.1,28.1,24.1,24.1,[24.1],1.0,25.1,23.0,22.0,1.0,32.5,24.0,22.0,1.0,24.1,23.0,22.0,1.0,25.1,24.0,22.0,1.0,33.7,24.0,22.0
2023-06-05 03:40:00,25.1,33.7,24.1,28.020000000000003,23.7,23.7,[23.7],1.0,25.0,22.0,22.0,1.0,32.3,24.0,22.0,1.0,24.1,22.0,22.0,1.0,25.0,23.0,22.0,1.0,33.7,25.0,22.0
2023-06-05 03:45:00,25.1,33.7,24.0,28.0,24.2,24.2,[24.2],1.0,25.0,23.0,22.0,1.0,32.3,24.0,22.0,1.0,24.0,23.0,22.0,1.0,25.0,24.0,22.0,1.0,33.7,24.0,22.0
2023-06-05 03:50:00,24.5,33.8,23.9,28.0,23.8,23.8,[23.8],1.0,25.0,22.0,22.0,1.0,32.3,23.0,22.0,1.0,23.9,23.0,22.0,1.0,25.0,24.0,22.0,1.0,33.8,24.0,22.0
2023-06-05 03:55:00,24.4,33.8,23.9,28.04,24.2,24.2,[24.2],1.0,25.0,23.0,22.0,1.0,32.5,24.0,22.0,1.0,23.9,23.0,22.0,1.0,25.0,24.0,22.0,1.0,33.8,24.0,22.0
2023-06-05 04:00:00,24.8,33.9,24.0,28.24,24.4,24.4,[24.4],1.0,25.4,24.0,22.0,1.0,32.5,24.0,22.0,1.0,24.0,25.0,22.0,1.0,25.4,26.0,22.0,1.0,33.9,24.0,22.0
2023-06-05 04:05:00,24.8,34.1,24.6,28.64,24.2,24.2,[24.2],1.0,25.9,23.0,22.0,1.0,32.7,24.0,22.0,1.0,24.6,23.0,22.0,1.0,25.9,25.0,22.0,1.0,34.1,24.0,22.0
2023-06-05 04:10:00,25.8,34.1,24.8,28.62,24.1,24.1,[24.1],1.0,25.9,23.0,22.0,1.0,32.4,23.0,22.0,1.0,24.8,23.0,22.0,1.0,25.9,25.0,22.0,1.0,34.1,24.0,22.0
2023-06-05 04:15:00,25.9,34.0,24.9,28.82,24.0,24.0,[24.0],1.0,26.4,24.0,22.0,1.0,32.4,24.0,22.0,1.0,24.9,23.0,22.0,1.0,26.4,25.0,22.0,1.0,34.0,24.0,22.0
2023-06-05 04:20:00,25.9,34.0,25.0,28.92,24.0,24.0,[24.0],1.0,26.6,24.0,22.0,1.0,32.4,24.0,22.0,1.0,25.0,23.0,22.0,1.0,26.6,25.0,22.0,1.0,34.0,24.0,22.0
2023-06-05 04:25:00,26.2,34.0,25.2,29.02,24.0,24.0,[24.0],1.0,26.8,24.0,22.0,1.0,32.3,24.0,22.0,1.0,25.2,23.0,22.0,1.0,26.8,25.0,22.0,1.0,34.0,24.0,22.0
2023-06-05 04:30:00,26.1,34.1,25.2,29.04,23.9,23.9,[23.9],1.0,26.8,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.2,23.0,22.0,1.0,26.8,25.0,22.0,1.0,34.1,24.0,22.0
2023-06-05 04:35:00,26.2,34.1,25.3,29.1,23.9,23.9,[23.9],1.0,26.9,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.3,23.0,22.0,1.0,26.9,25.0,22.0,1.0,34.1,24.0,22.0
2023-06-05 04:40:00,26.2,34.1,25.4,29.1,23.9,23.9,[23.9],1.0,26.9,24.0,22.0,1.0,32.2,23.0,22.0,1.0,25.4,23.0,22.0,1.0,26.9,25.0,22.0,1.0,34.1,24.0,22.0
2023-06-05 04:45:00,26.6,34.2,25.3,29.1,23.9,23.9,[23.9],1.0,26.9,24.0,22.0,1.0,32.2,23.0,22.0,1.0,25.3,23.0,22.0,1.0,26.9,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 04:50:00,26.4,34.3,25.4,29.2,23.9,23.9,[23.9],1.0,27.0,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.4,23.0,22.0,1.0,27.0,25.0,22.0,1.0,34.3,24.0,22.0
2023-06-05 04:55:00,26.4,34.3,25.3,29.160000000000004,23.9,23.9,[23.9],1.0,27.0,24.0,22.0,1.0,32.2,23.0,22.0,1.0,25.3,23.0,22.0,1.0,27.0,25.0,22.0,1.0,34.3,24.0,22.0
2023-06-05 05:00:00,26.3,34.1,25.3,29.12,24.0,24.0,[24.0],1.0,27.0,24.0,22.0,1.0,32.2,23.0,22.0,1.0,25.3,23.0,22.0,1.0,27.0,26.0,22.0,1.0,34.1,24.0,22.0
2023-06-05 05:05:00,26.9,34.4,25.3,29.22000000000001,24.0,24.0,[24.0],1.0,27.1,24.0,22.0,1.0,32.2,23.0,22.0,1.0,25.3,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.4,24.0,22.0
2023-06-05 05:10:00,26.9,34.4,25.4,29.2,24.0,24.0,[24.0],1.0,27.0,24.0,22.0,1.0,32.2,23.0,22.0,1.0,25.4,23.0,22.0,1.0,27.0,25.0,22.0,1.0,34.4,24.0,22.0
2023-06-05 05:15:00,26.9,34.0,25.4,29.1,23.9,23.9,[23.9],1.0,27.0,24.0,22.0,1.0,32.1,23.0,22.0,1.0,25.4,23.0,22.0,1.0,27.0,25.0,22.0,1.0,34.0,24.0,22.0
2023-06-05 05:20:00,27.0,34.1,25.4,29.18,23.9,23.9,[23.9],1.0,27.1,24.0,22.0,1.0,32.2,23.0,22.0,1.0,25.4,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.1,24.0,22.0
2023-06-05 05:25:00,27.0,34.3,25.5,29.24,23.9,23.9,[23.9],1.0,27.1,24.0,22.0,1.0,32.2,23.0,22.0,1.0,25.5,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.3,24.0,22.0
2023-06-05 05:30:00,26.8,34.2,25.5,29.2,23.9,23.9,[23.9],1.0,27.1,24.0,22.0,1.0,32.1,24.0,22.0,1.0,25.5,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 05:35:00,26.7,34.3,25.3,29.2,23.9,23.9,[23.9],1.0,27.1,24.0,22.0,1.0,32.2,24.0,22.0,1.0,25.3,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.3,24.0,22.0
2023-06-05 05:40:00,26.4,34.3,25.3,29.24,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.2,23.0,22.0,1.0,25.3,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.3,24.0,22.0
2023-06-05 05:45:00,26.4,34.4,25.4,29.24,24.0,24.0,[24.0],1.0,27.1,24.0,22.0,1.0,32.2,23.0,22.0,1.0,25.4,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.4,24.0,22.0
2023-06-05 05:50:00,26.2,34.2,25.4,29.2,24.0,24.0,[24.0],1.0,27.1,24.0,22.0,1.0,32.2,23.0,22.0,1.0,25.4,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 05:55:00,26.2,34.2,25.4,29.22000000000001,24.0,24.0,[24.0],1.0,27.1,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.4,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 06:00:00,26.5,34.3,25.4,29.24,24.0,24.0,[24.0],1.0,27.1,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.4,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.3,24.0,22.0
2023-06-05 06:05:00,26.2,34.3,25.4,29.22000000000001,24.0,24.0,[24.0],1.0,27.1,24.0,22.0,1.0,32.2,23.0,22.0,1.0,25.4,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.3,25.0,22.0
2023-06-05 06:10:00,25.1,34.3,25.4,29.22000000000001,24.0,24.0,[24.0],1.0,27.1,24.0,22.0,1.0,32.2,23.0,22.0,1.0,25.4,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.3,24.0,22.0
2023-06-05 06:15:00,25.3,34.2,25.4,29.2,24.0,24.0,[24.0],1.0,27.1,24.0,22.0,1.0,32.2,23.0,22.0,1.0,25.4,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 06:20:00,26.4,34.2,25.3,29.2,23.9,23.9,[23.9],1.0,27.1,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.3,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 06:25:00,26.8,34.2,25.5,29.24,23.9,23.9,[23.9],1.0,27.1,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.5,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 06:30:00,26.6,34.2,25.5,29.22000000000001,24.0,24.0,[24.0],1.0,27.1,24.0,22.0,1.0,32.2,23.0,22.0,1.0,25.5,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 06:35:00,26.4,34.1,25.5,29.2,24.0,24.0,[24.0],1.0,27.1,24.0,22.0,1.0,32.2,24.0,22.0,1.0,25.5,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.1,24.0,22.0
2023-06-05 06:40:00,26.6,34.2,25.5,29.26,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.2,24.0,22.0,1.0,25.5,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 06:45:00,27.4,34.2,25.5,29.28,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.3,24.0,22.0,1.0,25.5,25.0,22.0,1.0,27.2,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 06:50:00,27.7,34.2,25.5,29.28,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.5,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 06:55:00,28.1,34.2,25.5,29.24,23.9,23.9,[23.9],1.0,27.1,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.5,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 07:00:00,28.1,34.2,25.5,29.28,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.5,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 07:05:00,28.1,34.2,25.5,29.3,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.4,23.0,22.0,1.0,25.5,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 07:10:00,28.4,34.1,25.5,29.26,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.3,24.0,22.0,1.0,25.5,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.1,24.0,22.0
2023-06-05 07:15:00,28.2,34.1,25.5,29.28,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.4,23.0,22.0,1.0,25.5,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.1,24.0,22.0
2023-06-05 07:20:00,28.3,34.2,25.6,29.3,24.1,24.1,[24.1],1.0,27.2,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.6,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 07:25:00,28.8,34.2,25.6,29.279999999999998,24.0,24.0,[24.0],1.0,27.1,24.0,22.0,1.0,32.4,23.0,22.0,1.0,25.6,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 07:30:00,28.8,34.1,25.5,29.28,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.4,24.0,22.0,1.0,25.5,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.1,24.0,22.0
2023-06-05 07:35:00,27.7,34.2,25.5,29.3,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.4,23.0,22.0,1.0,25.5,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 07:40:00,28.3,34.2,25.5,29.28,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.5,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 07:45:00,29.0,34.1,25.5,29.26,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.5,24.0,22.0,1.0,27.2,25.0,22.0,1.0,34.1,24.0,22.0
2023-06-05 07:50:00,29.1,34.1,25.5,29.3,24.1,24.1,[24.1],1.0,27.3,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.5,23.0,22.0,1.0,27.3,25.0,22.0,1.0,34.1,24.0,22.0
2023-06-05 07:55:00,29.6,34.2,25.6,29.3,24.1,24.1,[24.1],1.0,27.2,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.6,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 08:00:00,29.7,34.3,25.5,29.34,24.1,24.1,[24.1],1.0,27.2,24.0,22.0,1.0,32.5,23.0,22.0,1.0,25.5,23.0,22.0,1.0,27.2,26.0,22.0,1.0,34.3,24.0,22.0
2023-06-05 08:05:00,29.4,34.4,25.5,29.34,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.4,24.0,22.0,1.0,25.5,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.4,24.0,22.0
2023-06-05 08:10:00,29.7,34.2,25.6,29.360000000000003,24.0,24.0,[24.0],1.0,27.3,24.0,22.0,1.0,32.4,23.0,22.0,1.0,25.6,23.0,22.0,1.0,27.3,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 08:15:00,28.8,34.2,25.6,29.279999999999998,24.0,24.0,[24.0],1.0,27.1,24.0,22.0,1.0,32.4,23.0,22.0,1.0,25.6,23.0,22.0,1.0,27.1,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 08:20:00,29.2,34.2,25.5,29.3,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.4,24.0,22.0,1.0,25.5,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 08:25:00,29.7,34.3,25.6,29.34,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.4,23.0,22.0,1.0,25.6,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.3,24.0,22.0
2023-06-05 08:30:00,30.0,34.3,25.6,29.34,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.4,24.0,22.0,1.0,25.6,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.3,24.0,22.0
2023-06-05 08:35:00,30.0,34.3,25.6,29.360000000000003,24.1,24.1,[24.1],1.0,27.2,24.0,22.0,1.0,32.5,24.0,22.0,1.0,25.6,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.3,24.0,22.0
2023-06-05 08:40:00,30.4,34.2,25.6,29.32,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.4,24.0,22.0,1.0,25.6,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 08:45:00,30.3,34.3,25.6,29.34,24.1,24.1,[24.1],1.0,27.2,24.0,22.0,1.0,32.4,24.0,22.0,1.0,25.6,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.3,24.0,22.0
2023-06-05 08:50:00,29.8,34.2,25.6,29.360000000000003,24.1,24.1,[24.1],1.0,27.3,24.0,22.0,1.0,32.4,24.0,22.0,1.0,25.6,23.0,22.0,1.0,27.3,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 08:55:00,29.1,34.2,25.6,29.360000000000003,24.1,24.1,[24.1],1.0,27.3,24.0,22.0,1.0,32.4,24.0,22.0,1.0,25.6,23.0,22.0,1.0,27.3,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 09:00:00,29.1,34.3,25.6,29.360000000000003,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.5,23.0,22.0,1.0,25.6,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.3,24.0,22.0
2023-06-05 09:05:00,28.8,34.2,25.6,29.340000000000003,24.1,24.1,[24.1],1.0,27.2,24.0,22.0,1.0,32.5,23.0,22.0,1.0,25.6,23.0,22.0,1.0,27.2,25.0,22.0,1.0,34.2,24.0,22.0
2023-06-05 09:10:00,28.8,33.7,25.6,29.2,24.1,24.1,[24.1],1.0,27.2,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.6,23.0,22.0,1.0,27.2,26.0,22.0,1.0,33.7,24.0,22.0
2023-06-05 09:15:00,28.8,33.4,25.5,29.1,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.2,24.0,22.0,1.0,25.5,23.0,22.0,1.0,27.2,25.0,22.0,1.0,33.4,24.0,22.0
2023-06-05 09:20:00,29.1,33.2,25.6,29.1,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.6,23.0,22.0,1.0,27.2,25.0,22.0,1.0,33.2,24.0,22.0
2023-06-05 09:25:00,28.9,33.1,25.5,29.1,24.0,24.0,[24.0],1.0,27.3,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.5,23.0,22.0,1.0,27.3,25.0,22.0,1.0,33.1,24.0,22.0
2023-06-05 09:30:00,28.8,33.1,25.5,29.06,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.3,24.0,22.0,1.0,25.5,23.0,22.0,1.0,27.2,25.0,22.0,1.0,33.1,24.0,22.0
2023-06-05 09:35:00,27.4,33.0,25.5,29.079999999999995,24.1,24.1,[24.1],1.0,27.3,24.0,22.0,1.0,32.3,24.0,22.0,1.0,25.5,23.0,22.0,1.0,27.3,25.0,22.0,1.0,33.0,24.0,22.0
2023-06-05 09:40:00,27.7,32.9,25.5,29.059999999999995,24.0,24.0,[24.0],1.0,27.3,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.5,23.0,22.0,1.0,27.3,25.0,22.0,1.0,32.9,24.0,22.0
2023-06-05 09:45:00,27.6,32.8,25.6,29.02,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.3,23.0,22.0,1.0,25.6,23.0,22.0,1.0,27.2,25.0,22.0,1.0,32.8,24.0,22.0
2023-06-05 09:50:00,28.2,32.8,25.6,29.0,24.1,24.1,[24.1],1.0,27.2,24.0,22.0,1.0,32.2,24.0,22.0,1.0,25.6,23.0,22.0,1.0,27.2,25.0,22.0,1.0,32.8,24.0,22.0
2023-06-05 09:55:00,28.0,33.4,25.5,29.160000000000004,24.0,24.0,[24.0],1.0,27.2,24.0,22.0,1.0,32.5,23.0,22.0,1.0,25.5,23.0,22.0,1.0,27.2,25.0,22.0,1.0,33.4,24.0,22.0
2023-06-05 10:00:00,27.7,33.5,25.6,29.22000000000001,23.9,23.9,[23.9],1.0,27.2,24.0,22.0,1.0,32.6,23.0,22.0,1.0,25.6,23.0,22.0,1.0,27.2,25.0,22.0,1.0,33.5,24.0,22.0
2023-06-05 10:05:00,27.1,33.8,25.6,29.28,23.8,23.8,[23.8],1.0,27.2,24.0,22.0,1.0,32.6,23.0,22.0,1.0,25.6,24.0,22.0,1.0,27.2,25.0,22.0,1.0,33.8,24.0,22.0
