time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3812492_c,3812492_h,3812492_p,3812492_r,3812492_s,3816385_h
2023-06-01 15:20:00,26.2,4.5,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-01 15:25:00,26.2,4.34,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-01 15:30:00,26.2,4.41,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-01 15:35:00,26.2,4.38,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,26.5,28.0,30.7
2023-06-01 15:40:00,25.9,4.42,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.53,28.0,28.0,30.8
2023-06-01 15:45:00,25.9,4.45,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-01 15:50:00,26.2,4.36,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-01 15:55:00,25.7,4.33,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.54,27.0,28.0,30.8
2023-06-01 16:00:00,25.5,4.43,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,28.0,28.0,30.8
2023-06-01 16:05:00,25.4,4.34,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.54,27.5,28.0,30.9
2023-06-01 16:10:00,25.6,4.42,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-01 16:15:00,26.0,4.33,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.53,27.5,28.0,30.8
2023-06-01 16:20:00,26.0,4.44,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.53,27.5,28.0,30.9
2023-06-01 16:25:00,25.6,4.45,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-01 16:30:00,25.7,4.25,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-01 16:35:00,25.8,4.34,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.5,28.0,30.7
2023-06-01 16:40:00,26.0,4.38,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.53,27.5,28.0,30.9
2023-06-01 16:45:00,26.1,4.34,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.53,27.0,28.0,30.8
2023-06-01 16:50:00,26.0,4.65,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,26.5,28.0,30.8
2023-06-01 16:55:00,26.0,4.54,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-01 17:00:00,26.0,4.39,30.9,30.9,30.9,29.3,29.3,[29.3],,30.9,0.54,27.5,28.0,30.9
2023-06-01 17:05:00,25.5,4.38,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.53,27.0,28.0,30.8
2023-06-01 17:10:00,25.5,4.35,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.53,27.0,28.0,30.8
2023-06-01 17:15:00,25.4,4.37,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.53,28.0,28.0,30.7
2023-06-01 17:20:00,25.7,4.29,30.7,30.7,30.7,29.4,29.4,[29.4],,30.7,0.53,27.5,28.0,30.7
2023-06-01 17:25:00,25.6,4.73,30.9,30.9,30.9,29.3,29.3,[29.3],,30.9,0.53,27.0,28.0,30.9
2023-06-01 17:30:00,25.6,4.44,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.53,27.5,28.0,30.7
2023-06-01 17:35:00,25.9,4.39,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.53,28.0,28.0,30.8
2023-06-01 17:40:00,25.8,4.27,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.53,27.0,28.0,30.9
2023-06-01 17:45:00,25.8,4.7,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.53,27.0,28.0,30.8
2023-06-01 17:50:00,25.5,4.47,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.53,27.5,28.0,30.8
2023-06-01 17:55:00,25.4,4.62,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.53,27.5,28.0,30.9
2023-06-01 18:00:00,25.4,4.49,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.53,27.0,28.0,30.8
2023-06-01 18:05:00,25.4,4.55,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,26.5,28.0,30.7
2023-06-01 18:10:00,25.3,4.37,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.53,28.0,28.0,30.7
2023-06-01 18:15:00,25.2,4.5,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.53,27.0,28.0,30.8
2023-06-01 18:20:00,25.1,4.35,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.53,27.0,28.0,30.8
2023-06-01 18:25:00,25.2,4.55,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.53,27.0,28.0,30.7
2023-06-01 18:30:00,25.2,4.45,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.53,28.0,28.0,30.8
2023-06-01 18:35:00,25.0,4.49,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.53,27.0,28.0,30.9
2023-06-01 18:40:00,25.0,4.44,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.53,27.0,28.0,30.7
2023-06-01 18:45:00,25.2,4.45,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-01 18:50:00,25.1,4.32,30.7,30.7,30.7,29.5,29.5,[29.5],,30.7,0.53,27.5,28.0,30.7
2023-06-01 18:55:00,25.0,4.28,30.9,30.9,30.9,29.3,29.3,[29.3],,30.9,0.53,27.0,28.0,30.9
2023-06-01 19:00:00,24.8,4.52,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-01 19:05:00,24.7,4.52,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.53,28.0,28.0,30.7
2023-06-01 19:10:00,24.7,4.54,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.53,27.5,28.0,30.9
2023-06-01 19:15:00,24.7,4.44,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.53,27.0,28.0,30.8
2023-06-01 19:20:00,24.7,4.39,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.53,27.0,28.0,30.7
2023-06-01 19:25:00,24.7,4.33,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.53,28.0,28.0,30.8
2023-06-01 19:30:00,24.7,4.33,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.53,27.5,28.0,30.9
2023-06-01 19:35:00,24.7,4.55,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.53,27.0,28.0,30.8
2023-06-01 19:40:00,24.8,4.39,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.5,28.0,30.8
2023-06-01 19:45:00,24.8,4.45,30.7,30.7,30.7,29.5,29.5,[29.5],,30.7,0.53,27.5,28.0,30.7
2023-06-01 19:50:00,24.8,4.36,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.53,27.0,28.0,30.8
2023-06-01 19:55:00,24.8,4.61,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-01 20:00:00,24.9,4.56,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.53,28.0,28.0,30.7
2023-06-01 20:05:00,25.0,4.4,30.7,30.7,30.7,29.4,29.4,[29.4],,30.7,0.53,27.5,28.0,30.7
2023-06-01 20:10:00,25.1,4.35,30.9,30.9,30.9,29.3,29.3,[29.3],,30.9,0.53,27.0,28.0,30.9
2023-06-01 20:15:00,25.0,4.44,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.53,27.5,28.0,30.8
2023-06-01 20:20:00,24.9,4.5,30.8,30.8,30.8,29.5,29.5,[29.5],,30.8,0.53,28.0,28.0,30.8
2023-06-01 20:25:00,24.9,4.27,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-01 20:30:00,24.8,4.53,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.0,28.0,30.7
2023-06-01 20:35:00,24.7,4.37,30.6,30.6,30.6,29.2,29.2,[29.2],,30.6,0.54,27.5,28.0,30.6
2023-06-01 20:40:00,24.9,4.54,30.6,30.6,30.6,29.4,29.4,[29.4],,30.6,0.54,28.0,28.0,30.6
2023-06-01 20:45:00,24.8,4.61,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.0,28.0,30.8
2023-06-01 20:50:00,24.8,4.37,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-01 20:55:00,24.9,4.59,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-01 21:00:00,24.7,4.56,30.7,30.7,30.7,29.5,29.5,[29.5],,30.7,0.54,27.5,28.0,30.7
2023-06-01 21:05:00,24.6,4.45,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-01 21:10:00,24.7,4.52,30.6,30.6,30.6,29.1,29.1,[29.1],,30.6,0.55,27.0,28.0,30.6
2023-06-01 21:15:00,24.8,4.31,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,28.0,28.0,30.7
2023-06-01 21:20:00,24.8,4.76,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-01 21:25:00,25.0,4.75,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,26.5,28.0,30.8
2023-06-01 21:30:00,24.9,4.51,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.55,27.0,28.0,30.8
2023-06-01 21:35:00,24.8,4.59,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.55,28.0,28.0,30.8
2023-06-01 21:40:00,24.8,4.58,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.0,28.0,30.8
2023-06-01 21:45:00,24.9,4.54,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-01 21:50:00,24.8,4.49,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,28.0,28.0,30.7
2023-06-01 21:55:00,24.8,4.54,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.54,27.5,28.0,30.9
2023-06-01 22:00:00,24.9,4.35,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-01 22:05:00,24.7,4.45,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-01 22:10:00,24.7,4.51,30.7,30.7,30.7,29.4,29.4,[29.4],,30.7,0.54,27.5,28.0,30.7
2023-06-01 22:15:00,24.6,4.44,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-01 22:20:00,24.4,4.49,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.55,27.0,28.0,30.7
2023-06-01 22:25:00,24.4,4.38,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,28.0,28.0,30.7
2023-06-01 22:30:00,24.3,4.49,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.54,27.5,28.0,30.9
2023-06-01 22:35:00,24.3,4.33,30.9,30.9,30.9,29.2,29.2,[29.2],,30.9,0.54,27.0,28.0,30.9
2023-06-01 22:40:00,24.3,4.42,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-01 22:45:00,24.3,4.33,30.7,30.7,30.7,29.4,29.4,[29.4],,30.7,0.54,27.5,28.0,30.7
2023-06-01 22:50:00,24.2,4.33,30.9,30.9,30.9,29.3,29.3,[29.3],,30.9,0.54,27.0,28.0,30.9
2023-06-01 22:55:00,24.2,4.28,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.55,27.0,28.0,30.7
2023-06-01 23:00:00,24.2,4.34,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-01 23:05:00,24.0,4.33,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.0,28.0,30.8
2023-06-01 23:10:00,24.0,4.36,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-01 23:15:00,23.9,4.25,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.5,28.0,30.7
2023-06-01 23:20:00,23.9,4.25,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-01 23:25:00,24.0,4.28,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-01 23:30:00,23.8,4.25,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,26.5,28.0,30.7
2023-06-01 23:35:00,24.0,4.21,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,28.0,28.0,30.8
2023-06-01 23:40:00,24.1,4.32,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.0,28.0,30.8
2023-06-01 23:45:00,24.0,4.28,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-01 23:50:00,23.9,4.25,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.5,28.0,30.8
2023-06-01 23:55:00,24.1,4.29,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.54,27.5,28.0,30.9
2023-06-02 00:00:00,24.0,4.24,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-02 00:05:00,23.8,4.23,30.6,30.6,30.6,29.1,29.1,[29.1],,30.6,0.54,27.0,28.0,30.6
2023-06-02 00:10:00,23.7,4.34,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,28.0,28.0,30.8
2023-06-02 00:15:00,23.6,4.32,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-02 00:20:00,23.6,4.33,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 00:25:00,23.6,4.28,30.6,30.6,30.6,29.1,29.1,[29.1],,30.6,0.54,27.0,28.0,30.6
2023-06-02 00:30:00,23.7,4.45,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-02 00:35:00,23.7,4.23,30.9,30.9,30.9,29.3,29.3,[29.3],,30.9,0.54,27.0,28.0,30.9
2023-06-02 00:40:00,23.6,4.22,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 00:45:00,23.5,4.3,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,28.0,28.0,30.8
2023-06-02 00:50:00,23.5,4.23,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-02 00:55:00,23.4,4.27,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-02 01:00:00,23.6,4.22,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-02 01:05:00,23.5,4.19,30.7,30.7,30.7,29.4,29.4,[29.4],,30.7,0.54,28.0,28.0,30.7
2023-06-02 01:10:00,23.5,4.19,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.54,27.5,28.0,30.9
2023-06-02 01:15:00,23.5,4.21,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 01:20:00,23.4,4.15,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-02 01:25:00,23.4,4.21,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.54,27.5,28.0,30.9
2023-06-02 01:30:00,23.2,4.14,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-02 01:35:00,23.3,4.19,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.55,27.0,28.0,30.7
2023-06-02 01:40:00,23.3,4.19,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,28.0,28.0,30.7
2023-06-02 01:45:00,23.2,4.21,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-02 01:50:00,23.1,4.18,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 01:55:00,23.0,4.21,30.6,30.6,30.6,29.1,29.1,[29.1],,30.6,0.54,27.5,28.0,30.6
2023-06-02 02:00:00,23.1,4.28,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-02 02:05:00,23.0,4.21,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-02 02:10:00,23.1,4.2,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-02 02:15:00,23.1,4.17,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,28.0,28.0,30.7
2023-06-02 02:20:00,23.1,4.16,30.7,30.7,30.7,29.4,29.4,[29.4],,30.7,0.54,28.0,28.0,30.7
2023-06-02 02:25:00,23.0,4.15,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-02 02:30:00,23.0,4.15,30.6,30.6,30.6,29.1,29.1,[29.1],,30.6,0.54,27.0,28.0,30.6
2023-06-02 02:35:00,23.0,4.16,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-02 02:40:00,23.1,4.19,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-02 02:45:00,23.1,4.16,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 02:50:00,22.9,4.23,30.6,30.6,30.6,29.2,29.2,[29.2],,30.6,0.54,27.5,28.0,30.6
2023-06-02 02:55:00,23.0,4.14,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-02 03:00:00,22.9,4.19,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,,,,30.8
2023-06-02 03:05:00,22.9,4.16,30.6,30.6,30.6,29.1,29.1,[29.1],,30.6,0.54,27.0,28.0,30.6
2023-06-02 03:10:00,23.0,4.22,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-02 03:15:00,23.0,4.17,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.0,28.0,30.7
2023-06-02 03:20:00,23.0,4.2,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-02 03:25:00,22.9,4.15,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.5,28.0,30.7
2023-06-02 03:30:00,23.0,4.19,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-02 03:35:00,22.9,4.19,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 03:40:00,23.0,4.15,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.5,28.0,30.7
2023-06-02 03:45:00,23.1,4.17,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-02 03:50:00,23.2,4.14,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-02 03:55:00,23.2,4.16,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 04:00:00,23.3,4.15,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.5,28.0,30.8
2023-06-02 04:05:00,23.3,4.19,30.7,30.7,30.7,29.4,29.4,[29.4],,30.7,0.54,27.5,28.0,30.7
2023-06-02 04:10:00,23.1,4.15,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 04:15:00,23.0,4.15,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-02 04:20:00,23.1,4.14,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,28.0,28.0,30.8
2023-06-02 04:25:00,23.2,4.17,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-02 04:30:00,23.4,4.13,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 04:35:00,23.3,4.16,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,28.0,28.0,30.7
2023-06-02 04:40:00,23.2,4.2,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-02 04:45:00,23.2,4.24,30.9,30.9,30.9,29.2,29.2,[29.2],,30.9,0.54,27.0,28.0,30.9
2023-06-02 04:50:00,23.3,4.21,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-02 04:55:00,23.1,4.24,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,28.0,28.0,30.8
2023-06-02 05:00:00,23.2,4.19,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-02 05:05:00,23.2,4.27,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 05:10:00,23.2,4.25,30.6,30.6,30.6,29.2,29.2,[29.2],,30.6,0.54,28.0,28.0,30.6
2023-06-02 05:15:00,23.4,4.22,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-02 05:20:00,23.3,4.17,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 05:25:00,23.0,4.21,30.6,30.6,30.6,29.0,29.0,[29.0],,30.6,0.54,27.5,28.0,30.6
2023-06-02 05:30:00,23.2,4.22,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-02 05:35:00,23.0,4.21,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.5,28.0,30.8
2023-06-02 05:40:00,23.3,4.24,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-02 05:45:00,23.3,4.22,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.53,28.0,28.0,30.7
2023-06-02 05:50:00,23.3,4.21,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-02 05:55:00,23.4,4.21,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-02 06:00:00,23.1,4.23,30.6,30.6,30.6,29.1,29.1,[29.1],,30.6,0.54,27.5,28.0,30.6
2023-06-02 06:05:00,23.2,4.24,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-02 06:10:00,23.5,4.2,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 06:15:00,23.7,4.26,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-02 06:20:00,24.0,4.47,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,28.0,28.0,30.8
2023-06-02 06:25:00,23.8,4.23,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-02 06:30:00,24.1,4.25,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-02 06:35:00,24.0,4.24,30.6,30.6,30.6,29.0,29.0,[29.0],,30.6,0.54,27.5,28.0,30.6
2023-06-02 06:40:00,24.2,4.24,30.6,30.6,30.6,29.3,29.3,[29.3],,30.6,0.54,27.5,28.0,30.6
2023-06-02 06:45:00,24.3,4.22,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-02 06:50:00,24.1,4.26,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.5,28.0,30.7
2023-06-02 06:55:00,24.2,4.29,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-02 07:00:00,24.0,4.23,30.9,30.9,30.9,29.2,29.2,[29.2],,30.9,0.54,27.0,28.0,30.9
2023-06-02 07:05:00,23.9,4.39,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.54,27.0,28.0,30.8
2023-06-02 07:10:00,23.9,4.32,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,28.0,28.0,30.7
2023-06-02 07:15:00,24.1,4.38,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-02 07:20:00,24.3,4.32,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 07:25:00,24.4,4.47,30.7,30.7,30.7,28.9,28.9,[28.9],,30.7,0.54,27.0,28.0,30.7
2023-06-02 07:30:00,24.2,4.36,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,28.0,28.0,30.7
2023-06-02 07:35:00,24.2,4.31,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-02 07:40:00,24.4,4.27,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-02 07:45:00,24.3,4.51,30.6,30.6,30.6,29.0,29.0,[29.0],,30.6,0.54,27.5,28.0,30.6
2023-06-02 07:50:00,24.4,4.37,30.6,30.6,30.6,29.2,29.2,[29.2],,30.6,0.54,27.5,28.0,30.6
2023-06-02 07:55:00,24.5,4.66,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 08:00:00,24.7,4.43,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-02 08:05:00,24.6,4.28,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.5,28.0,30.8
2023-06-02 08:10:00,24.6,4.31,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 08:15:00,24.7,4.24,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-02 08:20:00,24.7,4.25,30.6,30.6,30.6,29.0,29.0,[29.0],,30.6,0.54,27.5,28.0,30.6
2023-06-02 08:25:00,25.0,4.5,30.6,30.6,30.6,29.3,29.3,[29.3],,30.6,0.54,27.5,28.0,30.6
2023-06-02 08:30:00,25.1,4.31,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
