time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,2060168_c,2060168_h,2060168_r,2060168_s,2060169_c,2060169_h,2060169_r,2060169_s,2060170_c,2060170_h,2060170_r,2060170_s,2060171_c,2060171_h,2060171_r,2060171_s
2023-06-04 12:10:00,31.2,32.7,24.2,28.25,23.0,25.9,"[24.3, 18.8, 25.9]",1.0,26.7,24.4,,1.0,29.4,25.3,,1.0,24.2,29.2,,1.0,32.7,26.7,
2023-06-04 12:15:00,30.9,32.7,24.2,28.25,23.03333333333333,25.9,"[24.3, 18.9, 25.9]",1.0,26.7,24.4,,1.0,29.4,25.3,,1.0,24.2,29.2,,1.0,32.7,26.7,
2023-06-04 12:20:00,30.8,32.7,24.2,28.25,23.03333333333333,25.9,"[24.3, 18.9, 25.9]",1.0,26.7,24.4,,1.0,29.4,25.3,,1.0,24.2,29.2,,1.0,32.7,26.7,
2023-06-04 12:25:00,31.6,32.8,24.3,28.325,23.066666666666663,25.9,"[24.3, 19.0, 25.9]",1.0,26.8,24.4,,1.0,29.4,25.3,,1.0,24.3,29.2,,1.0,32.8,26.7,
2023-06-04 12:30:00,31.3,32.8,24.3,28.375,23.066666666666663,25.9,"[24.4, 18.9, 25.9]",1.0,26.9,24.4,,1.0,29.5,25.3,,1.0,24.3,29.2,,1.0,32.8,26.7,
2023-06-04 12:35:00,31.0,32.8,24.3,28.375,23.1,26.0,"[24.3, 19.0, 26.0]",1.0,26.9,24.4,,1.0,29.5,25.3,,1.0,24.3,29.2,,1.0,32.8,26.7,
2023-06-04 12:40:00,31.0,32.8,24.3,28.35,23.133333333333336,26.0,"[24.3, 19.1, 26.0]",1.0,26.8,24.4,,1.0,29.5,25.3,,1.0,24.3,29.2,,1.0,32.8,26.7,
2023-06-04 12:45:00,31.0,32.8,24.3,28.375,23.166666666666668,26.0,"[24.3, 19.2, 26.0]",1.0,26.9,24.4,,1.0,29.5,25.3,,1.0,24.3,29.2,,1.0,32.8,26.7,
2023-06-04 12:50:00,31.0,32.9,24.3,28.4,23.2,26.0,"[24.4, 19.2, 26.0]",1.0,26.9,24.4,,1.0,29.5,25.3,,1.0,24.3,29.2,,1.0,32.9,26.7,
2023-06-04 12:55:00,31.0,32.9,24.3,28.4,23.166666666666668,26.0,"[24.4, 19.1, 26.0]",1.0,26.9,24.4,,1.0,29.5,25.3,,1.0,24.3,29.2,,1.0,32.9,26.7,
2023-06-04 13:00:00,31.2,32.8,24.4,28.45,23.23333333333333,26.1,"[24.4, 19.2, 26.1]",1.0,27.0,24.4,,1.0,29.6,25.3,,1.0,24.4,29.2,,1.0,32.8,26.7,
2023-06-04 13:05:00,31.4,32.9,24.4,28.450000000000003,23.266666666666666,26.1,"[24.4, 19.3, 26.1]",1.0,26.9,24.4,,1.0,29.6,25.3,,1.0,24.4,29.2,,1.0,32.9,26.7,
2023-06-04 13:10:00,31.3,32.8,24.4,28.425,23.266666666666666,26.1,"[24.5, 19.2, 26.1]",1.0,26.9,24.4,,1.0,29.6,25.3,,1.0,24.4,29.2,,1.0,32.8,26.7,
2023-06-04 13:15:00,31.3,32.8,24.4,28.45,23.266666666666666,26.1,"[24.5, 19.2, 26.1]",1.0,27.0,24.4,,1.0,29.6,25.3,,1.0,24.4,29.2,,1.0,32.8,26.7,
2023-06-04 13:20:00,31.2,32.8,24.4,28.45,23.266666666666666,26.1,"[24.5, 19.2, 26.1]",1.0,27.0,24.4,,1.0,29.6,25.3,,1.0,24.4,29.2,,1.0,32.8,26.7,
2023-06-04 13:25:00,31.2,32.9,24.4,28.475,23.266666666666666,26.1,"[24.5, 19.2, 26.1]",1.0,27.0,24.4,,1.0,29.6,25.3,,1.0,24.4,29.2,,1.0,32.9,26.7,
2023-06-04 13:30:00,30.8,32.9,24.4,28.475,23.266666666666666,26.1,"[24.5, 19.2, 26.1]",1.0,27.0,24.4,,1.0,29.6,25.3,,1.0,24.4,29.2,,1.0,32.9,26.7,
2023-06-04 13:35:00,31.2,32.9,24.5,28.55,23.3,26.1,"[24.5, 19.3, 26.1]",1.0,27.1,24.4,,1.0,29.7,25.3,,1.0,24.5,29.2,,1.0,32.9,26.7,
2023-06-04 13:40:00,31.2,32.9,24.5,28.55,23.3,26.1,"[24.5, 19.3, 26.1]",1.0,27.1,24.4,,1.0,29.7,25.3,,1.0,24.5,29.2,,1.0,32.9,26.7,
2023-06-04 13:45:00,31.3,33.0,24.5,28.575,23.3,26.1,"[24.5, 19.3, 26.1]",1.0,27.1,24.4,,1.0,29.7,25.3,,1.0,24.5,29.2,,1.0,33.0,26.7,
2023-06-04 13:50:00,31.1,33.0,24.6,28.575000000000003,23.33333333333333,26.1,"[24.6, 19.3, 26.1]",1.0,27.1,24.4,,1.0,29.6,25.3,,1.0,24.6,29.2,,1.0,33.0,26.7,
2023-06-04 13:55:00,30.9,33.0,24.6,28.6,23.33333333333333,26.1,"[24.6, 19.3, 26.1]",1.0,27.1,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,33.0,26.7,
2023-06-04 14:00:00,31.3,33.0,24.6,28.6,23.33333333333333,26.1,"[24.6, 19.3, 26.1]",1.0,27.1,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,33.0,26.7,
2023-06-04 14:05:00,31.2,33.0,24.6,28.625,23.3,26.1,"[24.6, 19.2, 26.1]",1.0,27.2,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,33.0,26.7,
2023-06-04 14:10:00,31.6,33.0,24.6,28.625,23.33333333333333,26.1,"[24.6, 19.3, 26.1]",1.0,27.2,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,33.0,26.7,
2023-06-04 14:15:00,31.8,33.1,24.6,28.625,23.366666666666664,26.1,"[24.6, 19.4, 26.1]",1.0,27.1,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,33.1,26.7,
2023-06-04 14:20:00,31.5,33.0,24.6,28.625,23.4,26.2,"[24.6, 19.4, 26.2]",1.0,27.2,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,33.0,26.7,
2023-06-04 14:25:00,31.6,33.0,24.6,28.65,23.433333333333334,26.2,"[24.6, 19.5, 26.2]",1.0,27.2,24.4,,1.0,29.8,25.3,,1.0,24.6,29.2,,1.0,33.0,26.7,
2023-06-04 14:30:00,31.5,33.2,24.6,28.675,23.4,26.2,"[24.6, 19.4, 26.2]",1.0,27.1,24.4,,1.0,29.8,25.3,,1.0,24.6,29.2,,1.0,33.2,26.7,
2023-06-04 14:35:00,31.0,33.1,24.6,28.65,23.46666666666667,26.2,"[24.7, 19.5, 26.2]",1.0,27.1,24.4,,1.0,29.8,25.3,,1.0,24.6,29.2,,1.0,33.1,26.7,
2023-06-04 14:40:00,31.0,33.1,24.7,28.725,23.5,26.3,"[24.7, 19.5, 26.3]",1.0,27.3,24.4,,1.0,29.8,25.3,,1.0,24.7,29.2,,1.0,33.1,26.7,
2023-06-04 14:45:00,31.1,33.1,24.7,28.700000000000003,23.433333333333334,26.3,"[24.7, 19.3, 26.3]",1.0,27.2,24.4,,1.0,29.8,25.3,,1.0,24.7,29.2,,1.0,33.1,26.7,
2023-06-04 14:50:00,31.0,33.1,24.7,28.700000000000003,23.5,26.3,"[24.7, 19.5, 26.3]",1.0,27.2,24.4,,1.0,29.8,25.3,,1.0,24.7,29.2,,1.0,33.1,26.7,
2023-06-04 14:55:00,31.0,33.1,24.7,28.700000000000003,23.46666666666667,26.3,"[24.7, 19.4, 26.3]",1.0,27.2,24.4,,1.0,29.8,25.3,,1.0,24.7,29.2,,1.0,33.1,26.7,
2023-06-04 15:00:00,30.9,33.1,24.7,28.700000000000003,23.5,26.3,"[24.7, 19.5, 26.3]",1.0,27.2,24.4,,1.0,29.8,25.3,,1.0,24.7,29.2,,1.0,33.1,26.7,
2023-06-04 15:05:00,31.2,33.2,24.7,28.75,23.5,26.3,"[24.7, 19.5, 26.3]",1.0,27.2,24.4,,1.0,29.9,25.3,,1.0,24.7,29.2,,1.0,33.2,26.7,
2023-06-04 15:10:00,31.2,33.2,24.7,28.775,23.5,26.3,"[24.7, 19.5, 26.3]",1.0,27.3,24.4,,1.0,29.9,25.3,,1.0,24.7,29.2,,1.0,33.2,26.7,
2023-06-04 15:15:00,31.2,33.2,24.7,28.775,23.53333333333333,26.3,"[24.7, 19.6, 26.3]",1.0,27.3,24.4,,1.0,29.9,25.3,,1.0,24.7,29.2,,1.0,33.2,26.7,
2023-06-04 15:20:00,30.9,33.2,24.7,28.8,23.5,26.3,"[24.8, 19.4, 26.3]",1.0,27.4,24.4,,1.0,29.9,25.3,,1.0,24.7,29.2,,1.0,33.2,26.7,
2023-06-04 15:25:00,31.1,33.1,24.8,28.8,23.53333333333333,26.3,"[24.8, 19.5, 26.3]",1.0,27.4,24.4,,1.0,29.9,25.3,,1.0,24.8,29.2,,1.0,33.1,26.7,
2023-06-04 15:30:00,31.1,33.2,24.7,28.775,23.53333333333333,26.3,"[24.8, 19.5, 26.3]",1.0,27.3,24.4,,1.0,29.9,25.3,,1.0,24.7,29.2,,1.0,33.2,26.7,
2023-06-04 15:35:00,31.0,33.1,24.7,28.75,23.53333333333333,26.3,"[24.8, 19.5, 26.3]",1.0,27.3,24.4,,1.0,29.9,25.3,,1.0,24.7,29.2,,1.0,33.1,26.7,
2023-06-04 15:40:00,31.2,33.1,24.8,28.775,23.6,26.4,"[24.8, 19.6, 26.4]",1.0,27.3,24.4,,1.0,29.9,25.3,,1.0,24.8,29.2,,1.0,33.1,26.7,
2023-06-04 15:45:00,30.8,33.1,24.8,28.775,23.53333333333333,26.4,"[24.8, 19.4, 26.4]",1.0,27.3,24.4,,1.0,29.9,25.3,,1.0,24.8,29.2,,1.0,33.1,26.7,
2023-06-04 15:50:00,30.8,33.2,24.7,28.8,23.53333333333333,26.3,"[24.8, 19.5, 26.3]",1.0,27.3,24.4,,1.0,30.0,25.3,,1.0,24.7,29.2,,1.0,33.2,26.7,
2023-06-04 15:55:00,31.2,33.2,24.8,28.8,23.566666666666663,26.4,"[24.8, 19.5, 26.4]",1.0,27.3,24.4,,1.0,29.9,25.3,,1.0,24.8,29.2,,1.0,33.2,26.7,
2023-06-04 16:00:00,30.8,33.2,24.8,28.8,23.6,26.4,"[24.8, 19.6, 26.4]",1.0,27.3,24.4,,1.0,29.9,25.3,,1.0,24.8,29.2,,1.0,33.2,26.7,
2023-06-04 16:05:00,30.6,33.2,24.8,28.8,23.6,26.4,"[24.8, 19.6, 26.4]",1.0,27.3,24.4,,1.0,29.9,25.3,,1.0,24.8,29.2,,1.0,33.2,26.7,
2023-06-04 16:10:00,30.6,33.3,24.8,28.85,23.53333333333333,26.3,"[24.8, 19.5, 26.3]",1.0,27.4,24.4,,1.0,29.9,25.3,,1.0,24.8,29.2,,1.0,33.3,26.7,
2023-06-04 16:15:00,30.3,33.3,24.8,28.825,23.53333333333333,26.3,"[24.8, 19.5, 26.3]",1.0,27.3,24.4,,1.0,29.9,25.3,,1.0,24.8,29.2,,1.0,33.3,26.7,
2023-06-04 16:20:00,30.2,33.2,24.8,28.825,23.53333333333333,26.3,"[24.8, 19.5, 26.3]",1.0,27.4,24.4,,1.0,29.9,25.3,,1.0,24.8,29.2,,1.0,33.2,26.7,
2023-06-04 16:25:00,30.1,33.2,24.7,28.775,23.5,26.3,"[24.8, 19.4, 26.3]",1.0,27.3,24.4,,1.0,29.9,25.3,,1.0,24.7,29.2,,1.0,33.2,26.7,
2023-06-04 16:30:00,30.1,33.2,24.7,28.8,23.53333333333333,26.3,"[24.8, 19.5, 26.3]",1.0,27.4,24.4,,1.0,29.9,25.3,,1.0,24.7,29.2,,1.0,33.2,26.7,
2023-06-04 16:35:00,29.8,33.2,24.8,28.825,23.566666666666663,26.3,"[24.8, 19.6, 26.3]",1.0,27.4,24.4,,1.0,29.9,25.3,,1.0,24.8,29.2,,1.0,33.2,26.7,
2023-06-04 16:40:00,30.3,33.2,24.8,28.8,23.566666666666663,26.3,"[24.8, 19.6, 26.3]",1.0,27.3,24.4,,1.0,29.9,25.3,,1.0,24.8,29.2,,1.0,33.2,26.7,
2023-06-04 16:45:00,30.2,33.2,24.8,28.8,23.53333333333333,26.3,"[24.8, 19.5, 26.3]",1.0,27.3,24.4,,1.0,29.9,25.3,,1.0,24.8,29.2,,1.0,33.2,26.7,
2023-06-04 16:50:00,30.0,33.2,24.8,28.8,23.566666666666663,26.3,"[24.8, 19.6, 26.3]",1.0,27.3,24.4,,1.0,29.9,25.3,,1.0,24.8,29.2,,1.0,33.2,26.7,
2023-06-04 16:55:00,30.1,33.2,24.8,28.775,23.53333333333333,26.2,"[24.8, 19.6, 26.2]",1.0,27.3,24.4,,1.0,29.8,25.3,,1.0,24.8,29.2,,1.0,33.2,26.7,
2023-06-04 17:00:00,30.2,33.2,24.8,28.775,23.566666666666663,26.3,"[24.8, 19.6, 26.3]",1.0,27.3,24.4,,1.0,29.8,25.3,,1.0,24.8,29.2,,1.0,33.2,26.7,
2023-06-04 17:05:00,30.1,33.1,24.8,28.75,23.53333333333333,26.3,"[24.8, 19.5, 26.3]",1.0,27.3,24.4,,1.0,29.8,25.3,,1.0,24.8,29.2,,1.0,33.1,26.7,
2023-06-04 17:10:00,30.0,33.1,24.8,28.75,23.53333333333333,26.3,"[24.8, 19.5, 26.3]",1.0,27.3,24.4,,1.0,29.8,25.3,,1.0,24.8,29.2,,1.0,33.1,26.7,
2023-06-04 17:15:00,29.9,33.2,24.8,28.75,23.53333333333333,26.3,"[24.8, 19.5, 26.3]",1.0,27.2,24.4,,1.0,29.8,25.3,,1.0,24.8,29.2,,1.0,33.2,26.7,
2023-06-04 17:20:00,30.1,33.1,24.7,28.700000000000003,23.5,26.3,"[24.8, 19.4, 26.3]",1.0,27.2,24.4,,1.0,29.8,25.3,,1.0,24.7,29.2,,1.0,33.1,26.7,
2023-06-04 17:25:00,30.0,33.1,24.7,28.700000000000003,23.433333333333334,26.3,"[24.7, 19.3, 26.3]",1.0,27.2,24.4,,1.0,29.8,25.3,,1.0,24.7,29.2,,1.0,33.1,26.7,
2023-06-04 17:30:00,29.9,33.2,24.7,28.725,23.46666666666667,26.2,"[24.8, 19.4, 26.2]",1.0,27.2,24.4,,1.0,29.8,25.3,,1.0,24.7,29.2,,1.0,33.2,26.7,
2023-06-04 17:35:00,29.9,33.2,24.7,28.725,23.433333333333334,26.2,"[24.7, 19.4, 26.2]",1.0,27.2,24.4,,1.0,29.8,25.3,,1.0,24.7,29.2,,1.0,33.2,26.7,
2023-06-04 17:40:00,30.0,33.1,24.7,28.700000000000003,23.46666666666667,26.2,"[24.8, 19.4, 26.2]",1.0,27.2,24.4,,1.0,29.8,25.3,,1.0,24.7,29.2,,1.0,33.1,26.7,
2023-06-04 17:45:00,29.7,33.1,24.7,28.700000000000003,23.46666666666667,26.2,"[24.8, 19.4, 26.2]",1.0,27.2,24.4,,1.0,29.8,25.3,,1.0,24.7,29.2,,1.0,33.1,26.7,
2023-06-04 17:50:00,29.9,33.0,24.7,28.65,23.433333333333334,26.2,"[24.7, 19.4, 26.2]",1.0,27.2,24.4,,1.0,29.7,25.3,,1.0,24.7,29.2,,1.0,33.0,26.7,
2023-06-04 17:55:00,29.9,33.0,24.7,28.65,23.433333333333334,26.2,"[24.7, 19.4, 26.2]",1.0,27.2,24.4,,1.0,29.7,25.3,,1.0,24.7,29.2,,1.0,33.0,26.7,
2023-06-04 18:00:00,29.8,33.0,24.7,28.65,23.4,26.2,"[24.7, 19.3, 26.2]",1.0,27.1,24.4,,1.0,29.8,25.3,,1.0,24.7,29.2,,1.0,33.0,26.7,
2023-06-04 18:05:00,29.7,33.0,24.7,28.65,23.33333333333333,26.1,"[24.6, 19.3, 26.1]",1.0,27.1,24.4,,1.0,29.8,25.3,,1.0,24.7,29.2,,1.0,33.0,26.7,
2023-06-04 18:10:00,29.4,33.0,24.7,28.65,23.366666666666664,26.1,"[24.7, 19.3, 26.1]",1.0,27.1,24.4,,1.0,29.8,25.3,,1.0,24.7,29.2,,1.0,33.0,26.7,
2023-06-04 18:15:00,29.3,33.0,24.7,28.65,23.366666666666664,26.1,"[24.6, 19.4, 26.1]",1.0,27.1,24.4,,1.0,29.8,25.3,,1.0,24.7,29.2,,1.0,33.0,26.7,
2023-06-04 18:20:00,29.3,33.0,24.7,28.65,23.33333333333333,26.0,"[24.6, 19.4, 26.0]",1.0,27.1,24.4,,1.0,29.8,25.3,,1.0,24.7,29.2,,1.0,33.0,26.7,
2023-06-04 18:25:00,29.3,33.0,24.6,28.6,23.33333333333333,26.0,"[24.7, 19.3, 26.0]",1.0,27.1,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,33.0,26.7,
2023-06-04 18:30:00,29.2,33.1,24.7,28.65,23.3,26.0,"[24.6, 19.3, 26.0]",1.0,27.1,24.4,,1.0,29.7,25.3,,1.0,24.7,29.2,,1.0,33.1,26.7,
2023-06-04 18:35:00,29.3,33.1,24.6,28.625,23.266666666666666,26.0,"[24.6, 19.2, 26.0]",1.0,27.1,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,33.1,26.7,
2023-06-04 18:40:00,29.1,33.0,24.6,28.6,23.33333333333333,26.0,"[24.7, 19.3, 26.0]",1.0,27.1,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,33.0,26.7,
2023-06-04 18:45:00,29.1,32.9,24.6,28.550000000000004,23.266666666666666,26.0,"[24.6, 19.2, 26.0]",1.0,27.0,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,32.9,26.7,
2023-06-04 18:50:00,29.0,32.9,24.6,28.550000000000004,23.266666666666666,26.0,"[24.6, 19.2, 26.0]",1.0,27.0,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,32.9,26.7,
2023-06-04 18:55:00,28.9,32.9,24.6,28.550000000000004,23.3,26.0,"[24.6, 19.3, 26.0]",1.0,27.0,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,32.9,26.7,
2023-06-04 19:00:00,28.9,32.9,24.6,28.550000000000004,23.3,26.0,"[24.6, 19.3, 26.0]",1.0,27.0,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,32.9,26.7,
2023-06-04 19:05:00,28.8,33.0,24.6,28.575000000000003,23.3,26.0,"[24.6, 19.3, 26.0]",1.0,27.0,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,33.0,26.7,
2023-06-04 19:10:00,28.8,32.9,24.6,28.525,23.23333333333333,26.0,"[24.5, 19.2, 26.0]",1.0,27.0,24.4,,1.0,29.6,25.3,,1.0,24.6,29.2,,1.0,32.9,26.7,
2023-06-04 19:15:00,28.6,32.9,24.6,28.550000000000004,23.23333333333333,25.9,"[24.6, 19.2, 25.9]",1.0,27.0,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,32.9,26.7,
2023-06-04 19:20:00,28.6,32.9,24.6,28.550000000000004,23.23333333333333,25.9,"[24.6, 19.2, 25.9]",1.0,27.0,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,32.9,26.7,
2023-06-04 19:25:00,28.7,32.9,24.6,28.550000000000004,23.266666666666666,25.9,"[24.6, 19.3, 25.9]",1.0,27.0,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,32.9,26.7,
2023-06-04 19:30:00,28.6,33.0,24.6,28.575000000000003,23.23333333333333,25.9,"[24.5, 19.3, 25.9]",1.0,27.1,24.4,,1.0,29.6,25.3,,1.0,24.6,29.2,,1.0,33.0,26.7,
2023-06-04 19:35:00,28.6,33.0,24.6,28.575000000000003,23.2,25.9,"[24.5, 19.2, 25.9]",1.0,27.1,24.4,,1.0,29.6,25.3,,1.0,24.6,29.2,,1.0,33.0,26.7,
2023-06-04 19:40:00,28.3,32.9,24.6,28.5,23.2,25.9,"[24.5, 19.2, 25.9]",1.0,26.9,24.4,,1.0,29.6,25.3,,1.0,24.6,29.2,,1.0,32.9,26.7,
2023-06-04 19:45:00,28.3,33.0,24.6,28.525,23.2,25.9,"[24.5, 19.2, 25.9]",1.0,26.9,24.4,,1.0,29.6,25.3,,1.0,24.6,29.2,,1.0,33.0,26.7,
2023-06-04 19:50:00,28.1,33.0,24.6,28.55,23.166666666666668,25.9,"[24.5, 19.1, 25.9]",1.0,27.0,24.4,,1.0,29.6,25.3,,1.0,24.6,29.2,,1.0,33.0,26.7,
2023-06-04 19:55:00,28.0,33.0,24.6,28.575000000000003,23.166666666666668,25.9,"[24.5, 19.1, 25.9]",1.0,27.0,24.4,,1.0,29.7,25.3,,1.0,24.6,29.2,,1.0,33.0,26.7,
2023-06-04 20:00:00,28.0,33.0,24.6,28.55,23.133333333333336,25.8,"[24.4, 19.2, 25.8]",1.0,27.0,24.4,,1.0,29.6,25.3,,1.0,24.6,29.2,,1.0,33.0,26.7,
2023-06-04 20:05:00,28.0,32.9,24.6,28.5,23.2,25.8,"[24.6, 19.2, 25.8]",1.0,26.9,24.4,,1.0,29.6,25.3,,1.0,24.6,29.2,,1.0,32.9,26.7,
2023-06-04 20:10:00,27.9,32.9,24.6,28.5,23.133333333333336,25.8,"[24.5, 19.1, 25.8]",1.0,26.9,24.4,,1.0,29.6,25.3,,1.0,24.6,29.2,,1.0,32.9,26.7,
2023-06-04 20:15:00,28.0,32.9,24.5,28.475,23.1,25.8,"[24.4, 19.1, 25.8]",1.0,26.9,24.4,,1.0,29.6,25.3,,1.0,24.5,29.2,,1.0,32.9,26.7,
2023-06-04 20:20:00,27.7,32.9,24.5,28.475,23.1,25.8,"[24.4, 19.1, 25.8]",1.0,26.9,24.4,,1.0,29.6,25.3,,1.0,24.5,29.2,,1.0,32.9,26.7,
2023-06-04 20:25:00,27.7,32.9,24.5,28.475,23.133333333333336,25.8,"[24.4, 19.2, 25.8]",1.0,26.9,24.4,,1.0,29.6,25.3,,1.0,24.5,29.2,,1.0,32.9,26.7,
2023-06-04 20:30:00,27.9,32.9,24.5,28.425,23.1,25.7,"[24.4, 19.2, 25.7]",1.0,26.8,24.4,,1.0,29.5,25.3,,1.0,24.5,29.2,,1.0,32.9,26.7,
2023-06-04 20:35:00,27.8,32.9,24.5,28.450000000000003,23.066666666666663,25.7,"[24.4, 19.1, 25.7]",1.0,26.9,24.4,,1.0,29.5,25.3,,1.0,24.5,29.2,,1.0,32.9,26.7,
2023-06-04 20:40:00,27.8,32.9,24.5,28.450000000000003,23.066666666666663,25.7,"[24.4, 19.1, 25.7]",1.0,26.9,24.4,,1.0,29.5,25.3,,1.0,24.5,29.2,,1.0,32.9,26.7,
2023-06-04 20:45:00,27.8,32.9,24.5,28.450000000000003,23.03333333333333,25.7,"[24.4, 19.0, 25.7]",1.0,26.9,24.4,,1.0,29.5,25.3,,1.0,24.5,29.2,,1.0,32.9,26.7,
2023-06-04 20:50:00,27.7,32.9,24.5,28.450000000000003,23.066666666666663,25.7,"[24.4, 19.1, 25.7]",1.0,26.9,24.4,,1.0,29.5,25.3,,1.0,24.5,29.2,,1.0,32.9,26.7,
2023-06-04 20:55:00,27.8,32.9,24.5,28.4,23.03333333333333,25.7,"[24.3, 19.1, 25.7]",1.0,26.8,24.4,,1.0,29.4,25.3,,1.0,24.5,29.2,,1.0,32.9,26.7,
2023-06-04 21:00:00,27.6,32.8,24.4,28.35,23.03333333333333,25.7,"[24.4, 19.0, 25.7]",1.0,26.7,24.4,,1.0,29.5,25.3,,1.0,24.4,29.2,,1.0,32.8,26.7,
2023-06-04 21:05:00,27.5,32.8,24.5,28.4,23.03333333333333,25.7,"[24.4, 19.0, 25.7]",1.0,26.8,24.4,,1.0,29.5,25.3,,1.0,24.5,29.2,,1.0,32.8,26.7,
2023-06-04 21:10:00,27.5,32.8,24.5,28.375,23.0,25.7,"[24.3, 19.0, 25.7]",1.0,26.7,24.4,,1.0,29.5,25.3,,1.0,24.5,29.2,,1.0,32.8,26.7,
2023-06-04 21:15:00,27.5,32.8,24.4,28.375,23.0,25.7,"[24.3, 19.0, 25.7]",1.0,26.8,24.4,,1.0,29.5,25.3,,1.0,24.4,29.2,,1.0,32.8,26.7,
2023-06-04 21:20:00,27.3,32.8,24.4,28.35,23.0,25.7,"[24.3, 19.0, 25.7]",1.0,26.7,24.4,,1.0,29.5,25.3,,1.0,24.4,29.2,,1.0,32.8,26.7,
2023-06-04 21:25:00,27.2,32.8,24.4,28.325,23.0,25.7,"[24.3, 19.0, 25.7]",1.0,26.7,24.4,,1.0,29.4,25.3,,1.0,24.4,29.2,,1.0,32.8,26.7,
2023-06-04 21:30:00,27.3,32.7,24.4,28.275,22.96666666666667,25.7,"[24.3, 18.9, 25.7]",1.0,26.7,24.4,,1.0,29.3,25.3,,1.0,24.4,29.2,,1.0,32.7,26.7,
2023-06-04 21:35:00,27.3,32.7,24.4,28.275,22.933333333333334,25.6,"[24.3, 18.9, 25.6]",1.0,26.7,24.4,,1.0,29.3,25.3,,1.0,24.4,29.2,,1.0,32.7,26.7,
2023-06-04 21:40:00,27.2,32.7,24.4,28.3,22.933333333333334,25.6,"[24.3, 18.9, 25.6]",1.0,26.7,24.4,,1.0,29.4,25.3,,1.0,24.4,29.2,,1.0,32.7,26.7,
2023-06-04 21:45:00,27.1,32.7,24.4,28.275,22.933333333333334,25.6,"[24.3, 18.9, 25.6]",1.0,26.6,24.4,,1.0,29.4,25.3,,1.0,24.4,29.2,,1.0,32.7,26.7,
2023-06-04 21:50:00,27.1,32.7,24.4,28.3,22.96666666666667,25.6,"[24.3, 19.0, 25.6]",1.0,26.7,24.4,,1.0,29.4,25.3,,1.0,24.4,29.2,,1.0,32.7,26.7,
2023-06-04 21:55:00,27.1,,,,22.96666666666667,25.6,"[24.3, 19.0, 25.6]",1.0,,24.4,,1.0,,25.3,,1.0,,29.2,,1.0,,26.7,
2023-06-04 22:00:00,27.0,32.7,24.4,28.3,22.9,25.6,"[24.3, 18.8, 25.6]",1.0,26.7,24.4,,1.0,29.4,25.3,,1.0,24.4,29.2,,1.0,32.7,26.7,
2023-06-04 22:05:00,27.1,32.7,24.3,28.25,22.96666666666667,25.6,"[24.3, 19.0, 25.6]",1.0,26.6,24.4,,1.0,29.4,25.3,,1.0,24.3,29.2,,1.0,32.7,26.7,
2023-06-04 22:10:00,26.9,32.7,24.3,28.25,22.9,25.6,"[24.2, 18.9, 25.6]",1.0,26.6,24.4,,1.0,29.4,25.3,,1.0,24.3,29.2,,1.0,32.7,26.7,
2023-06-04 22:15:00,26.8,32.7,24.3,28.225,22.9,25.6,"[24.3, 18.8, 25.6]",1.0,26.6,24.4,,1.0,29.3,25.3,,1.0,24.3,29.2,,1.0,32.7,26.7,
2023-06-04 22:20:00,26.8,32.6,24.3,28.200000000000003,22.866666666666664,25.6,"[24.2, 18.8, 25.6]",1.0,26.6,24.4,,1.0,29.3,25.3,,1.0,24.3,29.2,,1.0,32.6,26.7,
2023-06-04 22:25:00,26.9,32.7,24.3,28.225,22.9,25.6,"[24.3, 18.8, 25.6]",1.0,26.6,24.4,,1.0,29.3,25.3,,1.0,24.3,29.2,,1.0,32.7,26.7,
2023-06-04 22:30:00,27.0,32.7,24.3,28.225,22.9,25.6,"[24.3, 18.8, 25.6]",1.0,26.6,24.4,,1.0,29.3,25.3,,1.0,24.3,29.2,,1.0,32.7,26.7,
2023-06-04 22:35:00,27.0,32.7,24.3,28.225,22.83333333333333,25.5,"[24.2, 18.8, 25.5]",1.0,26.6,24.4,,1.0,29.3,25.3,,1.0,24.3,29.2,,1.0,32.7,26.7,
