time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,209187_c,209187_h,209187_p,209187_r,209187_s,209188_c,209188_h,209188_p,209188_r,209188_s,209189_c,209189_h,209189_p,209189_r,209189_s,569473_c,569473_h,569473_p,569473_r,569473_s,569474_c,569474_h,569474_p,569474_r,569474_s
2023-05-31 19:45:00,28.5,84.4,37.1,26.4,32.62,26.8,26.8,[26.8],1.0,36.8,15.6,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.4,13.3,24.0,24.0,1.0,37.1,4.0,35.0,26.0,1.0,32.4,3.6,31.0,25.0
2023-05-31 19:50:00,28.5,84.5,,,,26.5,26.5,[26.5],1.0,,15.1,25.0,25.0,1.0,,21.2,25.0,25.0,1.0,,13.3,24.0,24.0,1.0,,4.0,35.0,26.0,1.0,,3.6,31.0,25.0
2023-05-31 19:55:00,28.4,84.5,37.1,26.3,32.58,26.7,26.7,[26.7],1.0,36.7,15.1,25.0,25.0,1.0,30.4,13.9,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.1,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 20:00:00,28.4,84.5,37.1,26.3,32.58,26.6,26.6,[26.6],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.3,13.4,24.0,24.0,1.0,37.1,4.0,35.0,26.0,1.0,32.4,3.6,31.0,25.0
2023-05-31 20:05:00,28.4,84.5,37.1,26.3,32.62,26.8,26.8,[26.8],1.0,36.8,15.5,25.0,25.0,1.0,30.5,13.7,25.0,25.0,1.0,26.3,20.8,24.0,24.0,1.0,37.1,4.0,35.0,26.0,1.0,32.4,3.5,32.0,25.0
2023-05-31 20:10:00,28.3,84.4,37.1,25.6,32.480000000000004,26.7,26.7,[26.7],1.0,36.8,15.3,25.0,25.0,1.0,30.5,13.8,25.0,25.0,1.0,25.6,13.4,24.0,24.0,1.0,37.1,4.0,35.0,26.0,1.0,32.4,3.5,32.0,25.0
2023-05-31 20:15:00,28.3,84.6,37.1,25.6,32.480000000000004,26.9,26.9,[26.9],1.0,36.8,15.6,25.0,25.0,1.0,30.5,13.7,25.0,25.0,1.0,25.6,13.3,24.0,24.0,1.0,37.1,4.0,35.0,26.0,1.0,32.4,3.5,32.0,25.0
2023-05-31 20:20:00,28.3,84.5,37.1,26.1,32.58,26.8,26.8,[26.8],1.0,36.8,15.3,25.0,25.0,1.0,30.5,20.8,25.0,25.0,1.0,26.1,13.3,24.0,24.0,1.0,37.1,4.0,35.0,26.0,1.0,32.4,3.5,32.0,25.0
2023-05-31 20:25:00,28.3,84.5,37.1,26.1,32.58,26.6,26.6,[26.6],1.0,36.8,15.4,25.0,25.0,1.0,30.5,20.8,25.0,25.0,1.0,26.1,13.3,24.0,24.0,1.0,37.1,4.0,35.0,26.0,1.0,32.4,3.6,31.0,25.0
2023-05-31 20:30:00,28.3,84.5,37.1,26.1,32.58,26.5,26.5,[26.5],1.0,36.8,15.4,25.0,25.0,1.0,30.5,13.8,25.0,25.0,1.0,26.1,13.2,24.0,24.0,1.0,37.1,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 20:35:00,28.3,84.4,37.1,26.1,32.56,26.8,26.8,[26.8],1.0,36.7,15.4,25.0,25.0,1.0,30.5,13.6,25.0,25.0,1.0,26.1,13.3,24.0,24.0,1.0,37.1,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 20:40:00,28.3,84.5,37.1,26.2,32.6,26.7,26.7,[26.7],1.0,36.8,15.4,25.0,25.0,1.0,30.5,13.6,25.0,25.0,1.0,26.2,13.5,24.0,24.0,1.0,37.1,4.0,35.0,26.0,1.0,32.4,3.5,32.0,25.0
2023-05-31 20:45:00,28.3,84.5,37.1,26.3,32.62,26.7,26.7,[26.7],1.0,36.8,15.6,25.0,25.0,1.0,30.5,20.6,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.1,4.0,35.0,26.0,1.0,32.4,3.6,31.0,25.0
2023-05-31 20:50:00,28.3,84.5,37.1,26.2,32.6,26.6,26.6,[26.6],1.0,36.8,15.1,25.0,25.0,1.0,30.5,20.6,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.1,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 20:55:00,28.2,84.5,37.1,26.2,32.58,26.6,26.6,[26.6],1.0,36.7,15.5,25.0,25.0,1.0,30.5,13.6,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.1,4.0,35.0,26.0,1.0,32.4,3.5,32.0,25.0
2023-05-31 21:00:00,28.2,84.5,37.0,26.3,32.6,26.7,26.7,[26.7],1.0,36.8,15.2,25.0,25.0,1.0,30.5,13.7,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,32.0,25.0
2023-05-31 21:05:00,28.1,84.6,37.0,26.3,32.6,26.8,26.8,[26.8],1.0,36.8,15.5,25.0,25.0,1.0,30.5,13.7,25.0,25.0,1.0,26.3,13.5,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.6,31.0,25.0
2023-05-31 21:10:00,28.1,84.5,37.1,26.3,32.6,26.7,26.7,[26.7],1.0,36.8,15.2,25.0,25.0,1.0,30.4,21.2,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.1,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 21:15:00,28.1,84.5,37.1,26.2,32.58,26.6,26.6,[26.6],1.0,36.7,15.4,25.0,25.0,1.0,30.5,13.5,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.1,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 21:20:00,28.1,84.5,37.0,26.2,32.540000000000006,26.8,26.8,[26.8],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 21:25:00,28.1,84.5,37.0,26.3,32.58,26.6,26.6,[26.6],1.0,36.7,15.2,25.0,25.0,1.0,30.5,13.7,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 21:30:00,28.1,84.5,37.0,26.3,32.6,26.8,26.8,[26.8],1.0,36.8,15.4,25.0,25.0,1.0,30.5,13.7,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 21:35:00,28.1,84.5,37.0,26.3,32.6,26.5,26.5,[26.5],1.0,36.8,15.0,25.0,25.0,1.0,30.5,21.5,25.0,25.0,1.0,26.3,19.9,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 21:40:00,28.1,84.6,37.0,25.7,32.480000000000004,26.7,26.7,[26.7],1.0,36.8,15.0,25.0,25.0,1.0,30.5,13.7,25.0,25.0,1.0,25.7,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 21:45:00,28.1,84.4,37.0,25.7,32.440000000000005,26.7,26.7,[26.7],1.0,36.7,15.6,25.0,25.0,1.0,30.4,13.6,25.0,25.0,1.0,25.7,13.3,24.0,24.0,1.0,37.0,4.0,34.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 21:50:00,28.1,84.4,37.0,26.0,32.5,26.9,26.9,[26.9],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.0,13.5,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 21:55:00,28.0,84.5,37.0,26.1,32.56,26.8,26.8,[26.8],1.0,36.8,15.1,25.0,25.0,1.0,30.5,13.7,25.0,25.0,1.0,26.1,13.5,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,32.0,25.0
2023-05-31 22:00:00,28.0,84.5,37.0,26.2,32.58,26.8,26.8,[26.8],1.0,36.8,15.4,25.0,25.0,1.0,30.5,13.7,25.0,25.0,1.0,26.2,13.4,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 22:05:00,28.0,84.5,37.0,26.2,32.58,26.5,26.5,[26.5],1.0,36.8,15.1,25.0,25.0,1.0,30.5,13.7,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 22:10:00,28.0,84.4,37.0,26.1,32.52,26.7,26.7,[26.7],1.0,36.7,15.3,25.0,25.0,1.0,30.4,13.5,25.0,25.0,1.0,26.1,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,32.0,25.0
2023-05-31 22:15:00,28.0,84.5,37.0,26.2,32.540000000000006,26.6,26.6,[26.6],1.0,36.7,15.1,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 22:20:00,28.0,84.5,37.0,26.2,32.540000000000006,26.8,26.8,[26.8],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 22:25:00,27.9,84.4,37.0,26.4,32.6,26.5,26.5,[26.5],1.0,36.7,14.8,25.0,25.0,1.0,30.5,20.9,25.0,25.0,1.0,26.4,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 22:30:00,27.9,84.4,37.0,26.2,32.56,26.7,26.7,[26.7],1.0,36.7,15.4,25.0,25.0,1.0,30.5,13.6,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.0,4.0,34.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 22:35:00,27.9,84.5,37.0,26.1,32.52,26.6,26.6,[26.6],1.0,36.7,14.9,25.0,25.0,1.0,30.4,13.6,25.0,25.0,1.0,26.1,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 22:40:00,27.9,84.4,37.0,26.2,32.540000000000006,26.8,26.8,[26.8],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.8,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 22:45:00,27.9,84.5,37.0,26.3,32.58,26.8,26.8,[26.8],1.0,36.8,15.1,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 22:50:00,27.9,84.5,37.0,26.4,32.62,26.6,26.6,[26.6],1.0,36.8,15.3,25.0,25.0,1.0,30.5,21.2,25.0,25.0,1.0,26.4,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 22:55:00,27.9,84.5,37.0,26.3,32.58,26.5,26.5,[26.5],1.0,36.7,15.1,25.0,25.0,1.0,30.5,13.6,25.0,25.0,1.0,26.3,13.2,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 23:00:00,27.9,84.4,37.0,26.2,32.540000000000006,26.6,26.6,[26.6],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.6,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 23:05:00,27.9,,37.0,26.3,32.559999999999995,26.7,26.7,[26.7],1.0,36.7,15.2,25.0,25.0,1.0,30.4,13.8,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 23:10:00,27.9,84.5,37.0,26.3,32.58,26.7,26.7,[26.7],1.0,36.7,15.4,25.0,25.0,1.0,30.5,13.7,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 23:15:00,27.9,84.5,37.0,26.4,32.6,26.7,26.7,[26.7],1.0,36.7,15.3,25.0,25.0,1.0,30.5,21.4,25.0,25.0,1.0,26.4,13.4,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 23:20:00,27.9,84.4,37.0,26.2,32.56,26.5,26.5,[26.5],1.0,36.7,15.3,25.0,25.0,1.0,30.5,13.7,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.6,31.0,25.0
2023-05-31 23:25:00,27.9,84.4,37.0,26.2,32.540000000000006,26.7,26.7,[26.7],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 23:30:00,27.8,84.4,37.0,26.2,32.540000000000006,26.6,26.6,[26.6],1.0,36.7,15.0,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 23:35:00,27.8,84.3,37.0,26.3,32.559999999999995,26.8,26.8,[26.8],1.0,36.7,15.5,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 23:40:00,27.8,84.2,37.0,26.4,32.58,26.5,26.5,[26.5],1.0,36.7,15.3,25.0,25.0,1.0,30.4,20.9,25.0,25.0,1.0,26.4,13.4,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 23:45:00,27.8,84.4,37.0,26.3,32.559999999999995,26.6,26.6,[26.6],1.0,36.7,15.2,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.3,13.4,24.0,24.0,1.0,37.0,4.0,34.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-05-31 23:50:00,27.8,84.3,37.0,26.3,32.559999999999995,26.5,26.5,[26.5],1.0,36.7,15.2,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.3,13.4,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,32.0,25.0
2023-05-31 23:55:00,27.8,84.5,37.0,26.3,32.540000000000006,26.8,26.8,[26.8],1.0,36.6,15.5,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.6,31.0,25.0
2023-06-01 00:00:00,27.8,84.30000000000001,37.0,26.4,32.6,26.7,26.7,[26.7],1.0,36.7,15.1,25.0,25.0,1.0,30.5,13.7,25.0,25.0,1.0,26.4,13.2,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-06-01 00:05:00,27.8,84.4,37.0,26.3,32.58,26.8,26.8,[26.8],1.0,36.7,15.4,25.0,25.0,1.0,30.5,19.8,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,32.0,25.0
2023-06-01 00:10:00,27.8,84.3,37.0,26.4,32.62,26.5,26.5,[26.5],1.0,36.8,15.3,25.0,25.0,1.0,30.5,13.5,25.0,25.0,1.0,26.4,13.4,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-06-01 00:15:00,27.8,84.3,37.0,26.2,32.540000000000006,26.8,26.8,[26.8],1.0,36.7,15.5,25.0,25.0,1.0,30.4,13.6,25.0,25.0,1.0,26.2,13.1,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-06-01 00:20:00,27.8,84.3,37.0,26.2,32.540000000000006,26.6,26.6,[26.6],1.0,36.7,15.3,25.0,25.0,1.0,30.4,13.6,25.0,25.0,1.0,26.2,13.1,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-06-01 00:25:00,27.8,84.2,37.0,26.3,32.559999999999995,26.8,26.8,[26.8],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-06-01 00:30:00,27.8,84.3,37.0,26.3,32.559999999999995,26.7,26.7,[26.7],1.0,36.7,15.2,25.0,25.0,1.0,30.4,13.9,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,32.0,25.0
2023-06-01 00:35:00,27.8,84.3,37.0,26.4,32.6,26.4,26.4,[26.4],1.0,36.7,15.4,25.0,25.0,1.0,30.5,21.4,25.0,25.0,1.0,26.4,13.4,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.5,31.0,25.0
2023-06-01 00:40:00,27.8,84.2,37.0,26.2,32.52,26.5,26.5,[26.5],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.6,25.0,25.0,1.0,26.2,13.2,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.3,3.5,31.0,25.0
2023-06-01 00:45:00,27.8,84.2,37.0,26.3,32.52,26.7,26.7,[26.7],1.0,36.6,15.3,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.3,3.5,31.0,25.0
2023-06-01 00:50:00,27.8,84.2,37.0,26.3,32.54,26.7,26.7,[26.7],1.0,36.7,15.3,25.0,25.0,1.0,30.4,13.5,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.3,3.6,31.0,25.0
2023-06-01 00:55:00,27.8,84.2,37.0,26.3,32.54,26.8,26.8,[26.8],1.0,36.7,15.2,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.3,3.5,31.0,25.0
2023-06-01 01:00:00,27.8,84.2,37.0,26.3,32.56,26.8,26.8,[26.8],1.0,36.7,15.4,25.0,25.0,1.0,30.5,21.4,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.3,3.5,31.0,25.0
2023-06-01 01:05:00,27.8,84.2,37.0,26.1,32.52,26.4,26.4,[26.4],1.0,36.7,15.4,25.0,25.0,1.0,30.5,21.4,25.0,25.0,1.0,26.1,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.3,3.5,31.0,25.0
2023-06-01 01:10:00,27.8,84.2,37.0,26.2,32.480000000000004,26.6,26.6,[26.6],1.0,36.6,15.0,25.0,25.0,1.0,30.3,13.7,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.3,3.5,31.0,25.0
2023-06-01 01:15:00,27.7,84.2,37.0,26.2,32.480000000000004,26.6,26.6,[26.6],1.0,36.6,15.4,25.0,25.0,1.0,30.3,13.6,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.3,3.5,31.0,25.0
2023-06-01 01:20:00,27.7,84.3,37.0,26.3,32.54,26.8,26.8,[26.8],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.3,13.4,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.3,3.5,31.0,25.0
2023-06-01 01:25:00,27.7,84.2,37.0,26.3,32.54,26.5,26.5,[26.5],1.0,36.7,15.5,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.3,13.4,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.3,3.5,32.0,25.0
2023-06-01 01:30:00,27.7,84.2,37.0,26.4,32.58,26.7,26.7,[26.7],1.0,36.7,15.2,25.0,25.0,1.0,30.4,13.8,25.0,25.0,1.0,26.4,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.6,31.0,25.0
2023-06-01 01:35:00,27.7,84.2,37.0,26.2,32.56,26.4,26.4,[26.4],1.0,36.7,15.3,25.0,25.0,1.0,30.5,21.2,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.4,3.6,31.0,25.0
2023-06-01 01:40:00,27.7,84.3,37.0,26.2,32.52,26.7,26.7,[26.7],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.3,3.5,31.0,25.0
2023-06-01 01:45:00,27.7,84.3,37.0,26.2,32.5,26.5,26.5,[26.5],1.0,36.6,15.2,25.0,25.0,1.0,30.4,13.8,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.3,3.5,31.0,25.0
2023-06-01 01:50:00,27.7,84.2,37.0,26.3,32.52,26.8,26.8,[26.8],1.0,36.6,15.5,25.0,25.0,1.0,30.4,20.0,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,37.0,4.0,35.0,26.0,1.0,32.3,3.5,31.0,25.0
2023-06-01 01:55:00,27.7,84.2,36.9,26.3,32.5,26.5,26.5,[26.5],1.0,36.6,15.4,25.0,25.0,1.0,30.4,14.0,25.0,25.0,1.0,26.3,13.2,24.0,24.0,1.0,36.9,4.0,34.0,26.0,1.0,32.3,3.5,31.0,25.0
2023-06-01 02:00:00,27.7,84.1,36.9,26.2,32.48,26.6,26.6,[26.6],1.0,36.6,15.4,25.0,25.0,1.0,30.4,13.6,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.5,31.0,25.0
2023-06-01 02:05:00,27.7,84.2,,,,26.5,26.5,[26.5],1.0,,15.1,25.0,25.0,1.0,,13.9,25.0,25.0,1.0,,13.4,24.0,24.0,1.0,,4.0,35.0,26.0,1.0,,3.5,31.0,25.0
2023-06-01 02:10:00,27.6,84.2,36.9,26.3,32.5,26.8,26.8,[26.8],1.0,36.6,15.4,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.3,13.4,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.6,32.0,25.0
2023-06-01 02:15:00,27.6,84.2,36.9,26.3,32.52,26.5,26.5,[26.5],1.0,36.7,15.3,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.3,13.4,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.6,32.0,25.0
2023-06-01 02:20:00,27.6,84.2,36.9,26.3,32.52,26.8,26.8,[26.8],1.0,36.7,15.5,25.0,25.0,1.0,30.4,21.1,25.0,25.0,1.0,26.3,13.4,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.6,31.0,25.0
2023-06-01 02:25:00,27.6,84.2,36.9,26.3,32.52,26.4,26.4,[26.4],1.0,36.7,15.2,25.0,25.0,1.0,30.4,14.0,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.5,31.0,25.0
2023-06-01 02:30:00,27.6,84.2,36.9,26.1,32.46,26.6,26.6,[26.6],1.0,36.6,15.3,25.0,25.0,1.0,30.4,13.5,25.0,25.0,1.0,26.1,13.4,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.6,31.0,25.0
2023-06-01 02:35:00,27.6,84.1,36.9,26.2,32.46,26.5,26.5,[26.5],1.0,36.6,15.1,25.0,25.0,1.0,30.3,13.7,25.0,25.0,1.0,26.2,13.5,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.5,32.0,25.0
2023-06-01 02:40:00,27.6,84.2,36.9,26.3,32.52,26.8,26.8,[26.8],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.6,25.0,25.0,1.0,26.3,13.5,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.6,32.0,25.0
2023-06-01 02:45:00,27.6,84.2,36.9,26.3,32.52,26.7,26.7,[26.7],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.6,25.0,25.0,1.0,26.3,13.4,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.6,31.0,25.0
2023-06-01 02:50:00,27.6,84.1,36.9,26.4,32.54,26.7,26.7,[26.7],1.0,36.7,15.3,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.4,13.4,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.6,32.0,25.0
2023-06-01 02:55:00,27.6,84.2,36.9,26.2,32.52,26.4,26.4,[26.4],1.0,36.7,15.3,25.0,25.0,1.0,30.5,21.1,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.5,31.0,25.0
2023-06-01 03:00:00,27.6,84.2,36.9,26.2,32.5,26.5,26.5,[26.5],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.5,25.0,25.0,1.0,26.2,13.2,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.6,31.0,25.0
2023-06-01 03:05:00,27.6,84.2,36.9,26.2,32.5,26.5,26.5,[26.5],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.5,25.0,25.0,1.0,26.2,13.2,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.5,31.0,25.0
2023-06-01 03:10:00,27.6,84.0,36.9,26.2,32.5,26.8,26.8,[26.8],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.7,25.0,25.0,1.0,26.2,13.5,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.5,32.0,25.0
2023-06-01 03:15:00,27.6,84.2,36.9,26.3,32.52,26.6,26.6,[26.6],1.0,36.7,15.0,25.0,25.0,1.0,30.4,13.8,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.6,31.0,25.0
2023-06-01 03:20:00,27.7,84.1,36.9,26.4,32.54,26.5,26.5,[26.5],1.0,36.7,15.4,25.0,25.0,1.0,30.4,13.8,25.0,25.0,1.0,26.4,13.4,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.6,31.0,25.0
2023-06-01 03:25:00,27.6,84.2,36.9,26.3,32.5,26.3,26.3,[26.3],1.0,36.6,15.3,25.0,25.0,1.0,30.4,21.1,25.0,25.0,1.0,26.3,13.3,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.6,31.0,25.0
2023-06-01 03:30:00,27.7,84.2,36.9,26.2,32.48,26.6,26.6,[26.6],1.0,36.6,15.5,25.0,25.0,1.0,30.4,13.8,25.0,25.0,1.0,26.2,13.3,24.0,24.0,1.0,36.9,4.0,35.0,26.0,1.0,32.3,3.6,31.0,25.0
