time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1158905_h,1158906_c,1158906_h,1158906_p,1158906_r,1158906_s,1158907_c,1158907_h,1158907_p,1158907_r,1158907_s
2023-06-04 16:15:00,28.4,,35.1,26.7,30.46666666666667,27.6,27.6,[27.6],26.7,1.0,29.6,12.3,27.2,26.0,1.0,35.1,20.8,26.9,26.0
2023-06-04 16:20:00,28.5,,35.4,26.7,30.566666666666663,27.6,27.6,[27.6],26.7,1.0,29.6,12.3,27.3,26.0,1.0,35.4,12.3,26.9,26.0
2023-06-04 16:25:00,28.5,,35.5,26.6,30.6,27.7,27.7,[27.7],26.6,1.0,29.7,12.2,27.4,26.0,1.0,35.5,12.3,27.0,26.0
2023-06-04 16:30:00,28.5,,35.6,27.7,31.0,27.7,27.7,[27.7],27.7,1.0,29.7,20.3,27.2,26.0,1.0,35.6,12.3,27.2,26.0
2023-06-04 16:35:00,28.5,,,,,27.8,27.8,[27.8],,1.0,,12.7,27.0,26.0,1.0,,12.3,27.3,26.0
2023-06-04 16:40:00,28.4,,35.1,28.1,30.933333333333337,27.7,27.7,[27.7],28.1,1.0,29.6,12.3,27.1,26.0,1.0,35.1,12.4,27.3,26.0
2023-06-04 16:45:00,28.5,,35.1,28.1,31.133333333333336,27.8,27.8,[27.8],28.1,1.0,30.2,12.3,27.1,26.0,1.0,35.1,20.6,28.0,26.0
2023-06-04 16:50:00,28.5,,35.0,27.0,30.766666666666666,27.9,27.9,[27.9],27.0,1.0,30.3,20.3,27.1,26.0,1.0,35.0,20.8,27.9,26.0
2023-06-04 16:55:00,28.3,,34.6,26.6,30.23333333333333,27.9,27.9,[27.9],26.6,1.0,29.5,12.2,26.8,26.0,1.0,34.6,12.4,27.3,26.0
2023-06-04 17:00:00,28.5,,34.6,26.6,30.2,27.7,27.7,[27.7],26.6,1.0,29.4,12.2,27.0,26.0,1.0,34.6,20.5,27.1,26.0
2023-06-04 17:05:00,28.5,,35.0,26.6,30.33333333333333,27.8,27.8,[27.8],26.6,1.0,29.4,12.2,27.2,26.0,1.0,35.0,12.3,27.3,26.0
2023-06-04 17:10:00,28.6,,35.2,27.1,30.566666666666663,27.7,27.7,[27.7],27.1,1.0,29.4,12.2,27.3,26.0,1.0,35.2,12.4,27.4,26.0
2023-06-04 17:15:00,28.5,,35.2,26.6,30.46666666666667,27.8,27.8,[27.8],26.6,1.0,29.6,20.1,27.1,26.0,1.0,35.2,20.5,27.1,26.0
2023-06-04 17:20:00,28.5,,34.8,26.5,30.399999999999995,27.7,27.7,[27.7],26.5,1.0,29.9,12.1,27.0,26.0,1.0,34.8,20.5,27.0,26.0
2023-06-04 17:25:00,28.4,,35.0,26.5,30.46666666666667,27.7,27.7,[27.7],26.5,1.0,29.9,12.2,27.0,26.0,1.0,35.0,12.4,27.1,26.0
2023-06-04 17:30:00,28.5,,35.3,26.6,30.433333333333334,27.7,27.7,[27.7],26.6,1.0,29.4,12.2,27.2,26.0,1.0,35.3,20.4,27.5,26.0
2023-06-04 17:35:00,28.5,,35.5,26.7,30.633333333333336,27.8,27.8,[27.8],26.7,1.0,29.7,12.2,27.4,26.0,1.0,35.5,20.4,27.4,26.0
2023-06-04 17:40:00,28.6,,35.1,26.6,30.53333333333333,27.8,27.8,[27.8],26.6,1.0,29.9,12.2,26.9,26.0,1.0,35.1,20.4,27.0,26.0
2023-06-04 17:45:00,28.6,,34.8,26.6,30.4,27.8,27.8,[27.8],26.6,1.0,29.8,12.2,27.1,26.0,1.0,34.8,12.4,26.9,26.0
2023-06-04 17:50:00,28.5,,34.8,26.5,30.23333333333333,27.6,27.6,[27.6],26.5,1.0,29.4,12.1,27.1,26.0,1.0,34.8,12.3,27.2,26.0
2023-06-04 17:55:00,28.6,,35.1,26.9,30.46666666666667,27.6,27.6,[27.6],26.9,1.0,29.4,12.1,27.3,26.0,1.0,35.1,20.2,27.5,26.0
2023-06-04 18:00:00,28.6,,35.4,26.6,30.46666666666667,27.7,27.7,[27.7],26.6,1.0,29.4,20.0,27.4,26.0,1.0,35.4,20.5,27.2,26.0
2023-06-04 18:05:00,28.5,,34.9,26.6,30.399999999999995,27.7,27.7,[27.7],26.6,1.0,29.7,12.2,26.8,26.0,1.0,34.9,20.5,27.0,26.0
2023-06-04 18:10:00,28.4,,34.9,26.4,30.23333333333333,27.6,27.6,[27.6],26.4,1.0,29.4,12.1,27.0,26.0,1.0,34.9,12.3,27.2,26.0
2023-06-04 18:15:00,28.6,,35.0,26.8,30.4,27.6,27.6,[27.6],26.8,1.0,29.4,12.1,27.1,26.0,1.0,35.0,20.3,27.4,26.0
2023-06-04 18:20:00,28.6,,35.3,26.8,30.5,27.7,27.7,[27.7],26.8,1.0,29.4,12.1,27.4,26.0,1.0,35.3,20.4,27.4,26.0
2023-06-04 18:25:00,28.5,,35.2,26.6,30.5,27.7,27.7,[27.7],26.6,1.0,29.7,19.9,27.1,26.0,1.0,35.2,20.4,27.1,26.0
2023-06-04 18:30:00,28.6,,35.2,26.4,30.33333333333333,27.7,27.7,[27.7],26.4,1.0,29.4,12.2,26.8,26.0,1.0,35.2,12.3,27.0,26.0
2023-06-04 18:35:00,28.5,,35.0,26.9,30.433333333333334,27.7,27.7,[27.7],26.9,1.0,29.4,12.1,27.1,26.0,1.0,35.0,12.2,26.8,26.0
2023-06-04 18:40:00,28.4,,35.2,27.4,30.83333333333333,27.7,27.7,[27.7],27.4,1.0,29.9,12.1,27.1,26.0,1.0,35.2,12.2,27.6,26.0
2023-06-04 18:45:00,28.5,,35.4,27.4,30.899999999999995,27.8,27.8,[27.8],27.4,1.0,29.9,12.1,27.4,26.0,1.0,35.4,20.3,27.5,26.0
2023-06-04 18:50:00,28.4,,35.0,26.4,30.366666666666664,27.8,27.8,[27.8],26.4,1.0,29.7,12.5,26.9,26.0,1.0,35.0,20.4,27.6,26.0
2023-06-04 18:55:00,28.4,,34.7,26.5,30.26666666666667,27.6,27.6,[27.6],26.5,1.0,29.6,12.1,26.8,26.0,1.0,34.7,20.3,27.5,26.0
2023-06-04 19:00:00,28.6,,34.9,26.5,30.23333333333333,27.7,27.7,[27.7],26.5,1.0,29.3,12.1,27.1,26.0,1.0,34.9,12.1,27.1,26.0
2023-06-04 19:05:00,28.6,,35.1,26.5,30.33333333333333,27.7,27.7,[27.7],26.5,1.0,29.4,12.1,27.1,26.0,1.0,35.1,20.3,27.4,26.0
2023-06-04 19:10:00,28.6,,35.2,26.5,30.33333333333333,27.6,27.6,[27.6],26.5,1.0,29.3,12.0,27.3,26.0,1.0,35.2,20.3,27.5,26.0
2023-06-04 19:15:00,28.5,,35.3,26.7,30.433333333333334,27.6,27.6,[27.6],26.7,1.0,29.3,12.2,27.3,26.0,1.0,35.3,20.4,27.6,26.0
2023-06-04 19:20:00,28.5,,35.4,26.7,30.5,27.5,27.5,[27.5],26.7,1.0,29.4,12.1,27.3,26.0,1.0,35.4,20.4,27.1,26.0
2023-06-04 19:25:00,28.4,,35.6,26.5,30.5,27.4,27.4,[27.4],26.5,1.0,29.4,12.1,27.3,26.0,1.0,35.6,12.3,26.8,26.0
2023-06-04 19:30:00,28.5,,35.7,26.4,30.5,27.5,27.5,[27.5],26.4,1.0,29.4,12.0,27.3,26.0,1.0,35.7,12.3,26.8,26.0
2023-06-04 19:35:00,28.5,,35.7,26.7,30.6,27.5,27.5,[27.5],26.7,1.0,29.4,19.9,27.4,26.0,1.0,35.7,18.9,27.5,26.0
2023-06-04 19:40:00,28.7,,35.0,26.5,30.3,27.6,27.6,[27.6],26.5,1.0,29.4,12.2,26.8,26.0,1.0,35.0,12.5,27.5,26.0
2023-06-04 19:45:00,28.7,,35.0,26.7,30.366666666666664,27.6,27.6,[27.6],26.7,1.0,29.4,12.1,26.8,26.0,1.0,35.0,12.3,26.9,26.0
2023-06-04 19:50:00,28.6,,35.1,26.6,30.366666666666664,27.7,27.7,[27.7],26.6,1.0,29.4,12.1,27.1,26.0,1.0,35.1,20.1,27.4,26.0
2023-06-04 19:55:00,28.7,,35.3,26.6,30.53333333333333,27.7,27.7,[27.7],26.6,1.0,29.7,,27.1,26.0,1.0,35.3,,27.2,26.0
2023-06-04 20:00:00,28.6,,35.1,26.6,30.433333333333337,27.7,27.7,[27.7],26.6,1.0,29.6,16.0,27.3,26.0,1.0,35.1,16.25,27.2,26.0
2023-06-04 20:05:00,28.6,,34.9,26.6,30.3,27.7,27.7,[27.7],26.6,1.0,29.4,12.0,26.9,26.0,1.0,34.9,12.1,26.8,26.0
2023-06-04 20:10:00,28.7,,35.0,27.3,30.6,27.7,27.7,[27.7],27.3,1.0,29.5,12.1,27.3,26.0,1.0,35.0,12.1,27.1,26.0
2023-06-04 20:15:00,28.7,,35.0,27.8,30.83333333333333,27.7,27.7,[27.7],27.8,1.0,29.7,12.2,27.2,26.0,1.0,35.0,12.2,27.3,26.0
2023-06-04 20:20:00,28.7,,35.3,27.0,30.666666666666668,27.7,27.7,[27.7],27.0,1.0,29.7,12.1,27.4,26.0,1.0,35.3,20.3,27.2,26.0
2023-06-04 20:25:00,28.7,,35.5,26.6,30.566666666666663,27.7,27.7,[27.7],26.6,1.0,29.6,19.8,27.1,26.0,1.0,35.5,12.2,26.9,26.0
2023-06-04 20:30:00,28.9,,34.8,26.7,30.266666666666666,27.7,27.7,[27.7],26.7,1.0,29.3,12.1,27.0,26.0,1.0,34.8,12.3,27.0,26.0
2023-06-04 20:35:00,28.9,,34.8,26.7,30.3,27.7,27.7,[27.7],26.7,1.0,29.4,12.1,27.0,26.0,1.0,34.8,12.3,27.0,26.0
2023-06-04 20:40:00,28.9,,35.0,27.0,30.433333333333334,27.8,27.8,[27.8],27.0,1.0,29.3,19.8,27.0,26.0,1.0,35.0,20.1,27.3,26.0
2023-06-04 20:45:00,28.9,,35.0,26.4,30.23333333333333,27.8,27.8,[27.8],26.4,1.0,29.3,12.1,26.9,26.0,1.0,35.0,20.3,27.0,26.0
2023-06-04 20:50:00,28.8,,34.7,26.6,30.200000000000003,27.7,27.7,[27.7],26.6,1.0,29.3,12.1,27.0,26.0,1.0,34.7,12.3,27.2,26.0
2023-06-04 20:55:00,28.8,,34.9,26.6,30.23333333333333,27.8,27.8,[27.8],26.6,1.0,29.2,12.1,27.1,26.0,1.0,34.9,20.2,27.4,26.0
2023-06-04 21:00:00,28.9,,35.1,26.8,30.366666666666664,27.8,27.8,[27.8],26.8,1.0,29.2,12.2,27.3,26.0,1.0,35.1,20.4,27.2,26.0
2023-06-04 21:05:00,28.9,,35.3,26.6,30.433333333333334,27.7,27.7,[27.7],26.6,1.0,29.4,19.8,27.2,26.0,1.0,35.3,20.2,27.2,26.0
2023-06-04 21:10:00,28.9,,35.3,26.5,30.366666666666664,27.7,27.7,[27.7],26.5,1.0,29.3,12.1,27.2,26.0,1.0,35.3,12.2,27.2,26.0
2023-06-04 21:15:00,28.9,,34.9,26.4,30.2,27.6,27.6,[27.6],26.4,1.0,29.3,12.0,27.1,26.0,1.0,34.9,12.1,26.6,26.0
2023-06-04 21:20:00,28.9,,34.9,27.3,30.5,27.7,27.7,[27.7],27.3,1.0,29.3,12.0,27.1,26.0,1.0,34.9,12.0,26.7,26.0
2023-06-04 21:25:00,28.9,,35.1,27.3,30.566666666666663,27.7,27.7,[27.7],27.3,1.0,29.3,12.0,27.3,26.0,1.0,35.1,12.1,26.9,26.0
2023-06-04 21:30:00,28.9,,35.5,27.6,31.03333333333333,27.8,27.8,[27.8],27.6,1.0,30.0,12.1,27.3,26.0,1.0,35.5,20.4,27.9,26.0
2023-06-04 21:35:00,29.0,,35.4,26.7,30.7,27.8,27.8,[27.8],26.7,1.0,30.0,19.7,27.2,26.0,1.0,35.4,20.2,27.6,26.0
2023-06-04 21:40:00,28.9,,34.9,26.7,30.53333333333333,27.7,27.7,[27.7],26.7,1.0,30.0,12.2,26.8,26.0,1.0,34.9,20.3,27.0,26.0
2023-06-04 21:45:00,28.9,,34.9,26.5,30.3,27.7,27.7,[27.7],26.5,1.0,29.5,12.1,26.9,26.0,1.0,34.9,12.2,27.4,26.0
2023-06-04 21:50:00,29.0,,35.1,26.8,30.4,27.6,27.6,[27.6],26.8,1.0,29.3,12.1,27.1,26.0,1.0,35.1,12.3,27.3,26.0
2023-06-04 21:55:00,28.9,,35.3,26.8,30.433333333333334,27.7,27.7,[27.7],26.8,1.0,29.2,12.1,27.2,26.0,1.0,35.3,20.3,27.2,26.0
2023-06-04 22:00:00,28.9,,35.4,26.5,30.399999999999995,27.7,27.7,[27.7],26.5,1.0,29.3,12.1,27.4,26.0,1.0,35.4,20.3,27.0,26.0
2023-06-04 22:05:00,28.9,,35.5,26.6,30.46666666666667,27.7,27.7,[27.7],26.6,1.0,29.3,12.1,27.3,26.0,1.0,35.5,12.3,27.1,26.0
2023-06-04 22:10:00,28.9,,35.6,26.5,30.46666666666667,27.7,27.7,[27.7],26.5,1.0,29.3,19.9,27.4,26.0,1.0,35.6,20.1,27.4,26.0
2023-06-04 22:15:00,29.0,,35.1,26.6,30.366666666666664,27.7,27.7,[27.7],26.6,1.0,29.4,12.0,26.9,26.0,1.0,35.1,20.1,26.9,26.0
2023-06-04 22:20:00,29.0,,35.0,26.4,30.23333333333333,27.6,27.6,[27.6],26.4,1.0,29.3,12.0,27.1,26.0,1.0,35.0,12.2,27.3,26.0
2023-06-04 22:25:00,29.0,,35.2,26.4,30.3,27.6,27.6,[27.6],26.4,1.0,29.3,12.1,27.3,26.0,1.0,35.2,20.2,27.4,26.0
2023-06-04 22:30:00,28.9,,35.3,26.9,30.5,27.7,27.7,[27.7],26.9,1.0,29.3,12.1,27.3,26.0,1.0,35.3,20.3,27.2,26.0
2023-06-04 22:35:00,28.9,,35.3,26.5,30.366666666666664,27.7,27.7,[27.7],26.5,1.0,29.3,12.0,27.2,26.0,1.0,35.3,20.2,27.0,26.0
2023-06-04 22:40:00,29.0,,35.5,26.7,30.5,27.7,27.7,[27.7],26.7,1.0,29.3,12.0,27.2,26.0,1.0,35.5,12.2,27.0,26.0
2023-06-04 22:45:00,28.9,,35.6,26.8,30.566666666666663,27.7,27.7,[27.7],26.8,1.0,29.3,12.1,27.2,26.0,1.0,35.6,12.1,26.9,26.0
2023-06-04 22:50:00,28.9,,35.7,27.4,30.933333333333334,27.7,27.7,[27.7],27.4,1.0,29.7,12.0,27.2,26.0,1.0,35.7,12.1,27.3,26.0
2023-06-04 22:55:00,28.8,,35.8,27.4,30.966666666666665,27.8,27.8,[27.8],27.4,1.0,29.7,12.1,27.3,26.0,1.0,35.8,20.2,27.8,26.0
2023-06-04 23:00:00,28.8,,35.8,26.7,30.7,27.8,27.8,[27.8],26.7,1.0,29.6,12.0,27.4,26.0,1.0,35.8,20.1,27.1,26.0
2023-06-04 23:05:00,28.8,,35.8,26.7,30.666666666666668,27.7,27.7,[27.7],26.7,1.0,29.5,12.1,27.3,26.0,1.0,35.8,20.1,27.0,26.0
2023-06-04 23:10:00,28.8,,35.8,26.6,30.6,27.7,27.7,[27.7],26.6,1.0,29.4,12.0,27.3,26.0,1.0,35.8,12.3,27.0,26.0
2023-06-04 23:15:00,28.9,,35.8,26.5,30.566666666666663,27.6,27.6,[27.6],26.5,1.0,29.4,19.8,27.3,26.0,1.0,35.8,12.2,27.2,26.0
2023-06-04 23:20:00,28.7,,35.8,26.8,30.7,27.6,27.6,[27.6],26.8,1.0,29.5,19.8,26.9,26.0,1.0,35.8,12.2,27.2,26.0
2023-06-04 23:25:00,28.7,,35.3,26.9,30.53333333333333,27.6,27.6,[27.6],26.9,1.0,29.4,12.0,27.1,26.0,1.0,35.3,19.9,27.6,26.0
2023-06-04 23:30:00,28.7,,35.3,26.8,30.5,27.7,27.7,[27.7],26.8,1.0,29.4,12.0,27.0,26.0,1.0,35.3,20.2,27.1,26.0
2023-06-04 23:35:00,28.8,,35.1,26.4,30.3,27.7,27.7,[27.7],26.4,1.0,29.4,12.0,27.1,26.0,1.0,35.1,12.2,26.8,26.0
2023-06-04 23:40:00,28.8,,35.1,26.9,30.46666666666667,27.7,27.7,[27.7],26.9,1.0,29.4,12.0,27.1,26.0,1.0,35.1,12.0,26.9,26.0
2023-06-04 23:45:00,28.8,,35.5,26.9,30.6,27.7,27.7,[27.7],26.9,1.0,29.4,12.1,27.1,26.0,1.0,35.5,12.1,27.0,26.0
2023-06-04 23:50:00,28.7,,35.5,27.9,31.1,27.8,27.8,[27.8],27.9,1.0,29.9,12.0,27.1,26.0,1.0,35.5,12.1,27.2,26.0
2023-06-04 23:55:00,28.8,,35.8,27.9,31.23333333333333,27.8,27.8,[27.8],27.9,1.0,30.0,12.1,27.1,26.0,1.0,35.8,20.2,27.7,26.0
2023-06-05 00:00:00,28.8,,36.0,26.9,30.96666666666667,27.8,27.8,[27.8],26.9,1.0,30.0,12.0,27.2,26.0,1.0,36.0,20.1,27.8,26.0
2023-06-05 00:05:00,28.8,,36.1,26.9,30.83333333333333,27.8,27.8,[27.8],26.9,1.0,29.5,12.0,27.3,26.0,1.0,36.1,20.2,27.5,26.0
2023-06-05 00:10:00,28.6,,36.1,26.7,30.866666666666664,27.7,27.7,[27.7],26.7,1.0,29.8,12.0,27.1,26.0,1.0,36.1,20.0,27.7,26.0
2023-06-05 00:15:00,28.6,,36.1,26.8,30.866666666666664,27.8,27.8,[27.8],26.8,1.0,29.7,12.0,27.1,26.0,1.0,36.1,20.0,27.2,26.0
2023-06-05 00:20:00,28.7,,36.1,26.8,30.76666666666667,27.7,27.7,[27.7],26.8,1.0,29.4,12.1,27.2,26.0,1.0,36.1,19.4,27.6,26.0
2023-06-05 00:25:00,28.7,,36.1,26.6,30.7,27.7,27.7,[27.7],26.6,1.0,29.4,12.1,27.2,26.0,1.0,36.1,12.3,27.6,26.0
2023-06-05 00:30:00,28.6,,36.3,26.4,30.7,27.6,27.6,[27.6],26.4,1.0,29.4,12.0,27.3,26.0,1.0,36.3,12.2,26.9,26.0
2023-06-05 00:35:00,28.6,,,,,27.5,27.5,[27.5],,1.0,,12.0,27.3,26.0,1.0,,12.2,27.3,26.0
2023-06-05 00:40:00,28.7,,36.2,26.5,30.7,27.6,27.6,[27.6],26.5,1.0,29.4,17.8,27.4,26.0,1.0,36.2,20.2,27.1,26.0
2023-06-05 00:45:00,28.7,,36.3,26.3,30.7,27.7,27.7,[27.7],26.3,1.0,29.5,19.9,26.9,26.0,1.0,36.3,12.3,26.9,26.0
2023-06-05 00:50:00,28.6,,35.8,26.2,30.466666666666665,27.6,27.6,[27.6],26.2,1.0,29.4,12.0,27.0,26.0,1.0,35.8,12.2,27.2,26.0
2023-06-05 00:55:00,28.6,,35.2,26.6,30.4,27.6,27.6,[27.6],26.6,1.0,29.4,12.0,26.9,26.0,1.0,35.2,20.0,27.1,26.0
2023-06-05 01:00:00,28.6,,35.3,26.3,30.3,27.7,27.7,[27.7],26.3,1.0,29.3,12.0,27.1,26.0,1.0,35.3,12.0,26.9,26.0
2023-06-05 01:05:00,28.4,,35.5,27.3,30.7,27.7,27.7,[27.7],27.3,1.0,29.3,12.1,27.1,26.0,1.0,35.5,12.2,26.9,26.0
2023-06-05 01:10:00,28.5,,35.5,27.3,30.73333333333333,27.7,27.7,[27.7],27.3,1.0,29.4,12.0,27.1,26.0,1.0,35.5,12.1,27.1,26.0
2023-06-05 01:15:00,28.6,,35.8,27.2,30.8,27.8,27.8,[27.8],27.2,1.0,29.4,12.0,27.1,26.0,1.0,35.8,20.2,27.7,26.0
2023-06-05 01:20:00,28.6,,36.1,26.7,30.83333333333333,27.8,27.8,[27.8],26.7,1.0,29.7,12.1,27.1,26.0,1.0,36.1,12.1,27.2,26.0
2023-06-05 01:25:00,28.6,,36.0,27.6,31.1,27.7,27.7,[27.7],27.6,1.0,29.7,12.0,27.2,26.0,1.0,36.0,12.1,26.9,26.0
2023-06-05 01:30:00,28.7,,36.0,27.3,30.96666666666667,27.9,27.9,[27.9],27.3,1.0,29.6,12.0,27.1,26.0,1.0,36.0,20.2,27.9,26.0
2023-06-05 01:35:00,28.6,,36.0,26.6,30.766666666666666,27.8,27.8,[27.8],26.6,1.0,29.7,12.0,27.0,26.0,1.0,36.0,20.0,27.2,26.0
2023-06-05 01:40:00,28.6,,36.0,26.6,30.7,27.8,27.8,[27.8],26.6,1.0,29.5,12.0,27.2,26.0,1.0,36.0,20.0,26.9,26.0
2023-06-05 01:45:00,28.6,,36.0,26.9,30.83333333333333,27.8,27.8,[27.8],26.9,1.0,29.6,12.0,27.2,26.0,1.0,36.0,12.0,26.7,26.0
2023-06-05 01:50:00,28.6,,36.0,27.6,31.0,27.7,27.7,[27.7],27.6,1.0,29.4,12.0,27.1,26.0,1.0,36.0,12.0,27.0,26.0
2023-06-05 01:55:00,28.5,,36.1,27.9,31.3,27.8,27.8,[27.8],27.9,1.0,29.9,12.0,27.1,26.0,1.0,36.1,12.1,27.5,26.0
2023-06-05 02:00:00,28.5,,36.1,27.2,31.03333333333333,27.8,27.8,[27.8],27.2,1.0,29.8,12.0,27.1,26.0,1.0,36.1,20.1,27.0,26.0
2023-06-05 02:05:00,28.5,,36.0,26.5,30.666666666666668,27.7,27.7,[27.7],26.5,1.0,29.5,12.0,27.2,26.0,1.0,36.0,12.2,27.3,26.0
2023-06-05 02:10:00,28.5,,36.0,26.6,30.7,27.7,27.7,[27.7],26.6,1.0,29.5,12.0,27.3,26.0,1.0,36.0,20.1,27.2,26.0
2023-06-05 02:15:00,28.5,,36.0,26.5,30.666666666666668,27.8,27.8,[27.8],26.5,1.0,29.5,12.0,27.1,26.0,1.0,36.0,20.1,26.9,26.0
2023-06-05 02:20:00,28.5,,36.0,26.6,30.7,27.7,27.7,[27.7],26.6,1.0,29.5,12.0,27.2,26.0,1.0,36.0,12.1,27.0,26.0
2023-06-05 02:25:00,28.5,,36.0,26.5,30.666666666666668,27.6,27.6,[27.6],26.5,1.0,29.5,12.0,27.3,26.0,1.0,36.0,12.2,27.4,26.0
2023-06-05 02:30:00,28.5,,36.1,26.8,30.8,27.8,27.8,[27.8],26.8,1.0,29.5,12.1,27.2,26.0,1.0,36.1,20.1,27.4,26.0
2023-06-05 02:35:00,28.5,,36.1,26.6,30.73333333333333,27.8,27.8,[27.8],26.6,1.0,29.5,12.0,27.2,26.0,1.0,36.1,20.1,27.2,26.0
2023-06-05 02:40:00,28.6,,36.0,26.6,30.7,27.7,27.7,[27.7],26.6,1.0,29.5,12.0,27.1,26.0,1.0,36.0,12.1,27.0,26.0
2023-06-05 02:45:00,28.5,,36.0,26.8,30.766666666666666,27.7,27.7,[27.7],26.8,1.0,29.5,12.1,27.1,26.0,1.0,36.0,12.2,26.9,26.0
2023-06-05 02:50:00,28.5,,36.1,26.8,30.8,27.7,27.7,[27.7],26.8,1.0,29.5,12.0,27.2,26.0,1.0,36.1,12.1,27.2,26.0
2023-06-05 02:55:00,28.4,,36.1,27.5,31.03333333333333,27.8,27.8,[27.8],27.5,1.0,29.5,12.0,27.1,26.0,1.0,36.1,12.0,27.3,26.0
2023-06-05 03:00:00,28.5,,36.2,27.8,31.26666666666667,27.8,27.8,[27.8],27.8,1.0,29.8,12.1,27.1,26.0,1.0,36.2,20.1,27.3,26.0
2023-06-05 03:05:00,28.5,,36.1,27.8,31.23333333333333,27.7,27.7,[27.7],27.8,1.0,29.8,12.0,27.2,26.0,1.0,36.1,20.1,27.1,26.0
2023-06-05 03:10:00,28.5,,36.2,26.8,30.86666666666667,27.8,27.8,[27.8],26.8,1.0,29.6,12.0,27.2,26.0,1.0,36.2,20.3,27.1,26.0
2023-06-05 03:15:00,28.5,,36.1,26.5,30.7,27.7,27.7,[27.7],26.5,1.0,29.5,12.0,27.1,26.0,1.0,36.1,12.2,27.0,26.0
2023-06-05 03:20:00,28.5,,36.1,27.0,30.866666666666664,27.7,27.7,[27.7],27.0,1.0,29.5,12.0,27.3,26.0,1.0,36.1,12.2,27.4,26.0
2023-06-05 03:25:00,28.5,,36.2,26.7,30.8,27.8,27.8,[27.8],26.7,1.0,29.5,12.0,27.3,26.0,1.0,36.2,20.1,27.2,26.0
2023-06-05 03:30:00,28.6,,36.2,26.7,30.8,27.8,27.8,[27.8],26.7,1.0,29.5,12.0,27.1,26.0,1.0,36.2,20.1,27.0,26.0
2023-06-05 03:35:00,28.5,,36.2,26.5,30.73333333333333,27.7,27.7,[27.7],26.5,1.0,29.5,12.1,27.1,26.0,1.0,36.2,12.2,27.1,26.0
2023-06-05 03:40:00,28.5,,36.2,27.0,30.9,27.7,27.7,[27.7],27.0,1.0,29.5,12.0,27.2,26.0,1.0,36.2,20.2,27.5,26.0
2023-06-05 03:45:00,28.4,,36.2,26.6,30.76666666666667,27.8,27.8,[27.8],26.6,1.0,29.5,12.0,27.2,26.0,1.0,36.2,20.1,27.2,26.0
2023-06-05 03:50:00,28.4,,36.1,26.6,30.73333333333333,27.7,27.7,[27.7],26.6,1.0,29.5,12.0,27.2,26.0,1.0,36.1,20.1,27.0,26.0
2023-06-05 03:55:00,28.4,,36.0,26.5,30.666666666666668,27.8,27.8,[27.8],26.5,1.0,29.5,12.1,27.2,26.0,1.0,36.0,12.1,26.8,26.0
2023-06-05 04:00:00,28.3,,36.0,26.4,30.633333333333336,27.7,27.7,[27.7],26.4,1.0,29.5,12.0,27.2,26.0,1.0,36.0,12.1,26.8,26.0
2023-06-05 04:05:00,28.2,,36.1,27.8,31.133333333333336,27.8,27.8,[27.8],27.8,1.0,29.5,12.1,27.0,26.0,1.0,36.1,12.0,27.2,26.0
2023-06-05 04:10:00,28.3,,36.2,28.0,31.23333333333333,27.8,27.8,[27.8],28.0,1.0,29.5,12.0,27.0,26.0,1.0,36.2,12.0,27.3,26.0
2023-06-05 04:15:00,28.4,,36.2,27.4,31.066666666666663,27.9,27.9,[27.9],27.4,1.0,29.6,12.1,27.2,26.0,1.0,36.2,20.2,27.1,26.0
2023-06-05 04:20:00,28.3,,36.2,26.9,30.9,27.8,27.8,[27.8],26.9,1.0,29.6,12.0,27.1,26.0,1.0,36.2,12.3,27.0,26.0
2023-06-05 04:25:00,28.2,,36.2,26.9,30.9,27.7,27.7,[27.7],26.9,1.0,29.6,12.0,27.2,26.0,1.0,36.2,12.1,27.3,26.0
2023-06-05 04:30:00,28.2,,36.2,26.8,30.86666666666667,27.8,27.8,[27.8],26.8,1.0,29.6,,27.2,26.0,1.0,36.2,,27.1,26.0
2023-06-05 04:35:00,28.3,,36.1,26.5,30.73333333333333,27.8,27.8,[27.8],26.5,1.0,29.6,12.0,27.0,26.0,1.0,36.1,16.15,26.9,26.0
2023-06-05 04:40:00,28.3,,36.2,27.0,30.933333333333337,27.8,27.8,[27.8],27.0,1.0,29.6,,27.2,26.0,1.0,36.2,,27.4,26.0
2023-06-05 04:45:00,28.3,,36.2,26.6,30.8,27.8,27.8,[27.8],26.6,1.0,29.6,12.0,27.2,26.0,1.0,36.2,16.2,27.2,26.0
2023-06-05 04:50:00,28.4,,36.1,26.6,30.73333333333333,27.8,27.8,[27.8],26.6,1.0,29.5,12.0,27.1,26.0,1.0,36.1,20.2,27.1,26.0
2023-06-05 04:55:00,28.3,,36.1,26.6,30.73333333333333,27.8,27.8,[27.8],26.6,1.0,29.5,12.0,27.1,26.0,1.0,36.1,12.2,27.1,26.0
2023-06-05 05:00:00,28.3,,36.1,26.4,30.666666666666668,27.7,27.7,[27.7],26.4,1.0,29.5,12.0,27.2,26.0,1.0,36.1,12.2,27.2,26.0
2023-06-05 05:05:00,28.4,,36.1,26.7,30.76666666666667,27.7,27.7,[27.7],26.7,1.0,29.5,12.1,27.2,26.0,1.0,36.1,20.0,27.3,26.0
