time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,46061_c,46061_h,46061_r,46061_s,46068_c,46068_h,46068_r,46068_s,46071_c,46071_h,46071_r,46071_s,583987_c,583987_h,583987_r,583987_s,583988_c,583988_h,583988_r,583988_s
2023-05-30 18:05:00,,100.0,23.9,21.7,23.06,24.8,24.8,[24.8],1.0,23.9,25.0,19.0,1.0,23.0,26.0,20.0,1.0,23.6,25.0,21.0,1.0,23.1,25.0,21.0,1.0,21.7,26.0,20.0
2023-05-30 18:10:00,,100.0,23.8,21.6,23.0,24.7,24.7,[24.7],1.0,23.8,25.0,19.0,1.0,23.0,26.0,20.0,1.0,23.5,26.0,21.0,1.0,23.1,26.0,21.0,1.0,21.6,26.0,20.0
2023-05-30 18:15:00,,100.0,23.9,21.6,22.98,24.8,24.8,[24.8],1.0,23.9,26.0,19.0,1.0,22.9,27.0,20.0,1.0,23.5,25.0,21.0,1.0,23.0,26.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 18:20:00,,100.0,23.9,21.7,22.98,24.7,24.7,[24.7],1.0,23.9,26.0,19.0,1.0,22.9,27.0,20.0,1.0,23.3,25.0,21.0,1.0,23.1,25.0,21.0,1.0,21.7,27.0,20.0
2023-05-30 18:25:00,,100.0,23.7,21.7,22.96,24.7,24.7,[24.7],1.0,23.7,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.6,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.7,27.0,20.0
2023-05-30 18:30:00,,101.0,23.8,21.7,22.98,24.8,24.8,[24.8],1.0,23.8,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.6,25.0,21.0,1.0,23.0,26.0,21.0,1.0,21.7,26.0,20.0
2023-05-30 18:35:00,,100.0,23.8,21.6,22.880000000000003,24.7,24.7,[24.7],1.0,23.8,26.0,19.0,1.0,22.8,26.0,20.0,1.0,23.2,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.6,26.0,20.0
2023-05-30 18:40:00,,100.0,23.8,21.6,22.9,24.7,24.7,[24.7],1.0,23.8,26.0,19.0,1.0,22.9,27.0,20.0,1.0,23.2,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.6,26.0,20.0
2023-05-30 18:45:00,,100.0,24.0,21.6,23.1,24.7,24.7,[24.7],1.0,24.0,25.0,19.0,1.0,22.9,26.0,20.0,1.0,24.0,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.6,26.0,20.0
2023-05-30 18:50:00,,100.0,23.7,21.8,23.0,24.7,24.7,[24.7],1.0,23.7,26.0,19.0,1.0,22.8,26.0,20.0,1.0,23.7,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.8,26.0,20.0
2023-05-30 18:55:00,,100.0,23.7,21.8,23.0,24.7,24.7,[24.7],1.0,23.7,26.0,19.0,1.0,22.8,27.0,20.0,1.0,23.7,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.8,26.0,20.0
2023-05-30 19:00:00,,100.0,23.7,21.8,23.0,24.7,24.7,[24.7],1.0,23.7,26.0,19.0,1.0,22.8,26.0,20.0,1.0,23.7,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.8,26.0,20.0
2023-05-30 19:05:00,,101.0,23.7,21.7,22.98,24.9,24.9,[24.9],1.0,23.7,25.0,19.0,1.0,22.8,27.0,20.0,1.0,23.7,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.7,27.0,20.0
2023-05-30 19:10:00,,100.0,24.2,21.6,23.14,24.8,24.8,[24.8],1.0,24.2,26.0,19.0,1.0,23.6,26.0,20.0,1.0,23.3,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 19:15:00,,100.0,23.9,21.9,23.02,24.9,24.9,[24.9],1.0,23.9,26.0,19.0,1.0,23.0,27.0,20.0,1.0,23.3,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.9,27.0,20.0
2023-05-30 19:20:00,,100.0,23.9,21.8,23.12,24.8,24.8,[24.8],1.0,23.9,25.0,19.0,1.0,23.0,27.0,20.0,1.0,23.8,25.0,21.0,1.0,23.1,25.0,21.0,1.0,21.8,27.0,20.0
2023-05-30 19:25:00,,100.0,23.6,21.5,22.880000000000003,24.8,24.8,[24.8],1.0,23.6,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.3,26.0,21.0,1.0,23.1,26.0,21.0,1.0,21.5,26.0,20.0
2023-05-30 19:30:00,,101.0,23.6,21.5,22.880000000000003,24.9,24.9,[24.9],1.0,23.6,26.0,19.0,1.0,23.0,27.0,20.0,1.0,23.3,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.5,27.0,20.0
2023-05-30 19:35:00,,101.0,23.9,21.7,23.04,24.8,24.8,[24.8],1.0,23.9,26.0,19.0,1.0,22.9,27.0,20.0,1.0,23.6,25.0,21.0,1.0,23.1,25.0,21.0,1.0,21.7,27.0,20.0
2023-05-30 19:40:00,,100.0,23.8,21.7,23.000000000000004,24.7,24.7,[24.7],1.0,23.8,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.6,26.0,21.0,1.0,23.1,26.0,21.0,1.0,21.7,26.0,20.0
2023-05-30 19:45:00,,100.0,24.0,21.6,23.12,24.8,24.8,[24.8],1.0,24.0,25.0,19.0,1.0,22.9,27.0,20.0,1.0,24.0,25.0,21.0,1.0,23.1,25.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 19:50:00,,100.0,24.0,21.6,23.12,24.7,24.7,[24.7],1.0,24.0,26.0,19.0,1.0,22.9,26.0,20.0,1.0,24.0,25.0,21.0,1.0,23.1,25.0,21.0,1.0,21.6,26.0,20.0
2023-05-30 19:55:00,,100.0,23.7,21.8,22.98,24.7,24.7,[24.7],1.0,23.7,25.0,19.0,1.0,22.8,27.0,20.0,1.0,23.6,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.8,26.0,20.0
2023-05-30 20:00:00,,100.0,23.7,21.6,22.96,24.6,24.6,[24.6],1.0,23.7,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.6,25.0,21.0,1.0,23.1,25.0,21.0,1.0,21.6,26.0,20.0
2023-05-30 20:05:00,,101.0,23.7,21.6,22.94,24.7,24.7,[24.7],1.0,23.7,25.0,19.0,1.0,23.1,26.0,20.0,1.0,23.3,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.6,26.0,20.0
2023-05-30 20:10:00,,,23.7,21.5,22.98,24.9,24.9,[24.9],1.0,23.7,26.0,19.0,1.0,23.6,26.0,20.0,1.0,23.2,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.5,27.0,20.0
2023-05-30 20:15:00,,100.0,24.1,21.7,23.14,25.1,25.1,[25.1],1.0,24.1,26.0,19.0,1.0,23.6,27.0,20.0,1.0,23.2,26.0,21.0,1.0,23.1,26.0,21.0,1.0,21.7,27.0,20.0
2023-05-30 20:20:00,,99.0,24.3,21.6,23.160000000000004,24.9,24.9,[24.9],1.0,24.3,25.0,19.0,1.0,23.6,26.0,20.0,1.0,23.3,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 20:25:00,,101.0,24.0,21.8,23.08,24.9,24.9,[24.9],1.0,24.0,25.0,19.0,1.0,23.2,27.0,20.0,1.0,23.3,25.0,21.0,1.0,23.1,25.0,21.0,1.0,21.8,27.0,20.0
2023-05-30 20:30:00,,101.0,23.8,21.7,23.12,25.0,25.0,[25.0],1.0,23.8,26.0,19.0,1.0,23.2,26.0,20.0,1.0,23.8,26.0,21.0,1.0,23.1,26.0,21.0,1.0,21.7,27.0,20.0
2023-05-30 20:35:00,,100.0,23.8,21.7,22.98,24.9,24.9,[24.9],1.0,23.8,26.0,19.0,1.0,23.1,27.0,20.0,1.0,23.3,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.7,27.0,20.0
2023-05-30 20:40:00,,101.0,23.8,21.8,22.96,25.0,25.0,[25.0],1.0,23.8,25.0,19.0,1.0,23.1,27.0,20.0,1.0,23.1,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.8,27.0,20.0
2023-05-30 20:45:00,,100.0,23.8,21.6,22.98,24.9,24.9,[24.9],1.0,23.8,25.0,19.0,1.0,23.1,26.0,20.0,1.0,23.4,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 20:50:00,,101.0,23.8,21.7,22.98,24.8,24.8,[24.8],1.0,23.8,26.0,19.0,1.0,23.0,26.0,20.0,1.0,23.4,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.7,26.0,20.0
2023-05-30 20:55:00,,100.0,24.0,21.7,23.12,24.9,24.9,[24.9],1.0,24.0,25.0,19.0,1.0,22.9,27.0,20.0,1.0,24.0,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.7,27.0,20.0
2023-05-30 21:00:00,,100.0,24.0,21.6,23.12,24.9,24.9,[24.9],1.0,24.0,25.0,19.0,1.0,23.0,26.0,20.0,1.0,24.0,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 21:05:00,,100.0,23.6,21.6,22.92,24.8,24.8,[24.8],1.0,23.6,26.0,19.0,1.0,23.0,26.0,20.0,1.0,23.4,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 21:10:00,,102.0,23.6,21.7,22.94,24.8,24.8,[24.8],1.0,23.6,26.0,19.0,1.0,22.9,27.0,20.0,1.0,23.4,26.0,21.0,1.0,23.1,26.0,21.0,1.0,21.7,27.0,20.0
2023-05-30 21:15:00,,100.0,23.9,21.9,23.04,24.8,24.8,[24.8],1.0,23.9,25.0,19.0,1.0,23.0,26.0,20.0,1.0,23.4,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.9,27.0,20.0
2023-05-30 21:20:00,,100.0,23.7,21.6,22.94,24.8,24.8,[24.8],1.0,23.7,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.5,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 21:25:00,,100.0,23.7,21.6,22.92,24.8,24.8,[24.8],1.0,23.7,26.0,19.0,1.0,22.9,27.0,20.0,1.0,23.5,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 21:30:00,,100.0,23.8,21.6,22.86,,,,1.0,23.8,26.0,19.0,1.0,22.8,26.0,20.0,1.0,23.2,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.6,26.0,20.0
2023-05-30 21:35:00,,100.0,23.8,21.9,22.940000000000005,24.8,24.8,[24.8],1.0,23.8,25.0,19.0,1.0,22.9,27.0,20.0,1.0,23.2,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.9,27.0,20.0
2023-05-30 21:40:00,,100.0,23.8,21.9,23.02,24.8,24.8,[24.8],,23.8,,,,22.9,,,,23.5,,,,23.0,,,,21.9,,
2023-05-30 21:45:00,,100.0,23.6,21.5,22.880000000000003,24.8,24.8,[24.8],1.0,23.6,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.5,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.5,27.0,20.0
2023-05-30 21:50:00,,101.0,23.6,21.5,22.82,24.7,24.7,[24.7],1.0,23.6,26.0,19.0,1.0,22.9,26.0,20.0,1.0,23.2,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.5,27.0,20.0
2023-05-30 21:55:00,,101.0,23.8,21.9,23.08,24.8,24.8,[24.8],1.0,23.8,26.0,19.0,1.0,22.9,26.0,20.0,1.0,23.8,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.9,27.0,20.0
2023-05-30 22:00:00,,100.0,23.7,21.6,22.9,24.7,24.7,[24.7],1.0,23.7,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.4,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 22:05:00,,101.0,23.9,21.7,23.06,24.7,24.7,[24.7],1.0,23.9,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.9,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.7,27.0,20.0
2023-05-30 22:10:00,,99.0,23.8,21.7,22.92,24.8,24.8,[24.8],1.0,23.8,26.0,19.0,1.0,22.9,26.0,20.0,1.0,23.3,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.7,27.0,20.0
2023-05-30 22:15:00,,101.0,23.6,21.8,22.9,24.7,24.7,[24.7],1.0,23.6,26.0,19.0,1.0,22.9,26.0,20.0,1.0,23.3,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.8,27.0,20.0
2023-05-30 22:20:00,,100.0,23.8,21.6,22.96,24.7,24.7,[24.7],1.0,23.8,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.6,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 22:25:00,,100.0,23.6,21.5,22.82,24.7,24.7,[24.7],1.0,23.6,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.3,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.5,27.0,20.0
2023-05-30 22:30:00,,101.0,23.6,21.6,22.84,24.8,24.8,[24.8],1.0,23.6,26.0,19.0,1.0,22.8,27.0,20.0,1.0,23.3,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 22:35:00,,102.0,23.7,21.8,22.98,24.8,24.8,[24.8],1.0,23.7,26.0,19.0,1.0,22.8,27.0,20.0,1.0,23.6,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.8,27.0,20.0
2023-05-30 22:40:00,,101.0,23.6,21.8,22.88,24.7,24.7,[24.7],1.0,23.6,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.1,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.8,27.0,20.0
2023-05-30 22:45:00,,101.0,23.6,21.5,22.880000000000003,24.7,24.7,[24.7],1.0,23.6,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.6,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.5,27.0,20.0
2023-05-30 22:50:00,,100.0,23.7,21.8,22.98,24.8,24.8,[24.8],1.0,23.7,26.0,19.0,1.0,22.8,27.0,20.0,1.0,23.6,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.8,27.0,20.0
2023-05-30 22:55:00,,102.0,23.7,21.8,22.88,24.7,24.7,[24.7],1.0,23.7,26.0,19.0,1.0,22.8,26.0,20.0,1.0,23.1,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.8,27.0,20.0
2023-05-30 23:00:00,,102.0,23.7,21.6,22.94,24.7,24.7,[24.7],1.0,23.7,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.7,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 23:05:00,,101.0,23.6,21.6,22.860000000000003,24.7,24.7,[24.7],1.0,23.6,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.4,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 23:10:00,,100.0,23.8,21.6,22.98,24.7,24.7,[24.7],1.0,23.8,26.0,19.0,1.0,22.8,27.0,20.0,1.0,23.8,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 23:15:00,,100.0,23.8,21.8,22.96,24.7,24.7,[24.7],1.0,23.8,26.0,19.0,1.0,22.8,27.0,20.0,1.0,23.4,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.8,27.0,20.0
2023-05-30 23:20:00,,101.0,23.8,21.8,23.06,24.7,24.7,[24.7],1.0,23.8,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.8,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.8,27.0,20.0
2023-05-30 23:25:00,,102.0,23.8,21.8,23.06,24.6,24.6,[24.6],1.0,23.8,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.8,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.8,26.0,20.0
2023-05-30 23:30:00,,101.0,23.7,21.8,22.98,24.6,24.6,[24.6],1.0,23.7,26.0,19.0,1.0,22.8,26.0,20.0,1.0,23.7,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.8,27.0,20.0
2023-05-30 23:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-30 23:40:00,,101.0,23.7,21.8,22.98,24.8,24.8,[24.8],1.0,23.7,26.0,19.0,1.0,22.8,26.0,20.0,1.0,23.7,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.8,27.0,20.0
2023-05-30 23:45:00,,101.0,23.8,21.6,22.98,24.8,24.8,[24.8],1.0,23.8,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.7,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 23:50:00,,101.0,23.8,21.6,22.96,24.6,24.6,[24.6],1.0,23.8,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.7,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.6,27.0,20.0
2023-05-30 23:55:00,,101.0,23.7,21.6,22.880000000000003,24.7,24.7,[24.7],1.0,23.7,26.0,19.0,1.0,22.8,26.0,20.0,1.0,23.4,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.6,27.0,20.0
2023-05-31 00:00:00,,101.0,23.8,21.7,23.000000000000004,24.8,24.8,[24.8],1.0,23.8,26.0,19.0,1.0,22.8,27.0,20.0,1.0,23.8,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.7,27.0,20.0
2023-05-31 00:05:00,,100.0,23.8,21.4,22.940000000000005,24.7,24.7,[24.7],1.0,23.8,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.8,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.4,27.0,20.0
2023-05-31 00:10:00,,102.0,23.6,21.5,22.8,24.8,24.8,[24.8],1.0,23.6,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.2,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.5,27.0,20.0
2023-05-31 00:15:00,,101.0,23.8,21.7,23.020000000000003,24.8,24.8,[24.8],1.0,23.8,26.0,19.0,1.0,22.9,26.0,20.0,1.0,23.8,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.7,27.0,20.0
2023-05-31 00:20:00,,101.0,23.8,21.6,22.96,24.8,24.8,[24.8],1.0,23.8,26.0,19.0,1.0,22.8,26.0,20.0,1.0,23.6,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.6,26.0,20.0
2023-05-31 00:25:00,,101.0,23.8,21.6,22.86,24.8,24.8,[24.8],1.0,23.8,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.2,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.6,27.0,20.0
2023-05-31 00:30:00,,102.0,23.8,21.6,23.0,24.8,24.8,[24.8],1.0,23.8,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.7,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.6,27.0,20.0
2023-05-31 00:35:00,,100.0,23.8,21.6,23.0,24.7,24.7,[24.7],1.0,23.8,26.0,19.0,1.0,22.9,26.0,20.0,1.0,23.8,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.6,26.0,20.0
2023-05-31 00:40:00,,101.0,23.7,21.7,22.96,24.7,24.7,[24.7],1.0,23.7,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.7,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.7,27.0,20.0
2023-05-31 00:45:00,,101.0,23.7,21.5,22.92,24.7,24.7,[24.7],1.0,23.7,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.7,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.5,27.0,20.0
2023-05-31 00:50:00,,101.0,23.6,21.6,22.86,24.8,24.8,[24.8],1.0,23.6,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.3,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.6,27.0,20.0
2023-05-31 00:55:00,,100.0,23.7,21.8,22.919999999999995,24.8,24.8,[24.8],1.0,23.7,26.0,19.0,1.0,22.9,26.0,20.0,1.0,23.3,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.8,27.0,20.0
2023-05-31 01:00:00,,101.0,23.7,21.8,23.02,24.8,24.8,[24.8],1.0,23.7,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.7,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.8,26.0,20.0
2023-05-31 01:05:00,,101.0,23.7,21.7,22.84,24.7,24.7,[24.7],1.0,23.7,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.2,25.0,21.0,1.0,22.8,25.0,21.0,1.0,21.7,27.0,20.0
2023-05-31 01:10:00,,101.0,23.8,21.7,22.92,24.7,24.7,[24.7],1.0,23.8,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.4,26.0,21.0,1.0,22.8,25.0,21.0,1.0,21.7,27.0,20.0
2023-05-31 01:15:00,,102.0,23.9,21.6,23.04,24.8,24.8,[24.8],1.0,23.9,26.0,19.0,1.0,22.9,26.0,20.0,1.0,23.9,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.6,26.0,20.0
2023-05-31 01:20:00,,101.0,23.7,21.9,22.96,24.8,24.8,[24.8],1.0,23.7,26.0,19.0,1.0,22.8,27.0,20.0,1.0,23.5,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.9,27.0,20.0
2023-05-31 01:25:00,,101.0,23.8,21.9,23.02,24.8,24.8,[24.8],1.0,23.8,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.5,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.9,27.0,20.0
2023-05-31 01:30:00,,100.0,23.7,21.7,22.98,24.7,24.7,[24.7],1.0,23.7,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.7,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.7,27.0,20.0
2023-05-31 01:35:00,,100.0,23.8,21.6,22.92,24.8,24.8,[24.8],1.0,23.8,26.0,19.0,1.0,22.9,27.0,20.0,1.0,23.4,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.6,27.0,20.0
2023-05-31 01:40:00,,100.0,23.9,21.6,23.04,24.7,24.7,[24.7],1.0,23.9,26.0,19.0,1.0,22.8,26.0,20.0,1.0,23.9,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.6,26.0,20.0
2023-05-31 01:45:00,,99.0,23.6,21.8,22.880000000000003,24.7,24.7,[24.7],1.0,23.6,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.2,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.8,27.0,20.0
2023-05-31 01:50:00,,100.0,23.7,21.8,22.94,24.7,24.7,[24.7],1.0,23.7,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.5,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.8,27.0,20.0
2023-05-31 01:55:00,,101.0,23.9,21.5,23.02,24.6,24.6,[24.6],1.0,23.9,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.9,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.5,26.0,20.0
2023-05-31 02:00:00,,100.0,23.7,21.5,22.82,24.6,24.6,[24.6],1.0,23.7,26.0,19.0,1.0,22.7,26.0,20.0,1.0,23.3,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.5,27.0,20.0
2023-05-31 02:05:00,,101.0,23.7,21.8,22.92,24.7,24.7,[24.7],1.0,23.7,25.0,19.0,1.0,22.7,26.0,20.0,1.0,23.4,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.8,27.0,20.0
2023-05-31 02:10:00,,100.0,23.6,21.6,22.86,24.7,24.7,[24.7],1.0,23.6,25.0,19.0,1.0,22.7,26.0,20.0,1.0,23.4,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.6,26.0,20.0
2023-05-31 02:15:00,,100.0,23.8,21.5,22.84,24.8,24.8,[24.8],1.0,23.8,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.2,25.0,21.0,1.0,22.8,25.0,21.0,1.0,21.5,27.0,20.0
2023-05-31 02:20:00,,100.0,23.9,21.7,23.06,24.6,24.6,[24.6],1.0,23.9,26.0,19.0,1.0,22.9,26.0,20.0,1.0,23.9,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.7,26.0,20.0
2023-05-31 02:25:00,,100.0,23.7,21.8,22.9,24.7,24.7,[24.7],1.0,23.7,26.0,19.0,1.0,22.8,27.0,20.0,1.0,23.3,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.8,27.0,20.0
2023-05-31 02:30:00,,100.0,23.7,21.8,22.94,24.8,24.8,[24.8],1.0,23.7,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.5,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.8,27.0,20.0
2023-05-31 02:35:00,,100.0,23.6,21.6,22.84,24.7,24.7,[24.7],1.0,23.6,25.0,19.0,1.0,22.7,26.0,20.0,1.0,23.4,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.6,27.0,20.0
2023-05-31 02:40:00,,100.0,23.6,21.7,22.880000000000003,24.7,24.7,[24.7],1.0,23.6,26.0,19.0,1.0,22.8,26.0,20.0,1.0,23.4,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.7,27.0,20.0
2023-05-31 02:45:00,,100.0,23.7,21.7,22.92,24.6,24.6,[24.6],1.0,23.7,26.0,19.0,1.0,22.8,26.0,20.0,1.0,23.5,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.7,26.0,20.0
2023-05-31 02:50:00,,100.0,23.8,21.7,23.000000000000004,24.6,24.6,[24.6],1.0,23.8,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.8,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.7,27.0,20.0
2023-05-31 02:55:00,,99.0,23.6,21.8,22.92,24.7,24.7,[24.7],1.0,23.6,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.5,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.8,27.0,20.0
2023-05-31 03:00:00,,101.0,23.6,21.5,22.76,24.7,24.7,[24.7],1.0,23.6,26.0,19.0,1.0,22.7,26.0,20.0,1.0,23.1,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.5,26.0,20.0
2023-05-31 03:05:00,,101.0,23.9,21.9,23.06,24.7,24.7,[24.7],1.0,23.9,26.0,19.0,1.0,22.7,27.0,20.0,1.0,23.9,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.9,27.0,20.0
2023-05-31 03:10:00,,100.0,23.8,21.9,22.96,24.7,24.7,[24.7],1.0,23.8,25.0,19.0,1.0,22.7,26.0,20.0,1.0,23.5,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.9,27.0,20.0
2023-05-31 03:15:00,,100.0,23.6,21.7,22.88,24.6,24.6,[24.6],1.0,23.6,25.0,19.0,1.0,22.7,26.0,20.0,1.0,23.5,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.7,26.0,20.0
2023-05-31 03:20:00,,100.0,24.0,21.8,23.1,24.7,24.7,[24.7],1.0,24.0,25.0,19.0,1.0,22.8,27.0,20.0,1.0,24.0,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.8,27.0,20.0
2023-05-31 03:25:00,,100.0,24.0,21.6,23.06,24.7,24.7,[24.7],1.0,24.0,26.0,19.0,1.0,22.7,27.0,20.0,1.0,24.0,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.6,27.0,20.0
