time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1157752_c,1157752_h,1157752_r,1157752_s,1157753_c,1157753_h,1157753_r,1157753_s,1157754_c,1157754_h,1157754_p,1157754_r,1157754_s
2023-06-04 23:25:00,28.3,53.29,34.2,23.7,29.03333333333333,28.8,28.8,[28.8],1.0,23.7,23.3,25.0,1.0,29.2,25.5,25.0,1.0,34.2,17.64,24.2,25.0
2023-06-04 23:30:00,28.3,53.36,34.2,24.0,29.166666666666668,28.9,28.9,[28.9],1.0,24.0,23.2,25.0,1.0,29.3,25.4,25.0,1.0,34.2,16.86,24.4,25.0
2023-06-04 23:35:00,28.4,53.3,34.2,24.2,29.23333333333333,28.9,28.9,[28.9],1.0,24.2,23.1,26.0,1.0,29.3,25.4,26.0,1.0,34.2,15.51,24.9,26.0
2023-06-04 23:40:00,28.4,53.33,34.4,24.5,29.5,28.9,28.9,[28.9],1.0,24.5,23.1,26.0,1.0,29.6,25.4,26.0,1.0,34.4,13.77,25.1,26.0
2023-06-04 23:45:00,28.3,53.33,34.5,24.5,29.6,28.9,28.9,[28.9],1.0,24.5,23.1,26.0,1.0,29.8,25.4,26.0,1.0,34.5,13.95,25.3,26.0
2023-06-04 23:50:00,28.3,53.37,34.5,24.9,29.83333333333333,29.0,29.0,[29.0],1.0,24.9,23.1,26.0,1.0,30.1,25.4,26.0,1.0,34.5,13.12,25.5,26.0
2023-06-04 23:55:00,28.3,53.38,34.8,24.9,30.0,29.0,29.0,[29.0],1.0,24.9,23.1,26.0,1.0,30.3,25.4,26.0,1.0,34.8,13.74,25.8,26.0
2023-06-05 00:00:00,28.3,53.41,35.0,25.1,30.166666666666668,29.0,29.0,[29.0],1.0,25.1,23.1,26.0,1.0,30.4,25.4,26.0,1.0,35.0,13.75,26.0,26.0
2023-06-05 00:05:00,28.3,53.49,35.2,25.1,30.23333333333333,29.1,29.1,[29.1],1.0,25.1,23.2,26.0,1.0,30.4,25.4,26.0,1.0,35.2,13.77,26.1,26.0
2023-06-05 00:10:00,28.3,53.53,35.3,25.3,30.4,29.1,29.1,[29.1],1.0,25.3,23.3,22.0,1.0,30.6,25.4,22.0,1.0,35.3,19.64,25.9,22.0
2023-06-05 00:15:00,28.3,53.56,35.4,25.1,30.366666666666664,29.2,29.2,[29.2],1.0,25.1,23.3,22.0,1.0,30.6,25.4,22.0,1.0,35.4,27.07,25.0,22.0
2023-06-05 00:20:00,28.4,53.49,35.2,24.6,30.03333333333333,29.1,29.1,[29.1],1.0,24.6,23.3,22.0,1.0,30.3,25.4,22.0,1.0,35.2,32.66,24.4,22.0
2023-06-05 00:25:00,28.4,53.47,35.1,24.0,29.666666666666668,29.0,29.0,[29.0],1.0,24.0,23.3,22.0,1.0,29.9,25.4,22.0,1.0,35.1,35.88,23.7,22.0
2023-06-05 00:30:00,28.3,53.39,35.1,24.0,29.5,28.8,28.8,[28.8],1.0,24.0,23.3,22.0,1.0,29.4,25.3,22.0,1.0,35.1,35.53,23.7,22.0
2023-06-05 00:35:00,28.2,53.3,34.3,23.0,28.766666666666666,28.6,28.6,[28.6],1.0,23.0,23.0,22.0,1.0,29.0,25.1,22.0,1.0,34.3,35.21,23.0,22.0
2023-06-05 00:40:00,28.2,53.29,34.0,22.6,28.53333333333333,28.5,28.5,[28.5],1.0,22.6,22.8,22.0,1.0,29.0,25.0,22.0,1.0,34.0,35.13,22.8,22.0
2023-06-05 00:45:00,28.2,53.25,34.0,22.2,28.3,28.4,28.4,[28.4],1.0,22.2,22.6,22.0,1.0,28.7,24.8,22.0,1.0,34.0,34.87,22.6,22.0
2023-06-05 00:50:00,28.2,53.22,33.7,22.2,27.96666666666667,28.2,28.2,[28.2],1.0,22.2,22.4,22.0,1.0,28.0,24.6,22.0,1.0,33.7,34.8,22.4,22.0
2023-06-05 00:55:00,28.2,53.15,33.5,21.7,27.666666666666668,28.1,28.1,[28.1],1.0,21.7,22.4,22.0,1.0,27.8,24.5,22.0,1.0,33.5,34.85,22.0,22.0
2023-06-05 01:00:00,28.1,53.09,33.0,21.5,27.433333333333334,28.0,28.0,[28.0],1.0,21.5,21.9,22.0,1.0,27.8,24.4,22.0,1.0,33.0,34.78,21.9,22.0
2023-06-05 01:05:00,28.1,53.08,32.7,21.2,27.133333333333336,27.8,27.8,[27.8],1.0,21.2,21.6,22.0,1.0,27.5,24.1,22.0,1.0,32.7,34.8,21.8,22.0
2023-06-05 01:10:00,28.1,53.04,32.7,21.2,26.96666666666667,27.7,27.7,[27.7],1.0,21.2,21.5,22.0,1.0,27.0,24.0,22.0,1.0,32.7,34.83,21.5,22.0
2023-06-05 01:15:00,28.1,53.05,32.5,21.1,26.766666666666666,27.6,27.6,[27.6],1.0,21.1,21.2,22.0,1.0,26.7,23.8,22.0,1.0,32.5,34.39,21.6,22.0
2023-06-05 01:20:00,28.2,53.06,32.2,20.9,26.566666666666663,27.5,27.5,[27.5],1.0,20.9,21.0,22.0,1.0,26.6,23.7,22.0,1.0,32.2,33.2,21.6,22.0
2023-06-05 01:25:00,28.2,53.08,32.2,20.9,26.53333333333333,27.4,27.4,[27.4],1.0,20.9,20.8,22.0,1.0,26.5,23.6,22.0,1.0,32.2,31.99,21.1,22.0
2023-06-05 01:30:00,28.0,53.03,31.9,20.7,26.3,27.3,27.3,[27.3],1.0,20.7,20.7,22.0,1.0,26.3,23.6,22.0,1.0,31.9,30.54,21.3,22.0
2023-06-05 01:35:00,28.0,53.06,31.8,20.7,26.266666666666666,27.2,27.2,[27.2],1.0,20.7,20.5,22.0,1.0,26.3,23.3,22.0,1.0,31.8,29.27,21.3,22.0
2023-06-05 01:40:00,28.0,53.04,31.8,20.7,26.23333333333333,27.2,27.2,[27.2],1.0,20.7,20.4,22.0,1.0,26.2,23.2,22.0,1.0,31.8,27.79,21.3,22.0
2023-06-05 01:45:00,28.0,52.97,31.8,20.7,26.23333333333333,27.2,27.2,[27.2],1.0,20.7,20.3,22.0,1.0,26.2,23.1,22.0,1.0,31.8,27.05,21.3,22.0
2023-06-05 01:50:00,28.0,52.96,31.7,20.7,26.2,27.1,27.1,[27.1],1.0,20.7,20.3,22.0,1.0,26.2,23.1,22.0,1.0,31.7,25.88,21.3,22.0
2023-06-05 01:55:00,27.9,52.94,31.7,20.7,26.2,27.1,27.1,[27.1],1.0,20.7,20.2,22.0,1.0,26.2,23.0,22.0,1.0,31.7,24.73,21.2,22.0
2023-06-05 02:00:00,27.9,52.98,31.8,20.7,26.23333333333333,27.1,27.1,[27.1],1.0,20.7,20.2,22.0,1.0,26.2,22.9,22.0,1.0,31.8,24.71,21.3,22.0
2023-06-05 02:05:00,27.9,52.97,31.8,20.8,26.266666666666666,27.1,27.1,[27.1],1.0,20.8,20.1,22.0,1.0,26.2,22.9,22.0,1.0,31.8,24.78,21.4,22.0
2023-06-05 02:10:00,28.0,53.01,31.9,20.8,26.33333333333333,27.0,27.0,[27.0],1.0,20.8,20.1,22.0,1.0,26.3,22.8,22.0,1.0,31.9,24.33,21.6,22.0
2023-06-05 02:15:00,27.9,53.0,31.8,21.0,26.366666666666664,27.0,27.0,[27.0],1.0,21.0,20.1,22.0,1.0,26.3,22.8,22.0,1.0,31.8,24.3,21.5,22.0
2023-06-05 02:20:00,27.9,52.98,31.8,21.0,26.4,27.0,27.0,[27.0],1.0,21.0,20.1,22.0,1.0,26.4,22.8,22.0,1.0,31.8,24.0,21.6,22.0
2023-06-05 02:25:00,28.0,52.99,31.8,21.2,26.466666666666665,27.0,27.0,[27.0],1.0,21.2,20.1,22.0,1.0,26.4,22.7,22.0,1.0,31.8,23.58,21.4,22.0
2023-06-05 02:30:00,27.9,52.97,31.9,21.2,26.5,27.0,27.0,[27.0],1.0,21.2,20.1,22.0,1.0,26.4,22.7,22.0,1.0,31.9,23.56,21.7,22.0
2023-06-05 02:35:00,27.9,52.97,32.0,21.3,26.566666666666663,26.9,26.9,[26.9],1.0,21.3,20.1,22.0,1.0,26.4,22.7,22.0,1.0,32.0,23.54,21.6,22.0
2023-06-05 02:40:00,27.9,52.93,32.0,21.3,26.6,26.9,26.9,[26.9],1.0,21.3,20.1,22.0,1.0,26.5,22.7,22.0,1.0,32.0,23.51,21.7,22.0
2023-06-05 02:45:00,27.9,52.98,32.0,21.2,26.566666666666663,26.9,26.9,[26.9],1.0,21.2,20.1,22.0,1.0,26.5,22.7,22.0,1.0,32.0,23.57,21.6,22.0
2023-06-05 02:50:00,27.9,52.97,32.0,21.2,26.566666666666663,26.9,26.9,[26.9],1.0,21.2,20.1,22.0,1.0,26.5,22.7,22.0,1.0,32.0,23.59,21.8,22.0
2023-06-05 02:55:00,28.0,52.99,32.0,21.3,26.633333333333336,26.9,26.9,[26.9],1.0,21.3,20.1,22.0,1.0,26.6,22.6,22.0,1.0,32.0,23.57,21.5,22.0
2023-06-05 03:00:00,27.9,52.98,32.0,21.3,26.633333333333336,26.8,26.8,[26.8],1.0,21.3,20.1,22.0,1.0,26.6,22.6,22.0,1.0,32.0,23.59,21.8,22.0
2023-06-05 03:05:00,27.9,,32.1,21.3,26.666666666666668,26.8,26.8,[26.8],1.0,21.3,20.1,22.0,1.0,26.6,22.6,22.0,1.0,32.1,23.62,21.7,22.0
2023-06-05 03:10:00,27.9,53.01,32.1,21.2,26.633333333333336,26.9,26.9,[26.9],1.0,21.2,20.1,22.0,1.0,26.6,22.6,22.0,1.0,32.1,23.51,21.7,22.0
2023-06-05 03:15:00,27.9,52.99,32.0,21.2,26.6,26.8,26.8,[26.8],1.0,21.2,20.1,22.0,1.0,26.6,22.6,22.0,1.0,32.0,23.54,21.7,22.0
2023-06-05 03:20:00,27.9,53.03,32.1,21.2,26.633333333333336,26.8,26.8,[26.8],1.0,21.2,20.1,22.0,1.0,26.6,22.6,22.0,1.0,32.1,23.52,21.8,22.0
2023-06-05 03:25:00,27.9,53.0,32.0,21.4,26.666666666666668,26.8,26.8,[26.8],1.0,21.4,20.1,22.0,1.0,26.6,22.6,22.0,1.0,32.0,23.53,21.8,22.0
2023-06-05 03:30:00,27.9,52.96,32.0,21.2,26.6,26.8,26.8,[26.8],1.0,21.2,20.1,22.0,1.0,26.6,22.6,22.0,1.0,32.0,23.6,21.7,22.0
2023-06-05 03:35:00,27.9,53.02,32.0,21.2,26.6,26.8,26.8,[26.8],1.0,21.2,20.1,22.0,1.0,26.6,22.6,22.0,1.0,32.0,23.59,21.7,22.0
2023-06-05 03:40:00,27.8,52.95,32.1,21.2,26.633333333333336,26.7,26.7,[26.7],1.0,21.2,20.1,22.0,1.0,26.6,22.6,22.0,1.0,32.1,23.52,21.7,22.0
2023-06-05 03:45:00,27.9,52.96,32.1,21.2,26.633333333333336,26.7,26.7,[26.7],1.0,21.2,20.1,22.0,1.0,26.6,22.6,22.0,1.0,32.1,23.55,21.6,22.0
2023-06-05 03:50:00,27.9,52.99,32.1,21.3,26.666666666666668,26.7,26.7,[26.7],1.0,21.3,20.1,22.0,1.0,26.6,22.5,22.0,1.0,32.1,23.61,21.6,22.0
2023-06-05 03:55:00,27.9,52.96,32.1,21.2,26.633333333333336,26.7,26.7,[26.7],1.0,21.2,20.1,22.0,1.0,26.6,22.5,22.0,1.0,32.1,23.65,21.7,22.0
2023-06-05 04:00:00,27.8,52.99,32.0,21.3,26.633333333333336,26.7,26.7,[26.7],1.0,21.3,20.1,22.0,1.0,26.6,22.5,22.0,1.0,32.0,23.57,21.8,22.0
2023-06-05 04:05:00,27.8,52.97,32.0,21.2,26.6,26.7,26.7,[26.7],1.0,21.2,20.1,22.0,1.0,26.6,22.5,22.0,1.0,32.0,23.56,21.5,22.0
2023-06-05 04:10:00,27.8,53.01,32.1,21.2,26.600000000000005,26.6,26.6,[26.6],1.0,21.2,20.1,22.0,1.0,26.5,22.5,22.0,1.0,32.1,23.64,21.8,22.0
2023-06-05 04:15:00,27.8,53.01,32.0,21.2,26.6,26.7,26.7,[26.7],1.0,21.2,20.1,22.0,1.0,26.6,22.5,22.0,1.0,32.0,23.62,21.6,22.0
2023-06-05 04:20:00,27.8,52.94,32.0,21.2,26.566666666666663,26.6,26.6,[26.6],1.0,21.2,20.1,22.0,1.0,26.5,22.5,22.0,1.0,32.0,23.68,21.5,22.0
2023-06-05 04:25:00,27.8,52.98,32.0,21.2,26.566666666666663,26.6,26.6,[26.6],1.0,21.2,20.1,22.0,1.0,26.5,22.5,22.0,1.0,32.0,23.66,21.7,22.0
2023-06-05 04:30:00,27.8,52.95,32.0,21.2,26.6,26.6,26.6,[26.6],1.0,21.2,20.1,22.0,1.0,26.6,22.5,22.0,1.0,32.0,,21.7,22.0
2023-06-05 04:35:00,27.8,52.97,32.0,21.2,26.6,26.6,26.6,[26.6],1.0,21.2,20.1,22.0,1.0,26.6,22.5,22.0,1.0,32.0,23.645,21.9,22.0
2023-06-05 04:40:00,27.8,52.97,32.0,21.2,26.6,26.6,26.6,[26.6],1.0,21.2,20.1,22.0,1.0,26.6,22.5,22.0,1.0,32.0,,21.7,22.0
2023-06-05 04:45:00,27.7,52.96,32.0,21.2,26.566666666666663,26.5,26.5,[26.5],1.0,21.2,20.1,22.0,1.0,26.5,22.4,22.0,1.0,32.0,23.65,21.7,22.0
2023-06-05 04:50:00,27.8,52.94,32.0,21.2,26.566666666666663,26.5,26.5,[26.5],1.0,21.2,20.1,22.0,1.0,26.5,22.4,22.0,1.0,32.0,23.2,21.6,22.0
2023-06-05 04:55:00,27.7,52.97,32.0,21.1,26.53333333333333,26.5,26.5,[26.5],1.0,21.1,20.1,22.0,1.0,26.5,22.4,22.0,1.0,32.0,23.17,21.6,22.0
2023-06-05 05:00:00,27.7,53.0,31.9,21.1,26.5,26.5,26.5,[26.5],1.0,21.1,20.1,22.0,1.0,26.5,22.4,22.0,1.0,31.9,23.19,21.9,22.0
2023-06-05 05:05:00,27.7,52.95,31.9,21.2,26.53333333333333,26.5,26.5,[26.5],1.0,21.2,20.1,22.0,1.0,26.5,22.4,22.0,1.0,31.9,23.14,21.7,22.0
2023-06-05 05:10:00,27.7,52.95,32.0,21.1,26.53333333333333,26.5,26.5,[26.5],1.0,21.1,20.1,22.0,1.0,26.5,22.4,22.0,1.0,32.0,23.11,21.8,22.0
2023-06-05 05:15:00,27.7,52.99,32.0,21.1,26.53333333333333,26.5,26.5,[26.5],1.0,21.1,20.1,22.0,1.0,26.5,22.4,22.0,1.0,32.0,23.09,21.8,22.0
2023-06-05 05:20:00,27.7,52.98,32.0,21.2,26.566666666666663,26.4,26.4,[26.4],1.0,21.2,20.1,22.0,1.0,26.5,22.4,22.0,1.0,32.0,23.1,21.5,22.0
2023-06-05 05:25:00,27.7,52.94,32.0,21.2,26.566666666666663,26.4,26.4,[26.4],1.0,21.2,20.1,22.0,1.0,26.5,22.4,22.0,1.0,32.0,23.09,21.8,22.0
2023-06-05 05:30:00,27.7,52.97,31.9,21.2,26.5,26.4,26.4,[26.4],1.0,21.2,20.1,22.0,1.0,26.4,22.4,22.0,1.0,31.9,23.14,21.9,22.0
2023-06-05 05:35:00,27.8,52.99,32.0,21.2,26.566666666666663,26.4,26.4,[26.4],1.0,21.2,20.1,22.0,1.0,26.5,22.4,22.0,1.0,32.0,23.15,21.7,22.0
2023-06-05 05:40:00,27.7,52.95,32.0,21.1,26.53333333333333,26.4,26.4,[26.4],1.0,21.1,20.1,22.0,1.0,26.5,22.4,22.0,1.0,32.0,23.09,21.7,22.0
2023-06-05 05:45:00,27.7,52.94,31.9,21.2,26.5,26.4,26.4,[26.4],1.0,21.2,20.1,22.0,1.0,26.4,22.4,22.0,1.0,31.9,23.16,21.7,22.0
2023-06-05 05:50:00,27.7,52.95,31.9,21.2,26.53333333333333,26.4,26.4,[26.4],1.0,21.2,20.1,22.0,1.0,26.5,22.4,22.0,1.0,31.9,22.86,21.7,22.0
2023-06-05 05:55:00,27.8,52.97,31.9,21.0,26.46666666666667,26.3,26.3,[26.3],1.0,21.0,20.1,22.0,1.0,26.5,22.4,22.0,1.0,31.9,23.13,21.8,22.0
2023-06-05 06:00:00,27.8,52.94,31.9,21.1,26.46666666666667,26.3,26.3,[26.3],1.0,21.1,20.1,22.0,1.0,26.4,22.3,22.0,1.0,31.9,23.24,21.8,22.0
2023-06-05 06:05:00,27.7,52.98,31.9,21.1,26.46666666666667,26.3,26.3,[26.3],1.0,21.1,20.1,22.0,1.0,26.4,22.3,22.0,1.0,31.9,23.21,21.9,22.0
2023-06-05 06:10:00,27.7,52.95,32.0,21.1,26.5,26.3,26.3,[26.3],1.0,21.1,20.1,22.0,1.0,26.4,22.3,22.0,1.0,32.0,23.19,21.5,22.0
2023-06-05 06:15:00,27.7,52.91,31.9,21.2,26.5,26.3,26.3,[26.3],1.0,21.2,20.1,22.0,1.0,26.4,22.3,22.0,1.0,31.9,23.17,21.6,22.0
2023-06-05 06:20:00,27.7,52.91,31.9,21.3,26.53333333333333,26.3,26.3,[26.3],1.0,21.3,20.1,22.0,1.0,26.4,22.3,22.0,1.0,31.9,23.18,21.8,22.0
2023-06-05 06:25:00,27.6,52.98,31.9,21.1,26.46666666666667,26.3,26.3,[26.3],1.0,21.1,20.1,22.0,1.0,26.4,22.3,22.0,1.0,31.9,23.2,21.6,22.0
2023-06-05 06:30:00,27.7,52.97,31.9,21.2,26.5,26.3,26.3,[26.3],1.0,21.2,20.1,22.0,1.0,26.4,22.3,22.0,1.0,31.9,23.15,21.7,22.0
2023-06-05 06:35:00,27.7,52.93,31.9,21.1,26.46666666666667,26.2,26.2,[26.2],1.0,21.1,20.1,22.0,1.0,26.4,22.3,22.0,1.0,31.9,22.89,21.5,22.0
2023-06-05 06:40:00,27.7,52.98,31.9,21.1,26.46666666666667,26.2,26.2,[26.2],1.0,21.1,20.1,22.0,1.0,26.4,22.3,22.0,1.0,31.9,23.09,21.6,22.0
2023-06-05 06:45:00,27.7,53.0,31.9,21.1,26.46666666666667,26.2,26.2,[26.2],1.0,21.1,20.1,22.0,1.0,26.4,22.3,22.0,1.0,31.9,23.03,21.7,22.0
2023-06-05 06:50:00,27.7,52.95,31.9,21.1,26.433333333333337,26.2,26.2,[26.2],1.0,21.1,20.0,22.0,1.0,26.3,22.3,22.0,1.0,31.9,23.14,21.7,22.0
2023-06-05 06:55:00,27.7,52.95,31.9,21.1,26.46666666666667,26.2,26.2,[26.2],1.0,21.1,20.0,22.0,1.0,26.4,22.3,22.0,1.0,31.9,23.06,21.8,22.0
2023-06-05 07:00:00,27.7,52.93,31.8,21.1,26.4,26.2,26.2,[26.2],1.0,21.1,20.0,22.0,1.0,26.3,22.2,22.0,1.0,31.8,22.78,21.8,22.0
2023-06-05 07:05:00,27.7,52.96,31.8,21.0,26.366666666666664,26.1,26.1,[26.1],1.0,21.0,20.0,22.0,1.0,26.3,22.2,22.0,1.0,31.8,22.74,21.8,22.0
2023-06-05 07:10:00,27.7,52.95,31.8,21.0,26.366666666666664,26.1,26.1,[26.1],1.0,21.0,20.0,22.0,1.0,26.3,22.2,22.0,1.0,31.8,22.66,21.6,22.0
2023-06-05 07:15:00,27.7,53.03,31.9,21.1,26.46666666666667,26.2,26.2,[26.2],1.0,21.1,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.9,22.61,21.7,22.0
2023-06-05 07:20:00,27.7,52.99,31.8,21.2,26.466666666666665,26.2,26.2,[26.2],1.0,21.2,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.8,22.71,21.7,22.0
2023-06-05 07:25:00,27.7,52.99,31.9,21.1,26.46666666666667,26.1,26.1,[26.1],1.0,21.1,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.9,22.64,21.7,22.0
2023-06-05 07:30:00,27.7,53.01,31.9,21.2,26.5,26.1,26.1,[26.1],1.0,21.2,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.9,22.73,21.7,22.0
2023-06-05 07:35:00,27.7,53.0,31.9,21.0,26.433333333333334,26.1,26.1,[26.1],1.0,21.0,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.9,22.63,21.8,22.0
2023-06-05 07:40:00,27.7,52.95,31.9,21.2,26.5,26.1,26.1,[26.1],1.0,21.2,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.9,22.59,21.8,22.0
2023-06-05 07:45:00,27.7,53.01,31.9,21.1,26.46666666666667,26.1,26.1,[26.1],1.0,21.1,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.9,22.57,21.8,22.0
2023-06-05 07:50:00,27.8,52.99,31.9,21.1,26.46666666666667,26.1,26.1,[26.1],1.0,21.1,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.9,22.57,21.6,22.0
2023-06-05 07:55:00,27.8,53.04,31.9,21.1,26.46666666666667,26.1,26.1,[26.1],1.0,21.1,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.9,22.51,21.7,22.0
2023-06-05 08:00:00,27.9,53.0,31.8,21.1,26.433333333333334,26.0,26.0,[26.0],1.0,21.1,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.8,22.59,21.7,22.0
2023-06-05 08:05:00,27.7,53.02,31.9,21.2,26.5,26.0,26.0,[26.0],1.0,21.2,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.9,22.49,21.8,22.0
2023-06-05 08:10:00,27.8,52.99,31.9,21.1,26.46666666666667,26.1,26.1,[26.1],1.0,21.1,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.9,22.61,21.9,22.0
2023-06-05 08:15:00,27.8,53.06,31.8,21.1,26.433333333333334,26.1,26.1,[26.1],1.0,21.1,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.8,22.47,21.6,22.0
2023-06-05 08:20:00,27.8,53.02,31.9,21.1,26.46666666666667,26.0,26.0,[26.0],1.0,21.1,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.9,22.43,21.6,22.0
2023-06-05 08:25:00,27.8,53.01,31.9,21.1,26.5,26.0,26.0,[26.0],1.0,21.1,20.0,22.0,1.0,26.5,22.2,22.0,1.0,31.9,22.46,21.6,22.0
2023-06-05 08:30:00,27.7,52.98,31.9,21.1,26.46666666666667,26.0,26.0,[26.0],1.0,21.1,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.9,22.53,21.8,22.0
2023-06-05 08:35:00,27.7,53.0,31.9,21.1,26.46666666666667,26.0,26.0,[26.0],1.0,21.1,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.9,22.43,21.7,22.0
2023-06-05 08:40:00,27.7,53.04,31.9,21.1,26.46666666666667,26.0,26.0,[26.0],1.0,21.1,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.9,22.46,21.7,22.0
2023-06-05 08:45:00,27.6,53.02,31.9,21.2,26.5,26.0,26.0,[26.0],1.0,21.2,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.9,22.65,21.6,22.0
2023-06-05 08:50:00,27.6,53.06,31.8,21.1,26.433333333333334,26.0,26.0,[26.0],1.0,21.1,20.0,22.0,1.0,26.4,22.2,22.0,1.0,31.8,22.59,21.8,22.0
2023-06-05 08:55:00,27.6,53.06,31.9,21.2,26.53333333333333,26.0,26.0,[26.0],1.0,21.2,20.0,22.0,1.0,26.5,22.2,22.0,1.0,31.9,22.22,21.6,22.0
2023-06-05 09:00:00,27.7,53.03,31.9,21.2,26.53333333333333,26.0,26.0,[26.0],1.0,21.2,20.0,22.0,1.0,26.5,22.2,22.0,1.0,31.9,22.14,21.8,22.0
2023-06-05 09:05:00,27.6,53.07,31.9,21.1,26.5,26.0,26.0,[26.0],1.0,21.1,20.0,22.0,1.0,26.5,22.2,22.0,1.0,31.9,22.1,21.8,22.0
2023-06-05 09:10:00,27.7,53.07,31.9,21.1,26.5,26.0,26.0,[26.0],1.0,21.1,20.0,22.0,1.0,26.5,22.2,22.0,1.0,31.9,22.23,21.9,22.0
2023-06-05 09:15:00,27.7,53.03,32.0,21.1,26.566666666666663,26.0,26.0,[26.0],1.0,21.1,20.0,22.0,1.0,26.6,22.2,22.0,1.0,32.0,22.14,22.0,22.0
2023-06-05 09:20:00,27.7,53.03,32.0,21.2,26.566666666666663,26.0,26.0,[26.0],1.0,21.2,20.0,22.0,1.0,26.5,22.2,22.0,1.0,32.0,22.15,22.0,22.0
2023-06-05 09:25:00,27.7,53.03,32.0,21.2,26.6,26.0,26.0,[26.0],1.0,21.2,20.0,22.0,1.0,26.6,22.2,22.0,1.0,32.0,22.21,21.9,22.0
2023-06-05 09:30:00,27.9,53.06,31.9,21.2,26.566666666666663,26.0,26.0,[26.0],1.0,21.2,20.0,22.0,1.0,26.6,22.2,22.0,1.0,31.9,22.31,21.7,22.0
2023-06-05 09:35:00,27.9,53.03,31.9,21.5,26.666666666666668,26.0,26.0,[26.0],1.0,21.5,20.0,22.0,1.0,26.6,22.2,22.0,1.0,31.9,22.45,21.8,22.0
2023-06-05 09:40:00,27.9,53.12,31.9,21.5,26.666666666666668,26.0,26.0,[26.0],1.0,21.5,20.1,22.0,1.0,26.6,22.2,22.0,1.0,31.9,22.48,22.2,22.0
2023-06-05 09:45:00,27.9,53.07,31.8,21.4,26.6,26.0,26.0,[26.0],1.0,21.4,20.1,22.0,1.0,26.6,22.2,22.0,1.0,31.8,22.48,22.1,22.0
2023-06-05 09:50:00,27.9,53.11,31.8,21.4,26.63333333333333,26.0,26.0,[26.0],1.0,21.4,20.1,22.0,1.0,26.7,22.2,22.0,1.0,31.8,22.54,22.0,22.0
2023-06-05 09:55:00,27.9,53.09,31.8,21.4,26.6,26.0,26.0,[26.0],1.0,21.4,20.1,22.0,1.0,26.6,22.2,22.0,1.0,31.8,22.67,22.0,22.0
2023-06-05 10:00:00,27.9,53.05,31.8,21.4,26.63333333333333,26.0,26.0,[26.0],1.0,21.4,20.1,22.0,1.0,26.7,22.2,22.0,1.0,31.8,22.57,21.9,22.0
2023-06-05 10:05:00,28.0,,31.8,21.5,26.633333333333336,26.0,26.0,[26.0],1.0,21.5,20.2,22.0,1.0,26.6,22.2,22.0,1.0,31.8,22.44,21.9,22.0
2023-06-05 10:10:00,28.0,53.09,31.8,21.4,26.6,26.0,26.0,[26.0],1.0,21.4,20.2,22.0,1.0,26.6,22.2,22.0,1.0,31.8,22.42,22.0,22.0
2023-06-05 10:15:00,27.9,53.07,31.8,21.4,26.6,26.0,26.0,[26.0],1.0,21.4,20.2,22.0,1.0,26.6,22.2,22.0,1.0,31.8,22.64,21.9,22.0
2023-06-05 10:20:00,27.9,53.09,,,,26.0,26.0,[26.0],1.0,,20.2,22.0,1.0,,22.2,22.0,1.0,,22.39,21.7,22.0
2023-06-05 10:25:00,28.0,53.13,31.8,21.4,26.6,26.0,26.0,[26.0],1.0,21.4,20.2,22.0,1.0,26.6,22.2,22.0,1.0,31.8,22.59,22.0,22.0
2023-06-05 10:30:00,28.0,53.11,31.8,21.4,26.63333333333333,26.0,26.0,[26.0],1.0,21.4,20.2,22.0,1.0,26.7,22.2,22.0,1.0,31.8,22.59,22.0,22.0
2023-06-05 10:35:00,28.0,53.07,31.8,21.3,26.6,25.9,25.9,[25.9],1.0,21.3,20.2,22.0,1.0,26.7,22.2,22.0,1.0,31.8,23.06,22.1,22.0
2023-06-05 10:40:00,28.1,53.1,31.8,21.4,26.63333333333333,26.0,26.0,[26.0],1.0,21.4,20.2,22.0,1.0,26.7,22.2,22.0,1.0,31.8,22.98,22.1,22.0
2023-06-05 10:45:00,28.1,53.11,31.8,21.4,26.63333333333333,26.0,26.0,[26.0],1.0,21.4,20.2,22.0,1.0,26.7,22.2,22.0,1.0,31.8,22.71,22.0,22.0
2023-06-05 10:50:00,28.1,53.12,31.8,21.4,26.63333333333333,26.0,26.0,[26.0],1.0,21.4,20.2,22.0,1.0,26.7,22.2,22.0,1.0,31.8,22.64,21.8,22.0
