time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,43294_c,43294_p,43294_r,43294_s,43295_c,43295_h,43295_p,43295_r,43295_s
2023-05-30 23:25:00,,26.0,30.8,30.8,30.8,26.1,26.1,[26.1],1.0,3.98,25.7,27.0,1.0,30.8,24.96,26.0,27.0
2023-05-30 23:30:00,,26.0,31.0,31.0,31.0,26.1,26.1,[26.1],1.0,3.99,25.4,27.0,1.0,31.0,25.98,25.7,27.0
2023-05-30 23:35:00,,,,,,,,,,,,,,,,,
2023-05-30 23:40:00,,26.0,31.4,31.4,31.4,26.4,26.4,[26.4],1.0,3.98,25.7,27.0,1.0,31.4,24.84,26.1,27.0
2023-05-30 23:45:00,,26.0,31.4,31.4,31.4,26.4,26.4,[26.4],1.0,3.98,26.3,27.0,1.0,31.4,2.52,26.5,27.0
2023-05-30 23:50:00,,26.0,31.3,31.3,31.3,26.0,26.0,[26.0],1.0,46.8,25.3,27.0,1.0,31.3,25.74,25.6,27.0
2023-05-30 23:55:00,,26.0,31.0,31.0,31.0,25.6,25.6,[25.6],1.0,3.98,25.1,27.0,1.0,31.0,25.02,25.0,27.0
2023-05-31 00:00:00,,26.0,30.5,30.5,30.5,26.1,26.1,[26.1],1.0,3.98,26.0,27.0,1.0,30.5,25.32,26.3,27.0
2023-05-31 00:05:00,,26.0,31.0,31.0,31.0,26.2,26.2,[26.2],1.0,3.98,25.7,27.0,1.0,31.0,25.92,25.9,27.0
2023-05-31 00:10:00,,26.0,31.2,31.2,31.2,26.3,26.3,[26.3],1.0,3.98,26.5,27.0,1.0,31.2,2.52,26.5,27.0
2023-05-31 00:15:00,,26.0,31.2,31.2,31.2,25.8,25.8,[25.8],1.0,46.8,25.0,27.0,1.0,31.2,25.62,23.9,27.0
2023-05-31 00:20:00,,26.0,31.0,31.0,31.0,25.9,25.9,[25.9],1.0,3.98,26.1,27.0,1.0,31.0,25.8,26.3,27.0
2023-05-31 00:25:00,,26.0,31.0,31.0,31.0,26.2,26.2,[26.2],1.0,3.99,25.6,27.0,1.0,31.0,25.74,26.0,27.0
2023-05-31 00:30:00,,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.98,25.3,27.0,1.0,31.1,25.92,25.7,27.0
2023-05-31 00:35:00,,26.0,31.4,31.4,31.4,26.4,26.4,[26.4],1.0,3.98,25.3,27.0,1.0,31.4,24.54,26.5,27.0
2023-05-31 00:40:00,,26.0,31.4,31.4,31.4,26.4,26.4,[26.4],1.0,3.98,25.6,27.0,1.0,31.4,25.62,26.0,27.0
2023-05-31 00:45:00,,26.0,31.4,31.4,31.4,26.4,26.4,[26.4],1.0,3.98,26.6,27.0,1.0,31.4,2.52,26.6,27.0
2023-05-31 00:50:00,,26.0,31.3,31.3,31.3,26.0,26.0,[26.0],1.0,46.8,26.8,27.0,1.0,31.3,25.86,24.1,27.0
2023-05-31 00:55:00,,26.0,31.3,31.3,31.3,25.6,25.6,[25.6],1.0,3.98,25.2,27.0,1.0,31.3,25.08,25.1,27.0
2023-05-31 01:00:00,,26.0,30.6,30.6,30.6,26.0,26.0,[26.0],1.0,3.98,27.0,27.0,1.0,30.6,25.02,26.9,27.0
2023-05-31 01:05:00,,26.0,30.9,30.9,30.9,26.3,26.3,[26.3],1.0,3.98,25.8,27.0,1.0,30.9,25.62,26.2,27.0
2023-05-31 01:10:00,,26.0,31.2,31.2,31.2,26.3,26.3,[26.3],1.0,3.98,25.5,27.0,1.0,31.2,25.86,25.9,27.0
2023-05-31 01:15:00,,26.0,31.2,31.2,31.2,26.3,26.3,[26.3],1.0,46.8,26.0,27.0,1.0,31.2,25.44,25.5,27.0
2023-05-31 01:20:00,,26.0,31.5,31.5,31.5,25.6,25.6,[25.6],1.0,3.98,25.1,27.0,1.0,31.5,25.86,24.9,27.0
2023-05-31 01:25:00,,26.0,30.6,30.6,30.6,25.9,25.9,[25.9],1.0,3.98,25.1,27.0,1.0,30.6,2.52,26.5,27.0
2023-05-31 01:30:00,,26.0,30.8,30.8,30.8,26.3,26.3,[26.3],1.0,3.98,25.9,27.0,1.0,30.8,25.74,26.2,27.0
2023-05-31 01:35:00,,26.0,31.2,31.2,31.2,26.3,26.3,[26.3],1.0,3.99,25.5,27.0,1.0,31.2,25.74,25.9,27.0
2023-05-31 01:40:00,,26.0,31.2,31.2,31.2,26.4,26.4,[26.4],1.0,39.77,27.2,27.0,1.0,31.2,25.98,27.2,27.0
2023-05-31 01:45:00,,26.0,31.5,31.5,31.5,25.5,25.5,[25.5],1.0,3.98,24.8,27.0,1.0,31.5,25.32,24.0,27.0
2023-05-31 01:50:00,,26.0,30.7,30.7,30.7,25.7,25.7,[25.7],1.0,3.98,26.2,27.0,1.0,30.7,2.52,26.0,27.0
2023-05-31 01:55:00,,26.0,31.0,31.0,31.0,26.1,26.1,[26.1],1.0,3.98,25.8,27.0,1.0,31.0,25.92,26.1,27.0
2023-05-31 02:00:00,,26.0,31.0,31.0,31.0,26.2,26.2,[26.2],1.0,3.98,25.4,27.0,1.0,31.0,24.9,25.7,27.0
2023-05-31 02:05:00,,26.0,31.4,31.4,31.4,26.3,26.3,[26.3],1.0,3.98,27.1,27.0,1.0,31.4,26.76,27.1,27.0
2023-05-31 02:10:00,,26.0,31.4,31.4,31.4,25.7,25.7,[25.7],1.0,3.98,25.1,27.0,1.0,31.4,25.74,24.6,27.0
2023-05-31 02:15:00,,26.0,30.6,30.6,30.6,25.8,25.8,[25.8],1.0,3.98,26.1,27.0,1.0,30.6,2.52,26.0,27.0
2023-05-31 02:20:00,,26.0,30.6,30.6,30.6,26.2,26.2,[26.2],1.0,3.98,25.8,27.0,1.0,30.6,25.98,26.2,27.0
2023-05-31 02:25:00,,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.98,25.4,27.0,1.0,31.1,26.1,25.9,27.0
2023-05-31 02:30:00,,26.0,31.1,31.1,31.1,26.4,26.4,[26.4],1.0,3.99,26.7,27.0,1.0,31.1,25.86,26.8,27.0
2023-05-31 02:35:00,,26.0,30.9,30.9,30.9,25.6,25.6,[25.6],1.0,3.98,25.0,27.0,1.0,30.9,26.04,24.3,27.0
2023-05-31 02:40:00,,26.0,30.6,30.6,30.6,25.9,25.9,[25.9],1.0,3.98,26.6,27.0,1.0,30.6,26.94,26.4,27.0
2023-05-31 02:45:00,,26.0,30.8,30.8,30.8,26.2,26.2,[26.2],1.0,3.98,25.6,27.0,1.0,30.8,25.98,26.0,27.0
2023-05-31 02:50:00,,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.98,26.0,27.0,1.0,31.1,2.52,26.1,27.0
2023-05-31 02:55:00,,,31.1,31.1,31.1,25.8,25.8,[25.8],1.0,46.8,25.5,27.0,1.0,31.1,25.74,24.6,27.0
2023-05-31 03:00:00,,26.0,30.7,30.7,30.7,25.5,25.5,[25.5],1.0,3.98,24.9,27.0,1.0,30.7,24.84,24.8,27.0
2023-05-31 03:05:00,,26.0,30.4,30.4,30.4,25.9,25.9,[25.9],1.0,3.98,26.6,27.0,1.0,30.4,2.52,26.5,27.0
2023-05-31 03:10:00,,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.98,25.7,27.0,1.0,31.1,24.78,26.1,27.0
2023-05-31 03:15:00,,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.98,25.7,27.0,1.0,31.1,25.8,25.8,27.0
2023-05-31 03:20:00,,26.0,31.1,31.1,31.1,26.4,26.4,[26.4],1.0,3.98,26.2,27.0,1.0,31.1,25.56,26.6,27.0
2023-05-31 03:25:00,,26.0,31.4,31.4,31.4,26.4,26.4,[26.4],1.0,3.98,25.6,27.0,1.0,31.4,25.68,26.0,27.0
2023-05-31 03:30:00,,26.0,31.4,31.4,31.4,26.4,26.4,[26.4],1.0,3.98,27.1,27.0,1.0,31.4,23.28,27.1,27.0
2023-05-31 03:35:00,,26.0,31.5,31.5,31.5,25.7,25.7,[25.7],1.0,3.98,24.9,27.0,1.0,31.5,25.26,24.2,27.0
2023-05-31 03:40:00,,26.0,30.9,30.9,30.9,25.8,25.8,[25.8],1.0,3.98,25.9,27.0,1.0,30.9,2.52,25.8,27.0
2023-05-31 03:45:00,,26.0,31.2,31.2,31.2,26.3,26.3,[26.3],1.0,3.98,26.2,27.0,1.0,31.2,25.86,26.4,27.0
2023-05-31 03:50:00,,26.0,31.2,31.2,31.2,26.3,26.3,[26.3],1.0,3.98,25.7,27.0,1.0,31.2,25.5,26.0,27.0
2023-05-31 03:55:00,,26.0,31.3,31.3,31.3,26.3,26.3,[26.3],1.0,3.98,26.5,27.0,1.0,31.3,2.52,26.6,27.0
2023-05-31 04:00:00,,26.0,31.3,31.3,31.3,25.8,25.8,[25.8],1.0,5.0,25.0,27.0,1.0,31.3,26.1,23.7,27.0
2023-05-31 04:05:00,,26.0,31.0,31.0,31.0,25.8,25.8,[25.8],1.0,3.98,26.0,27.0,1.0,31.0,2.52,25.6,27.0
2023-05-31 04:10:00,,26.0,30.6,30.6,30.6,26.1,26.1,[26.1],1.0,3.98,25.8,27.0,1.0,30.6,26.04,26.1,27.0
2023-05-31 04:15:00,,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.98,25.5,27.0,1.0,31.1,24.9,25.8,27.0
2023-05-31 04:20:00,,26.0,31.3,31.3,31.3,26.3,26.3,[26.3],1.0,3.98,27.0,27.0,1.0,31.3,2.52,26.9,27.0
2023-05-31 04:25:00,,26.0,31.3,31.3,31.3,25.7,25.7,[25.7],1.0,3.98,24.9,27.0,1.0,31.3,25.98,24.0,27.0
2023-05-31 04:30:00,,26.0,30.9,30.9,30.9,25.8,25.8,[25.8],1.0,3.98,26.1,27.0,1.0,30.9,2.52,26.0,27.0
2023-05-31 04:35:00,,26.0,30.7,30.7,30.7,26.1,26.1,[26.1],1.0,3.98,25.9,27.0,1.0,30.7,25.02,26.1,27.0
2023-05-31 04:40:00,,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.98,25.5,27.0,1.0,31.1,24.9,25.8,27.0
2023-05-31 04:45:00,,26.0,31.4,31.4,31.4,26.3,26.3,[26.3],1.0,3.98,26.3,27.0,1.0,31.4,25.26,26.6,27.0
2023-05-31 04:50:00,,26.0,31.4,31.4,31.4,26.4,26.4,[26.4],1.0,3.98,25.8,27.0,1.0,31.4,25.92,26.0,27.0
2023-05-31 04:55:00,,26.0,31.4,31.4,31.4,26.4,26.4,[26.4],1.0,3.98,26.7,27.0,1.0,31.4,2.52,26.7,27.0
2023-05-31 05:00:00,,26.0,31.4,31.4,31.4,25.9,25.9,[25.9],1.0,46.79,24.9,27.0,1.0,31.4,25.92,23.8,27.0
2023-05-31 05:05:00,,26.0,31.1,31.1,31.1,25.6,25.6,[25.6],1.0,3.98,25.2,27.0,1.0,31.1,2.58,25.3,27.0
2023-05-31 05:10:00,,26.0,30.5,30.5,30.5,26.1,26.1,[26.1],1.0,3.98,25.9,27.0,1.0,30.5,25.08,26.3,27.0
2023-05-31 05:15:00,,26.0,31.0,31.0,31.0,26.2,26.2,[26.2],1.0,3.98,25.6,27.0,1.0,31.0,25.68,25.9,27.0
2023-05-31 05:20:00,,26.0,31.1,31.1,31.1,26.3,26.3,[26.3],1.0,3.98,26.5,27.0,1.0,31.1,2.52,26.5,27.0
2023-05-31 05:25:00,,26.0,31.2,31.2,31.2,26.4,26.4,[26.4],1.0,3.98,25.9,27.0,1.0,31.2,25.92,26.2,27.0
2023-05-31 05:30:00,,26.0,31.4,31.4,31.4,26.3,26.3,[26.3],1.0,3.98,25.5,27.0,1.0,31.4,26.16,25.9,27.0
2023-05-31 05:35:00,,26.0,31.6,31.6,31.6,26.4,26.4,[26.4],1.0,46.79,26.5,27.0,1.0,31.6,24.42,25.6,27.0
2023-05-31 05:40:00,,26.0,31.2,31.2,31.2,25.7,25.7,[25.7],1.0,3.98,25.9,27.0,1.0,31.2,2.52,25.2,27.0
2023-05-31 05:45:00,,,30.7,30.7,30.7,26.1,26.1,[26.1],1.0,3.98,25.9,27.0,1.0,30.7,25.08,26.1,27.0
2023-05-31 05:50:00,,26.0,31.0,31.0,31.0,26.2,26.2,[26.2],1.0,3.98,25.5,27.0,1.0,31.0,25.8,25.9,27.0
2023-05-31 05:55:00,,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.98,25.8,27.0,1.0,31.1,2.52,25.9,27.0
2023-05-31 06:00:00,,26.0,31.1,31.1,31.1,26.4,26.4,[26.4],1.0,3.98,26.0,27.0,1.0,31.1,25.68,26.4,27.0
2023-05-31 06:05:00,,26.0,31.4,31.4,31.4,26.4,26.4,[26.4],1.0,3.98,25.7,27.0,1.0,31.4,25.86,26.0,27.0
2023-05-31 06:10:00,,26.0,31.4,31.4,31.4,26.4,26.4,[26.4],1.0,3.98,27.1,27.0,1.0,31.4,2.52,27.0,27.0
2023-05-31 06:15:00,,26.0,31.5,31.5,31.5,25.7,25.7,[25.7],1.0,3.98,25.1,27.0,1.0,31.5,25.62,23.7,27.0
2023-05-31 06:20:00,,26.0,30.9,30.9,30.9,25.7,25.7,[25.7],1.0,3.98,25.2,27.0,1.0,30.9,25.92,25.3,27.0
2023-05-31 06:25:00,,26.0,30.5,30.5,30.5,26.1,26.1,[26.1],1.0,3.99,25.9,27.0,1.0,30.5,24.72,26.2,27.0
2023-05-31 06:30:00,,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.98,25.5,27.0,1.0,31.1,25.8,25.8,27.0
2023-05-31 06:35:00,,26.0,31.1,31.1,31.1,26.3,26.3,[26.3],1.0,3.98,26.8,27.0,1.0,31.1,2.52,26.8,27.0
2023-05-31 06:40:00,,26.0,31.2,31.2,31.2,25.7,25.7,[25.7],1.0,3.99,24.8,27.0,1.0,31.2,25.62,23.9,27.0
2023-05-31 06:45:00,,26.0,30.7,30.7,30.7,25.7,25.7,[25.7],1.0,3.98,25.9,27.0,1.0,30.7,2.52,25.1,27.0
2023-05-31 06:50:00,,26.0,30.5,30.5,30.5,26.1,26.1,[26.1],1.0,3.98,25.9,27.0,1.0,30.5,25.86,26.1,27.0
2023-05-31 06:55:00,,26.0,31.0,31.0,31.0,26.2,26.2,[26.2],1.0,3.98,25.4,27.0,1.0,31.0,25.8,25.7,27.0
2023-05-31 07:00:00,,26.0,,,,26.4,26.4,[26.4],1.0,3.98,26.5,27.0,1.0,,25.5,26.7,27.0
2023-05-31 07:05:00,,26.0,31.3,31.3,31.3,26.4,26.4,[26.4],1.0,3.98,25.7,27.0,1.0,31.3,25.32,26.1,27.0
2023-05-31 07:10:00,,26.0,31.4,31.4,31.4,26.4,26.4,[26.4],1.0,3.98,26.8,27.0,1.0,31.4,2.52,26.7,27.0
2023-05-31 07:15:00,,26.0,31.4,31.4,31.4,25.8,25.8,[25.8],1.0,3.99,24.8,27.0,1.0,31.4,25.62,23.8,27.0
2023-05-31 07:20:00,,26.0,31.0,31.0,31.0,25.8,25.8,[25.8],1.0,3.98,25.5,27.0,1.0,31.0,2.58,25.6,27.0
2023-05-31 07:25:00,,26.0,30.6,30.6,30.6,26.2,26.2,[26.2],1.0,3.98,26.3,27.0,1.0,30.6,24.84,26.5,27.0
2023-05-31 07:30:00,,26.0,31.2,31.2,31.2,26.3,26.3,[26.3],1.0,3.98,25.6,27.0,1.0,31.2,25.62,26.1,27.0
2023-05-31 07:35:00,,26.0,31.2,31.2,31.2,26.3,26.3,[26.3],1.0,3.98,26.0,27.0,1.0,31.2,2.52,26.2,27.0
2023-05-31 07:40:00,,26.0,31.2,31.2,31.2,26.5,26.5,[26.5],1.0,3.98,26.3,27.0,1.0,31.2,25.56,26.4,27.0
2023-05-31 07:45:00,,26.0,31.5,31.5,31.5,26.4,26.4,[26.4],1.0,3.98,25.7,27.0,1.0,31.5,25.62,26.0,27.0
2023-05-31 07:50:00,,26.0,31.5,31.5,31.5,26.5,26.5,[26.5],1.0,44.82,27.4,27.0,1.0,31.5,24.66,27.3,27.0
2023-05-31 07:55:00,,26.0,31.7,31.7,31.7,25.6,25.6,[25.6],1.0,3.99,24.9,27.0,1.0,31.7,25.38,24.3,27.0
2023-05-31 08:00:00,,26.0,30.7,30.7,30.7,25.8,25.8,[25.8],1.0,3.99,26.2,27.0,1.0,30.7,2.52,26.0,27.0
2023-05-31 08:05:00,,26.0,30.8,30.8,30.8,26.2,26.2,[26.2],1.0,3.99,25.9,27.0,1.0,30.8,25.68,26.2,27.0
2023-05-31 08:10:00,,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.99,25.5,27.0,1.0,31.1,2.82,25.9,27.0
2023-05-31 08:15:00,,26.0,31.1,31.1,31.1,26.3,26.3,[26.3],1.0,45.82,26.1,27.0,1.0,31.1,25.44,25.3,27.0
2023-05-31 08:20:00,,26.0,31.4,31.4,31.4,25.6,25.6,[25.6],1.0,3.99,25.0,27.0,1.0,31.4,25.86,23.7,27.0
2023-05-31 08:25:00,,26.0,30.5,30.5,30.5,25.8,25.8,[25.8],1.0,3.98,25.8,27.0,1.0,30.5,2.52,25.7,27.0
2023-05-31 08:30:00,,26.0,31.0,31.0,31.0,26.2,26.2,[26.2],1.0,3.99,25.9,27.0,1.0,31.0,25.5,26.2,27.0
2023-05-31 08:35:00,,26.0,31.0,31.0,31.0,26.1,26.1,[26.1],1.0,3.99,25.7,27.0,1.0,31.0,25.98,25.8,27.0
2023-05-31 08:40:00,,26.0,31.1,31.1,31.1,26.3,26.3,[26.3],1.0,45.82,27.2,27.0,1.0,31.1,25.32,27.2,27.0
2023-05-31 08:45:00,,26.0,31.4,31.4,31.4,25.5,25.5,[25.5],1.0,3.99,24.8,27.0,1.0,31.4,25.62,24.0,27.0
2023-05-31 08:50:00,,26.0,30.5,30.5,30.5,25.8,25.8,[25.8],1.0,3.98,26.2,27.0,1.0,30.5,2.52,26.0,27.0
2023-05-31 08:55:00,,26.0,30.6,30.6,30.6,26.1,26.1,[26.1],1.0,3.98,25.8,27.0,1.0,30.6,25.56,26.1,27.0
2023-05-31 09:00:00,,26.0,31.0,31.0,31.0,26.2,26.2,[26.2],1.0,3.99,25.4,27.0,1.0,31.0,26.04,25.7,27.0
2023-05-31 09:05:00,,26.0,31.1,31.1,31.1,26.3,26.3,[26.3],1.0,45.81,26.7,27.0,1.0,31.1,27.24,26.2,27.0
2023-05-31 09:10:00,,26.0,30.9,30.9,30.9,25.5,25.5,[25.5],1.0,3.99,24.9,27.0,1.0,30.9,26.16,24.3,27.0
2023-05-31 09:15:00,,26.0,30.5,30.5,30.5,25.7,25.7,[25.7],1.0,3.98,25.9,27.0,1.0,30.5,2.52,25.6,27.0
2023-05-31 09:20:00,,26.0,30.4,30.4,30.4,26.1,26.1,[26.1],1.0,3.99,25.8,27.0,1.0,30.4,26.46,26.2,27.0
2023-05-31 09:25:00,,26.0,30.9,30.9,30.9,26.2,26.2,[26.2],1.0,3.99,25.5,27.0,1.0,30.9,25.92,25.8,27.0
2023-05-31 09:30:00,,26.0,31.0,31.0,31.0,26.3,26.3,[26.3],1.0,3.98,26.9,27.0,1.0,31.0,28.26,26.9,27.0
2023-05-31 09:35:00,,26.0,31.3,31.3,31.3,26.4,26.4,[26.4],1.0,3.98,25.7,27.0,1.0,31.3,25.92,26.2,27.0
2023-05-31 09:40:00,,26.0,31.4,31.4,31.4,26.3,26.3,[26.3],1.0,3.98,25.5,27.0,1.0,31.4,2.82,25.9,27.0
2023-05-31 09:45:00,,26.0,31.6,31.6,31.6,26.3,26.3,[26.3],1.0,46.82,26.7,27.0,1.0,31.6,25.56,26.1,27.0
2023-05-31 09:50:00,,26.0,31.1,31.1,31.1,25.6,25.6,[25.6],1.0,3.98,25.1,27.0,1.0,31.1,26.1,24.5,27.0
2023-05-31 09:55:00,,26.0,30.7,30.7,30.7,25.8,25.8,[25.8],1.0,3.98,26.4,27.0,1.0,30.7,2.52,25.9,27.0
2023-05-31 10:00:00,,26.0,31.2,31.2,31.2,26.2,26.2,[26.2],1.0,3.99,26.1,27.0,1.0,31.2,25.98,26.3,27.0
2023-05-31 10:05:00,,26.0,31.2,31.2,31.2,26.3,26.3,[26.3],1.0,3.99,25.6,27.0,1.0,31.2,26.16,26.0,27.0
2023-05-31 10:10:00,,26.0,31.3,31.3,31.3,26.3,26.3,[26.3],1.0,3.98,26.7,27.0,1.0,31.3,2.52,26.7,27.0
2023-05-31 10:15:00,,26.0,31.3,31.3,31.3,25.8,25.8,[25.8],1.0,5.0,24.8,27.0,1.0,31.3,25.98,25.1,27.0
2023-05-31 10:20:00,,26.0,31.0,31.0,31.0,25.7,25.7,[25.7],1.0,3.99,25.3,27.0,1.0,31.0,2.82,25.3,27.0
2023-05-31 10:25:00,,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.98,26.4,27.0,1.0,31.1,25.2,26.6,27.0
2023-05-31 10:30:00,,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.98,25.7,27.0,1.0,31.1,26.16,26.1,27.0
2023-05-31 10:35:00,,26.0,31.2,31.2,31.2,26.2,26.2,[26.2],1.0,3.99,26.2,27.0,1.0,31.2,2.52,26.3,27.0
2023-05-31 10:40:00,,26.0,31.2,31.2,31.2,26.0,26.0,[26.0],1.0,46.82,25.4,27.0,1.0,31.2,26.04,24.3,27.0
2023-05-31 10:45:00,,26.0,31.2,31.2,31.2,25.6,25.6,[25.6],1.0,3.98,25.2,27.0,1.0,31.2,26.76,25.2,27.0
2023-05-31 10:50:00,,26.0,30.5,30.5,30.5,26.1,26.1,[26.1],1.0,3.98,26.3,27.0,1.0,30.5,25.44,26.6,27.0
2023-05-31 10:55:00,,26.0,31.0,31.0,31.0,26.2,26.2,[26.2],1.0,3.98,25.6,27.0,1.0,31.0,26.28,26.0,27.0
2023-05-31 11:00:00,,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.98,25.8,27.0,1.0,31.1,2.88,26.0,27.0
2023-05-31 11:05:00,,26.0,31.3,31.3,31.3,26.1,26.1,[26.1],1.0,47.81,25.8,27.0,1.0,31.3,26.34,24.9,27.0
2023-05-31 11:10:00,,26.0,31.3,31.3,31.3,25.5,25.5,[25.5],1.0,3.98,24.9,27.0,1.0,31.3,26.16,24.7,27.0
2023-05-31 11:15:00,,26.0,30.4,30.4,30.4,25.8,25.8,[25.8],1.0,3.98,26.2,27.0,1.0,30.4,2.52,26.1,27.0
2023-05-31 11:20:00,,26.0,30.6,30.6,30.6,26.1,26.1,[26.1],1.0,,25.8,27.0,1.0,30.6,,26.1,27.0
2023-05-31 11:25:00,,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.99,25.3,27.0,1.0,31.1,2.88,25.8,27.0
2023-05-31 11:30:00,,26.0,31.1,31.1,31.1,26.4,26.4,[26.4],1.0,3.99,26.1,27.0,1.0,31.1,26.34,26.5,27.0
2023-05-31 11:35:00,,26.0,31.4,31.4,31.4,26.3,26.3,[26.3],,,,,,31.4,,,
2023-05-31 11:40:00,,26.0,31.4,31.4,31.4,26.3,26.3,[26.3],1.0,3.99,26.4,27.0,1.0,31.4,2.52,26.5,27.0
2023-05-31 11:45:00,,26.0,31.4,31.4,31.4,26.0,26.0,[26.0],1.0,46.81,25.3,27.0,1.0,31.4,26.28,24.3,27.0
2023-05-31 11:50:00,,26.0,31.4,31.4,31.4,25.6,25.6,[25.6],1.0,3.99,25.2,27.0,1.0,31.4,26.46,25.2,27.0
2023-05-31 11:55:00,,26.0,30.6,30.6,30.6,26.0,26.0,[26.0],1.0,3.99,26.7,27.0,1.0,30.6,2.52,26.6,27.0
2023-05-31 12:00:00,,26.0,30.9,30.9,30.9,26.3,26.3,[26.3],1.0,3.99,26.0,27.0,1.0,30.9,26.28,26.2,27.0
2023-05-31 12:05:00,,26.0,31.3,31.3,31.3,26.3,26.3,[26.3],1.0,3.99,25.6,27.0,1.0,31.3,26.34,25.9,27.0
2023-05-31 12:10:00,,26.0,31.3,31.3,31.3,26.4,26.4,[26.4],1.0,3.99,27.0,27.0,1.0,31.3,25.56,27.0,27.0
2023-05-31 12:15:00,,26.0,31.4,31.4,31.4,25.7,25.7,[25.7],1.0,3.99,25.0,27.0,1.0,31.4,26.52,24.3,27.0
2023-05-31 12:20:00,,26.0,30.8,30.8,30.8,25.8,25.8,[25.8],1.0,3.99,25.8,27.0,1.0,30.8,2.52,25.8,27.0
2023-05-31 12:25:00,,26.0,31.2,31.2,31.2,26.2,26.2,[26.2],1.0,3.99,26.1,27.0,1.0,31.2,26.22,26.5,27.0
2023-05-31 12:30:00,,26.0,31.2,31.2,31.2,26.3,26.3,[26.3],1.0,3.99,25.7,27.0,1.0,31.2,26.28,26.0,27.0
2023-05-31 12:35:00,,26.0,31.2,31.2,31.2,26.2,26.2,[26.2],1.0,3.99,25.8,27.0,1.0,31.2,2.82,25.8,27.0
2023-05-31 12:40:00,,26.0,31.2,31.2,31.2,26.0,26.0,[26.0],1.0,46.83,25.4,27.0,1.0,31.2,25.8,24.5,27.0
2023-05-31 12:45:00,,26.0,30.9,30.9,30.9,25.6,25.6,[25.6],1.0,3.99,25.1,27.0,1.0,30.9,26.16,25.2,27.0
2023-05-31 12:50:00,,26.0,31.0,31.0,31.0,26.1,26.1,[26.1],1.0,3.98,26.2,27.0,1.0,31.0,26.1,26.5,27.0
2023-05-31 12:55:00,,26.0,31.0,31.0,31.0,26.2,26.2,[26.2],1.0,3.99,25.6,27.0,1.0,31.0,26.88,26.0,27.0
2023-05-31 13:00:00,,26.0,31.2,31.2,31.2,26.3,26.3,[26.3],1.0,3.99,26.5,27.0,1.0,31.2,2.46,26.6,27.0
2023-05-31 13:05:00,,26.0,31.3,31.3,31.3,25.8,25.8,[25.8],1.0,47.84,24.9,27.0,1.0,31.3,26.52,23.8,27.0
2023-05-31 13:10:00,,26.0,31.1,31.1,31.1,25.6,25.6,[25.6],1.0,3.99,25.2,27.0,1.0,31.1,25.98,25.3,27.0
2023-05-31 13:15:00,,26.0,30.6,30.6,30.6,26.1,26.1,[26.1],1.0,3.99,26.1,27.0,1.0,30.6,26.04,26.4,27.0
2023-05-31 13:20:00,,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.99,25.6,27.0,1.0,31.1,26.28,26.0,27.0
2023-05-31 13:25:00,,26.0,31.1,31.1,31.1,26.3,26.3,[26.3],1.0,3.98,26.6,27.0,1.0,31.1,2.46,26.7,27.0
2023-05-31 13:30:00,,26.0,31.2,31.2,31.2,25.8,25.8,[25.8],1.0,46.83,25.1,27.0,1.0,31.2,26.52,24.7,27.0
2023-05-31 13:35:00,,26.0,31.0,31.0,31.0,25.5,25.5,[25.5],1.0,3.99,25.2,27.0,1.0,31.0,26.22,25.2,27.0
2023-05-31 13:40:00,,26.0,30.4,30.4,30.4,26.0,26.0,[26.0],1.0,3.98,27.0,27.0,1.0,30.4,2.52,26.9,27.0
2023-05-31 13:45:00,,26.0,30.9,30.9,30.9,26.2,26.2,[26.2],1.0,3.98,25.9,27.0,1.0,30.9,26.16,26.2,27.0
2023-05-31 13:50:00,,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.98,25.6,27.0,1.0,31.1,27.0,25.9,27.0
2023-05-31 13:55:00,,26.0,31.4,31.4,31.4,26.3,26.3,[26.3],1.0,3.99,26.8,27.0,1.0,31.4,27.54,27.0,27.0
2023-05-31 14:00:00,,26.0,31.4,31.4,31.4,25.6,25.6,[25.6],1.0,5.0,24.9,27.0,1.0,31.4,26.1,24.4,27.0
2023-05-31 14:05:00,,26.0,30.7,30.7,30.7,25.8,25.8,[25.8],1.0,3.98,26.0,27.0,1.0,30.7,2.82,26.0,27.0
