time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,647839_h,780127_c,780127_h,780127_p,780127_r,780127_s
2023-05-31 03:15:00,,,42.3,31.2,36.75,21.5,21.5,[21.5],42.3,1.0,31.2,4.0,29.7,25.0
2023-05-31 03:20:00,,,42.3,31.2,36.75,21.5,21.5,[21.5],42.3,1.0,31.2,4.0,29.6,25.0
2023-05-31 03:25:00,,,42.1,31.1,36.6,21.5,21.5,[21.5],42.1,1.0,31.1,3.9,29.7,25.0
2023-05-31 03:30:00,,,42.2,31.1,36.650000000000006,22.3,22.3,[22.3],42.2,1.0,31.1,3.9,29.8,25.0
2023-05-31 03:35:00,,,42.4,31.2,36.8,21.9,21.9,[21.9],42.4,1.0,31.2,3.9,29.7,25.0
2023-05-31 03:40:00,,,42.4,31.2,36.8,21.7,21.7,[21.7],42.4,1.0,31.2,3.9,29.6,25.0
2023-05-31 03:45:00,,,42.4,31.2,36.8,21.6,21.6,[21.6],42.4,1.0,31.2,3.9,29.7,25.0
2023-05-31 03:50:00,,,42.6,31.2,36.9,22.3,22.3,[22.3],42.6,1.0,31.2,3.9,30.0,25.0
2023-05-31 03:55:00,,,42.6,31.4,37.0,21.9,21.9,[21.9],42.6,1.0,31.4,3.9,29.8,25.0
2023-05-31 04:00:00,,,42.6,31.4,37.0,21.7,21.7,[21.7],42.6,1.0,31.4,3.9,29.7,25.0
2023-05-31 04:05:00,,,42.4,31.4,36.9,21.6,21.6,[21.6],42.4,1.0,31.4,3.9,29.7,25.0
2023-05-31 04:10:00,,,42.4,31.3,36.85,21.6,21.6,[21.6],42.4,1.0,31.3,3.9,29.6,25.0
2023-05-31 04:15:00,,,42.4,31.2,36.8,21.6,21.6,[21.6],42.4,1.0,31.2,3.9,29.6,25.0
2023-05-31 04:20:00,,,42.2,31.2,36.7,22.2,22.2,[22.2],42.2,1.0,31.2,3.9,29.9,25.0
2023-05-31 04:25:00,,,42.5,31.4,36.95,21.8,21.8,[21.8],42.5,1.0,31.4,3.9,29.7,25.0
2023-05-31 04:30:00,,,42.5,31.5,37.0,21.7,21.7,[21.7],42.5,1.0,31.5,4.0,29.8,25.0
2023-05-31 04:35:00,,,42.5,31.3,36.9,21.6,21.6,[21.6],42.5,1.0,31.3,3.9,29.7,25.0
2023-05-31 04:40:00,,,42.3,31.3,36.8,22.3,22.3,[22.3],42.3,1.0,31.3,4.0,29.8,25.0
2023-05-31 04:45:00,,,42.6,31.3,36.95,22.1,22.1,[22.1],42.6,1.0,31.3,3.9,29.8,25.0
2023-05-31 04:50:00,,,42.6,31.3,36.95,21.8,21.8,[21.8],42.6,1.0,31.3,3.9,29.8,25.0
2023-05-31 04:55:00,,,42.4,31.3,36.85,21.7,21.7,[21.7],42.4,1.0,31.3,3.9,29.7,25.0
2023-05-31 05:00:00,,,42.3,31.2,36.75,21.7,21.7,[21.7],42.3,1.0,31.2,4.0,29.7,25.0
2023-05-31 05:05:00,,,42.3,31.5,36.9,22.2,22.2,[22.2],42.3,1.0,31.5,3.9,29.9,25.0
2023-05-31 05:10:00,,,42.7,31.5,37.1,21.9,21.9,[21.9],42.7,1.0,31.5,4.0,29.8,25.0
2023-05-31 05:15:00,,,42.5,31.4,36.95,21.7,21.7,[21.7],42.5,1.0,31.4,4.0,29.7,25.0
2023-05-31 05:20:00,,,42.5,31.4,36.95,21.7,21.7,[21.7],42.5,1.0,31.4,4.0,29.7,25.0
2023-05-31 05:25:00,,,42.3,31.3,36.8,21.7,21.7,[21.7],42.3,1.0,31.3,3.9,29.7,25.0
2023-05-31 05:30:00,,,42.3,31.5,36.9,22.3,22.3,[22.3],42.3,1.0,31.5,4.0,30.0,25.0
2023-05-31 05:35:00,,,42.5,31.5,37.0,21.9,21.9,[21.9],42.5,1.0,31.5,3.9,29.8,25.0
2023-05-31 05:40:00,,,42.5,31.5,37.0,21.7,21.7,[21.7],42.5,1.0,31.5,3.9,29.8,25.0
2023-05-31 05:45:00,,,42.3,31.5,36.9,21.6,21.6,[21.6],42.3,1.0,31.5,4.0,29.6,25.0
2023-05-31 05:50:00,,,42.3,31.3,36.8,21.5,21.5,[21.5],42.3,1.0,31.3,3.9,29.6,25.0
2023-05-31 05:55:00,,,42.2,31.3,36.75,22.3,22.3,[22.3],42.2,1.0,31.3,4.0,29.9,25.0
2023-05-31 06:00:00,,,42.4,31.3,36.85,22.0,22.0,[22.0],42.4,1.0,31.3,3.9,29.7,25.0
2023-05-31 06:05:00,,,42.4,31.3,36.85,21.8,21.8,[21.8],42.4,1.0,31.3,3.9,29.7,25.0
2023-05-31 06:10:00,,,42.4,31.3,36.85,21.6,21.6,[21.6],42.4,1.0,31.3,4.0,29.6,25.0
2023-05-31 06:15:00,,,42.3,31.2,36.75,21.6,21.6,[21.6],42.3,1.0,31.2,3.9,29.6,25.0
2023-05-31 06:20:00,,,42.7,31.6,37.150000000000006,22.3,22.3,[22.3],42.7,1.0,31.6,4.0,29.9,25.0
2023-05-31 06:25:00,,,42.7,31.5,37.1,21.9,21.9,[21.9],42.7,1.0,31.5,4.0,29.7,25.0
2023-05-31 06:30:00,,,42.4,31.5,36.95,21.7,21.7,[21.7],42.4,1.0,31.5,3.9,29.7,25.0
2023-05-31 06:35:00,,,42.3,31.4,36.85,21.6,21.6,[21.6],42.3,1.0,31.4,4.0,29.6,25.0
2023-05-31 06:40:00,,,42.3,31.3,36.8,21.9,21.9,[21.9],42.3,1.0,31.3,4.0,29.7,25.0
2023-05-31 06:45:00,,,42.3,31.3,36.8,22.1,22.1,[22.1],42.3,1.0,31.3,4.0,29.8,25.0
2023-05-31 06:50:00,,,42.4,31.5,36.95,21.9,21.9,[21.9],42.4,1.0,31.5,4.0,29.7,25.0
2023-05-31 06:55:00,,,42.4,31.4,36.9,22.0,22.0,[22.0],42.4,1.0,31.4,4.0,29.8,25.0
2023-05-31 07:00:00,,,42.4,31.7,37.05,22.3,22.3,[22.3],42.4,1.0,31.7,4.0,29.9,25.0
2023-05-31 07:05:00,,,42.8,31.7,37.25,21.9,21.9,[21.9],42.8,1.0,31.7,4.0,29.8,25.0
2023-05-31 07:10:00,,,42.5,31.7,37.1,21.7,21.7,[21.7],42.5,1.0,31.7,4.0,29.6,25.0
2023-05-31 07:15:00,,,42.5,31.5,37.0,21.6,21.6,[21.6],42.5,1.0,31.5,4.0,29.6,25.0
2023-05-31 07:20:00,,,42.4,31.5,36.95,21.6,21.6,[21.6],42.4,1.0,31.5,4.0,29.7,25.0
2023-05-31 07:25:00,,,42.3,31.4,36.85,21.5,21.5,[21.5],42.3,1.0,31.4,3.9,29.5,25.0
2023-05-31 07:30:00,,,42.6,31.6,37.1,22.1,22.1,[22.1],42.6,1.0,31.6,4.0,29.8,25.0
2023-05-31 07:35:00,,,42.6,31.6,37.1,21.9,21.9,[21.9],42.6,1.0,31.6,4.0,29.7,25.0
2023-05-31 07:40:00,,,42.5,31.5,37.0,21.6,21.6,[21.6],42.5,1.0,31.5,3.9,29.8,25.0
2023-05-31 07:45:00,,,42.3,31.4,36.85,21.6,21.6,[21.6],42.3,1.0,31.4,4.0,29.6,25.0
2023-05-31 07:50:00,,,42.3,31.6,36.95,22.3,22.3,[22.3],42.3,1.0,31.6,4.0,29.9,25.0
2023-05-31 07:55:00,,,42.6,31.6,37.1,21.9,21.9,[21.9],42.6,1.0,31.6,3.9,29.8,25.0
2023-05-31 08:00:00,,,42.5,31.6,37.05,21.7,21.7,[21.7],42.5,1.0,31.6,3.9,29.7,25.0
2023-05-31 08:05:00,,,42.4,31.6,37.0,21.6,21.6,[21.6],42.4,1.0,31.6,3.9,29.6,25.0
2023-05-31 08:10:00,,,42.2,31.5,36.85,21.6,21.6,[21.6],42.2,1.0,31.5,3.9,29.7,25.0
2023-05-31 08:15:00,,,42.4,31.5,36.95,22.4,22.4,[22.4],42.4,1.0,31.5,3.9,29.9,25.0
2023-05-31 08:20:00,,,42.4,31.5,36.95,21.9,21.9,[21.9],42.4,1.0,31.5,3.9,29.8,25.0
2023-05-31 08:25:00,,,42.6,31.5,37.05,21.7,21.7,[21.7],42.6,1.0,31.5,4.0,29.6,25.0
2023-05-31 08:30:00,,,42.4,31.7,37.05,22.4,22.4,[22.4],42.4,1.0,31.7,3.9,29.9,25.0
2023-05-31 08:35:00,,,,,,21.9,21.9,[21.9],,1.0,,4.0,29.8,25.0
2023-05-31 08:40:00,,,42.8,31.7,37.25,21.7,21.7,[21.7],42.8,1.0,31.7,3.9,29.8,25.0
2023-05-31 08:45:00,,,42.5,31.6,37.05,21.7,21.7,[21.7],42.5,1.0,31.6,3.9,29.6,25.0
2023-05-31 08:50:00,,,42.3,31.5,36.9,21.6,21.6,[21.6],42.3,1.0,31.5,4.0,29.7,25.0
2023-05-31 08:55:00,,,42.6,31.6,37.1,22.4,22.4,[22.4],42.6,1.0,31.6,4.0,29.9,25.0
2023-05-31 09:00:00,,,42.6,31.6,37.1,22.0,22.0,[22.0],42.6,1.0,31.6,4.0,29.7,25.0
2023-05-31 09:05:00,,,42.6,31.5,37.05,21.7,21.7,[21.7],42.6,1.0,31.5,3.9,29.7,25.0
2023-05-31 09:10:00,,,42.5,31.5,37.0,21.6,21.6,[21.6],42.5,1.0,31.5,4.0,29.7,25.0
2023-05-31 09:15:00,,,42.4,31.4,36.9,21.6,21.6,[21.6],42.4,1.0,31.4,4.0,29.5,25.0
2023-05-31 09:20:00,,,42.2,31.3,36.75,21.7,21.7,[21.7],42.2,1.0,31.3,3.9,29.7,25.0
2023-05-31 09:25:00,,,42.2,31.5,36.85,22.1,22.1,[22.1],42.2,1.0,31.5,4.0,29.8,25.0
2023-05-31 09:30:00,,,42.4,31.5,36.95,21.9,21.9,[21.9],42.4,1.0,31.5,4.0,29.7,25.0
2023-05-31 09:35:00,,,42.4,31.5,36.95,21.7,21.7,[21.7],42.4,1.0,31.5,3.9,29.6,25.0
2023-05-31 09:40:00,,,42.3,31.3,36.8,21.6,21.6,[21.6],42.3,1.0,31.3,3.9,29.6,25.0
2023-05-31 09:45:00,,,42.3,31.3,36.8,22.2,22.2,[22.2],42.3,1.0,31.3,3.9,29.8,25.0
2023-05-31 09:50:00,,,42.6,31.3,36.95,22.0,22.0,[22.0],42.6,1.0,31.3,3.9,29.9,25.0
2023-05-31 09:55:00,,,42.5,31.5,37.0,21.7,21.7,[21.7],42.5,1.0,31.5,4.0,29.7,25.0
2023-05-31 10:00:00,,,42.4,31.4,36.9,21.7,21.7,[21.7],42.4,1.0,31.4,3.9,29.7,25.0
2023-05-31 10:05:00,,,42.4,31.2,36.8,21.6,21.6,[21.6],42.4,1.0,31.2,4.0,29.6,25.0
2023-05-31 10:10:00,,,42.1,31.2,36.65,21.4,21.4,[21.4],42.1,1.0,31.2,4.0,29.6,25.0
2023-05-31 10:15:00,,,42.0,31.4,36.7,22.3,22.3,[22.3],42.0,1.0,31.4,3.9,30.0,25.0
2023-05-31 10:20:00,,,42.2,31.4,36.8,22.0,22.0,[22.0],42.2,1.0,31.4,4.0,29.8,25.0
2023-05-31 10:25:00,,,42.5,31.6,37.05,21.7,21.7,[21.7],42.5,1.0,31.6,3.9,29.7,25.0
2023-05-31 10:30:00,,,42.4,31.6,37.0,21.7,21.7,[21.7],42.4,1.0,31.6,3.9,29.6,25.0
2023-05-31 10:35:00,,,42.4,31.2,36.8,21.7,21.7,[21.7],42.4,1.0,31.2,4.0,29.7,25.0
2023-05-31 10:40:00,,,42.1,31.1,36.6,22.1,22.1,[22.1],42.1,1.0,31.1,4.0,29.7,25.0
2023-05-31 10:45:00,,,42.0,31.1,36.55,22.2,22.2,[22.2],42.0,1.0,31.1,3.9,29.9,25.0
2023-05-31 10:50:00,,,42.3,31.4,36.85,21.9,21.9,[21.9],42.3,1.0,31.4,3.9,29.8,25.0
2023-05-31 10:55:00,,,42.4,31.3,36.85,21.7,21.7,[21.7],42.4,1.0,31.3,3.9,29.7,25.0
2023-05-31 11:00:00,,,42.1,31.3,36.7,21.6,21.6,[21.6],42.1,1.0,31.3,3.9,29.6,25.0
2023-05-31 11:05:00,,,42.0,31.2,36.6,21.6,21.6,[21.6],42.0,1.0,31.2,4.0,29.6,25.0
2023-05-31 11:10:00,,,42.0,31.1,36.55,21.6,21.6,[21.6],42.0,1.0,31.1,3.9,29.7,25.0
2023-05-31 11:15:00,,,42.0,31.1,36.55,22.3,22.3,[22.3],42.0,1.0,31.1,3.9,29.9,25.0
2023-05-31 11:20:00,,,42.3,31.3,36.8,21.9,21.9,[21.9],42.3,1.0,31.3,4.0,29.7,25.0
2023-05-31 11:25:00,,,42.3,31.3,36.8,21.7,21.7,[21.7],42.3,1.0,31.3,3.9,29.8,25.0
2023-05-31 11:30:00,,,42.3,31.3,36.8,21.6,21.6,[21.6],42.3,1.0,31.3,4.0,29.6,25.0
2023-05-31 11:35:00,,,42.2,31.3,36.75,21.6,21.6,[21.6],42.2,1.0,31.3,4.0,29.6,25.0
2023-05-31 11:40:00,,,42.2,31.3,36.75,21.8,21.8,[21.8],42.2,1.0,31.3,3.9,29.8,25.0
2023-05-31 11:45:00,,,42.4,31.5,36.95,22.2,22.2,[22.2],42.4,1.0,31.5,4.0,29.9,25.0
2023-05-31 11:50:00,,,42.4,31.5,36.95,21.8,21.8,[21.8],42.4,1.0,31.5,4.0,29.7,25.0
2023-05-31 11:55:00,,,42.3,31.5,36.9,21.7,21.7,[21.7],42.3,1.0,31.5,3.9,29.6,25.0
2023-05-31 12:00:00,,,42.3,31.5,36.9,21.6,21.6,[21.6],42.3,1.0,31.5,4.0,29.7,25.0
2023-05-31 12:05:00,,,42.3,31.4,36.85,21.5,21.5,[21.5],42.3,1.0,31.4,4.0,29.6,25.0
2023-05-31 12:10:00,,,42.1,31.4,36.75,21.9,21.9,[21.9],42.1,1.0,31.4,4.0,29.6,25.0
2023-05-31 12:15:00,,,42.4,31.5,36.95,22.1,22.1,[22.1],42.4,1.0,31.5,3.9,29.8,25.0
2023-05-31 12:20:00,,,42.4,31.5,36.95,21.7,21.7,[21.7],42.4,1.0,31.5,3.9,29.7,25.0
2023-05-31 12:25:00,,,42.4,31.5,36.95,21.6,21.6,[21.6],42.4,1.0,31.5,3.9,29.6,25.0
2023-05-31 12:30:00,,,42.3,31.4,36.85,21.6,21.6,[21.6],42.3,1.0,31.4,4.0,29.6,25.0
2023-05-31 12:35:00,,,42.3,31.4,36.85,22.2,22.2,[22.2],42.3,1.0,31.4,3.9,29.7,25.0
2023-05-31 12:40:00,,,42.3,31.5,36.9,22.0,22.0,[22.0],42.3,1.0,31.5,3.9,29.8,25.0
2023-05-31 12:45:00,,,42.6,31.4,37.0,21.7,21.7,[21.7],42.6,1.0,31.4,3.9,29.6,25.0
2023-05-31 12:50:00,,,42.6,31.4,37.0,21.6,21.6,[21.6],42.6,1.0,31.4,3.9,29.7,25.0
2023-05-31 12:55:00,,,42.3,31.3,36.8,21.7,21.7,[21.7],42.3,1.0,31.3,3.9,29.6,25.0
2023-05-31 13:00:00,,,42.2,31.1,36.650000000000006,21.7,21.7,[21.7],42.2,1.0,31.1,3.9,29.6,25.0
2023-05-31 13:05:00,,,42.2,31.1,36.650000000000006,21.7,21.7,[21.7],42.2,1.0,31.1,3.9,29.6,25.0
2023-05-31 13:10:00,,,41.9,31.0,36.45,22.1,22.1,[22.1],41.9,1.0,31.0,4.0,29.8,25.0
2023-05-31 13:15:00,,,42.5,31.2,36.85,21.9,21.9,[21.9],42.5,1.0,31.2,3.9,29.7,25.0
2023-05-31 13:20:00,,,42.3,31.2,36.75,21.7,21.7,[21.7],42.3,1.0,31.2,4.0,29.7,25.0
2023-05-31 13:25:00,,,42.3,31.2,36.75,21.6,21.6,[21.6],42.3,1.0,31.2,4.0,29.6,25.0
2023-05-31 13:30:00,,,42.3,31.2,36.75,21.7,21.7,[21.7],42.3,1.0,31.2,4.0,29.6,25.0
2023-05-31 13:35:00,,,42.0,31.0,36.5,21.6,21.6,[21.6],42.0,1.0,31.0,3.9,29.6,25.0
2023-05-31 13:40:00,,,41.9,31.0,36.45,21.5,21.5,[21.5],41.9,1.0,31.0,4.0,29.7,25.0
2023-05-31 13:45:00,,,41.9,30.9,36.4,22.3,22.3,[22.3],41.9,1.0,30.9,3.9,29.9,25.0
2023-05-31 13:50:00,,,42.3,31.1,36.7,21.8,21.8,[21.8],42.3,1.0,31.1,3.9,29.7,25.0
2023-05-31 13:55:00,,,42.4,31.2,36.8,21.8,21.8,[21.8],42.4,1.0,31.2,3.9,29.9,25.0
2023-05-31 14:00:00,,,42.3,31.2,36.75,21.7,21.7,[21.7],42.3,1.0,31.2,3.9,29.8,25.0
2023-05-31 14:05:00,,,42.2,31.1,36.650000000000006,21.7,21.7,[21.7],42.2,1.0,31.1,3.9,29.7,25.0
2023-05-31 14:10:00,,,41.9,31.0,36.45,21.7,21.7,[21.7],41.9,1.0,31.0,3.9,29.6,25.0
2023-05-31 14:15:00,,,41.9,31.0,36.45,21.6,21.6,[21.6],41.9,1.0,31.0,3.9,29.6,25.0
2023-05-31 14:20:00,,,41.9,30.9,36.4,21.7,21.7,[21.7],41.9,1.0,30.9,3.9,29.7,25.0
2023-05-31 14:25:00,,,41.7,30.7,36.2,21.6,21.6,[21.6],41.7,1.0,30.7,3.9,29.7,25.0
2023-05-31 14:30:00,,,41.7,30.7,36.2,21.6,21.6,[21.6],41.7,1.0,30.7,3.9,29.7,25.0
2023-05-31 14:35:00,,,41.7,30.6,36.150000000000006,21.6,21.6,[21.6],41.7,1.0,30.6,3.9,29.7,25.0
2023-05-31 14:40:00,,,41.7,30.5,36.1,21.6,21.6,[21.6],41.7,1.0,30.5,3.9,29.7,25.0
2023-05-31 14:45:00,,,41.7,30.5,36.1,21.7,21.7,[21.7],41.7,1.0,30.5,4.0,29.6,25.0
2023-05-31 14:50:00,,,41.7,30.5,36.1,21.6,21.6,[21.6],41.7,1.0,30.5,3.9,29.7,25.0
2023-05-31 14:55:00,,,41.6,30.5,36.05,21.7,21.7,[21.7],41.6,1.0,30.5,3.9,29.8,25.0
2023-05-31 15:00:00,,,41.6,30.6,36.1,21.6,21.6,[21.6],41.6,1.0,30.6,4.0,29.7,25.0
2023-05-31 15:05:00,,,41.7,30.6,36.150000000000006,21.6,21.6,[21.6],41.7,1.0,30.6,4.0,29.7,25.0
2023-05-31 15:10:00,,,41.7,30.5,36.1,22.4,22.4,[22.4],41.7,1.0,30.5,3.9,30.0,25.0
2023-05-31 15:15:00,,,42.2,31.0,36.6,22.0,22.0,[22.0],42.2,1.0,31.0,3.9,29.7,25.0
2023-05-31 15:20:00,28.4,,42.2,31.0,36.6,21.7,21.7,[21.7],42.2,1.0,31.0,3.9,29.8,25.0
2023-05-31 15:25:00,28.4,,42.2,31.0,36.6,21.7,21.7,[21.7],42.2,1.0,31.0,3.9,29.8,25.0
2023-05-31 15:30:00,28.4,,42.2,31.1,36.650000000000006,21.6,21.6,[21.6],42.2,1.0,31.1,3.9,29.7,25.0
2023-05-31 15:35:00,28.5,,42.0,31.0,36.5,21.6,21.6,[21.6],42.0,1.0,31.0,3.9,29.7,25.0
2023-05-31 15:40:00,28.5,,42.0,31.0,36.5,21.7,21.7,[21.7],42.0,1.0,31.0,3.9,29.8,25.0
2023-05-31 15:45:00,28.5,,42.1,30.9,36.5,21.7,21.7,[21.7],42.1,1.0,30.9,4.0,29.7,25.0
2023-05-31 15:50:00,28.5,,42.0,30.9,36.45,21.6,21.6,[21.6],42.0,1.0,30.9,3.9,29.7,25.0
2023-05-31 15:55:00,28.5,,42.0,30.9,36.45,21.7,21.7,[21.7],42.0,1.0,30.9,3.9,29.6,25.0
2023-05-31 16:00:00,28.5,,42.0,30.8,36.4,21.7,21.7,[21.7],42.0,1.0,30.8,3.9,29.7,25.0
2023-05-31 16:05:00,28.5,,41.9,30.7,36.3,21.6,21.6,[21.6],41.9,1.0,30.7,3.9,29.6,25.0
2023-05-31 16:10:00,28.5,,41.8,30.7,36.25,21.6,21.6,[21.6],41.8,1.0,30.7,3.9,29.6,25.0
2023-05-31 16:15:00,28.5,,41.7,30.6,36.150000000000006,21.6,21.6,[21.6],41.7,1.0,30.6,3.9,29.6,25.0
2023-05-31 16:20:00,28.5,,41.7,30.6,36.150000000000006,22.2,22.2,[22.2],41.7,1.0,30.6,3.9,29.8,25.0
2023-05-31 16:25:00,28.5,,42.2,31.0,36.6,21.9,21.9,[21.9],42.2,1.0,31.0,3.9,29.7,25.0
2023-05-31 16:30:00,28.4,,42.2,31.0,36.6,21.7,21.7,[21.7],42.2,1.0,31.0,3.9,29.7,25.0
2023-05-31 16:35:00,28.4,,42.2,31.0,36.6,21.6,21.6,[21.6],42.2,1.0,31.0,3.9,29.7,25.0
2023-05-31 16:40:00,28.4,,42.0,30.9,36.45,21.6,21.6,[21.6],42.0,1.0,30.9,3.9,29.6,25.0
2023-05-31 16:45:00,28.4,,41.9,30.8,36.35,21.6,21.6,[21.6],41.9,1.0,30.8,3.9,29.6,25.0
2023-05-31 16:50:00,28.4,,41.9,31.1,36.5,22.1,22.1,[22.1],41.9,1.0,31.1,3.9,29.9,25.0
2023-05-31 16:55:00,28.4,,42.3,31.2,36.75,21.8,21.8,[21.8],42.3,1.0,31.2,3.9,29.7,25.0
2023-05-31 17:00:00,28.4,,42.3,31.1,36.7,21.7,21.7,[21.7],42.3,1.0,31.1,3.9,29.8,25.0
2023-05-31 17:05:00,28.4,,42.3,31.1,36.7,21.6,21.6,[21.6],42.3,1.0,31.1,3.9,29.6,25.0
2023-05-31 17:10:00,28.4,,42.2,31.1,36.650000000000006,21.6,21.6,[21.6],42.2,1.0,31.1,4.0,29.6,25.0
2023-05-31 17:15:00,28.4,,42.2,31.1,36.650000000000006,21.6,21.6,[21.6],42.2,1.0,31.1,3.9,29.5,25.0
2023-05-31 17:20:00,28.4,,41.9,30.9,36.4,21.6,21.6,[21.6],41.9,1.0,30.9,3.9,29.6,25.0
2023-05-31 17:25:00,28.4,,41.9,31.1,36.5,22.2,22.2,[22.2],41.9,1.0,31.1,4.0,29.8,25.0
2023-05-31 17:30:00,28.4,,42.2,31.2,36.7,21.8,21.8,[21.8],42.2,1.0,31.2,3.9,29.7,25.0
2023-05-31 17:35:00,28.4,,42.4,31.2,36.8,21.7,21.7,[21.7],42.4,1.0,31.2,4.0,29.6,25.0
2023-05-31 17:40:00,28.4,,42.4,31.1,36.75,21.6,21.6,[21.6],42.4,1.0,31.1,3.9,29.6,25.0
2023-05-31 17:45:00,28.3,,42.0,31.1,36.55,21.6,21.6,[21.6],42.0,1.0,31.1,3.9,29.5,25.0
2023-05-31 17:50:00,28.3,,41.8,30.9,36.35,21.6,21.6,[21.6],41.8,1.0,30.9,3.9,29.6,25.0
2023-05-31 17:55:00,28.3,,41.8,31.1,36.45,22.3,22.3,[22.3],41.8,1.0,31.1,3.9,29.8,25.0
2023-05-31 18:00:00,28.3,,42.4,31.1,36.75,21.9,21.9,[21.9],42.4,1.0,31.1,4.0,29.8,25.0
2023-05-31 18:05:00,28.3,,42.4,31.3,36.85,21.8,21.8,[21.8],42.4,1.0,31.3,4.0,29.7,25.0
2023-05-31 18:10:00,28.3,,42.1,31.4,36.75,21.7,21.7,[21.7],42.1,1.0,31.4,3.9,29.7,25.0
2023-05-31 18:15:00,28.3,,42.1,31.4,36.75,21.7,21.7,[21.7],42.1,1.0,31.4,3.9,29.8,25.0
2023-05-31 18:20:00,28.3,,41.9,31.4,36.65,22.2,22.2,[22.2],41.9,1.0,31.4,3.9,29.8,25.0
2023-05-31 18:25:00,28.2,,41.9,31.4,36.65,22.0,22.0,[22.0],41.9,1.0,31.4,4.0,29.8,25.0
2023-05-31 18:30:00,28.2,,42.2,31.6,36.900000000000006,21.8,21.8,[21.8],42.2,1.0,31.6,3.9,29.7,25.0
2023-05-31 18:35:00,28.2,,42.0,31.5,36.75,21.6,21.6,[21.6],42.0,1.0,31.5,3.9,29.7,25.0
2023-05-31 18:40:00,28.2,,41.8,31.5,36.65,21.6,21.6,[21.6],41.8,1.0,31.5,3.9,29.6,25.0
2023-05-31 18:45:00,28.2,,41.7,31.5,36.6,22.3,22.3,[22.3],41.7,1.0,31.5,3.9,29.8,25.0
2023-05-31 18:50:00,28.2,,42.0,31.7,36.85,21.9,21.9,[21.9],42.0,1.0,31.7,4.0,29.6,25.0
2023-05-31 18:55:00,28.2,,42.0,31.7,36.85,21.6,21.6,[21.6],42.0,1.0,31.7,3.9,29.7,25.0
2023-05-31 19:00:00,28.2,,42.0,31.7,36.85,22.3,22.3,[22.3],42.0,1.0,31.7,3.9,29.9,25.0
2023-05-31 19:05:00,28.2,,42.3,31.8,37.05,21.9,21.9,[21.9],42.3,1.0,31.8,3.9,29.7,25.0
2023-05-31 19:10:00,28.2,,42.3,31.8,37.05,21.7,21.7,[21.7],42.3,1.0,31.8,3.9,29.6,25.0
2023-05-31 19:15:00,28.2,,42.2,31.6,36.900000000000006,21.6,21.6,[21.6],42.2,1.0,31.6,4.0,29.6,25.0
2023-05-31 19:20:00,28.2,,42.0,31.7,36.85,22.4,22.4,[22.4],42.0,1.0,31.7,4.0,29.8,25.0
2023-05-31 19:25:00,28.2,,42.1,31.7,36.9,,,,42.1,1.0,31.7,4.0,29.7,25.0
2023-05-31 19:30:00,28.2,,42.1,31.7,36.9,,,,42.1,1.0,31.7,4.0,29.7,25.0
2023-05-31 19:35:00,28.2,,42.1,31.7,36.9,,,,42.1,1.0,31.7,4.0,29.7,25.0
2023-05-31 19:40:00,28.2,,42.1,31.7,36.9,,,,42.1,1.0,31.7,4.0,29.7,25.0
2023-05-31 19:45:00,28.2,,42.1,31.7,36.9,,,,42.1,1.0,31.7,4.0,29.7,25.0
2023-05-31 19:50:00,28.2,,42.1,31.7,36.9,,,,42.1,1.0,31.7,4.0,29.7,25.0
2023-05-31 19:55:00,28.2,,42.1,31.7,36.9,,,,42.1,1.0,31.7,4.0,29.7,25.0
2023-05-31 20:00:00,28.2,,42.1,31.7,36.9,,,,42.1,1.0,31.7,4.0,29.7,25.0
2023-05-31 20:05:00,28.2,,42.1,31.7,36.9,,,,42.1,1.0,31.7,4.0,29.7,25.0
2023-05-31 20:10:00,28.2,,42.1,31.7,36.9,,,,42.1,1.0,31.7,4.0,29.7,25.0
2023-05-31 20:15:00,28.2,,42.1,31.7,36.9,,,,42.1,1.0,31.7,4.0,29.7,25.0
2023-05-31 20:20:00,28.2,,42.1,31.7,36.9,,,,42.1,1.0,31.7,4.0,29.7,25.0
2023-05-31 20:25:00,28.2,,42.1,31.7,36.9,,,,42.1,1.0,31.7,4.0,29.7,25.0
2023-05-31 20:30:00,28.2,,42.1,31.7,36.9,,,,42.1,1.0,31.7,4.0,29.7,25.0
2023-05-31 20:35:00,28.2,,42.1,31.7,36.9,,,,42.1,1.0,31.7,4.0,29.4,25.0
2023-05-31 20:40:00,28.0,,42.1,31.7,36.9,22.0,22.0,[22.0],42.1,1.0,31.7,3.9,29.6,25.0
2023-05-31 20:45:00,28.0,,42.0,31.6,36.8,21.7,21.7,[21.7],42.0,1.0,31.6,4.0,29.5,25.0
2023-05-31 20:50:00,28.0,,41.8,31.6,36.7,21.5,21.5,[21.5],41.8,1.0,31.6,3.9,29.6,25.0
2023-05-31 20:55:00,28.0,,41.8,31.5,36.65,21.7,21.7,[21.7],41.8,1.0,31.5,3.9,29.5,25.0
2023-05-31 21:00:00,28.0,,42.0,31.4,36.7,22.0,22.0,[22.0],42.0,1.0,31.4,4.0,29.7,25.0
2023-05-31 21:05:00,28.0,,42.0,31.7,36.85,21.6,21.6,[21.6],42.0,1.0,31.7,,29.5,25.0
2023-05-31 21:10:00,28.0,,41.9,31.6,36.75,21.9,21.9,[21.9],41.9,1.0,31.6,4.0,29.6,25.0
