time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,21502_h,21503_c,21503_h,21503_p,21503_r,21503_s,545673_c,545673_h,545673_p,545673_r,545673_s,545674_c,545674_h,545674_p,545674_r,545674_s
2023-06-04 13:50:00,29.5,41.0,29.4,25.5,27.025,25.525,27.2,"[27.2, 24.1, 24.9, 25.9]",29.4,1.0,26.1,,24.5,21.0,1.0,27.1,,24.0,21.0,1.0,25.5,,24.0,21.0
2023-06-04 13:55:00,29.5,41.0,29.4,25.8,27.125,25.5,27.2,"[27.2, 24.1, 24.8, 25.9]",29.4,1.0,26.1,7.6,24.6,21.0,1.0,27.2,13.15,23.0,21.0,1.0,25.8,12.5,23.0,21.0
2023-06-04 14:00:00,29.5,41.0,29.6,25.8,27.175,25.45,27.2,"[27.2, 24.1, 24.6, 25.9]",29.6,1.0,26.1,7.6,23.9,21.0,1.0,27.2,7.4,22.0,21.0,1.0,25.8,15.5,23.0,21.0
2023-06-04 14:05:00,29.5,41.0,29.1,25.5,26.925,25.475,27.2,"[27.2, 24.1, 24.7, 25.9]",29.1,1.0,26.1,7.6,24.1,22.0,1.0,27.0,8.4,24.0,22.0,1.0,25.5,6.1,23.0,22.0
2023-06-04 14:10:00,29.5,41.0,29.2,25.3,26.9,25.55,27.2,"[27.2, 24.2, 24.9, 25.9]",29.2,1.0,26.1,7.6,24.4,22.0,1.0,27.0,8.6,24.0,22.0,1.0,25.3,6.1,24.0,22.0
2023-06-04 14:15:00,29.4,41.0,29.6,25.5,27.05,25.65,27.3,"[27.3, 24.3, 25.1, 25.9]",29.6,1.0,26.1,7.6,24.5,22.0,1.0,27.0,8.5,24.0,22.0,1.0,25.5,6.9,24.0,22.0
2023-06-04 14:20:00,29.4,41.0,29.6,25.8,27.175,25.65,27.3,"[27.3, 24.3, 25.0, 26.0]",29.6,1.0,26.1,7.6,24.6,21.0,1.0,27.2,17.5,23.0,21.0,1.0,25.8,17.2,23.0,21.0
2023-06-04 14:25:00,29.4,41.0,29.6,25.7,27.175,25.5,27.2,"[27.2, 24.2, 24.7, 25.9]",29.6,1.0,26.2,7.5,24.0,21.0,1.0,27.2,7.8,23.0,21.0,1.0,25.7,15.7,23.0,21.0
2023-06-04 14:30:00,29.4,41.0,29.3,25.4,26.950000000000003,25.55,27.2,"[27.2, 24.2, 24.9, 25.9]",29.3,1.0,26.1,7.5,24.3,21.0,1.0,27.0,8.6,24.0,21.0,1.0,25.4,7.1,23.0,21.0
2023-06-04 14:35:00,29.4,41.0,29.5,25.6,27.1,25.6,27.3,"[27.3, 24.2, 24.9, 26.0]",29.5,1.0,26.1,7.6,24.6,21.0,1.0,27.2,17.6,24.0,21.0,1.0,25.6,8.0,24.0,21.0
2023-06-04 14:40:00,29.4,41.0,29.6,25.6,27.125,25.575,27.3,"[27.3, 24.1, 24.9, 26.0]",29.6,1.0,26.1,7.5,24.5,21.0,1.0,27.2,7.7,23.0,21.0,1.0,25.6,7.6,24.0,21.0
2023-06-04 14:45:00,29.4,41.0,29.6,25.7,27.2,25.65,27.3,"[27.3, 24.2, 25.1, 26.0]",29.6,1.0,26.2,7.5,24.6,21.0,1.0,27.3,17.8,24.0,21.0,1.0,25.7,17.0,24.0,21.0
2023-06-04 14:50:00,29.4,41.0,29.7,25.8,27.25,25.475,27.2,"[27.2, 24.1, 24.6, 26.0]",29.7,1.0,26.2,7.5,24.1,21.0,1.0,27.3,7.8,22.0,21.0,1.0,25.8,15.7,23.0,21.0
2023-06-04 14:55:00,29.4,41.0,29.3,25.5,27.0,25.5,27.2,"[27.2, 24.1, 24.8, 25.9]",29.3,1.0,26.1,7.6,24.1,21.0,1.0,27.1,8.2,24.0,21.0,1.0,25.5,6.5,23.0,21.0
2023-06-04 15:00:00,29.4,41.0,29.3,25.5,27.0,25.575,27.2,"[27.2, 24.2, 24.9, 26.0]",29.3,1.0,26.1,7.6,24.5,21.0,1.0,27.1,17.8,24.0,21.0,1.0,25.5,7.9,24.0,21.0
2023-06-04 15:05:00,29.4,41.0,29.5,25.6,27.075000000000003,25.575,27.3,"[27.3, 24.1, 24.9, 26.0]",29.5,1.0,26.1,7.7,24.5,21.0,1.0,27.1,7.6,23.0,21.0,1.0,25.6,7.6,24.0,21.0
2023-06-04 15:10:00,29.4,41.0,29.4,25.8,27.125,25.625,27.3,"[27.3, 24.1, 25.1, 26.0]",29.4,1.0,26.2,7.6,24.6,21.0,1.0,27.1,8.6,24.0,21.0,1.0,25.8,8.0,24.0,21.0
2023-06-04 15:15:00,29.4,41.0,29.6,25.8,27.2,25.575,27.3,"[27.3, 24.1, 24.9, 26.0]",29.6,1.0,26.2,7.5,24.5,21.0,1.0,27.2,17.9,24.0,21.0,1.0,25.8,16.8,24.0,21.0
2023-06-04 15:20:00,29.4,41.0,29.6,25.8,27.2,25.525,27.2,"[27.2, 24.1, 24.8, 26.0]",29.6,1.0,26.2,7.5,24.1,21.0,1.0,27.2,8.3,23.0,21.0,1.0,25.8,6.6,23.0,21.0
2023-06-04 15:25:00,29.4,41.0,29.3,25.5,27.0,25.575,27.2,"[27.2, 24.1, 25.0, 26.0]",29.3,1.0,26.2,7.5,24.5,21.0,1.0,27.0,8.5,24.0,21.0,1.0,25.5,7.3,23.0,21.0
2023-06-04 15:30:00,29.4,41.0,29.5,25.6,27.1,25.575,27.3,"[27.3, 24.1, 24.9, 26.0]",29.5,1.0,26.2,7.5,24.5,21.0,1.0,27.1,17.9,22.0,21.0,1.0,25.6,7.9,23.0,21.0
2023-06-04 15:35:00,29.4,41.0,29.5,25.8,27.175,25.6,27.3,"[27.3, 24.1, 25.0, 26.0]",29.5,1.0,26.2,7.5,24.6,21.0,1.0,27.2,8.6,22.0,21.0,1.0,25.8,8.0,24.0,21.0
2023-06-04 15:40:00,29.4,41.0,29.5,25.8,27.175,25.6,27.3,"[27.3, 24.1, 25.0, 26.0]",29.5,1.0,26.2,7.5,24.6,21.0,1.0,27.2,17.6,23.0,21.0,1.0,25.8,16.9,23.0,21.0
2023-06-04 15:45:00,29.4,41.0,29.6,25.9,27.25,25.5,27.2,"[27.2, 24.1, 24.7, 26.0]",29.6,1.0,26.2,7.6,24.2,21.0,1.0,27.3,7.5,23.0,21.0,1.0,25.9,6.6,23.0,21.0
2023-06-04 15:50:00,29.4,41.0,29.3,25.5,27.025,25.55,27.2,"[27.2, 24.1, 24.9, 26.0]",29.3,1.0,26.2,7.5,24.5,21.0,1.0,27.1,8.2,24.0,21.0,1.0,25.5,6.8,23.0,21.0
2023-06-04 15:55:00,29.4,41.0,29.4,25.8,27.125,25.6,27.3,"[27.3, 24.1, 25.0, 26.0]",29.4,1.0,26.2,7.5,24.5,21.0,1.0,27.1,17.7,23.0,21.0,1.0,25.8,8.0,24.0,21.0
2023-06-04 16:00:00,29.4,41.0,29.6,25.8,27.225,25.6,27.3,"[27.3, 24.1, 25.0, 26.0]",29.6,1.0,26.2,7.5,24.6,21.0,1.0,27.3,7.6,23.0,21.0,1.0,25.8,7.7,24.0,21.0
2023-06-04 16:05:00,29.4,41.0,29.6,25.9,27.25,25.675,27.3,"[27.3, 24.1, 25.2, 26.1]",29.6,1.0,26.2,7.5,24.6,21.0,1.0,27.3,8.4,24.0,21.0,1.0,25.9,8.3,24.0,21.0
2023-06-04 16:10:00,29.4,41.0,29.7,25.9,27.275,25.525,27.3,"[27.3, 24.1, 24.7, 26.0]",29.7,1.0,26.2,7.5,24.2,21.0,1.0,27.3,7.5,22.0,21.0,1.0,25.9,15.6,23.0,21.0
2023-06-04 16:15:00,29.4,41.0,29.3,25.7,27.1,25.525,27.2,"[27.2, 24.1, 24.8, 26.0]",29.3,1.0,26.2,7.5,24.2,21.0,1.0,27.2,8.2,23.0,21.0,1.0,25.7,6.7,23.0,21.0
2023-06-04 16:20:00,29.4,41.0,29.3,25.5,27.0,25.575,27.2,"[27.2, 24.1, 25.0, 26.0]",29.3,1.0,26.2,7.6,24.5,21.0,1.0,27.0,8.5,23.0,21.0,1.0,25.5,7.2,24.0,21.0
2023-06-04 16:25:00,29.4,41.0,29.5,25.6,27.1,25.55,27.3,"[27.3, 24.0, 24.9, 26.0]",29.5,1.0,26.2,7.5,24.6,21.0,1.0,27.1,7.5,23.0,21.0,1.0,25.6,7.7,24.0,21.0
2023-06-04 16:30:00,29.3,41.0,29.5,25.7,27.175,25.625,27.3,"[27.3, 24.1, 25.1, 26.0]",29.5,1.0,26.2,7.5,24.6,21.0,1.0,27.3,8.5,24.0,21.0,1.0,25.7,8.0,24.0,21.0
2023-06-04 16:35:00,29.3,41.0,29.6,25.8,27.225,25.6,27.3,"[27.3, 24.1, 25.0, 26.0]",29.6,1.0,26.2,7.4,24.6,22.0,1.0,27.3,17.7,24.0,21.0,1.0,25.8,16.2,24.0,21.0
2023-06-04 16:40:00,29.3,41.0,29.5,25.9,27.200000000000003,25.6,27.3,"[27.3, 24.1, 25.0, 26.0]",29.5,1.0,26.2,,24.4,22.0,1.0,27.2,,23.0,22.0,1.0,25.9,,23.0,22.0
2023-06-04 16:45:00,29.4,41.0,29.6,25.8,27.225,25.675,27.3,"[27.3, 24.2, 25.2, 26.0]",29.6,1.0,26.2,7.5,24.6,22.0,1.0,27.3,7.949999999999999,24.0,22.0,1.0,25.8,6.5,24.0,22.0
2023-06-04 16:50:00,29.4,41.0,29.6,25.9,27.275,25.775,27.4,"[27.4, 24.2, 25.4, 26.1]",29.6,1.0,26.3,7.5,24.8,22.0,1.0,27.3,8.5,25.0,21.0,1.0,25.9,7.1,24.0,22.0
2023-06-04 16:55:00,29.4,41.0,29.8,25.8,27.35,25.65,27.3,"[27.3, 24.2, 25.0, 26.1]",29.8,1.0,26.3,7.4,24.3,21.0,1.0,27.5,7.7,22.0,21.0,1.0,25.8,16.8,23.0,21.0
2023-06-04 17:00:00,29.4,41.0,29.7,25.8,27.275,25.55,27.2,"[27.2, 24.1, 24.9, 26.0]",29.7,1.0,26.3,7.5,24.0,21.0,1.0,27.3,8.3,23.0,21.0,1.0,25.8,6.4,23.0,21.0
2023-06-04 17:05:00,29.4,41.0,29.4,25.5,27.05,25.6,27.2,"[27.2, 24.2, 25.0, 26.0]",29.4,1.0,26.2,,24.3,21.0,1.0,27.1,,24.0,21.0,1.0,25.5,,23.0,21.0
2023-06-04 17:10:00,29.4,41.0,29.4,25.5,27.05,25.55,27.2,"[27.2, 24.1, 24.9, 26.0]",29.4,1.0,26.2,7.5,24.5,21.0,1.0,27.1,8.6,22.0,21.0,1.0,25.5,6.7,23.0,21.0
2023-06-04 17:15:00,29.3,41.0,29.4,25.6,27.075,25.575,27.2,"[27.2, 24.1, 25.0, 26.0]",29.4,1.0,26.2,7.5,24.5,21.0,1.0,27.1,12.65,22.0,21.0,1.0,25.6,7.35,24.0,21.0
2023-06-04 17:20:00,29.4,41.0,29.6,25.8,27.175,25.7,27.3,"[27.3, 24.2, 25.2, 26.1]",29.6,1.0,26.2,7.4,24.6,21.0,1.0,27.1,17.9,24.0,21.0,1.0,25.8,17.5,24.0,21.0
2023-06-04 17:25:00,29.4,41.0,29.5,25.7,27.15,25.525,27.2,"[27.2, 24.1, 24.8, 26.0]",29.5,1.0,26.2,7.5,24.1,21.0,1.0,27.2,7.7,22.0,21.0,1.0,25.7,15.8,23.0,21.0
2023-06-04 17:30:00,29.4,41.0,29.3,25.6,27.025,25.55,27.2,"[27.2, 24.1, 24.9, 26.0]",29.3,1.0,26.2,7.5,24.0,21.0,1.0,27.0,8.0,23.0,21.0,1.0,25.6,6.6,23.0,21.0
2023-06-04 17:35:00,29.4,41.0,29.3,25.5,27.0,25.6,27.2,"[27.2, 24.1, 25.1, 26.0]",29.3,1.0,26.1,7.5,24.4,21.0,1.0,27.1,17.5,24.0,21.0,1.0,25.5,7.5,23.0,21.0
2023-06-04 17:40:00,29.4,41.0,29.4,25.5,27.025,25.575,27.2,"[27.2, 24.1, 25.0, 26.0]",29.4,1.0,26.1,7.5,24.5,21.0,1.0,27.1,7.7,23.0,21.0,1.0,25.5,7.5,23.0,21.0
2023-06-04 17:45:00,29.4,41.0,29.6,25.7,27.15,25.65,27.3,"[27.3, 24.1, 25.2, 26.0]",29.6,1.0,26.2,7.5,24.6,21.0,1.0,27.1,8.6,24.0,21.0,1.0,25.7,7.6,23.0,21.0
2023-06-04 17:50:00,29.4,41.0,29.5,25.8,27.175,25.6,27.3,"[27.3, 24.1, 25.0, 26.0]",29.5,1.0,26.2,7.4,24.6,21.0,1.0,27.2,17.5,23.0,21.0,1.0,25.8,16.2,23.0,21.0
2023-06-04 17:55:00,29.4,41.0,29.5,25.6,27.125,25.5,27.2,"[27.2, 24.0, 24.8, 26.0]",29.5,1.0,26.2,7.5,24.0,21.0,1.0,27.2,7.7,23.0,21.0,1.0,25.6,15.7,23.0,21.0
2023-06-04 18:00:00,29.4,41.0,29.1,25.4,26.9,25.575,27.2,"[27.2, 24.1, 25.0, 26.0]",29.1,1.0,26.1,,24.2,21.0,1.0,27.0,,24.0,21.0,1.0,25.4,,23.0,21.0
2023-06-04 18:05:00,29.4,41.0,29.3,25.4,26.925000000000004,25.575,27.2,"[27.2, 24.1, 25.0, 26.0]",29.3,1.0,26.1,,24.4,21.0,1.0,26.9,,23.0,21.0,1.0,25.4,,23.0,21.0
2023-06-04 18:10:00,29.4,41.0,29.4,25.5,27.0,25.575,27.2,"[27.2, 24.1, 25.0, 26.0]",29.4,1.0,26.1,7.5,24.5,21.0,1.0,27.0,8.5,23.0,21.0,1.0,25.5,6.5,23.0,21.0
2023-06-04 18:15:00,29.4,41.0,29.5,25.5,27.05,25.625,27.2,"[27.2, 24.1, 25.2, 26.0]",29.5,1.0,26.1,7.5,24.6,21.0,1.0,27.1,8.5,24.0,21.0,1.0,25.5,7.1,24.0,21.0
2023-06-04 18:20:00,29.4,41.0,29.5,25.7,27.125,25.55,27.2,"[27.2, 24.0, 25.0, 26.0]",29.5,1.0,26.1,7.5,24.5,21.0,1.0,27.2,7.9,23.0,21.0,1.0,25.7,7.4,24.0,21.0
2023-06-04 18:25:00,29.3,41.0,29.2,25.5,26.975,25.525,27.2,"[27.2, 24.0, 24.9, 26.0]",29.2,1.0,26.1,7.5,23.9,21.0,1.0,27.1,8.5,23.0,21.0,1.0,25.5,7.9,23.0,21.0
2023-06-04 18:30:00,29.3,41.0,29.2,25.4,26.9,25.575,27.2,"[27.2, 24.1, 25.0, 26.0]",29.2,1.0,26.1,7.4,24.1,21.0,1.0,26.9,17.6,24.0,21.0,1.0,25.4,17.1,23.0,21.0
2023-06-04 18:35:00,29.3,41.0,29.4,25.3,26.925,25.575,27.2,"[27.2, 24.1, 25.0, 26.0]",29.4,1.0,26.1,7.5,24.4,21.0,1.0,26.9,8.2,23.0,21.0,1.0,25.3,6.4,23.0,21.0
2023-06-04 18:40:00,29.3,41.0,29.4,25.5,27.025,25.575,27.2,"[27.2, 24.1, 25.0, 26.0]",29.4,1.0,26.1,7.5,24.5,21.0,1.0,27.1,8.5,23.0,21.0,1.0,25.5,6.6,23.0,21.0
2023-06-04 18:45:00,29.3,41.0,,,,25.625,27.2,"[27.2, 24.1, 25.2, 26.0]",,1.0,,7.4,24.6,21.0,1.0,,17.8,24.0,21.0,1.0,,7.0,24.0,21.0
2023-06-04 18:50:00,29.3,41.0,29.5,25.7,27.125,25.525,27.2,"[27.2, 24.0, 24.9, 26.0]",29.5,1.0,26.1,7.5,24.3,21.0,1.0,27.2,8.5,22.0,21.0,1.0,25.7,7.4,23.0,21.0
2023-06-04 18:55:00,29.3,41.0,29.3,25.5,27.0,25.475,27.1,"[27.1, 24.0, 24.9, 25.9]",29.3,1.0,26.1,7.5,23.9,21.0,1.0,27.1,8.5,23.0,21.0,1.0,25.5,8.3,23.0,21.0
2023-06-04 19:00:00,29.3,41.0,29.2,25.5,26.925,25.55,27.1,"[27.1, 24.1, 25.1, 25.9]",29.2,1.0,26.1,7.4,24.4,21.0,1.0,26.9,17.6,24.0,21.0,1.0,25.5,16.1,23.0,21.0
2023-06-04 19:05:00,29.3,41.0,29.4,25.6,27.0,25.575,27.2,"[27.2, 24.1, 25.0, 26.0]",29.4,1.0,26.1,7.5,24.4,22.0,1.0,26.9,7.6,23.0,22.0,1.0,25.6,7.0,23.0,21.0
2023-06-04 19:10:00,29.3,41.0,29.4,25.7,27.075,25.6,27.2,"[27.2, 24.1, 25.1, 26.0]",29.4,1.0,26.1,7.4,24.6,21.0,1.0,27.1,8.4,24.0,21.0,1.0,25.7,7.0,24.0,22.0
2023-06-04 19:15:00,29.3,41.0,29.5,25.9,27.15,25.6,27.2,"[27.2, 24.1, 25.1, 26.0]",29.5,1.0,26.1,7.4,24.6,21.0,1.0,27.1,16.6,23.0,21.0,1.0,25.9,6.3,24.0,22.0
2023-06-04 19:20:00,29.3,41.0,29.5,25.9,27.175,25.6,27.2,"[27.2, 24.1, 25.1, 26.0]",29.5,1.0,26.1,7.4,24.6,21.0,1.0,27.2,7.1,23.0,21.0,1.0,25.9,6.5,24.0,21.0
2023-06-04 19:25:00,29.3,41.0,29.5,25.8,27.175,25.675,27.3,"[27.3, 24.1, 25.3, 26.0]",29.5,1.0,26.1,7.4,24.6,21.0,1.0,27.3,17.7,24.0,21.0,1.0,25.8,6.5,24.0,21.0
2023-06-04 19:30:00,29.3,41.0,29.6,25.7,27.2,25.55,27.2,"[27.2, 24.1, 24.9, 26.0]",29.6,1.0,26.2,7.5,24.5,21.0,1.0,27.3,7.5,22.0,21.0,1.0,25.7,7.9,23.0,21.0
2023-06-04 19:35:00,29.3,41.0,29.2,25.7,27.075,25.525,27.1,"[27.1, 24.1, 24.9, 26.0]",29.2,1.0,26.2,7.4,24.0,21.0,1.0,27.2,17.5,22.0,21.0,1.0,25.7,16.9,23.0,21.0
2023-06-04 19:40:00,29.3,41.0,29.2,25.5,26.95,25.575,27.2,"[27.2, 24.1, 25.1, 25.9]",29.2,1.0,26.1,7.4,24.1,21.0,1.0,27.0,7.6,24.0,21.0,1.0,25.5,15.5,23.0,21.0
2023-06-04 19:45:00,29.3,41.0,29.3,25.6,27.0,25.575,27.2,"[27.2, 24.1, 25.0, 26.0]",29.3,1.0,26.1,7.4,24.4,21.0,1.0,27.0,8.1,23.0,21.0,1.0,25.6,6.3,23.0,21.0
2023-06-04 19:50:00,29.3,41.0,29.4,25.6,27.05,25.6,27.2,"[27.2, 24.1, 25.1, 26.0]",29.4,1.0,26.1,7.4,24.6,21.0,1.0,27.1,8.5,23.0,21.0,1.0,25.6,6.7,24.0,21.0
2023-06-04 19:55:00,29.3,41.0,29.6,25.8,27.175,25.625,27.2,"[27.2, 24.1, 25.2, 26.0]",29.6,1.0,26.1,7.4,24.6,21.0,1.0,27.2,7.7,24.0,21.0,1.0,25.8,7.5,24.0,21.0
2023-06-04 20:00:00,29.3,41.0,29.6,25.9,27.225,25.525,27.2,"[27.2, 24.0, 24.9, 26.0]",29.6,1.0,26.1,,24.2,21.0,1.0,27.3,,22.0,21.0,1.0,25.9,,23.0,21.0
2023-06-04 20:05:00,29.3,41.0,29.4,25.6,27.05,25.525,27.1,"[27.1, 24.1, 25.0, 25.9]",29.4,1.0,26.1,7.4,24.2,21.0,1.0,27.1,8.4,23.0,21.0,1.0,25.6,7.75,23.0,21.0
2023-06-04 20:10:00,29.3,41.0,29.3,25.5,27.0,25.575,27.2,"[27.2, 24.1, 25.1, 25.9]",29.3,1.0,26.1,7.3,24.5,21.0,1.0,27.1,17.6,24.0,21.0,1.0,25.5,16.2,24.0,21.0
2023-06-04 20:15:00,29.3,41.0,29.4,25.7,27.075,25.55,27.2,"[27.2, 24.0, 25.1, 25.9]",29.4,1.0,26.1,7.4,24.5,21.0,1.0,27.1,8.5,22.0,21.0,1.0,25.7,6.8,23.0,21.0
2023-06-04 20:20:00,29.3,41.0,29.3,25.8,27.1,25.625,27.2,"[27.2, 24.1, 25.2, 26.0]",29.3,1.0,26.1,7.4,24.6,21.0,1.0,27.2,8.4,24.0,21.0,1.0,25.8,7.5,24.0,21.0
2023-06-04 20:25:00,29.3,41.0,29.5,25.9,27.175,25.6,27.2,"[27.2, 24.1, 25.1, 26.0]",29.5,1.0,26.1,7.3,24.4,21.0,1.0,27.2,17.4,23.0,21.0,1.0,25.9,7.8,23.0,21.0
2023-06-04 20:30:00,29.3,41.0,29.5,25.8,27.15,25.475,27.1,"[27.1, 24.0, 24.9, 25.9]",29.5,1.0,26.1,,24.2,21.0,1.0,27.2,,23.0,21.0,1.0,25.8,,23.0,21.0
2023-06-04 20:35:00,29.3,41.0,29.4,25.5,27.025,25.55,27.1,"[27.1, 24.1, 25.1, 25.9]",29.4,1.0,26.1,7.35,24.5,21.0,1.0,27.1,13.0,24.0,21.0,1.0,25.5,12.2,23.0,21.0
2023-06-04 20:40:00,29.3,41.0,29.4,25.6,27.075000000000003,25.575,27.2,"[27.2, 24.1, 25.1, 25.9]",29.4,1.0,26.1,7.4,24.5,21.0,1.0,27.2,7.2,23.0,21.0,1.0,25.6,6.4,24.0,21.0
2023-06-04 20:45:00,29.3,41.0,29.5,25.7,27.125,25.575,27.2,"[27.2, 24.0, 25.1, 26.0]",29.5,1.0,26.1,7.3,24.5,21.0,1.0,27.2,8.5,23.0,21.0,1.0,25.7,6.7,24.0,21.0
2023-06-04 20:50:00,29.3,41.0,29.6,25.8,27.2,25.65,27.2,"[27.2, 24.1, 25.3, 26.0]",29.6,1.0,26.1,7.4,24.5,21.0,1.0,27.3,17.5,24.0,21.0,1.0,25.8,7.9,24.0,21.0
2023-06-04 20:55:00,29.3,41.0,29.6,25.7,27.175,25.525,27.2,"[27.2, 24.0, 24.9, 26.0]",29.6,1.0,26.2,7.4,24.2,21.0,1.0,27.2,7.5,24.0,21.0,1.0,25.7,7.6,23.0,21.0
2023-06-04 21:00:00,29.3,41.0,29.3,25.5,27.05,25.475,27.1,"[27.1, 24.0, 24.9, 25.9]",29.3,1.0,26.2,7.4,24.1,21.0,1.0,27.2,8.5,23.0,21.0,1.0,25.5,7.9,23.0,21.0
2023-06-04 21:05:00,29.3,41.0,29.2,25.6,27.0,25.55,27.1,"[27.1, 24.1, 25.1, 25.9]",29.2,1.0,26.1,7.4,24.5,21.0,1.0,27.1,7.6,24.0,21.0,1.0,25.6,15.3,23.0,21.0
2023-06-04 21:10:00,29.3,41.0,29.4,25.7,27.075,25.525,27.2,"[27.2, 24.0, 25.0, 25.9]",29.4,1.0,26.1,7.4,24.5,21.0,1.0,27.1,8.0,22.0,21.0,1.0,25.7,6.6,23.0,21.0
2023-06-04 21:15:00,29.3,41.0,29.4,25.7,27.075,25.625,27.2,"[27.2, 24.1, 25.2, 26.0]",29.4,1.0,26.1,7.4,24.6,21.0,1.0,27.1,8.4,23.0,21.0,1.0,25.7,7.0,24.0,21.0
2023-06-04 21:20:00,29.3,41.0,29.5,25.9,27.175,25.625,27.2,"[27.2, 24.1, 25.2, 26.0]",29.5,1.0,26.1,7.4,24.6,21.0,1.0,27.2,7.6,24.0,21.0,1.0,25.9,7.6,24.0,21.0
2023-06-04 21:25:00,29.3,41.0,29.3,25.8,27.1,25.475,27.1,"[27.1, 24.0, 24.9, 25.9]",29.3,1.0,26.1,,24.1,21.0,1.0,27.2,,22.0,21.0,1.0,25.8,,23.0,21.0
2023-06-04 21:30:00,29.3,41.0,29.2,25.6,26.975,25.475,27.1,"[27.1, 24.0, 25.0, 25.8]",29.2,1.0,26.1,7.45,24.2,21.0,1.0,27.0,8.25,24.0,21.0,1.0,25.6,8.0,23.0,21.0
2023-06-04 21:35:00,29.3,41.0,29.4,25.5,27.0,25.575,27.1,"[27.1, 24.1, 25.2, 25.9]",29.4,1.0,26.1,7.3,24.4,22.0,1.0,27.0,17.3,24.0,22.0,1.0,25.5,15.9,24.0,22.0
2023-06-04 21:40:00,29.3,41.0,29.5,25.7,27.15,25.6,27.2,"[27.2, 24.1, 25.2, 25.9]",29.5,1.0,26.1,7.4,24.6,21.0,1.0,27.3,8.4,23.0,21.0,1.0,25.7,7.0,24.0,21.0
2023-06-04 21:45:00,29.2,41.0,29.5,25.8,27.175,25.55,27.2,"[27.2, 24.0, 25.1, 25.9]",29.5,1.0,26.1,7.4,24.6,21.0,1.0,27.3,8.2,23.0,21.0,1.0,25.8,6.2,24.0,21.0
2023-06-04 21:50:00,29.2,41.0,29.5,25.9,27.200000000000003,25.625,27.2,"[27.2, 24.1, 25.2, 26.0]",29.5,1.0,26.1,7.3,24.6,21.0,1.0,27.3,8.4,24.0,21.0,1.0,25.9,6.6,24.0,21.0
2023-06-04 21:55:00,29.2,41.0,29.6,25.9,27.25,25.475,27.1,"[27.1, 24.0, 24.9, 25.9]",29.6,1.0,26.1,7.4,24.3,21.0,1.0,27.4,7.8,24.0,21.0,1.0,25.9,7.6,23.0,21.0
2023-06-04 22:00:00,29.2,41.0,29.3,25.6,27.0,25.45,27.1,"[27.1, 24.0, 24.9, 25.8]",29.3,1.0,26.1,7.4,24.1,21.0,1.0,27.0,8.5,23.0,21.0,1.0,25.6,8.1,23.0,21.0
2023-06-04 22:05:00,29.2,41.0,29.2,25.4,26.925,25.55,27.1,"[27.1, 24.1, 25.1, 25.9]",29.2,1.0,26.1,,24.4,21.0,1.0,27.0,,23.0,21.0,1.0,25.4,,23.0,21.0
2023-06-04 22:10:00,29.2,,29.4,25.6,27.05,25.525,27.1,"[27.1, 24.1, 25.0, 25.9]",29.4,1.0,26.1,7.35,24.5,21.0,1.0,27.1,7.8,23.0,21.0,1.0,25.6,10.85,24.0,21.0
2023-06-04 22:15:00,29.2,41.0,29.5,25.7,27.1,25.5,27.1,"[27.1, 24.0, 25.0, 25.9]",29.5,1.0,26.1,7.4,24.5,21.0,1.0,27.1,8.4,23.0,21.0,1.0,25.7,6.9,23.0,21.0
2023-06-04 22:20:00,29.2,41.0,29.5,25.8,27.15,25.575,27.1,"[27.1, 24.1, 25.2, 25.9]",29.5,1.0,26.1,7.3,24.6,21.0,1.0,27.2,17.2,24.0,21.0,1.0,25.8,7.8,24.0,21.0
2023-06-04 22:25:00,29.2,41.0,29.6,25.7,27.175,25.475,27.1,"[27.1, 24.0, 24.9, 25.9]",29.6,1.0,26.1,7.3,24.4,21.0,1.0,27.3,8.4,22.0,21.0,1.0,25.7,7.6,23.0,21.0
2023-06-04 22:30:00,29.2,41.0,29.4,25.7,27.1,25.4,27.1,"[27.1, 24.0, 24.8, 25.7]",29.4,1.0,26.1,,24.0,21.0,1.0,27.2,,23.0,21.0,1.0,25.7,,23.0,21.0
2023-06-04 22:35:00,29.2,41.0,29.3,25.5,26.95,25.525,27.1,"[27.1, 24.1, 25.1, 25.8]",29.3,1.0,26.0,7.3,24.3,21.0,1.0,27.0,12.95,24.0,21.0,1.0,25.5,12.0,23.0,21.0
2023-06-04 22:40:00,29.2,41.0,29.3,25.5,26.95,25.475,27.1,"[27.1, 24.0, 25.0, 25.8]",29.3,1.0,26.0,7.3,24.5,21.0,1.0,27.0,7.3,23.0,21.0,1.0,25.5,6.4,23.0,21.0
2023-06-04 22:45:00,29.2,41.0,29.4,25.6,27.025,25.5,27.1,"[27.1, 24.0, 25.0, 25.9]",29.4,1.0,26.0,7.4,24.6,21.0,1.0,27.1,8.5,23.0,21.0,1.0,25.6,7.0,23.0,21.0
2023-06-04 22:50:00,29.2,41.0,,,,25.575,27.1,"[27.1, 24.1, 25.2, 25.9]",,1.0,,7.4,24.6,21.0,1.0,,17.2,24.0,21.0,1.0,,7.6,24.0,21.0
2023-06-04 22:55:00,29.2,41.0,29.4,25.8,27.125,25.45,27.1,"[27.1, 24.0, 24.9, 25.8]",29.4,1.0,26.1,7.5,24.4,21.0,1.0,27.2,7.5,22.0,21.0,1.0,25.8,7.3,23.0,21.0
