time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3808562_h,3808563_c,3808563_h,3808563_r,3808563_s
2023-05-30 09:05:00,,9.27,40.7,29.6,35.150000000000006,30.1,30.1,[30.1],29.6,,40.7,,
2023-05-30 09:10:00,,9.45,41.1,29.9,35.5,30.1,30.1,[30.1],29.9,,41.1,,
2023-05-30 09:15:00,,9.34,40.8,29.8,35.3,30.1,30.1,[30.1],29.8,,40.8,,
2023-05-30 09:20:00,,9.63,40.5,29.5,35.0,30.1,30.1,[30.1],29.5,,40.5,,
2023-05-30 09:25:00,,9.47,40.7,29.6,35.150000000000006,30.1,30.1,[30.1],29.6,,40.7,,
2023-05-30 09:30:00,,9.49,41.1,30.0,35.55,30.1,30.1,[30.1],30.0,,41.1,,
2023-05-30 09:35:00,,9.27,40.8,29.7,35.25,30.1,30.1,[30.1],29.7,,40.8,,
2023-05-30 09:40:00,,9.17,40.6,29.5,35.05,30.1,30.1,[30.1],29.5,,40.6,,
2023-05-30 09:45:00,,9.01,40.8,29.7,35.25,30.1,30.1,[30.1],29.7,,40.8,,
2023-05-30 09:50:00,,9.63,40.8,29.7,35.25,,,,29.7,,40.8,,
2023-05-30 09:55:00,,9.010000000000002,40.6,29.7,35.15,30.5,30.5,[30.5],29.7,,40.6,,
2023-05-30 10:00:00,,9.39,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-30 10:05:00,,9.41,40.8,29.5,35.15,30.5,30.5,[30.5],29.5,,40.8,,
2023-05-30 10:10:00,,9.56,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-30 10:15:00,,9.15,40.5,30.0,35.25,30.5,30.5,[30.5],30.0,,40.5,,
2023-05-30 10:20:00,,9.32,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-30 10:25:00,,9.37,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-30 10:30:00,,9.32,40.9,29.8,35.35,30.5,30.5,[30.5],29.8,,40.9,,
2023-05-30 10:35:00,,,,,,,,,,,,,
2023-05-30 10:40:00,,9.18,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-30 10:45:00,,9.2,40.6,29.8,35.2,30.5,30.5,[30.5],29.8,,40.6,,
2023-05-30 10:50:00,,9.98,41.0,29.8,35.4,30.5,30.5,[30.5],29.8,,41.0,,
2023-05-30 10:55:00,,9.36,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-30 11:00:00,,9.23,40.9,29.7,35.3,30.5,30.5,[30.5],29.7,,40.9,,
2023-05-30 11:05:00,,9.29,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-30 11:10:00,,9.37,41.1,29.5,35.3,30.5,30.5,[30.5],29.5,,41.1,,
2023-05-30 11:15:00,,9.35,40.5,29.4,34.95,30.5,30.5,[30.5],29.4,,40.5,,
2023-05-30 11:20:00,,9.25,40.9,29.4,35.15,30.5,30.5,[30.5],29.4,,40.9,,
2023-05-30 11:25:00,,9.3,41.1,29.8,35.45,30.5,30.5,[30.5],29.8,,41.1,,
2023-05-30 11:30:00,,9.12,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-30 11:35:00,,9.39,40.9,29.7,35.3,30.5,30.5,[30.5],29.7,,40.9,,
2023-05-30 11:40:00,,9.48,40.9,30.0,35.45,30.5,30.5,[30.5],30.0,,40.9,,
2023-05-30 11:45:00,,9.42,40.9,29.7,35.3,30.5,30.5,[30.5],29.7,,40.9,,
2023-05-30 11:50:00,,9.46,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-30 11:55:00,,9.81,40.8,29.5,35.15,30.5,30.5,[30.5],29.5,,40.8,,
2023-05-30 12:00:00,,9.45,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-30 12:05:00,,9.73,40.8,30.0,35.4,30.5,30.5,[30.5],30.0,,40.8,,
2023-05-30 12:10:00,,9.07,40.5,29.4,34.95,30.5,30.5,[30.5],29.4,,40.5,,
2023-05-30 12:15:00,,9.32,40.8,29.4,35.099999999999994,30.5,30.5,[30.5],29.4,,40.8,,
2023-05-30 12:20:00,,9.21,41.1,29.9,35.5,30.5,30.5,[30.5],29.9,,41.1,,
2023-05-30 12:25:00,,9.12,40.7,29.9,35.3,30.5,30.5,[30.5],29.9,,40.7,,
2023-05-30 12:30:00,,9.16,40.4,29.6,35.0,30.5,30.5,[30.5],29.6,,40.4,,
2023-05-30 12:35:00,,9.32,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-30 12:40:00,,9.47,40.7,29.9,35.3,30.5,30.5,[30.5],29.9,,40.7,,
2023-05-30 12:45:00,,9.15,40.8,29.7,35.25,30.5,30.5,[30.5],29.7,,40.8,,
2023-05-30 12:50:00,,9.2,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-30 12:55:00,,9.61,40.8,29.7,35.25,30.5,30.5,[30.5],29.7,,40.8,,
2023-05-30 13:00:00,,9.09,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-30 13:05:00,,9.12,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-30 13:10:00,,9.0,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-30 13:15:00,,9.3,40.8,29.7,35.25,30.5,30.5,[30.5],29.7,,40.8,,
2023-05-30 13:20:00,,8.99,41.1,29.7,35.4,30.5,30.5,[30.5],29.7,,41.1,,
2023-05-30 13:25:00,,9.39,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-30 13:30:00,,9.29,40.6,29.3,34.95,30.5,30.5,[30.5],29.3,,40.6,,
2023-05-30 13:35:00,,9.54,40.8,29.3,35.05,30.5,30.5,[30.5],29.3,,40.8,,
2023-05-30 13:40:00,,9.47,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-30 13:45:00,,9.07,40.7,29.6,35.150000000000006,30.5,30.5,[30.5],29.6,,40.7,,
2023-05-30 13:50:00,,9.2,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-30 13:55:00,,9.18,40.8,29.5,35.15,30.5,30.5,[30.5],29.5,,40.8,,
2023-05-30 14:00:00,,9.1,41.2,29.5,35.35,30.5,30.5,[30.5],29.5,,41.2,,
2023-05-30 14:05:00,,9.34,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-30 14:10:00,,9.26,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-30 14:15:00,,9.14,40.8,29.4,35.099999999999994,30.5,30.5,[30.5],29.4,,40.8,,
2023-05-30 14:20:00,,9.15,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-30 14:25:00,,9.17,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-30 14:30:00,,9.2,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-30 14:35:00,,9.82,40.8,29.7,35.25,30.5,30.5,[30.5],29.7,,40.8,,
2023-05-30 14:40:00,,9.22,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-30 14:45:00,,9.65,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-30 14:50:00,,9.31,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-30 14:55:00,,9.43,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-30 15:00:00,,9.28,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-30 15:05:00,,9.37,41.2,29.6,35.400000000000006,30.5,30.5,[30.5],29.6,,41.2,,
2023-05-30 15:10:00,,9.03,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-30 15:15:00,,9.1,40.9,29.6,35.25,30.5,30.5,[30.5],29.6,,40.9,,
2023-05-30 15:20:00,,9.24,41.2,29.9,35.55,30.5,30.5,[30.5],29.9,,41.2,,
2023-05-30 15:25:00,,9.04,40.7,29.6,35.150000000000006,30.5,30.5,[30.5],29.6,,40.7,,
2023-05-30 15:30:00,,9.12,40.6,29.6,35.1,30.5,30.5,[30.5],29.6,,40.6,,
2023-05-30 15:35:00,,9.05,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-30 15:40:00,,9.14,41.2,29.7,35.45,30.5,30.5,[30.5],29.7,,41.2,,
2023-05-30 15:45:00,,9.25,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-30 15:50:00,,9.25,40.5,29.3,34.9,30.5,30.5,[30.5],29.3,,40.5,,
2023-05-30 15:55:00,,9.24,40.5,29.5,35.0,30.5,30.5,[30.5],29.5,,40.5,,
2023-05-30 16:00:00,,9.36,41.1,29.9,35.5,30.5,30.5,[30.5],29.9,,41.1,,
2023-05-30 16:05:00,,9.05,40.7,29.6,35.150000000000006,30.5,30.5,[30.5],29.6,,40.7,,
2023-05-30 16:10:00,,9.24,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-30 16:15:00,,9.21,40.9,29.7,35.3,30.5,30.5,[30.5],29.7,,40.9,,
2023-05-30 16:20:00,,9.37,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-30 16:25:00,,9.24,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-30 16:30:00,,9.19,40.5,29.3,34.9,30.5,30.5,[30.5],29.3,,40.5,,
2023-05-30 16:35:00,,9.83,40.8,29.5,35.15,30.5,30.5,[30.5],29.5,,40.8,,
2023-05-30 16:40:00,,9.63,41.2,29.9,35.55,30.5,30.5,[30.5],29.9,,41.2,,
2023-05-30 16:45:00,,9.64,40.8,29.6,35.2,30.5,30.5,[30.5],29.6,,40.8,,
2023-05-30 16:50:00,,9.3,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-30 16:55:00,,9.68,40.9,29.7,35.3,30.5,30.5,[30.5],29.7,,40.9,,
2023-05-30 17:00:00,,9.46,41.3,30.0,35.65,30.5,30.5,[30.5],30.0,,41.3,,
2023-05-30 17:05:00,,9.38,40.7,29.6,35.150000000000006,30.5,30.5,[30.5],29.6,,40.7,,
2023-05-30 17:10:00,,9.71,40.7,29.4,35.05,30.5,30.5,[30.5],29.4,,40.7,,
2023-05-30 17:15:00,,9.67,41.0,29.7,35.35,30.5,30.5,[30.5],29.7,,41.0,,
2023-05-30 17:20:00,,10.02,41.0,30.0,35.5,30.5,30.5,[30.5],30.0,,41.0,,
2023-05-30 17:25:00,,9.22,40.7,30.0,35.35,30.5,30.5,[30.5],30.0,,40.7,,
2023-05-30 17:30:00,,9.28,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-30 17:35:00,,9.41,40.9,29.6,35.25,30.5,30.5,[30.5],29.6,,40.9,,
2023-05-30 17:40:00,,9.66,41.2,29.9,35.55,30.5,30.5,[30.5],29.9,,41.2,,
2023-05-30 17:45:00,,9.29,41.2,29.5,35.35,30.5,30.5,[30.5],29.5,,41.2,,
2023-05-30 17:50:00,,9.47,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-30 17:55:00,,9.24,41.0,29.8,35.4,30.5,30.5,[30.5],29.8,,41.0,,
2023-05-30 18:00:00,,9.71,41.1,29.9,35.5,30.5,30.5,[30.5],29.9,,41.1,,
2023-05-30 18:05:00,,9.33,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-30 18:10:00,,9.91,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-30 18:15:00,,9.46,40.6,29.7,35.15,30.5,30.5,[30.5],29.7,,40.6,,
2023-05-30 18:20:00,,9.41,41.1,29.9,35.5,30.5,30.5,[30.5],29.9,,41.1,,
2023-05-30 18:25:00,,9.41,40.6,29.9,35.25,30.5,30.5,[30.5],29.9,,40.6,,
2023-05-30 18:30:00,,9.36,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-30 18:35:00,,9.61,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-30 18:40:00,,9.85,41.0,29.8,35.4,30.5,30.5,[30.5],29.8,,41.0,,
2023-05-30 18:45:00,,9.63,41.0,29.3,35.15,30.5,30.5,[30.5],29.3,,41.0,,
2023-05-30 18:50:00,,9.53,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-30 18:55:00,,9.71,41.1,29.8,35.45,30.5,30.5,[30.5],29.8,,41.1,,
2023-05-30 19:00:00,,9.81,41.0,29.8,35.4,30.5,30.5,[30.5],29.8,,41.0,,
2023-05-30 19:05:00,,9.83,41.0,29.4,35.2,30.5,30.5,[30.5],29.4,,41.0,,
2023-05-30 19:10:00,,9.63,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-30 19:15:00,,9.81,40.7,29.8,35.25,30.5,30.5,[30.5],29.8,,40.7,,
2023-05-30 19:20:00,,9.55,41.0,29.8,35.4,30.5,30.5,[30.5],29.8,,41.0,,
2023-05-30 19:25:00,,9.56,40.7,29.8,35.25,30.5,30.5,[30.5],29.8,,40.7,,
2023-05-30 19:30:00,,10.03,40.9,29.6,35.25,30.5,30.5,[30.5],29.6,,40.9,,
2023-05-30 19:35:00,,9.71,41.3,29.6,35.45,30.5,30.5,[30.5],29.6,,41.3,,
2023-05-30 19:40:00,,9.96,40.9,29.6,35.25,30.5,30.5,[30.5],29.6,,40.9,,
2023-05-30 19:45:00,,9.81,40.9,29.6,35.25,30.5,30.5,[30.5],29.6,,40.9,,
2023-05-30 19:50:00,,10.2,40.9,29.6,35.25,30.5,30.5,[30.5],29.6,,40.9,,
2023-05-30 19:55:00,,9.66,41.3,29.6,35.45,30.5,30.5,[30.5],29.6,,41.3,,
2023-05-30 20:00:00,,9.54,40.9,29.6,35.25,30.5,30.5,[30.5],29.6,,40.9,,
2023-05-30 20:05:00,,9.82,40.8,29.5,35.15,30.5,30.5,[30.5],29.5,,40.8,,
2023-05-30 20:10:00,,10.2,41.1,29.7,35.4,30.5,30.5,[30.5],29.7,,41.1,,
2023-05-30 20:15:00,,9.58,41.3,30.0,35.65,30.5,30.5,[30.5],30.0,,41.3,,
2023-05-30 20:20:00,,10.27,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-30 20:25:00,,9.56,40.8,29.5,35.15,30.5,30.5,[30.5],29.5,,40.8,,
2023-05-30 20:30:00,,9.69,41.1,29.8,35.45,30.5,30.5,[30.5],29.8,,41.1,,
2023-05-30 20:35:00,,10.09,41.2,29.8,35.5,30.5,30.5,[30.5],29.8,,41.2,,
2023-05-30 20:40:00,,9.67,40.8,29.5,35.15,30.5,30.5,[30.5],29.5,,40.8,,
2023-05-30 20:45:00,,9.61,40.8,29.6,35.2,30.5,30.5,[30.5],29.6,,40.8,,
2023-05-30 20:50:00,,9.6,41.3,29.6,35.45,30.5,30.5,[30.5],29.6,,41.3,,
2023-05-30 20:55:00,,9.52,41.1,29.8,35.45,30.5,30.5,[30.5],29.8,,41.1,,
2023-05-30 21:00:00,,10.0,40.7,29.8,35.25,30.5,30.5,[30.5],29.8,,40.7,,
2023-05-30 21:05:00,,9.79,40.9,29.6,35.25,30.5,30.5,[30.5],29.6,,40.9,,
2023-05-30 21:10:00,,9.88,41.3,30.0,35.65,30.5,30.5,[30.5],30.0,,41.3,,
2023-05-30 21:15:00,,9.52,41.3,30.0,35.65,30.5,30.5,[30.5],30.0,,41.3,,
2023-05-30 21:20:00,,10.2,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-30 21:25:00,,9.8,41.0,29.7,35.35,30.5,30.5,[30.5],29.7,,41.0,,
2023-05-30 21:30:00,,9.57,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-30 21:35:00,,9.68,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-30 21:40:00,,9.36,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-30 21:45:00,,9.58,41.0,29.3,35.15,30.5,30.5,[30.5],29.3,,41.0,,
2023-05-30 21:50:00,,9.81,41.2,29.9,35.55,30.5,30.5,[30.5],29.9,,41.2,,
2023-05-30 21:55:00,,9.51,41.2,29.5,35.35,30.5,30.5,[30.5],29.5,,41.2,,
2023-05-30 22:00:00,,9.739999999999998,40.7,29.4,35.05,30.5,30.5,[30.5],29.4,,40.7,,
2023-05-30 22:05:00,,9.68,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-30 22:10:00,,9.66,41.2,29.6,35.400000000000006,30.5,30.5,[30.5],29.6,,41.2,,
2023-05-30 22:15:00,,9.85,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-30 22:20:00,,9.45,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-30 22:25:00,,9.31,41.0,29.8,35.4,30.5,30.5,[30.5],29.8,,41.0,,
2023-05-30 22:30:00,,9.54,41.2,29.9,35.55,30.5,30.5,[30.5],29.9,,41.2,,
2023-05-30 22:35:00,,9.38,41.2,29.4,35.3,30.5,30.5,[30.5],29.4,,41.2,,
2023-05-30 22:40:00,,9.739999999999998,40.7,29.4,35.05,30.5,30.5,[30.5],29.4,,40.7,,
2023-05-30 22:45:00,,9.54,41.0,29.8,35.4,30.5,30.5,[30.5],29.8,,41.0,,
2023-05-30 22:50:00,,9.35,41.0,29.8,35.4,30.5,30.5,[30.5],29.8,,41.0,,
2023-05-30 22:55:00,,9.08,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-30 23:00:00,,9.47,40.8,29.6,35.2,30.5,30.5,[30.5],29.6,,40.8,,
2023-05-30 23:05:00,,9.14,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-30 23:10:00,,9.45,41.2,29.7,35.45,30.5,30.5,[30.5],29.7,,41.2,,
2023-05-30 23:15:00,,9.3,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-30 23:20:00,,9.25,40.9,29.7,35.3,30.5,30.5,[30.5],29.7,,40.9,,
2023-05-30 23:25:00,,9.17,40.9,30.0,35.45,30.5,30.5,[30.5],30.0,,40.9,,
2023-05-30 23:30:00,,9.39,41.2,29.6,35.400000000000006,30.5,30.5,[30.5],29.6,,41.2,,
2023-05-30 23:35:00,,,,,,,,,,,,,
2023-05-30 23:40:00,,9.24,40.7,29.9,35.3,30.5,30.5,[30.5],29.9,,40.7,,
2023-05-30 23:45:00,,9.42,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-30 23:50:00,,9.32,40.5,29.4,34.95,30.5,30.5,[30.5],29.4,,40.5,,
2023-05-30 23:55:00,,9.05,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-31 00:00:00,,9.06,41.0,29.3,35.15,30.5,30.5,[30.5],29.3,,41.0,,
2023-05-31 00:05:00,,9.25,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-31 00:10:00,,9.1,40.6,30.0,35.3,30.5,30.5,[30.5],30.0,,40.6,,
2023-05-31 00:15:00,,9.16,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-31 00:20:00,,9.22,40.9,29.4,35.15,30.5,30.5,[30.5],29.4,,40.9,,
2023-05-31 00:25:00,,9.05,41.2,29.9,35.55,30.5,30.5,[30.5],29.9,,41.2,,
2023-05-31 00:30:00,,8.97,41.2,29.9,35.55,30.5,30.5,[30.5],29.9,,41.2,,
2023-05-31 00:35:00,,9.0,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 00:40:00,,9.32,41.1,29.5,35.3,30.5,30.5,[30.5],29.5,,41.1,,
2023-05-31 00:45:00,,8.940000000000001,40.9,29.9,35.4,30.5,30.5,[30.5],29.9,,40.9,,
2023-05-31 00:50:00,,8.83,40.5,29.9,35.2,30.5,30.5,[30.5],29.9,,40.5,,
2023-05-31 00:55:00,,8.96,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-31 01:00:00,,8.85,41.1,29.9,35.5,30.5,30.5,[30.5],29.9,,41.1,,
2023-05-31 01:05:00,,8.76,40.9,29.8,35.35,30.5,30.5,[30.5],29.8,,40.9,,
2023-05-31 01:10:00,,8.72,40.9,29.4,35.15,30.5,30.5,[30.5],29.4,,40.9,,
2023-05-31 01:15:00,,8.79,40.8,29.5,35.15,30.5,30.5,[30.5],29.5,,40.8,,
2023-05-31 01:20:00,,8.94,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-31 01:25:00,,8.82,40.9,30.0,35.45,30.5,30.5,[30.5],30.0,,40.9,,
2023-05-31 01:30:00,,8.84,40.9,29.8,35.35,30.5,30.5,[30.5],29.8,,40.9,,
2023-05-31 01:35:00,,8.83,40.6,29.6,35.1,30.5,30.5,[30.5],29.6,,40.6,,
2023-05-31 01:40:00,,8.98,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-31 01:45:00,,9.04,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-31 01:50:00,,8.850000000000001,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 01:55:00,,8.81,40.6,29.7,35.15,30.5,30.5,[30.5],29.7,,40.6,,
2023-05-31 02:00:00,,8.73,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-31 02:05:00,,8.7,40.7,29.6,35.150000000000006,30.5,30.5,[30.5],29.6,,40.7,,
2023-05-31 02:10:00,,8.76,40.7,29.6,35.150000000000006,30.5,30.5,[30.5],29.6,,40.7,,
2023-05-31 02:15:00,,8.84,41.0,29.7,35.35,30.5,30.5,[30.5],29.7,,41.0,,
2023-05-31 02:20:00,,8.85,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-31 02:25:00,,8.89,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 02:30:00,,8.98,40.5,29.4,34.95,30.5,30.5,[30.5],29.4,,40.5,,
2023-05-31 02:35:00,,8.75,40.5,29.7,35.1,30.5,30.5,[30.5],29.7,,40.5,,
2023-05-31 02:40:00,,8.74,40.9,30.0,35.45,30.5,30.5,[30.5],30.0,,40.9,,
2023-05-31 02:45:00,,8.879999999999999,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 02:50:00,,8.719999999999999,40.4,29.5,34.95,30.5,30.5,[30.5],29.5,,40.4,,
2023-05-31 02:55:00,,8.67,40.8,29.6,35.2,30.5,30.5,[30.5],29.6,,40.8,,
2023-05-31 03:00:00,,8.71,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-31 03:05:00,,8.7,40.7,30.0,35.35,30.5,30.5,[30.5],30.0,,40.7,,
2023-05-31 03:10:00,,8.68,40.6,29.6,35.1,30.5,30.5,[30.5],29.6,,40.6,,
2023-05-31 03:15:00,,8.66,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 03:20:00,,8.71,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-31 03:25:00,,8.7,41.2,29.6,35.400000000000006,30.5,30.5,[30.5],29.6,,41.2,,
2023-05-31 03:30:00,,8.71,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-31 03:35:00,,8.719999999999999,40.9,29.7,35.3,30.5,30.5,[30.5],29.7,,40.9,,
2023-05-31 03:40:00,,8.64,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-31 03:45:00,,8.71,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-31 03:50:00,,8.68,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-31 03:55:00,,8.7,41.0,29.8,35.4,30.5,30.5,[30.5],29.8,,41.0,,
2023-05-31 04:00:00,,8.65,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-31 04:05:00,,8.7,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-31 04:10:00,,8.89,40.7,29.6,35.150000000000006,30.5,30.5,[30.5],29.6,,40.7,,
2023-05-31 04:15:00,,8.75,41.1,29.9,35.5,30.5,30.5,[30.5],29.9,,41.1,,
2023-05-31 04:20:00,,8.780000000000001,41.0,29.9,35.45,30.5,30.5,[30.5],29.9,,41.0,,
2023-05-31 04:25:00,,8.68,41.0,29.4,35.2,30.5,30.5,[30.5],29.4,,41.0,,
2023-05-31 04:30:00,,8.69,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 04:35:00,,8.7,41.0,29.8,35.4,30.5,30.5,[30.5],29.8,,41.0,,
2023-05-31 04:40:00,,8.67,40.9,29.8,35.35,30.5,30.5,[30.5],29.8,,40.9,,
2023-05-31 04:45:00,,8.73,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 04:50:00,,8.75,40.8,29.5,35.15,30.5,30.5,[30.5],29.5,,40.8,,
2023-05-31 04:55:00,,8.739999999999998,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-31 05:00:00,,8.82,40.7,29.6,35.150000000000006,30.5,30.5,[30.5],29.6,,40.7,,
2023-05-31 05:05:00,,8.7,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 05:10:00,,8.71,40.8,29.6,35.2,30.5,30.5,[30.5],29.6,,40.8,,
2023-05-31 05:15:00,,8.780000000000001,40.8,30.0,35.4,30.5,30.5,[30.5],30.0,,40.8,,
2023-05-31 05:20:00,,8.84,40.7,30.0,35.35,30.5,30.5,[30.5],30.0,,40.7,,
2023-05-31 05:25:00,,8.8,40.5,29.4,34.95,30.5,30.5,[30.5],29.4,,40.5,,
2023-05-31 05:30:00,,8.780000000000001,40.8,29.5,35.15,30.5,30.5,[30.5],29.5,,40.8,,
2023-05-31 05:35:00,,8.8,41.1,29.9,35.5,30.5,30.5,[30.5],29.9,,41.1,,
2023-05-31 05:40:00,,8.83,40.8,29.8,35.3,30.5,30.5,[30.5],29.8,,40.8,,
2023-05-31 05:45:00,,8.73,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 05:50:00,,8.940000000000001,40.8,29.5,35.15,30.5,30.5,[30.5],29.5,,40.8,,
2023-05-31 05:55:00,,8.92,40.8,29.9,35.349999999999994,30.5,30.5,[30.5],29.9,,40.8,,
2023-05-31 06:00:00,,8.84,40.8,29.7,35.25,30.5,30.5,[30.5],29.7,,40.8,,
2023-05-31 06:05:00,,8.93,40.8,29.7,35.25,30.5,30.5,[30.5],29.7,,40.8,,
2023-05-31 06:10:00,,8.82,40.6,29.6,35.1,30.5,30.5,[30.5],29.6,,40.6,,
2023-05-31 06:15:00,,8.899999999999999,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-31 06:20:00,,8.870000000000001,40.9,29.8,35.35,30.5,30.5,[30.5],29.8,,40.9,,
