time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3794071_c,3794071_h,3794071_r,3794071_s,3812812_c,3812812_h,3812812_r,3812812_s
2023-05-30 16:40:00,,20.4,38.2,29.0,33.6,28.3,28.3,[28.3],1.0,38.2,26.0,26.0,1.0,29.0,27.0,26.0
2023-05-30 16:45:00,,20.28,37.8,29.0,33.4,28.2,28.2,[28.2],1.0,37.8,26.0,26.0,1.0,29.0,27.0,26.0
2023-05-30 16:50:00,,20.1,37.7,29.0,33.35,28.2,28.2,[28.2],1.0,37.7,26.0,26.0,1.0,29.0,27.0,26.0
2023-05-30 16:55:00,,19.98,37.6,28.9,33.25,28.1,28.1,[28.1],1.0,37.6,26.0,26.0,1.0,28.9,27.0,26.0
2023-05-30 17:00:00,,20.28,37.5,28.8,33.15,28.2,28.2,[28.2],1.0,37.5,26.0,26.0,1.0,28.8,26.0,26.0
2023-05-30 17:05:00,,20.64,37.5,28.8,33.15,28.2,28.2,[28.2],1.0,37.5,26.0,26.0,1.0,28.8,26.0,26.0
2023-05-30 17:10:00,,20.28,37.3,28.7,33.0,28.1,28.1,[28.1],1.0,37.3,26.0,26.0,1.0,28.7,26.0,26.0
2023-05-30 17:15:00,,20.1,37.2,28.7,32.95,28.1,28.1,[28.1],1.0,37.2,26.0,26.0,1.0,28.7,26.0,26.0
2023-05-30 17:20:00,,20.64,37.2,28.6,32.900000000000006,28.1,28.1,[28.1],1.0,37.2,26.0,26.0,1.0,28.6,26.0,26.0
2023-05-30 17:25:00,,19.68,37.1,28.5,32.8,28.1,28.1,[28.1],1.0,37.1,26.0,26.0,1.0,28.5,26.0,26.0
2023-05-30 17:30:00,,19.86,37.0,28.5,32.75,28.1,28.1,[28.1],1.0,37.0,26.0,26.0,1.0,28.5,26.0,26.0
2023-05-30 17:35:00,,20.4,36.9,28.4,32.65,28.1,28.1,[28.1],1.0,36.9,26.0,26.0,1.0,28.4,15.0,26.0
2023-05-30 17:40:00,,19.38,36.9,28.4,32.65,28.1,28.1,[28.1],1.0,36.9,26.0,26.0,1.0,28.4,26.0,26.0
2023-05-30 17:45:00,,20.46,36.8,28.4,32.599999999999994,28.1,28.1,[28.1],1.0,36.8,26.0,26.0,1.0,28.4,26.0,26.0
2023-05-30 17:50:00,,19.68,36.8,28.4,32.599999999999994,28.1,28.1,[28.1],1.0,36.8,26.0,26.0,1.0,28.4,26.0,26.0
2023-05-30 17:55:00,,19.68,36.8,28.4,32.599999999999994,28.2,28.2,[28.2],1.0,36.8,26.0,26.0,1.0,28.4,26.0,26.0
2023-05-30 18:00:00,,20.28,36.8,28.4,32.599999999999994,28.1,28.1,[28.1],1.0,36.8,26.0,26.0,1.0,28.4,26.0,26.0
2023-05-30 18:05:00,,20.16,36.8,28.3,32.55,28.1,28.1,[28.1],1.0,36.8,26.0,26.0,1.0,28.3,26.0,26.0
2023-05-30 18:10:00,,20.34,36.8,28.4,32.599999999999994,28.2,28.2,[28.2],1.0,36.8,26.0,26.0,1.0,28.4,26.0,26.0
