time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1357733_c,1357733_h,1357733_r,1357733_s,1357734_c,1357734_h,1357734_r,1357734_s,1357735_c,1357735_h,1357735_r,1357735_s,1357736_c,1357736_h,1357736_r,1357736_s,1357737_c,1357737_h,1357737_r,1357737_s,1357741_c,1357741_r,1357741_s,1357742_c,1357742_h,1357742_r,1357742_s,1357743_c,1357743_h,1357743_r,1357743_s,1357746_c,1357746_h,1357746_r,1357746_s,1357747_c,1357747_h,1357747_r,1357747_s
2023-06-02 14:10:00,27.6,65.37,30.7,22.8,25.722222222222214,25.8,25.8,[25.8],0.0,24.8,27.5,26.0,1.0,24.8,26.7,26.0,1.0,25.7,26.4,26.0,1.0,30.7,26.2,26.0,1.0,24.6,27.4,26.0,1.0,25.6,26.0,1.0,25.7,25.6,26.0,0.0,29.2,-99999.0,-99999.0,1.0,23.2,26.3,26.0,0.0,22.8,20.5,26.0
2023-06-02 14:15:00,27.6,65.67999999999999,30.7,22.8,25.788888888888888,25.9,25.9,[25.9],0.0,24.9,27.5,26.0,1.0,24.9,26.8,26.0,1.0,25.7,26.4,26.0,1.0,30.7,26.5,26.0,1.0,24.8,27.4,26.0,1.0,25.7,26.0,1.0,25.7,25.6,26.0,0.0,29.4,-99999.0,-99999.0,1.0,23.2,26.5,26.0,0.0,22.8,20.8,26.0
2023-06-02 14:20:00,27.6,65.17,30.8,22.9,25.844444444444445,25.9,25.9,[25.9],0.0,24.9,27.6,26.0,1.0,24.9,26.8,26.0,1.0,25.7,26.3,26.0,1.0,30.8,25.9,26.0,1.0,24.8,26.8,26.0,1.0,25.7,26.0,1.0,25.6,25.6,26.0,0.0,29.5,-99999.0,-99999.0,1.0,23.5,26.5,26.0,0.0,22.9,20.9,26.0
2023-06-02 14:25:00,27.6,65.17,30.6,22.9,25.866666666666664,26.0,26.0,[26.0],0.0,24.9,27.6,26.0,1.0,24.9,26.8,26.0,1.0,25.7,26.2,26.0,1.0,30.6,26.3,26.0,1.0,24.6,26.8,26.0,1.0,25.7,26.0,1.0,25.6,25.5,26.0,0.0,29.7,-99999.0,-99999.0,1.0,23.9,26.5,26.0,0.0,22.9,21.0,26.0
2023-06-02 14:30:00,27.6,65.17,30.6,23.2,25.788888888888884,26.0,26.0,[26.0],0.0,24.9,27.6,26.0,1.0,24.9,26.8,26.0,1.0,25.6,26.2,26.0,1.0,30.6,26.5,26.0,1.0,24.7,27.2,26.0,1.0,25.7,26.0,1.0,25.6,25.5,26.0,0.0,29.4,-99999.0,-99999.0,1.0,23.2,26.4,26.0,0.0,23.2,20.9,26.0
2023-06-02 14:35:00,27.6,65.17,30.8,23.2,25.73333333333333,25.9,25.9,[25.9],0.0,24.8,27.6,26.0,1.0,24.8,26.8,26.0,1.0,25.6,26.2,26.0,1.0,30.8,26.5,26.0,1.0,24.7,27.3,26.0,1.0,25.7,26.0,1.0,25.6,25.5,26.0,0.0,28.9,-99999.0,-99999.0,1.0,23.2,26.2,26.0,0.0,23.2,20.5,26.0
2023-06-02 14:40:00,27.6,65.47,31.0,23.1,25.655555555555555,25.9,25.9,[25.9],0.0,24.7,27.6,26.0,1.0,24.7,26.8,26.0,1.0,25.5,26.2,26.0,1.0,31.0,26.4,26.0,1.0,24.8,27.3,26.0,1.0,25.7,26.0,1.0,25.5,25.5,26.0,0.0,28.5,-99999.0,-99999.0,1.0,23.1,26.0,26.0,0.0,23.1,20.3,26.0
2023-06-02 14:45:00,27.6,65.27,31.1,23.1,25.6,25.8,25.8,[25.8],0.0,24.6,27.6,26.0,1.0,24.6,26.7,26.0,1.0,25.5,26.2,26.0,1.0,31.1,26.2,26.0,1.0,24.8,27.4,26.0,1.0,25.6,26.0,1.0,25.5,25.5,26.0,0.0,28.1,-99999.0,-99999.0,1.0,23.1,25.9,26.0,0.0,23.1,20.1,26.0
2023-06-02 14:50:00,27.7,65.27,31.2,23.0,25.53333333333333,25.7,25.7,[25.7],0.0,24.5,27.6,26.0,1.0,24.5,26.7,26.0,1.0,25.5,26.2,26.0,1.0,31.2,26.2,26.0,1.0,24.9,27.4,26.0,1.0,25.6,26.0,1.0,25.4,25.5,26.0,0.0,27.8,-99999.0,-99999.0,1.0,23.0,25.8,26.0,0.0,23.0,19.9,26.0
2023-06-02 14:55:00,27.6,65.07000000000001,31.2,22.9,25.477777777777774,25.7,25.7,[25.7],0.0,24.5,27.5,26.0,1.0,24.5,26.6,26.0,1.0,25.5,26.1,26.0,1.0,31.2,26.1,26.0,1.0,24.9,27.4,26.0,1.0,25.6,26.0,1.0,25.3,25.5,26.0,0.0,27.6,-99999.0,-99999.0,1.0,22.9,25.7,26.0,0.0,22.9,19.8,26.0
2023-06-02 15:00:00,27.7,65.37,31.3,22.8,25.4,25.6,25.6,[25.6],0.0,24.3,27.5,26.0,1.0,24.3,26.5,26.0,1.0,25.5,26.1,26.0,1.0,31.3,26.2,26.0,1.0,24.9,27.4,26.0,1.0,25.6,26.0,1.0,25.3,25.5,26.0,0.0,27.4,-99999.0,-99999.0,1.0,22.8,25.6,26.0,0.0,22.8,19.6,26.0
2023-06-02 15:05:00,27.7,65.17,31.3,22.8,25.40000000000001,25.6,25.6,[25.6],0.0,24.3,27.5,26.0,1.0,24.3,26.5,26.0,1.0,25.4,26.1,26.0,1.0,31.3,26.2,26.0,1.0,25.0,26.7,26.0,1.0,25.5,26.0,1.0,25.3,25.4,26.0,0.0,27.4,-99999.0,-99999.0,1.0,22.8,25.6,26.0,0.0,22.8,19.5,26.0
2023-06-02 15:10:00,27.8,,31.2,22.7,25.4,25.6,25.6,[25.6],0.0,24.3,27.4,26.0,1.0,24.3,26.5,26.0,1.0,25.4,26.1,26.0,1.0,31.2,26.1,26.0,1.0,24.9,26.9,26.0,1.0,25.4,26.0,1.0,25.3,25.3,26.0,0.0,27.8,-99999.0,-99999.0,1.0,22.7,25.7,26.0,0.0,22.7,19.8,26.0
2023-06-02 15:15:00,27.7,65.47,31.2,22.7,25.45555555555555,25.7,25.7,[25.7],0.0,24.4,27.4,26.0,1.0,24.4,26.5,26.0,1.0,25.4,26.1,26.0,1.0,31.2,26.1,26.0,1.0,24.9,27.2,26.0,1.0,25.4,26.0,1.0,25.2,25.3,26.0,0.0,28.2,-99999.0,-99999.0,1.0,22.7,25.9,26.0,0.0,22.7,20.0,26.0
2023-06-02 15:20:00,27.7,65.37,31.3,22.7,25.533333333333328,25.7,25.7,[25.7],0.0,24.5,27.4,26.0,1.0,24.5,26.5,26.0,1.0,25.4,26.1,26.0,1.0,31.3,26.0,26.0,1.0,24.9,27.4,26.0,1.0,25.4,26.0,1.0,25.2,25.4,26.0,0.0,28.6,-99999.0,-99999.0,1.0,22.7,26.0,26.0,0.0,22.7,20.3,26.0
2023-06-02 15:25:00,27.6,65.37,31.3,22.7,25.57777777777777,25.8,25.8,[25.8],0.0,24.6,27.4,26.0,1.0,24.6,26.7,26.0,1.0,25.4,26.1,26.0,1.0,31.3,26.0,26.0,1.0,25.0,27.5,26.0,1.0,25.4,26.0,1.0,25.3,25.4,26.0,0.0,28.6,-99999.0,-99999.0,1.0,22.7,26.1,26.0,0.0,22.7,20.5,26.0
2023-06-02 15:30:00,27.7,65.27,31.3,22.7,25.666666666666668,25.8,25.8,[25.8],0.0,24.7,27.4,26.0,1.0,24.7,26.7,26.0,1.0,25.4,26.1,26.0,1.0,31.3,26.1,26.0,1.0,25.0,26.7,26.0,1.0,25.5,26.0,1.0,25.3,25.3,26.0,0.0,28.8,-99999.0,-99999.0,1.0,23.1,26.3,26.0,0.0,22.7,20.6,26.0
2023-06-02 15:35:00,27.7,65.17,31.2,22.8,25.75555555555556,25.8,25.8,[25.8],0.0,24.8,27.4,26.0,1.0,24.8,26.7,26.0,1.0,25.3,26.1,26.0,1.0,31.2,25.9,26.0,1.0,24.9,27.2,26.0,1.0,25.5,26.0,1.0,25.3,25.3,26.0,0.0,29.3,-99999.0,-99999.0,1.0,23.4,26.3,26.0,0.0,22.8,20.8,26.0
2023-06-02 15:40:00,27.7,65.37,31.3,22.9,25.822222222222223,25.9,25.9,[25.9],0.0,24.8,27.4,26.0,1.0,24.8,26.7,26.0,1.0,25.3,26.1,26.0,1.0,31.3,25.9,26.0,1.0,24.9,27.3,26.0,1.0,25.5,26.0,1.0,25.3,25.3,26.0,0.0,29.5,-99999.0,-99999.0,1.0,23.6,26.4,26.0,0.0,22.9,20.9,26.0
2023-06-02 15:45:00,27.8,65.47,31.3,23.0,25.877777777777776,25.9,25.9,[25.9],0.0,24.9,27.4,26.0,1.0,24.9,26.7,26.0,1.0,25.4,26.1,26.0,1.0,31.3,26.0,26.0,1.0,24.9,27.4,26.0,1.0,25.6,26.0,1.0,25.3,25.3,26.0,0.0,29.6,-99999.0,-99999.0,1.0,23.6,26.5,26.0,0.0,23.0,21.0,26.0
2023-06-02 15:50:00,27.7,65.37,31.3,23.2,25.944444444444443,26.0,26.0,[26.0],0.0,24.9,27.4,26.0,1.0,24.9,26.7,26.0,1.0,25.4,26.1,26.0,1.0,31.3,26.1,26.0,1.0,24.9,27.4,26.0,1.0,25.6,26.0,1.0,25.3,25.4,26.0,0.0,29.7,-99999.0,-99999.0,1.0,23.9,26.6,26.0,0.0,23.2,21.1,26.0
2023-06-02 15:55:00,27.8,65.17,31.4,23.3,25.888888888888893,26.1,26.1,[26.1],0.0,24.9,27.4,26.0,1.0,24.9,26.7,26.0,1.0,25.4,26.1,26.0,1.0,31.4,26.4,26.0,1.0,25.0,26.7,26.0,1.0,25.6,26.0,1.0,25.3,25.4,26.0,0.0,29.5,-99999.0,-99999.0,1.0,23.3,26.4,26.0,0.0,23.3,21.1,26.0
2023-06-02 16:00:00,27.7,65.47,31.3,23.2,25.744444444444444,25.9,25.9,[25.9],0.0,24.7,27.4,26.0,1.0,24.7,26.7,26.0,1.0,25.4,26.1,26.0,1.0,31.3,26.1,26.0,1.0,24.9,26.9,26.0,1.0,25.6,26.0,1.0,25.3,25.3,26.0,0.0,29.0,-99999.0,-99999.0,1.0,23.2,26.2,26.0,0.0,23.2,20.6,26.0
2023-06-02 16:05:00,27.8,65.17,31.3,23.2,25.677777777777774,25.8,25.8,[25.8],0.0,24.6,27.4,26.0,1.0,24.6,26.7,26.0,1.0,25.4,26.1,26.0,1.0,31.3,25.8,26.0,1.0,24.9,27.2,26.0,1.0,25.6,26.0,1.0,25.3,25.3,26.0,0.0,28.6,-99999.0,-99999.0,1.0,23.2,26.1,26.0,0.0,23.2,20.4,26.0
2023-06-02 16:10:00,27.7,65.27,31.3,23.0,25.555555555555557,25.8,25.8,[25.8],0.0,24.5,27.4,26.0,1.0,24.5,26.7,26.0,1.0,25.4,26.1,26.0,1.0,31.3,25.8,26.0,1.0,24.9,27.3,26.0,1.0,25.6,26.0,1.0,25.2,25.3,26.0,0.0,28.2,-99999.0,-99999.0,1.0,23.0,25.8,26.0,0.0,23.0,20.2,26.0
2023-06-02 16:15:00,27.8,65.17,31.3,23.0,25.54444444444444,25.9,25.9,[25.9],0.0,24.5,27.4,26.0,1.0,24.5,26.6,26.0,1.0,25.3,26.1,26.0,1.0,31.3,25.8,26.0,1.0,24.9,27.4,26.0,1.0,25.8,26.0,1.0,25.2,25.3,26.0,0.0,28.2,-99999.0,-99999.0,1.0,23.0,25.8,26.0,0.0,23.0,20.0,26.0
2023-06-02 16:20:00,27.8,65.37,31.4,23.0,25.5,26.0,26.0,[26.0],0.0,24.5,27.4,26.0,1.0,24.5,26.8,26.0,1.0,25.3,26.2,26.0,1.0,31.4,26.1,26.0,1.0,24.9,26.9,26.0,1.0,26.0,26.0,1.0,25.2,25.5,26.0,0.0,27.7,-99999.0,-99999.0,1.0,23.0,25.8,26.0,0.0,23.0,19.9,26.0
2023-06-02 16:25:00,27.8,65.47,31.3,22.9,25.444444444444443,26.0,26.0,[26.0],0.0,24.4,27.5,26.0,1.0,24.4,26.8,26.0,1.0,25.3,26.2,26.0,1.0,31.3,26.0,26.0,1.0,24.9,26.9,26.0,1.0,25.6,26.0,1.0,25.2,25.2,26.0,0.0,27.7,-99999.0,-99999.0,1.0,22.9,25.8,26.0,0.0,22.9,19.8,26.0
2023-06-02 16:30:00,27.8,65.27,31.3,22.9,25.47777777777777,25.8,25.8,[25.8],0.0,24.4,27.5,26.0,1.0,24.4,26.6,26.0,1.0,25.3,26.2,26.0,1.0,31.3,25.9,26.0,1.0,24.9,27.2,26.0,1.0,25.3,26.0,1.0,25.2,25.2,26.0,0.0,28.0,-99999.0,-99999.0,1.0,22.9,25.8,26.0,0.0,22.9,20.0,26.0
2023-06-02 16:35:00,27.8,65.47,31.3,22.8,25.5,25.9,25.9,[25.9],0.0,24.4,27.5,26.0,1.0,24.4,26.6,26.0,1.0,25.3,26.2,26.0,1.0,31.3,26.0,26.0,1.0,24.9,27.3,26.0,1.0,25.5,26.0,1.0,25.2,25.2,26.0,0.0,28.4,-99999.0,-99999.0,1.0,22.8,26.0,26.0,0.0,22.8,20.2,26.0
2023-06-02 16:40:00,27.8,65.37,31.3,22.8,25.522222222222226,25.8,25.8,[25.8],0.0,24.5,27.5,26.0,1.0,24.5,26.6,26.0,1.0,25.3,26.2,26.0,1.0,31.3,25.9,26.0,1.0,24.9,27.4,26.0,1.0,25.4,26.0,1.0,25.2,25.2,26.0,0.0,28.4,-99999.0,-99999.0,1.0,22.8,26.2,26.0,0.0,22.8,20.4,26.0
2023-06-02 16:45:00,27.8,65.47,31.4,22.8,25.633333333333336,25.8,25.8,[25.8],0.0,24.6,27.5,26.0,1.0,24.6,26.6,26.0,1.0,25.3,26.2,26.0,1.0,31.4,26.0,26.0,1.0,25.0,27.4,26.0,1.0,25.4,26.0,1.0,25.2,25.3,26.0,0.0,29.0,-99999.0,-99999.0,1.0,22.8,26.3,26.0,0.0,22.8,20.6,26.0
2023-06-02 16:50:00,27.7,65.37,31.4,22.8,25.744444444444447,25.9,25.9,[25.9],0.0,24.7,27.5,26.0,1.0,24.7,26.6,26.0,1.0,25.3,26.2,26.0,1.0,31.4,26.1,26.0,1.0,25.0,27.4,26.0,1.0,25.5,26.0,1.0,25.2,25.3,26.0,0.0,29.3,-99999.0,-99999.0,1.0,23.3,26.4,26.0,0.0,22.8,20.8,26.0
2023-06-02 16:55:00,27.8,65.27,31.4,22.8,25.8,26.0,26.0,[26.0],0.0,24.7,27.3,26.0,1.0,24.7,26.6,26.0,1.0,25.3,26.2,26.0,1.0,31.4,26.0,26.0,1.0,25.0,26.6,26.0,1.0,25.5,26.0,1.0,25.2,25.4,26.0,0.0,29.5,-99999.0,-99999.0,1.0,23.6,26.4,26.0,0.0,22.8,20.9,26.0
2023-06-02 17:00:00,27.8,65.17,31.3,23.0,25.73333333333333,26.1,26.1,[26.1],0.0,24.7,27.3,26.0,1.0,24.7,26.6,26.0,1.0,25.3,26.1,26.0,1.0,31.3,25.7,26.0,1.0,24.9,27.2,26.0,1.0,25.5,26.0,1.0,25.2,25.4,26.0,0.0,29.5,-99999.0,-99999.0,1.0,23.0,26.3,26.0,0.0,23.0,20.9,26.0
2023-06-02 17:05:00,27.8,65.37,31.3,23.1,25.744444444444444,26.0,26.0,[26.0],0.0,24.7,27.3,26.0,1.0,24.7,26.5,26.0,1.0,25.3,26.1,26.0,1.0,31.3,25.7,26.0,1.0,24.9,27.3,26.0,1.0,25.5,26.0,1.0,25.2,25.3,26.0,0.0,29.4,-99999.0,-99999.0,1.0,23.1,26.2,26.0,0.0,23.1,20.6,26.0
2023-06-02 17:10:00,27.7,65.37,31.3,23.1,25.6,25.7,25.7,[25.7],0.0,24.5,27.2,26.0,1.0,24.5,26.5,26.0,1.0,25.3,26.1,26.0,1.0,31.3,25.8,26.0,1.0,24.9,27.3,26.0,1.0,25.4,26.0,1.0,25.1,25.3,26.0,0.0,28.6,-99999.0,-99999.0,1.0,23.1,26.1,26.0,0.0,23.1,20.3,26.0
2023-06-02 17:15:00,27.8,65.37,31.3,22.9,25.488888888888887,25.6,25.6,[25.6],0.0,24.4,27.2,26.0,1.0,24.4,26.4,26.0,1.0,25.3,26.0,26.0,1.0,31.3,26.0,26.0,1.0,24.9,27.4,26.0,1.0,25.3,26.0,1.0,25.1,25.3,26.0,0.0,28.2,-99999.0,-99999.0,1.0,22.9,25.9,26.0,0.0,22.9,20.0,26.0
2023-06-02 17:20:00,27.8,65.17,,,,25.6,25.6,[25.6],0.0,,27.1,26.0,1.0,,26.4,26.0,1.0,,26.2,26.0,1.0,,26.6,26.0,1.0,,26.6,26.0,1.0,25.2,26.0,1.0,,25.4,26.0,0.0,,-99999.0,-99999.0,1.0,,25.8,26.0,0.0,,19.9,26.0
2023-06-02 17:25:00,27.8,65.37,31.2,22.8,25.4,25.6,25.6,[25.6],0.0,24.2,27.0,26.0,1.0,24.2,26.4,26.0,1.0,25.6,26.7,26.0,1.0,31.2,26.4,26.0,1.0,24.9,27.1,26.0,1.0,25.1,26.0,1.0,25.2,25.5,26.0,0.0,27.7,-99999.0,-99999.0,1.0,22.8,25.8,26.0,0.0,22.8,19.7,26.0
2023-06-02 17:30:00,27.7,64.97,30.8,22.8,25.366666666666667,25.6,25.6,[25.6],0.0,24.2,26.9,26.0,1.0,24.2,26.4,26.0,1.0,25.7,26.2,26.0,1.0,30.8,26.2,26.0,1.0,24.8,27.3,26.0,1.0,25.1,26.0,1.0,25.3,25.5,26.0,0.0,27.7,-99999.0,-99999.0,1.0,22.8,25.7,26.0,0.0,22.8,19.5,26.0
2023-06-02 17:35:00,27.8,65.27,30.9,22.7,25.27777777777778,25.6,25.6,[25.6],0.0,24.0,26.9,26.0,1.0,24.0,26.4,26.0,1.0,25.7,26.4,26.0,1.0,30.9,26.7,26.0,1.0,24.8,27.5,26.0,1.0,25.0,26.0,1.0,25.4,25.5,26.0,0.0,27.3,-99999.0,-99999.0,1.0,22.7,25.7,26.0,0.0,22.7,19.4,26.0
2023-06-02 17:40:00,27.7,65.37,30.9,22.6,25.27777777777777,25.6,25.6,[25.6],0.0,24.0,26.9,26.0,1.0,24.0,26.4,26.0,1.0,25.7,26.6,26.0,1.0,30.9,26.1,26.0,1.0,24.7,26.5,26.0,1.0,25.0,26.0,1.0,25.5,25.5,26.0,0.0,27.5,-99999.0,-99999.0,1.0,22.6,25.6,26.0,0.0,22.6,19.5,26.0
2023-06-02 17:45:00,27.7,65.47,30.4,22.6,25.3,25.6,25.6,[25.6],0.0,24.2,26.9,26.0,1.0,24.2,26.4,26.0,1.0,25.7,26.5,26.0,1.0,30.4,26.7,26.0,1.0,24.5,27.2,26.0,1.0,25.0,26.0,1.0,25.6,25.6,26.0,0.0,27.9,-99999.0,-99999.0,1.0,22.6,25.8,26.0,0.0,22.6,19.8,26.0
2023-06-02 17:50:00,27.8,65.27,30.4,22.6,25.399999999999995,25.6,25.6,[25.6],0.0,24.4,26.8,26.0,1.0,24.4,26.4,26.0,1.0,25.8,26.0,26.0,1.0,30.4,26.0,26.0,1.0,24.5,27.4,26.0,1.0,25.1,26.0,1.0,25.7,25.6,26.0,0.0,28.2,-99999.0,-99999.0,1.0,22.6,25.9,26.0,0.0,22.6,20.0,26.0
2023-06-02 17:55:00,27.8,65.37,30.4,22.7,25.47777777777777,25.7,25.7,[25.7],0.0,24.4,26.8,26.0,1.0,24.4,26.4,26.0,1.0,25.9,26.8,26.0,1.0,30.4,26.9,26.0,1.0,24.5,27.2,26.0,1.0,25.2,26.0,1.0,25.7,25.7,26.0,0.0,28.6,-99999.0,-99999.0,1.0,22.7,26.1,26.0,0.0,22.7,20.2,26.0
2023-06-02 18:00:00,27.7,65.37,30.2,22.7,25.46666666666666,25.6,25.6,[25.6],0.0,24.4,26.8,26.0,1.0,24.4,26.5,26.0,1.0,25.9,26.1,26.0,1.0,30.2,26.6,26.0,1.0,24.4,26.7,26.0,1.0,25.2,26.0,1.0,25.7,25.6,26.0,0.0,28.6,-99999.0,-99999.0,1.0,22.9,26.2,26.0,0.0,22.7,20.4,26.0
2023-06-02 18:05:00,27.8,65.47,30.0,22.7,25.53333333333333,25.7,25.7,[25.7],0.0,24.5,26.8,26.0,1.0,24.5,26.7,26.0,1.0,25.8,26.6,26.0,1.0,30.0,26.1,26.0,1.0,24.4,27.2,26.0,1.0,25.3,26.0,1.0,25.8,25.8,26.0,0.0,28.9,-99999.0,-99999.0,1.0,23.2,26.3,26.0,0.0,22.7,20.6,26.0
2023-06-02 18:10:00,27.7,65.37,29.9,22.8,25.633333333333336,25.7,25.7,[25.7],0.0,24.7,26.9,26.0,1.0,24.7,26.7,26.0,1.0,25.9,26.2,26.0,1.0,29.9,26.5,26.0,1.0,24.3,27.4,26.0,1.0,25.4,26.0,1.0,25.9,25.8,26.0,0.0,29.1,-99999.0,-99999.0,1.0,23.4,26.4,26.0,0.0,22.8,20.7,26.0
2023-06-02 18:15:00,27.7,65.47,29.9,22.8,25.65555555555556,25.8,25.8,[25.8],0.0,24.7,26.9,26.0,1.0,24.7,26.8,26.0,1.0,25.9,26.2,26.0,1.0,29.9,26.0,26.0,1.0,24.3,26.5,26.0,1.0,25.6,26.0,1.0,25.9,25.9,26.0,0.0,29.3,-99999.0,-99999.0,1.0,23.4,26.5,26.0,0.0,22.8,20.8,26.0
2023-06-02 18:20:00,27.7,65.57,29.9,23.1,25.811111111111117,25.8,25.8,[25.8],0.0,24.8,26.9,26.0,1.0,24.8,26.8,26.0,1.0,26.0,26.5,26.0,1.0,29.9,26.8,26.0,1.0,24.3,27.1,26.0,1.0,25.6,26.0,1.0,26.0,25.8,26.0,0.0,29.6,-99999.0,-99999.0,1.0,23.8,26.5,26.0,0.0,23.1,20.9,26.0
2023-06-02 18:25:00,27.7,65.27,29.6,23.2,25.688888888888886,25.8,25.8,[25.8],0.0,24.7,26.9,26.0,1.0,24.7,26.8,26.0,1.0,26.0,26.5,26.0,1.0,29.5,25.9,26.0,1.0,24.3,27.4,26.0,1.0,25.6,26.0,1.0,26.0,26.0,26.0,0.0,29.6,-99999.0,-99999.0,1.0,23.2,26.5,26.0,0.0,23.2,20.8,26.0
2023-06-02 18:30:00,27.6,65.27,29.6,23.1,25.55555555555556,25.7,25.7,[25.7],,24.6,,,,24.6,,,,26.0,,,,29.6,,,,24.1,,,,,,,26.0,,,,28.9,,,,23.1,,,,23.1,,
2023-06-02 18:35:00,27.7,65.37,29.9,23.1,25.544444444444444,25.7,25.7,[25.7],0.0,24.5,26.9,26.0,1.0,24.5,26.7,26.0,1.0,26.0,26.6,26.0,1.0,29.9,26.9,26.0,1.0,24.3,27.3,26.0,1.0,25.4,26.0,1.0,26.0,25.8,26.0,0.0,28.5,-99999.0,-99999.0,1.0,23.1,26.2,26.0,0.0,23.1,20.1,26.0
2023-06-02 18:40:00,27.6,65.27,29.7,23.0,25.43333333333333,25.6,25.6,[25.6],0.0,24.4,26.9,26.0,1.0,24.4,26.6,26.0,1.0,26.0,26.6,26.0,1.0,29.7,26.0,26.0,1.0,24.2,26.8,26.0,1.0,25.4,26.0,1.0,26.0,25.8,26.0,0.0,28.2,-99999.0,-99999.0,1.0,23.0,26.0,26.0,0.0,23.0,19.9,26.0
2023-06-02 18:45:00,27.7,65.37,29.7,23.0,25.366666666666667,25.6,25.6,[25.6],0.0,24.3,26.8,26.0,1.0,24.3,26.6,26.0,1.0,26.0,26.2,26.0,1.0,29.7,26.0,26.0,1.0,24.1,27.1,26.0,1.0,25.2,26.0,1.0,26.0,25.7,26.0,0.0,27.9,-99999.0,-99999.0,1.0,23.0,25.8,26.0,0.0,23.0,19.8,26.0
2023-06-02 18:50:00,27.7,65.18,29.7,22.9,25.28888888888889,25.6,25.6,[25.6],0.0,24.2,26.8,26.0,1.0,24.2,26.5,26.0,1.0,26.0,26.6,26.0,1.0,29.7,26.5,26.0,1.0,24.1,27.4,26.0,1.0,25.2,26.0,1.0,26.0,25.6,26.0,0.0,27.6,-99999.0,-99999.0,1.0,22.9,25.7,26.0,0.0,22.9,19.6,26.0
2023-06-02 18:55:00,27.7,65.28,30.0,22.8,25.300000000000004,25.6,25.6,[25.6],0.0,24.2,26.9,26.0,1.0,24.2,26.4,26.0,1.0,26.0,25.9,26.0,1.0,30.0,25.9,26.0,1.0,24.3,26.5,26.0,1.0,25.1,26.0,1.0,26.0,25.6,26.0,0.0,27.4,-99999.0,-99999.0,1.0,22.8,25.8,26.0,0.0,22.8,19.4,26.0
2023-06-02 19:00:00,27.7,65.17,30.1,22.7,25.244444444444444,25.6,25.6,[25.6],0.0,24.1,26.8,26.0,1.0,24.1,26.4,26.0,1.0,25.9,26.7,26.0,1.0,30.1,26.8,26.0,1.0,24.3,27.0,26.0,1.0,25.0,26.0,1.0,25.9,25.6,26.0,0.0,27.4,-99999.0,-99999.0,1.0,22.7,25.7,26.0,0.0,22.7,19.3,26.0
2023-06-02 19:05:00,27.7,65.17,30.0,22.6,25.14444444444444,,,,0.0,24.0,26.8,26.0,1.0,24.0,26.3,26.0,1.0,25.9,26.0,26.0,1.0,30.0,25.8,26.0,1.0,24.2,27.1,26.0,1.0,25.0,26.0,1.0,25.9,25.5,26.0,0.0,27.1,-99999.0,-99999.0,1.0,22.6,25.7,26.0,0.0,22.6,19.1,26.0
2023-06-02 19:10:00,27.7,65.47,30.2,22.5,25.200000000000003,25.5,25.5,[25.5],0.0,24.1,26.8,26.0,1.0,24.1,26.3,26.0,1.0,25.9,26.5,26.0,1.0,30.2,26.7,26.0,1.0,24.3,27.4,26.0,1.0,25.0,26.0,1.0,25.9,25.5,26.0,0.0,27.3,-99999.0,-99999.0,1.0,22.5,25.7,26.0,0.0,22.5,19.3,26.0
2023-06-02 19:15:00,27.7,65.17,30.2,22.5,25.266666666666666,25.5,25.5,[25.5],0.0,24.2,26.7,26.0,1.0,24.2,26.3,26.0,1.0,25.9,26.0,26.0,1.0,30.2,26.0,26.0,1.0,24.3,27.4,26.0,1.0,25.0,26.0,1.0,25.9,25.5,26.0,0.0,27.7,-99999.0,-99999.0,1.0,22.5,25.7,26.0,0.0,22.5,19.6,26.0
2023-06-02 19:20:00,27.7,65.38,30.2,22.5,25.3,25.6,25.6,[25.6],0.0,24.2,26.7,26.0,1.0,24.2,26.3,26.0,1.0,26.0,26.3,26.0,1.0,30.2,26.3,26.0,1.0,24.5,26.6,26.0,1.0,25.0,26.0,1.0,25.9,25.7,26.0,0.0,27.7,-99999.0,-99999.0,1.0,22.5,25.8,26.0,0.0,22.5,19.9,26.0
2023-06-02 19:25:00,27.7,65.37,30.2,22.6,25.444444444444443,25.6,25.6,[25.6],0.0,24.4,26.7,26.0,1.0,24.4,26.4,26.0,1.0,26.0,26.8,26.0,1.0,30.2,26.9,26.0,1.0,24.4,27.1,26.0,1.0,25.1,26.0,1.0,25.9,25.7,26.0,0.0,28.5,-99999.0,-99999.0,1.0,22.6,26.0,26.0,0.0,22.6,20.1,26.0
2023-06-02 19:30:00,27.7,65.37,,,,25.6,25.6,[25.6],0.0,,26.7,26.0,1.0,,26.4,26.0,1.0,,26.1,26.0,1.0,,25.9,26.0,1.0,,27.2,26.0,1.0,25.2,26.0,1.0,,25.7,26.0,0.0,,-99999.0,-99999.0,1.0,,26.2,26.0,0.0,,20.3,26.0
2023-06-02 19:35:00,27.7,65.47,30.2,22.6,25.58888888888889,25.6,25.6,[25.6],0.0,24.6,26.7,26.0,1.0,24.6,26.5,26.0,1.0,25.9,26.7,26.0,1.0,30.2,26.8,26.0,1.0,24.4,27.5,26.0,1.0,25.2,26.0,1.0,25.9,25.7,26.0,0.0,29.0,-99999.0,-99999.0,1.0,23.1,26.2,26.0,0.0,22.6,20.4,26.0
