time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3818463_c,3818463_r,3818463_s,3818464_c,3818464_h,3818464_r,3818464_s,3818465_c,3818465_h,3818465_r,3818465_s,3818466_c,3818466_h,3818466_r,3818466_s,3818467_c,3818467_h,3818467_r,3818467_s,3818468_c,3818468_r,3818468_s,3818469_c,3818469_r,3818469_s,3818470_c,3818470_h,3818470_r,3818470_s
2023-05-30 12:55:00,,35.59,31.7,24.6,27.44,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,26.0,25.0,1.0,31.7,27.0,25.0,1.0,24.6,24.8,25.0,1.0,24.6,24.0,1.0,25.3,24.0,1.0,31.7,25.0,25.0
2023-05-30 13:00:00,,35.61,31.8,24.6,27.56,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.8,27.0,25.0,1.0,24.6,25.7,25.0,1.0,25.7,24.0,1.0,25.7,24.0,1.0,31.8,26.0,25.0
2023-05-30 13:05:00,,35.620000000000005,32.0,25.0,27.880000000000003,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,25.5,25.0,1.0,25.6,24.0,1.0,25.9,24.0,1.0,32.0,25.0,25.0
2023-05-30 13:10:00,,35.61,32.0,24.9,27.84,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,24.8,25.0,1.0,25.2,24.0,1.0,25.8,24.0,1.0,32.0,25.0,25.0
2023-05-30 13:15:00,,35.6,32.0,24.8,27.74,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.1,24.8,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,32.0,25.0,25.0
2023-05-30 13:20:00,,35.59,31.8,24.8,27.620000000000005,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.9,24.8,25.0,1.0,24.7,24.0,1.0,25.3,24.0,1.0,31.8,24.0,25.0
2023-05-30 13:25:00,,35.59,31.8,24.6,27.52,23.8,23.8,[23.8],1.0,25.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.8,25.1,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,31.8,25.0,25.0
2023-05-30 13:30:00,,35.620000000000005,31.7,24.8,27.66,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.7,27.0,25.0,1.0,25.3,25.7,25.0,1.0,26.1,24.0,1.0,25.9,24.0,1.0,31.7,26.0,25.0
2023-05-30 13:35:00,,35.61,32.0,24.8,27.8,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,25.5,25.0,1.0,25.1,24.0,1.0,25.9,24.0,1.0,32.0,25.0,25.0
2023-05-30 13:40:00,,35.61,32.0,25.0,27.880000000000003,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,25.2,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,32.0,25.0,25.0
2023-05-30 13:45:00,,35.6,32.0,24.9,27.76,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.0,24.8,25.0,1.0,24.7,24.0,1.0,25.6,24.0,1.0,32.0,25.0,25.0
2023-05-30 13:50:00,,35.6,31.9,24.8,27.64,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.9,27.0,25.0,1.0,24.8,24.8,25.0,1.0,24.8,24.0,1.0,25.6,24.0,1.0,31.9,25.0,25.0
2023-05-30 13:55:00,,35.6,31.8,24.7,27.56,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.8,25.1,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,31.8,25.0,25.0
2023-05-30 14:00:00,,35.620000000000005,31.8,24.7,27.56,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.8,27.0,25.0,1.0,24.8,25.7,25.0,1.0,25.9,24.0,1.0,26.0,24.0,1.0,31.8,26.0,25.0
2023-05-30 14:05:00,,35.620000000000005,32.1,25.0,27.94,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.5,25.2,25.0,1.0,25.2,24.0,1.0,25.8,24.0,1.0,32.1,25.0,25.0
2023-05-30 14:10:00,,35.61,32.1,25.0,27.94,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.5,24.8,25.0,1.0,25.0,24.0,1.0,25.8,24.0,1.0,32.1,25.0,25.0
2023-05-30 14:15:00,,35.6,32.0,25.0,27.860000000000003,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.3,24.8,25.0,1.0,25.0,24.0,1.0,25.6,24.0,1.0,32.0,25.0,25.0
2023-05-30 14:20:00,,35.61,32.0,24.9,27.78,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.1,24.8,25.0,1.0,25.6,24.0,1.0,25.9,24.0,1.0,32.0,26.0,25.0
2023-05-30 14:25:00,,35.629999999999995,31.9,24.8,27.68,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.0,25.8,25.0,1.0,25.9,24.0,1.0,26.1,24.0,1.0,31.9,26.0,25.0
2023-05-30 14:30:00,,35.620000000000005,32.1,25.0,27.9,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.3,25.2,25.0,1.0,25.0,24.0,1.0,25.8,24.0,1.0,32.1,25.0,25.0
2023-05-30 14:35:00,,35.61,32.1,25.0,27.86,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.1,24.8,25.0,1.0,25.1,24.0,1.0,25.7,24.0,1.0,32.1,25.0,25.0
2023-05-30 14:40:00,,35.6,32.0,24.8,27.7,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,24.9,24.8,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,32.0,25.0,25.0
2023-05-30 14:45:00,,35.6,32.0,24.8,27.7,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,24.9,24.8,25.0,1.0,24.6,24.0,1.0,25.4,24.0,1.0,32.0,25.0,25.0
2023-05-30 14:50:00,,35.6,31.9,24.7,27.6,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.9,27.0,25.0,1.0,24.8,25.4,25.0,1.0,25.5,24.0,1.0,25.7,24.0,1.0,31.9,26.0,25.0
2023-05-30 14:55:00,,35.620000000000005,31.9,24.7,27.72,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.4,26.0,25.0,1.0,26.2,24.0,1.0,26.1,24.0,1.0,31.9,25.0,25.0
2023-05-30 15:00:00,,35.61,32.0,24.9,27.84,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,25.2,25.0,1.0,25.0,24.0,1.0,25.8,24.0,1.0,32.0,25.0,25.0
2023-05-30 15:05:00,,35.61,32.0,25.0,27.880000000000003,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,25.2,25.0,1.0,25.0,24.0,1.0,25.6,24.0,1.0,32.0,26.0,25.0
2023-05-30 15:10:00,,35.6,31.9,24.8,27.72,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.2,24.8,25.0,1.0,24.7,24.0,1.0,25.6,24.0,1.0,31.9,24.0,25.0
2023-05-30 15:15:00,,35.59,31.9,24.8,27.64,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.9,27.0,25.0,1.0,24.8,24.8,25.0,1.0,24.6,24.0,1.0,25.4,24.0,1.0,31.9,25.0,25.0
2023-05-30 15:20:00,,35.59,31.8,24.6,27.5,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.7,24.5,25.0,1.0,24.7,24.0,1.0,25.3,24.0,1.0,31.8,25.0,25.0
2023-05-30 15:25:00,,35.620000000000005,31.8,24.6,27.6,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,27.0,25.0,1.0,31.8,27.0,25.0,1.0,25.2,25.7,25.0,1.0,25.7,24.0,1.0,25.7,24.0,1.0,31.8,25.0,25.0
2023-05-30 15:30:00,,35.620000000000005,31.8,25.0,27.76,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,31.8,27.0,25.0,1.0,25.2,25.5,25.0,1.0,25.4,24.0,1.0,26.0,24.0,1.0,31.8,25.0,25.0
2023-05-30 15:35:00,,35.61,32.0,25.0,27.9,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.5,24.8,25.0,1.0,25.0,24.0,1.0,25.7,24.0,1.0,32.0,25.0,25.0
2023-05-30 15:40:00,,35.61,32.0,25.0,27.8,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,26.0,25.0,1.0,25.0,24.8,25.0,1.0,25.1,24.0,1.0,25.3,24.0,1.0,32.0,25.0,25.0
2023-05-30 15:45:00,,35.6,31.9,24.8,27.68,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.0,24.8,25.0,1.0,24.6,24.0,1.0,25.4,24.0,1.0,31.9,25.0,25.0
2023-05-30 15:50:00,,35.629999999999995,31.8,24.7,27.58,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.8,27.0,25.0,1.0,24.9,25.7,25.0,1.0,25.7,24.0,1.0,25.4,24.0,1.0,31.8,25.0,25.0
2023-05-30 15:55:00,,35.65,32.1,24.9,27.96,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.1,27.0,25.0,1.0,25.8,25.5,25.0,1.0,25.6,24.0,1.0,25.8,24.0,1.0,32.1,25.0,25.0
2023-05-30 16:00:00,,35.620000000000005,32.3,24.9,27.96,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.3,27.0,25.0,1.0,25.4,25.2,25.0,1.0,25.1,24.0,1.0,25.9,24.0,1.0,32.3,25.0,25.0
2023-05-30 16:05:00,,35.61,32.3,24.9,27.96,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.3,27.0,25.0,1.0,25.4,24.8,25.0,1.0,25.0,24.0,1.0,25.7,24.0,1.0,32.3,26.0,25.0
2023-05-30 16:10:00,,35.61,32.2,24.8,27.78000000000001,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.2,27.0,25.0,1.0,24.9,24.8,25.0,1.0,24.8,24.0,1.0,25.6,24.0,1.0,32.2,25.0,25.0
2023-05-30 16:15:00,,35.6,32.0,24.7,27.660000000000004,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,32.0,27.0,25.0,1.0,24.9,24.8,25.0,1.0,24.6,24.0,1.0,25.5,24.0,1.0,32.0,25.0,25.0
2023-05-30 16:20:00,,35.6,31.9,24.6,27.54,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,26.0,25.0,1.0,31.9,27.0,25.0,1.0,24.7,24.8,25.0,1.0,24.7,24.0,1.0,25.4,24.0,1.0,31.9,25.0,25.0
2023-05-30 16:25:00,,35.59,31.9,24.6,27.54,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,26.0,25.0,1.0,31.9,27.0,25.0,1.0,24.7,25.1,25.0,1.0,24.8,24.0,1.0,25.3,24.0,1.0,31.9,25.0,25.0
2023-05-30 16:30:00,,35.629999999999995,31.9,24.8,27.72,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.2,25.7,25.0,1.0,26.0,24.0,1.0,26.0,24.0,1.0,31.9,26.0,25.0
2023-05-30 16:35:00,,35.629999999999995,31.9,25.0,27.8,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.2,25.5,25.0,1.0,25.5,24.0,1.0,26.0,24.0,1.0,31.9,25.0,25.0
2023-05-30 16:40:00,,35.61,32.1,25.0,27.94,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.5,25.2,25.0,1.0,25.0,24.0,1.0,25.7,24.0,1.0,32.1,25.0,25.0
2023-05-30 16:45:00,,35.61,32.0,25.0,27.860000000000003,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.3,24.8,25.0,1.0,24.7,24.0,1.0,25.7,24.0,1.0,32.0,25.0,25.0
2023-05-30 16:50:00,,35.61,32.0,24.9,27.76,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.0,24.8,25.0,1.0,24.8,24.0,1.0,25.6,24.0,1.0,32.0,25.0,25.0
2023-05-30 16:55:00,,35.61,31.9,24.7,27.6,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.9,27.0,25.0,1.0,24.8,24.8,25.0,1.0,24.7,24.0,1.0,25.5,24.0,1.0,31.9,25.0,25.0
2023-05-30 17:00:00,,35.6,31.8,24.6,27.520000000000003,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.6,24.8,25.0,1.0,24.6,24.0,1.0,25.3,24.0,1.0,31.8,25.0,25.0
2023-05-30 17:05:00,,35.61,31.7,24.6,27.48,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,27.0,25.0,1.0,31.7,27.0,25.0,1.0,24.8,25.4,25.0,1.0,25.4,24.0,1.0,25.6,24.0,1.0,31.7,26.0,25.0
2023-05-30 17:10:00,,35.629999999999995,31.7,24.8,27.6,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,31.7,27.0,25.0,1.0,24.8,26.0,25.0,1.0,26.0,24.0,1.0,26.0,24.0,1.0,31.7,26.0,25.0
2023-05-30 17:15:00,,35.620000000000005,32.0,25.0,27.860000000000003,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.3,25.2,25.0,1.0,25.0,24.0,1.0,25.7,24.0,1.0,32.0,25.0,25.0
2023-05-30 17:20:00,,35.61,32.0,24.9,27.8,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,24.8,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,32.0,25.0,25.0
2023-05-30 17:25:00,,35.61,32.0,24.9,27.8,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,24.8,25.0,1.0,24.8,24.0,1.0,25.4,24.0,1.0,32.0,25.0,25.0
2023-05-30 17:30:00,,35.59,31.8,24.7,27.58,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.9,24.8,25.0,1.0,24.6,24.0,1.0,25.4,24.0,1.0,31.8,25.0,25.0
2023-05-30 17:35:00,,35.61,31.8,24.7,27.58,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.9,25.4,25.0,1.0,25.5,24.0,1.0,25.6,24.0,1.0,31.8,25.0,25.0
2023-05-30 17:40:00,,35.629999999999995,31.9,24.7,27.62,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.9,27.0,25.0,1.0,24.9,25.7,25.0,1.0,26.2,24.0,1.0,26.1,24.0,1.0,31.9,26.0,25.0
2023-05-30 17:45:00,,35.620000000000005,32.1,24.9,27.92,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.6,25.2,25.0,1.0,25.2,24.0,1.0,25.8,24.0,1.0,32.1,25.0,25.0
2023-05-30 17:50:00,,35.61,32.1,25.1,27.940000000000005,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.3,25.2,25.0,1.0,24.8,24.0,1.0,25.7,24.0,1.0,32.1,25.0,25.0
2023-05-30 17:55:00,,35.61,32.0,24.8,27.779999999999998,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.3,24.8,25.0,1.0,24.8,24.0,1.0,25.4,24.0,1.0,32.0,25.0,25.0
2023-05-30 18:00:00,,35.61,32.0,24.8,27.72,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.0,25.4,25.0,1.0,25.5,24.0,1.0,25.6,24.0,1.0,32.0,26.0,25.0
2023-05-30 18:05:00,,35.629999999999995,32.0,25.0,27.8,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.0,25.8,25.0,1.0,26.1,24.0,1.0,26.0,24.0,1.0,32.0,26.0,25.0
2023-05-30 18:10:00,,35.61,32.1,25.0,27.94,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.5,25.2,25.0,1.0,25.2,24.0,1.0,25.8,24.0,1.0,32.1,25.0,25.0
2023-05-30 18:15:00,,35.6,32.1,24.9,27.840000000000003,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.2,24.8,25.0,1.0,24.8,24.0,1.0,25.6,24.0,1.0,32.1,25.0,25.0
2023-05-30 18:20:00,,35.6,31.9,24.8,27.660000000000004,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.9,27.0,25.0,1.0,24.9,24.8,25.0,1.0,24.9,24.0,1.0,25.6,24.0,1.0,31.9,25.0,25.0
2023-05-30 18:25:00,,35.59,31.9,24.8,27.660000000000004,23.6,23.6,[23.6],1.0,25.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.9,27.0,25.0,1.0,24.9,24.8,25.0,1.0,24.7,24.0,1.0,25.4,24.0,1.0,31.9,25.0,25.0
2023-05-30 18:30:00,,35.6,31.7,24.6,27.48,23.9,23.9,[23.9],1.0,25.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,26.0,25.0,1.0,31.7,27.0,25.0,1.0,24.8,25.4,25.0,1.0,25.5,24.0,1.0,25.5,24.0,1.0,31.7,25.0,25.0
2023-05-30 18:35:00,,35.620000000000005,31.9,24.8,27.76,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.4,25.7,25.0,1.0,26.0,24.0,1.0,26.0,24.0,1.0,31.9,26.0,25.0
2023-05-30 18:40:00,,35.620000000000005,32.1,24.8,27.9,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,32.1,27.0,25.0,1.0,25.7,25.5,25.0,1.0,25.7,24.0,1.0,26.0,24.0,1.0,32.1,26.0,25.0
2023-05-30 18:45:00,,35.61,32.1,25.0,27.98,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.7,25.2,25.0,1.0,25.1,24.0,1.0,25.7,24.0,1.0,32.1,25.0,25.0
2023-05-30 18:50:00,,35.6,32.0,25.0,27.880000000000003,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,24.8,25.0,1.0,24.8,24.0,1.0,25.6,24.0,1.0,32.0,25.0,25.0
2023-05-30 18:55:00,,35.6,32.0,24.8,27.68,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,24.8,24.8,25.0,1.0,24.7,24.0,1.0,25.4,24.0,1.0,32.0,25.0,25.0
2023-05-30 19:00:00,,35.59,31.8,24.7,27.58,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.7,24.8,25.0,1.0,24.9,24.0,1.0,25.3,24.0,1.0,31.8,25.0,25.0
2023-05-30 19:05:00,,35.620000000000005,31.9,24.7,27.62,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.9,27.0,25.0,1.0,24.7,25.7,25.0,1.0,25.9,24.0,1.0,26.0,24.0,1.0,31.9,26.0,25.0
2023-05-30 19:10:00,,35.620000000000005,31.9,24.8,27.8,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.6,25.5,25.0,1.0,26.0,24.0,1.0,26.0,24.0,1.0,31.9,25.0,25.0
2023-05-30 19:15:00,,35.61,32.1,25.0,27.9,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.3,25.2,25.0,1.0,25.0,24.0,1.0,25.8,24.0,1.0,32.1,25.0,25.0
2023-05-30 19:20:00,,35.6,32.0,25.0,27.8,23.8,23.8,[23.8],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.0,24.8,25.0,1.0,25.0,24.0,1.0,25.6,24.0,1.0,32.0,25.0,25.0
2023-05-30 19:25:00,,35.59,31.9,24.8,27.68,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,31.9,27.0,25.0,1.0,24.8,24.8,25.0,1.0,24.8,24.0,1.0,25.4,24.0,1.0,31.9,25.0,25.0
2023-05-30 19:30:00,,35.61,31.9,24.8,27.72,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.2,25.7,25.0,1.0,25.9,24.0,1.0,25.9,24.0,1.0,31.9,26.0,25.0
2023-05-30 19:35:00,,35.620000000000005,32.1,25.0,27.94,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.1,27.0,25.0,1.0,25.5,25.5,25.0,1.0,25.6,24.0,1.0,25.8,24.0,1.0,32.1,25.0,25.0
2023-05-30 19:40:00,,35.6,32.1,24.9,27.9,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.5,24.8,25.0,1.0,24.9,24.0,1.0,25.5,24.0,1.0,32.1,25.0,25.0
2023-05-30 19:45:00,,35.6,31.9,24.9,27.76,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.2,25.4,25.0,1.0,25.1,24.0,1.0,25.6,24.0,1.0,31.9,26.0,25.0
2023-05-30 19:50:00,,35.620000000000005,32.1,25.0,27.96,24.5,24.5,[24.5],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.1,27.0,25.0,1.0,25.6,26.0,25.0,1.0,26.1,24.0,1.0,26.0,24.0,1.0,32.1,26.0,25.0
2023-05-30 19:55:00,,35.61,32.1,25.1,28.0,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.6,25.2,25.0,1.0,25.1,24.0,1.0,25.6,24.0,1.0,32.1,25.0,25.0
