time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3812914_c,3812914_h,3812914_p,3812914_r,3812914_s
2023-05-30 19:50:00,,0.0199999999999995,34.2,34.2,34.2,23.3,23.3,[23.3],,34.2,0.58,23.5,27.0
2023-05-30 19:55:00,,0.0199999999999995,34.1,34.1,34.1,23.7,23.7,[23.7],,34.1,0.6,25.0,27.0
2023-05-30 20:00:00,,-0.0400000000000009,34.2,34.2,34.2,24.1,24.1,[24.1],,34.2,3.89,25.0,27.0
2023-05-30 20:05:00,,0.0300000000000002,34.2,34.2,34.2,23.3,23.3,[23.3],,34.2,0.77,23.5,27.0
2023-05-30 20:10:00,,0.0,34.1,34.1,34.1,23.5,23.5,[23.5],,34.1,0.59,25.0,27.0
2023-05-30 20:15:00,,-0.0500000000000007,34.1,34.1,34.1,24.1,24.1,[24.1],,34.1,3.85,25.5,27.0
2023-05-30 20:20:00,,0.0,34.2,34.2,34.2,23.6,23.6,[23.6],,34.2,3.84,23.5,27.0
2023-05-30 20:25:00,,-0.0499999999999998,34.0,34.0,34.0,23.4,23.4,[23.4],,34.0,0.59,24.5,27.0
2023-05-30 20:30:00,,0.0599999999999996,34.1,34.1,34.1,23.9,23.9,[23.9],,34.1,0.6,25.5,27.0
2023-05-30 20:35:00,,-0.3000000000000007,34.2,34.2,34.2,23.9,23.9,[23.9],,34.2,3.9,24.0,27.0
2023-05-30 20:40:00,,-0.0699999999999994,34.1,34.1,34.1,23.3,23.3,[23.3],,34.1,0.58,23.5,27.0
2023-05-30 20:45:00,,-0.0100000000000006,34.1,34.1,34.1,23.7,23.7,[23.7],,34.1,0.6,25.0,27.0
2023-05-30 20:50:00,,-0.0099999999999997,34.3,34.3,34.3,24.1,24.1,[24.1],,34.3,3.91,24.5,27.0
2023-05-30 20:55:00,,0.0,34.2,34.2,34.2,23.4,23.4,[23.4],,34.2,3.85,23.5,27.0
2023-05-30 21:00:00,,0.0299999999999993,34.1,34.1,34.1,23.5,23.5,[23.5],,34.1,0.61,24.5,27.0
2023-05-30 21:05:00,,-0.08,34.1,34.1,34.1,24.1,24.1,[24.1],,34.1,3.92,26.0,27.0
2023-05-30 21:10:00,,-0.0700000000000002,34.2,34.2,34.2,23.7,23.7,[23.7],,34.2,3.89,23.5,27.0
2023-05-30 21:15:00,,0.0199999999999995,34.2,34.2,34.2,23.5,23.5,[23.5],,34.2,0.61,24.5,27.0
2023-05-30 21:20:00,,0.129999999999999,34.2,34.2,34.2,24.1,24.1,[24.1],,34.2,4.01,25.5,27.0
2023-05-30 21:25:00,,-0.0099999999999997,34.2,34.2,34.2,23.7,23.7,[23.7],,34.2,3.86,23.5,27.0
2023-05-30 21:30:00,,-0.0099999999999997,34.1,34.1,34.1,23.3,23.3,[23.3],,34.1,0.6,24.5,27.0
2023-05-30 21:35:00,,-0.0099999999999997,34.1,34.1,34.1,23.9,23.9,[23.9],,34.1,0.61,25.5,27.0
2023-05-30 21:40:00,,-0.0299999999999993,34.3,34.3,34.3,23.9,23.9,[23.9],,34.3,3.84,24.0,27.0
2023-05-30 21:45:00,,-0.0700000000000002,34.3,34.3,34.3,23.3,23.3,[23.3],,34.3,0.6,23.5,27.0
2023-05-30 21:50:00,,-0.0199999999999995,34.2,34.2,34.2,23.7,23.7,[23.7],,34.2,0.6,25.0,27.0
2023-05-30 21:55:00,,0.0,34.2,34.2,34.2,24.1,24.1,[24.1],,34.2,3.85,25.0,27.0
2023-05-30 22:00:00,,-0.0300000000000011,34.2,34.2,34.2,23.4,23.4,[23.4],,34.2,3.81,23.5,27.0
2023-05-30 22:05:00,,-0.04,34.1,34.1,34.1,23.5,23.5,[23.5],,34.1,0.59,24.5,27.0
2023-05-30 22:10:00,,-0.4899999999999984,34.2,34.2,34.2,24.1,24.1,[24.1],,34.2,3.99,25.5,27.0
2023-05-30 22:15:00,,-0.0700000000000002,34.2,34.2,34.2,23.7,23.7,[23.7],,34.2,3.84,23.5,27.0
2023-05-30 22:20:00,,-0.0099999999999997,34.1,34.1,34.1,23.4,23.4,[23.4],,34.1,0.59,24.5,27.0
2023-05-30 22:25:00,,-0.0199999999999995,34.1,34.1,34.1,24.0,24.0,[24.0],,34.1,0.6,25.5,27.0
2023-05-30 22:30:00,,0.0,34.3,34.3,34.3,23.9,23.9,[23.9],,34.3,3.75,24.0,27.0
2023-05-30 22:35:00,,0.0099999999999997,34.1,34.1,34.1,23.3,23.3,[23.3],,34.1,0.59,24.0,27.0
2023-05-30 22:40:00,,-0.0299999999999993,34.1,34.1,34.1,23.7,23.7,[23.7],,34.1,0.6,25.0,27.0
2023-05-30 22:45:00,,-0.0700000000000002,34.3,34.3,34.3,24.0,24.0,[24.0],,34.3,3.79,24.5,27.0
2023-05-30 22:50:00,,-0.04,34.1,34.1,34.1,23.4,23.4,[23.4],,34.1,0.89,23.0,27.0
2023-05-30 22:55:00,,-0.1800000000000006,34.1,34.1,34.1,23.5,23.5,[23.5],,34.1,0.6,25.0,27.0
