time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3823177_c,3823177_h,3823177_r,3823177_s,3823178_c,3823178_h,3823178_r,3823178_s,584827_c,584827_r,584827_s,584847_c,584847_r,584847_s,584867_c,584867_r,584867_s,584868_c,584868_r,584868_s
2023-05-30 18:25:00,,22.4,22.3,22.35,27.6,35.2,"[20.0, 35.2]",1.0,22.4,25.4,24.0,1.0,22.3,25.9,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-05-30 18:30:00,,23.4,22.3,22.85,27.55,35.2,"[19.9, 35.2]",1.0,23.4,25.1,24.0,1.0,22.3,26.5,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-05-30 18:35:00,,23.4,22.6,23.0,27.55,35.0,"[20.1, 35.0]",1.0,23.4,25.6,24.0,1.0,22.6,26.7,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-05-30 18:40:00,,24.2,22.5,23.35,27.75,35.1,"[20.4, 35.1]",1.0,24.2,24.8,24.0,1.0,22.5,26.7,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-05-30 18:45:00,,24.4,22.5,23.45,27.55,35.0,"[20.1, 35.0]",1.0,24.4,24.6,24.0,1.0,22.5,26.2,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-05-30 18:50:00,,24.5,22.1,23.3,27.75,35.3,"[20.2, 35.3]",1.0,24.5,24.5,24.0,1.0,22.1,26.0,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-05-30 18:55:00,,24.5,22.2,23.35,27.75,35.3,"[20.2, 35.3]",1.0,24.5,25.6,24.0,1.0,22.2,26.4,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-05-30 19:00:00,,24.6,22.4,23.5,27.85,35.3,"[20.4, 35.3]",1.0,24.6,25.7,24.0,1.0,22.4,26.4,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-05-30 19:05:00,,24.6,22.4,23.5,28.0,35.4,"[20.6, 35.4]",1.0,24.6,26.3,24.0,1.0,22.4,26.3,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-05-30 19:10:00,,24.6,22.5,23.55,27.6,35.2,"[20.0, 35.2]",1.0,24.6,24.6,24.0,1.0,22.5,26.4,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0
2023-05-30 19:15:00,,24.7,22.3,23.5,27.55,34.8,"[20.3, 34.8]",1.0,24.7,25.0,24.0,1.0,22.3,26.5,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0
2023-05-30 19:20:00,,24.7,22.2,23.45,27.75,34.9,"[20.6, 34.9]",1.0,24.7,24.6,24.0,1.0,22.2,26.3,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0
2023-05-30 19:25:00,,24.7,22.2,23.45,27.8,35.0,"[20.6, 35.0]",1.0,24.7,25.2,24.0,1.0,22.2,26.3,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0
2023-05-30 19:30:00,,24.7,22.2,23.45,27.8,35.0,"[20.6, 35.0]",1.0,24.7,25.9,24.0,1.0,22.2,26.5,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0
2023-05-30 19:35:00,,24.7,22.5,23.6,28.0,35.3,"[20.7, 35.3]",1.0,24.7,26.2,24.0,1.0,22.5,26.3,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-05-30 19:40:00,,24.6,22.3,23.450000000000003,27.8,35.2,"[20.4, 35.2]",1.0,24.6,24.6,24.0,1.0,22.3,26.4,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-05-30 19:45:00,,24.7,22.3,23.5,27.95,35.4,"[20.5, 35.4]",1.0,24.7,25.3,24.0,1.0,22.3,26.3,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-05-30 19:50:00,,24.6,22.1,23.35,27.9,35.6,"[20.2, 35.6]",1.0,24.6,24.0,24.0,1.0,22.1,26.2,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-05-30 19:55:00,,24.6,22.3,23.450000000000003,28.0,35.7,"[20.3, 35.7]",1.0,24.6,26.2,24.0,1.0,22.3,26.3,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-05-30 20:00:00,,24.7,22.3,23.5,27.65,35.2,"[20.1, 35.2]",1.0,24.7,25.1,24.0,1.0,22.3,26.4,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-05-30 20:05:00,,24.7,22.3,23.5,27.85,35.3,"[20.4, 35.3]",1.0,24.7,25.7,24.0,1.0,22.3,26.3,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-05-30 20:10:00,,24.7,22.3,23.5,27.6,35.2,"[20.0, 35.2]",1.0,24.7,24.8,24.0,1.0,22.3,26.0,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-05-30 20:15:00,,24.7,22.3,23.5,27.5,35.1,"[19.9, 35.1]",1.0,24.7,24.7,24.0,1.0,22.3,26.4,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0
2023-05-30 20:20:00,,24.8,22.5,23.65,27.5,35.0,"[20.0, 35.0]",1.0,24.8,25.6,24.0,1.0,22.5,26.5,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-05-30 20:25:00,,24.8,22.6,23.700000000000003,27.6,35.0,"[20.2, 35.0]",1.0,24.8,25.6,24.0,1.0,22.6,26.7,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-05-30 20:30:00,,25.0,22.7,23.85,27.85,35.3,"[20.4, 35.3]",1.0,25.0,25.5,24.0,1.0,22.7,26.6,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-05-30 20:35:00,,25.0,22.7,23.85,27.700000000000003,35.2,"[20.2, 35.2]",1.0,25.0,24.5,24.0,1.0,22.7,26.8,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-05-30 20:40:00,,25.0,22.4,23.7,27.8,35.4,"[20.2, 35.4]",1.0,25.0,25.8,24.0,1.0,22.4,26.8,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-05-30 20:45:00,,24.2,22.4,23.3,27.8,35.5,"[20.1, 35.5]",1.0,24.2,24.9,24.0,1.0,22.4,26.0,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-05-30 20:50:00,,23.2,22.3,22.75,27.8,35.6,"[20.0, 35.6]",1.0,23.2,24.6,24.0,1.0,22.3,26.1,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-05-30 20:55:00,,22.7,22.3,22.5,28.15,35.6,"[20.7, 35.6]",1.0,22.7,25.4,24.0,1.0,22.3,25.9,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-05-30 21:00:00,,22.7,22.4,22.55,28.25,35.7,"[20.8, 35.7]",1.0,22.7,25.7,24.0,1.0,22.4,25.8,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-05-30 21:05:00,,22.4,22.2,22.3,28.200000000000003,35.6,"[20.8, 35.6]",1.0,22.2,24.8,24.0,1.0,22.4,25.8,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-05-30 21:10:00,,22.7,22.5,22.6,28.0,35.7,"[20.3, 35.7]",1.0,22.7,25.0,24.0,1.0,22.5,25.5,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-05-30 21:15:00,,22.7,22.7,22.7,27.6,35.4,"[19.8, 35.4]",1.0,22.7,25.3,24.0,1.0,22.7,26.2,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0
2023-05-30 21:20:00,,23.2,23.2,23.2,27.450000000000003,35.1,"[19.8, 35.1]",1.0,23.2,25.6,24.0,1.0,23.2,26.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0
2023-05-30 21:25:00,,23.2,23.2,23.2,27.35,34.8,"[19.9, 34.8]",1.0,23.2,25.7,24.0,1.0,23.2,26.1,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0
2023-05-30 21:30:00,,23.4,23.2,23.3,27.5,34.9,"[20.1, 34.9]",1.0,23.2,26.0,24.0,1.0,23.4,26.3,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0
2023-05-30 21:35:00,,23.5,23.2,23.35,27.75,35.1,"[20.4, 35.1]",1.0,23.2,25.6,24.0,1.0,23.5,26.1,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0
2023-05-30 21:40:00,,23.5,23.3,23.4,28.15,35.3,"[21.0, 35.3]",1.0,23.3,24.9,24.0,1.0,23.5,26.4,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-05-30 21:45:00,,23.6,23.3,23.450000000000003,28.200000000000003,35.7,"[20.7, 35.7]",1.0,23.3,24.4,24.0,1.0,23.6,26.2,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-05-30 21:50:00,,23.6,23.3,23.450000000000003,27.8,35.5,"[20.1, 35.5]",1.0,23.3,25.2,24.0,1.0,23.6,26.3,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-05-30 21:55:00,,23.8,23.3,23.55,27.85,35.4,"[20.3, 35.4]",1.0,23.3,26.0,24.0,1.0,23.8,26.5,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0
2023-05-30 22:00:00,,23.8,23.3,23.55,27.95,35.3,"[20.6, 35.3]",1.0,23.3,24.8,24.0,1.0,23.8,26.4,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0
2023-05-30 22:05:00,,23.8,23.3,23.55,27.700000000000003,35.2,"[20.2, 35.2]",1.0,23.3,25.3,24.0,1.0,23.8,26.5,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0
2023-05-30 22:10:00,,23.8,23.2,23.5,27.8,35.3,"[20.3, 35.3]",1.0,23.2,25.0,24.0,1.0,23.8,26.6,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0
2023-05-30 22:15:00,,24.0,23.2,23.6,28.0,35.5,"[20.5, 35.5]",1.0,23.2,25.0,24.0,1.0,24.0,26.6,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-05-30 22:20:00,,24.0,23.2,23.6,28.3,35.9,"[20.7, 35.9]",1.0,23.2,24.8,24.0,1.0,24.0,26.7,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,27.0,25.0,1.0,26.0,25.0
2023-05-30 22:25:00,,23.9,23.2,23.55,27.8,35.7,"[19.9, 35.7]",1.0,23.2,24.2,24.0,1.0,23.9,26.6,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-05-30 22:30:00,,24.1,23.2,23.65,27.9,35.4,"[20.4, 35.4]",1.0,23.2,26.1,24.0,1.0,24.1,26.7,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-05-30 22:35:00,,24.1,23.2,23.65,28.0,35.3,"[20.7, 35.3]",1.0,23.2,24.7,24.0,1.0,24.1,26.4,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-05-30 22:40:00,,24.1,23.2,23.65,27.9,35.1,"[20.7, 35.1]",1.0,23.2,24.5,24.0,1.0,24.1,25.9,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0
2023-05-30 22:45:00,,23.1,22.2,22.65,27.75,35.2,"[20.3, 35.2]",1.0,22.2,24.3,24.0,1.0,23.1,25.6,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-05-30 22:50:00,,23.1,22.1,22.6,27.700000000000003,35.1,"[20.3, 35.1]",1.0,22.1,25.3,24.0,1.0,23.1,25.0,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-05-30 22:55:00,,23.2,22.6,22.9,27.95,35.5,"[20.4, 35.5]",1.0,22.6,25.7,24.0,1.0,23.2,25.7,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,27.0,25.0,1.0,26.0,25.0
2023-05-30 23:00:00,,23.4,23.0,23.2,27.75,35.4,"[20.1, 35.4]",1.0,23.0,25.0,24.0,1.0,23.4,25.9,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-05-30 23:05:00,,23.7,23.2,23.45,27.65,35.3,"[20.0, 35.3]",1.0,23.2,26.1,24.0,1.0,23.7,26.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0
2023-05-30 23:10:00,,23.7,23.2,23.45,27.65,35.2,"[20.1, 35.2]",1.0,23.2,25.2,24.0,1.0,23.7,26.5,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0
2023-05-30 23:15:00,,23.7,23.2,23.45,27.6,34.9,"[20.3, 34.9]",1.0,23.2,24.4,24.0,1.0,23.7,26.6,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-05-30 23:20:00,,23.7,23.2,23.45,27.9,35.2,"[20.6, 35.2]",1.0,23.2,25.1,24.0,1.0,23.7,26.5,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-05-30 23:25:00,,23.7,23.2,23.45,28.05,35.5,"[20.6, 35.5]",1.0,23.2,25.2,24.0,1.0,23.7,26.2,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,27.0,25.0,1.0,24.0,25.0
2023-05-30 23:30:00,,23.6,23.2,23.4,28.0,35.8,"[20.2, 35.8]",1.0,23.2,24.7,24.0,1.0,23.6,26.1,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-05-30 23:45:00,,24.0,23.3,23.65,27.55,35.0,"[20.1, 35.0]",1.0,23.3,25.6,24.0,1.0,24.0,26.2,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0
2023-05-30 23:50:00,,24.0,23.3,23.65,27.85,35.1,"[20.6, 35.1]",1.0,23.3,25.1,24.0,1.0,24.0,26.6,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-05-30 23:55:00,,23.9,23.5,23.7,28.1,35.6,"[20.6, 35.6]",1.0,23.5,24.5,24.0,1.0,23.9,26.3,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-05-31 00:00:00,,23.9,23.2,23.55,27.95,35.5,"[20.4, 35.5]",1.0,23.2,25.6,24.0,1.0,23.9,25.8,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-05-31 00:05:00,,23.9,23.4,23.65,27.8,35.4,"[20.2, 35.4]",1.0,23.4,25.8,24.0,1.0,23.9,26.2,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-05-31 00:10:00,,23.9,23.5,23.7,27.65,35.1,"[20.2, 35.1]",1.0,23.5,24.8,24.0,1.0,23.9,26.6,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0
2023-05-31 00:15:00,,23.9,23.6,23.75,27.9,35.2,"[20.6, 35.2]",1.0,23.6,25.8,24.0,1.0,23.9,26.7,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-05-31 00:20:00,,24.0,23.4,23.7,28.15,35.4,"[20.9, 35.4]",1.0,23.4,25.8,24.0,1.0,24.0,26.4,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-05-31 00:25:00,,23.8,23.4,23.6,27.8,35.3,"[20.3, 35.3]",1.0,23.4,25.4,24.0,1.0,23.8,25.7,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0
2023-05-31 00:30:00,,23.8,23.3,23.55,27.5,35.2,"[19.8, 35.2]",1.0,23.3,25.1,24.0,1.0,23.8,26.1,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-05-31 00:35:00,,23.8,23.3,23.55,27.85,35.3,"[20.4, 35.3]",1.0,23.3,25.0,24.0,1.0,23.8,26.1,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,27.0,25.0,1.0,25.0,25.0
2023-05-31 00:40:00,,23.9,23.3,23.6,28.05,35.6,"[20.5, 35.6]",,23.3,,,,23.9,,,,,,,,,,,,,,
2023-05-31 00:45:00,,23.8,23.3,23.55,27.7,35.4,"[20.0, 35.4]",1.0,23.3,25.3,24.0,1.0,23.8,25.9,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-05-31 00:50:00,,23.8,23.4,23.6,28.0,35.4,"[20.6, 35.4]",1.0,23.4,25.9,24.0,1.0,23.8,26.4,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-05-31 00:55:00,,23.9,23.4,23.65,27.8,35.3,"[20.3, 35.3]",1.0,23.4,24.6,24.0,1.0,23.9,25.9,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-05-31 01:00:00,,23.9,23.4,23.65,27.8,35.5,"[20.1, 35.5]",1.0,23.4,25.4,24.0,1.0,23.9,26.2,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-05-31 01:05:00,,24.0,23.4,23.7,27.75,35.4,"[20.1, 35.4]",1.0,23.4,25.7,24.0,1.0,24.0,25.9,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-05-31 01:10:00,,24.0,23.5,23.75,27.55,35.1,"[20.0, 35.1]",1.0,23.5,25.5,24.0,1.0,24.0,26.3,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-05-31 01:15:00,,24.0,23.5,23.75,27.55,35.0,"[20.1, 35.0]",1.0,23.5,25.3,24.0,1.0,24.0,26.3,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-05-31 01:20:00,,24.0,23.5,23.75,27.7,35.0,"[20.4, 35.0]",1.0,23.5,25.6,24.0,1.0,24.0,26.6,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-05-31 01:25:00,,23.8,23.4,23.6,27.6,35.0,"[20.2, 35.0]",1.0,23.4,25.6,24.0,1.0,23.8,25.8,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-05-31 01:30:00,,23.8,23.4,23.6,27.8,35.2,"[20.4, 35.2]",1.0,23.4,25.5,24.0,1.0,23.8,26.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-05-31 01:35:00,,23.8,23.4,23.6,27.55,35.0,"[20.1, 35.0]",1.0,23.4,24.9,24.0,1.0,23.8,26.0,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-05-31 01:40:00,,23.8,23.4,23.6,27.6,34.9,"[20.3, 34.9]",1.0,23.4,24.7,24.0,1.0,23.8,26.4,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-05-31 01:45:00,,23.8,23.4,23.6,27.75,35.0,"[20.5, 35.0]",1.0,23.4,25.6,24.0,1.0,23.8,25.7,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-05-31 01:50:00,,23.7,23.4,23.55,27.55,34.9,"[20.2, 34.9]",1.0,23.4,26.2,24.0,1.0,23.7,25.8,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-05-31 01:55:00,,23.7,23.5,23.6,27.45,34.8,"[20.1, 34.8]",1.0,23.5,26.1,24.0,1.0,23.7,25.8,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-05-31 02:00:00,,23.7,23.5,23.6,27.5,34.7,"[20.3, 34.7]",1.0,23.5,25.5,24.0,1.0,23.7,26.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-05-31 02:05:00,,23.7,23.5,23.6,27.55,34.7,"[20.4, 34.7]",1.0,23.5,25.7,24.0,1.0,23.7,26.1,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-05-31 02:10:00,,23.8,23.4,23.6,27.45,34.9,"[20.0, 34.9]",1.0,23.4,25.6,24.0,1.0,23.8,26.1,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-05-31 02:15:00,,23.9,23.3,23.6,27.55,35.0,"[20.1, 35.0]",1.0,23.3,26.6,24.0,1.0,23.9,26.2,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-05-31 02:20:00,,23.9,23.3,23.6,27.55,35.0,"[20.1, 35.0]",1.0,23.3,25.1,24.0,1.0,23.9,26.3,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-05-31 02:25:00,,23.9,23.5,23.7,27.55,35.0,"[20.1, 35.0]",1.0,23.5,25.3,24.0,1.0,23.9,26.4,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-05-31 02:30:00,,23.8,23.5,23.65,27.65,35.1,"[20.2, 35.1]",1.0,23.5,25.7,24.0,1.0,23.8,26.4,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-05-31 02:35:00,,24.0,23.5,23.75,27.8,35.2,"[20.4, 35.2]",1.0,23.5,25.5,24.0,1.0,24.0,26.1,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-05-31 02:40:00,,23.9,23.4,23.65,27.85,35.2,"[20.5, 35.2]",1.0,23.4,25.8,24.0,1.0,23.9,26.1,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-05-31 02:45:00,,23.9,23.4,23.65,27.65,35.2,"[20.1, 35.2]",1.0,23.4,25.5,24.0,1.0,23.9,25.8,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-05-31 02:50:00,,24.0,23.4,23.7,27.75,35.1,"[20.4, 35.1]",1.0,23.4,24.9,24.0,1.0,24.0,26.2,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-05-31 02:55:00,,24.1,23.4,23.75,27.85,35.3,"[20.4, 35.3]",1.0,23.4,25.3,24.0,1.0,24.1,25.9,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-05-31 03:00:00,,23.9,23.4,23.65,27.8,35.3,"[20.3, 35.3]",1.0,23.4,24.4,24.0,1.0,23.9,26.1,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-05-31 03:05:00,,23.9,23.3,23.6,27.55,35.2,"[19.9, 35.2]",1.0,23.3,25.4,24.0,1.0,23.9,26.2,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-05-31 03:10:00,,24.0,23.5,23.75,27.75,35.2,"[20.3, 35.2]",1.0,23.5,25.0,24.0,1.0,24.0,26.2,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-05-31 03:15:00,,24.0,23.5,23.75,27.65,35.3,"[20.0, 35.3]",1.0,23.5,25.8,24.0,1.0,24.0,25.9,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-05-31 03:20:00,,24.0,23.4,23.7,27.95,35.3,"[20.6, 35.3]",1.0,23.4,25.2,24.0,1.0,24.0,26.4,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-05-31 03:25:00,,24.0,23.4,23.7,27.9,35.2,"[20.6, 35.2]",1.0,23.4,24.4,24.0,1.0,24.0,26.3,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0
2023-05-31 03:30:00,,24.0,23.4,23.7,27.700000000000003,35.1,"[20.3, 35.1]",1.0,23.4,25.5,24.0,1.0,24.0,26.3,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-05-31 03:35:00,,24.1,23.4,23.75,27.55,35.0,"[20.1, 35.0]",1.0,23.4,24.5,24.0,1.0,24.1,26.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-05-31 03:40:00,,24.0,23.5,23.75,27.8,35.1,"[20.5, 35.1]",1.0,23.5,25.2,24.0,1.0,24.0,26.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
