time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3818968_c,3818968_h,3818968_r,3818968_s,3818969_c,3818969_r,3818969_s,3818970_c,3818970_h,3818970_r,3818970_s,3818971_c,3818971_h,3818971_r,3818971_s,3818972_c,3818972_h,3818972_r,3818972_s,3818973_c,3818973_h,3818973_r,3818973_s,3818974_c,3818974_h,3818974_r,3818974_s,3818975_c,3818975_h,3818975_r,3818975_s,3818976_c,3818976_h,3818976_r,3818976_s,3818977_c,3818977_h,3818977_r,3818977_s,3818978_c,3818978_h,3818978_r,3818978_s,3818979_c,3818979_r,3818979_s,3818980_c,3818980_r,3818980_s,3818981_h,3818982_c,3818982_h,3818982_r,3818982_s,3818983_h,3846762_c,3846762_h,3846762_r,3846762_s,3846763_c,3846763_h,3846763_r,3846763_s
2023-06-01 19:40:00,33.9,10.0,39.8,24.4,32.27777777777778,28.35,30.0,"[30.0, 26.7]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.7,26.0,25.0,1.0,35.7,27.0,25.0,1.0,39.8,26.0,25.0,1.0,26.7,26.0,26.0,1.0,32.0,27.0,26.0,,,,,1.0,39.8,26.1,25.0,1.0,,27.3,26.0,1.0,,25.7,25.0,1.0,26.1,26.0,1.0,25.9,26.0,24.4,1.0,32.0,25.0,26.0,24.4,,,,,,,,
2023-06-01 19:45:00,33.7,9.93,39.9,24.9,32.43333333333333,28.45,30.0,"[30.0, 26.9]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.1,26.0,25.0,1.0,35.1,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.7,28.0,26.0,,,,,1.0,39.9,26.3,25.0,1.0,,26.1,26.0,1.0,,27.0,25.0,1.0,27.1,26.0,1.0,25.2,26.0,24.9,1.0,32.7,26.0,26.0,24.9,,,,,,,,
2023-06-01 19:50:00,33.3,9.89,,,,28.4,30.0,"[30.0, 26.8]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,,26.0,25.0,1.0,,27.0,25.0,1.0,,26.0,25.0,1.0,,27.0,26.0,1.0,,27.0,26.0,,,,,1.0,,26.1,25.0,1.0,,27.7,26.0,1.0,,25.6,25.0,1.0,26.9,26.0,1.0,25.5,26.0,,1.0,,25.0,26.0,,,,,,,,,
2023-06-01 19:55:00,33.4,9.97,39.8,24.7,32.477777777777774,28.5,30.0,"[30.0, 27.0]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.3,27.0,25.0,1.0,35.3,28.0,25.0,1.0,39.8,27.0,25.0,1.0,26.7,27.0,26.0,1.0,33.0,30.0,26.0,,,,,1.0,39.8,26.3,25.0,1.0,,25.8,26.0,1.0,,27.7,25.0,1.0,27.6,26.0,1.0,26.4,26.0,24.7,1.0,33.0,25.0,26.0,24.7,,,,,,,,
2023-06-01 20:00:00,33.5,9.9,39.9,24.5,32.43333333333333,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,28.0,25.0,1.0,39.9,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.5,27.0,26.0,,,,,1.0,39.9,26.6,25.0,1.0,,27.4,26.0,1.0,,25.2,25.0,1.0,26.3,26.0,1.0,26.6,26.0,24.5,1.0,32.5,26.0,26.0,24.5,,,,,,,,
2023-06-01 20:05:00,33.6,9.94,40.0,24.8,32.53333333333333,28.4,30.1,"[30.1, 26.7]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.6,26.0,25.0,1.0,35.6,27.0,25.0,1.0,40.0,26.0,25.0,1.0,26.6,27.0,26.0,1.0,32.7,27.0,26.0,,,,,1.0,40.0,25.4,25.0,1.0,,27.7,26.0,1.0,,27.2,25.0,1.0,26.3,26.0,1.0,25.6,26.0,24.8,1.0,32.7,25.0,26.0,24.8,,,,,,,,
2023-06-01 20:10:00,33.8,9.91,40.0,24.5,32.53333333333333,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,26.0,25.0,1.0,29.0,26.0,1.0,35.6,26.0,25.0,1.0,35.6,27.0,25.0,1.0,40.0,26.0,25.0,1.0,26.6,27.0,26.0,1.0,33.0,27.0,26.0,,,,,1.0,40.0,26.1,25.0,1.0,,26.4,26.0,1.0,,27.3,25.0,1.0,27.3,26.0,1.0,25.4,26.0,24.5,1.0,33.0,26.0,26.0,24.5,,,,,,,,
2023-06-01 20:15:00,33.8,9.82,40.0,24.7,32.58888888888888,28.55,30.2,"[30.2, 26.9]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.8,27.0,25.0,1.0,35.8,27.0,25.0,1.0,40.0,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.8,27.0,26.0,,,,,1.0,40.0,26.5,25.0,1.0,,27.7,26.0,1.0,,25.6,25.0,1.0,26.9,26.0,1.0,27.1,26.0,24.7,1.0,32.8,25.0,26.0,24.7,,,,,,,,
2023-06-01 20:20:00,33.8,9.99,40.0,24.7,32.611111111111114,28.55,30.2,"[30.2, 26.9]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.6,26.0,25.0,1.0,35.6,27.0,25.0,1.0,40.0,26.0,25.0,1.0,26.7,27.0,26.0,1.0,33.1,27.0,26.0,,,,,1.0,40.0,26.4,25.0,1.0,,26.1,26.0,1.0,,27.1,25.0,1.0,26.3,26.0,1.0,26.5,26.0,24.7,1.0,33.1,26.0,26.0,24.7,,,,,,,,
2023-06-01 20:25:00,33.6,9.77,39.9,24.9,32.644444444444446,28.4,30.0,"[30.0, 26.8]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,28.0,25.0,1.0,39.9,26.0,25.0,1.0,26.8,27.0,26.0,1.0,33.1,27.0,26.0,,,,,1.0,39.9,25.8,25.0,1.0,,27.4,26.0,1.0,,26.5,25.0,1.0,26.1,26.0,1.0,25.8,26.0,24.9,1.0,33.1,25.0,26.0,24.9,,,,,,,,
2023-06-01 20:30:00,33.8,9.94,39.9,24.9,32.611111111111114,28.55,30.1,"[30.1, 27.0]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.8,27.0,25.0,1.0,35.8,28.0,25.0,1.0,39.9,27.0,25.0,1.0,26.9,27.0,26.0,1.0,32.7,28.0,26.0,,,,,1.0,39.9,26.6,25.0,1.0,,27.7,26.0,1.0,,27.0,25.0,1.0,26.8,26.0,1.0,26.7,26.0,24.9,1.0,32.7,27.0,26.0,24.9,,,,,,,,
2023-06-01 20:35:00,33.9,9.97,39.9,24.4,32.45555555555555,28.5,30.1,"[30.1, 26.9]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,28.0,25.0,1.0,39.9,27.0,25.0,1.0,26.9,27.0,26.0,1.0,32.7,27.0,26.0,,,,,1.0,39.9,25.9,25.0,1.0,,27.0,26.0,1.0,,27.4,25.0,1.0,26.3,26.0,1.0,26.1,26.0,24.4,1.0,32.7,24.0,26.0,24.4,,,,,,,,
2023-06-01 20:40:00,33.9,9.89,39.9,24.5,32.53333333333333,28.55,30.1,"[30.1, 27.0]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,35.8,27.0,25.0,1.0,35.8,28.0,25.0,1.0,39.9,27.0,25.0,1.0,27.0,27.0,26.0,1.0,32.7,28.0,26.0,,,,,1.0,39.9,26.6,25.0,1.0,,27.7,26.0,1.0,,25.9,25.0,1.0,26.8,26.0,1.0,26.8,26.0,24.5,1.0,32.7,26.0,26.0,24.5,,,,,,,,
2023-06-01 20:45:00,33.9,9.83,39.9,24.5,32.43333333333333,28.6,30.2,"[30.2, 27.0]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,28.0,25.0,1.0,39.9,27.0,25.0,1.0,27.3,27.0,26.0,1.0,32.3,27.0,26.0,,,,,1.0,39.9,25.8,25.0,1.0,,28.0,26.0,1.0,,26.6,25.0,1.0,26.2,26.0,1.0,26.0,26.0,24.5,1.0,32.3,24.0,26.0,24.5,,,,,,,,
2023-06-01 20:50:00,33.9,9.8,40.0,24.8,32.58888888888889,28.6,30.1,"[30.1, 27.1]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.4,27.0,25.0,1.0,35.4,28.0,25.0,1.0,40.0,27.0,25.0,1.0,27.3,27.0,26.0,1.0,32.8,27.0,26.0,,,,,1.0,40.0,26.6,25.0,1.0,,26.1,26.0,1.0,,28.0,25.0,1.0,27.7,26.0,1.0,27.2,26.0,24.8,1.0,32.8,26.0,26.0,24.8,,,,,,,,
2023-06-01 20:55:00,33.8,9.85,39.9,24.4,32.46666666666667,28.5,30.1,"[30.1, 26.9]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.6,26.0,25.0,1.0,35.6,27.0,25.0,1.0,39.9,27.0,25.0,1.0,27.0,27.0,26.0,1.0,32.7,27.0,26.0,,,,,1.0,39.9,26.1,25.0,1.0,,27.7,26.0,1.0,,25.7,25.0,1.0,26.9,26.0,1.0,26.8,26.0,24.4,1.0,32.7,24.0,26.0,24.4,,,,,,,,
2023-06-01 21:00:00,33.7,10.01,39.9,24.4,32.388888888888886,28.5,30.0,"[30.0, 27.0]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.6,26.0,25.0,1.0,35.6,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.9,27.0,26.0,1.0,32.4,27.0,26.0,,,,,1.0,39.9,26.6,25.0,1.0,,26.1,26.0,1.0,,25.2,25.0,1.0,26.2,26.0,1.0,26.8,26.0,24.4,1.0,32.4,26.0,26.0,24.4,,,,,,,,
2023-06-01 21:05:00,33.7,9.72,39.7,24.8,32.400000000000006,28.4,29.9,"[29.9, 26.9]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,34.9,26.0,25.0,1.0,34.9,27.0,25.0,1.0,39.7,26.0,25.0,1.0,26.8,27.0,26.0,1.0,33.0,27.0,26.0,,,,,1.0,39.7,25.9,25.0,1.0,,27.4,26.0,1.0,,27.2,25.0,1.0,26.4,26.0,1.0,25.4,26.0,24.8,1.0,33.0,24.0,26.0,24.8,,,,,,,,
2023-06-01 21:10:00,33.8,9.89,39.7,24.8,32.400000000000006,28.45,30.0,"[30.0, 26.9]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.3,27.0,25.0,1.0,35.3,27.0,25.0,1.0,39.7,28.0,25.0,1.0,26.8,27.0,26.0,1.0,32.6,28.0,26.0,,,,,1.0,39.7,26.5,25.0,1.0,,27.7,26.0,1.0,,26.1,25.0,1.0,26.2,26.0,1.0,25.3,26.0,24.8,1.0,32.6,27.0,26.0,24.8,,,,,,,,
2023-06-01 21:15:00,33.9,9.82,39.8,24.8,32.35555555555556,28.35,30.0,"[30.0, 26.7]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.0,27.0,25.0,1.0,35.1,28.0,25.0,1.0,39.8,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.8,26.1,25.0,1.0,,28.0,26.0,1.0,,27.3,25.0,1.0,27.4,26.0,1.0,26.6,26.0,24.8,1.0,32.6,25.0,26.0,24.8,,,,,,,,
2023-06-01 21:20:00,33.9,9.98,39.8,24.5,32.34444444444445,28.45,30.0,"[30.0, 26.9]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.3,27.0,25.0,1.0,35.3,27.0,25.0,1.0,39.8,27.0,25.0,1.0,26.7,27.0,26.0,1.0,32.6,28.0,26.0,,,,,1.0,39.8,26.6,25.0,1.0,,27.0,26.0,1.0,,25.8,25.0,1.0,26.5,26.0,1.0,26.7,26.0,24.5,1.0,32.6,26.0,26.0,24.5,,,,,,,,
2023-06-01 21:25:00,33.8,9.95,39.9,24.7,32.45555555555555,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.3,26.0,25.0,1.0,35.3,29.0,25.0,1.0,39.9,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.8,27.0,26.0,,,,,1.0,39.9,25.8,25.0,1.0,,28.0,26.0,1.0,,25.9,25.0,1.0,26.4,26.0,1.0,26.7,26.0,24.7,1.0,32.8,24.0,26.0,24.7,,,,,,,,
2023-06-01 21:30:00,33.7,9.78,39.9,24.8,32.54444444444445,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.3,26.0,25.0,1.0,35.3,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.7,27.0,26.0,1.0,33.1,27.0,26.0,,,,,1.0,39.9,26.0,25.0,1.0,,25.8,26.0,1.0,,26.6,25.0,1.0,26.2,26.0,1.0,25.1,26.0,24.8,1.0,33.1,25.0,26.0,24.8,,,,,,,,
2023-06-01 21:35:00,33.8,9.92,39.9,24.3,32.43333333333334,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.5,26.0,25.0,1.0,35.5,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.9,27.0,26.0,,,,,1.0,39.9,26.4,25.0,1.0,,27.7,26.0,1.0,,26.3,25.0,1.0,27.0,26.0,1.0,25.3,26.0,24.3,1.0,32.9,25.0,26.0,24.3,,,,,,,,
2023-06-01 21:40:00,34.0,9.75,40.0,24.8,32.46666666666667,28.5,30.1,"[30.1, 26.9]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.1,27.0,25.0,1.0,35.4,27.0,25.0,1.0,40.0,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.7,27.0,26.0,,,,,1.0,40.0,25.9,25.0,1.0,,27.1,26.0,1.0,,27.3,25.0,1.0,27.3,26.0,1.0,25.9,26.0,24.8,1.0,32.7,25.0,26.0,24.8,,,,,,,,
2023-06-01 21:45:00,33.9,9.88,39.9,24.3,32.35555555555556,28.35,30.0,"[30.0, 26.7]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.5,26.0,25.0,1.0,35.5,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.6,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.9,26.1,25.0,1.0,,27.0,26.0,1.0,,25.6,25.0,1.0,26.3,26.0,1.0,26.0,26.0,24.3,1.0,32.6,25.0,26.0,24.3,,,,,,,,
2023-06-01 22:00:00,33.5,10.05,39.9,24.9,32.52222222222222,28.45,30.0,"[30.0, 26.9]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,28.0,25.0,1.0,39.9,27.0,25.0,1.0,26.9,27.0,26.0,1.0,32.5,27.0,26.0,,,,,1.0,39.9,26.0,25.0,1.0,,28.0,26.0,1.0,,25.1,25.0,1.0,27.2,26.0,1.0,26.8,26.0,24.9,1.0,32.5,25.0,26.0,24.9,,,,,,,,
2023-06-01 22:05:00,33.0,9.8,39.9,24.5,32.46666666666667,28.6,30.1,"[30.1, 27.1]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,28.0,25.0,1.0,39.9,27.0,25.0,1.0,27.2,27.0,26.0,1.0,32.5,28.0,26.0,,,,,1.0,39.9,26.6,25.0,1.0,,26.1,26.0,1.0,,27.5,25.0,1.0,26.5,26.0,1.0,26.3,26.0,24.5,1.0,32.5,26.0,26.0,24.5,,,,,,,,
2023-06-01 22:10:00,32.5,10.14,39.8,25.0,32.7,28.5,30.0,"[30.0, 27.0]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,28.0,25.0,1.0,39.8,27.0,25.0,1.0,27.3,27.0,26.0,1.0,33.0,27.0,26.0,,,,,1.0,39.8,25.4,25.0,1.0,,27.0,26.0,1.0,,25.7,25.0,1.0,26.5,26.0,1.0,26.4,26.0,25.0,1.0,33.0,26.0,26.0,25.0,,,,,,,,
2023-06-01 22:15:00,32.7,9.95,39.9,25.0,32.54444444444445,28.45,30.0,"[30.0, 26.9]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,28.0,25.0,1.0,39.9,27.0,25.0,1.0,27.3,27.0,26.0,1.0,32.2,27.0,26.0,,,,,1.0,39.9,26.4,25.0,1.0,,27.4,26.0,1.0,,25.3,25.0,1.0,26.1,26.0,1.0,25.9,26.0,25.0,1.0,32.2,25.0,26.0,25.0,,,,,,,,
2023-06-01 22:20:00,33.0,9.9,39.9,24.9,32.53333333333333,28.55,30.0,"[30.0, 27.1]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.3,26.0,25.0,1.0,35.3,27.0,25.0,1.0,39.9,26.0,25.0,1.0,27.4,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.9,25.6,25.0,1.0,,26.1,26.0,1.0,,27.6,25.0,1.0,27.3,26.0,1.0,25.5,26.0,24.9,1.0,32.6,26.0,26.0,24.9,,,,,,,,
2023-06-01 22:25:00,33.1,9.99,39.9,24.4,32.388888888888886,28.45,30.0,"[30.0, 26.9]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.4,26.0,25.0,1.0,35.4,28.0,25.0,1.0,39.9,27.0,25.0,1.0,26.9,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.9,26.3,25.0,1.0,,27.7,26.0,1.0,,26.1,25.0,1.0,26.8,26.0,1.0,25.6,26.0,24.4,1.0,32.6,25.0,26.0,24.4,,,,,,,,
2023-06-01 22:30:00,33.1,9.8,39.9,24.8,32.47777777777778,28.55,30.1,"[30.1, 27.0]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.2,27.0,25.0,1.0,35.2,28.0,25.0,1.0,39.9,27.0,25.0,1.0,26.9,27.0,26.0,1.0,32.8,27.0,26.0,,,,,1.0,39.9,25.2,25.0,1.0,,27.4,26.0,1.0,,27.0,25.0,1.0,27.2,26.0,1.0,26.7,26.0,24.8,1.0,32.8,25.0,26.0,24.8,,,,,,,,
2023-06-01 22:35:00,32.8,10.03,40.0,24.4,32.45555555555555,28.4,30.0,"[30.0, 26.8]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.4,26.0,25.0,1.0,35.4,27.0,25.0,1.0,40.0,26.0,25.0,1.0,26.9,27.0,26.0,1.0,32.8,27.0,26.0,,,,,1.0,40.0,26.3,25.0,1.0,,27.4,26.0,1.0,,25.5,25.0,1.0,26.4,26.0,1.0,26.5,26.0,24.4,1.0,32.8,25.0,26.0,24.4,,,,,,,,
2023-06-01 22:40:00,32.7,10.0,39.9,24.4,32.4,28.4,30.0,"[30.0, 26.8]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.4,26.0,25.0,1.0,35.4,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.8,27.0,26.0,1.0,32.7,27.0,26.0,,,,,1.0,39.9,25.8,25.0,1.0,,26.1,26.0,1.0,,26.7,25.0,1.0,26.5,26.0,1.0,26.2,26.0,24.4,1.0,32.7,25.0,26.0,24.4,,,,,,,,
2023-06-01 22:45:00,32.5,9.92,39.8,24.5,32.355555555555554,28.35,30.0,"[30.0, 26.7]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.4,26.0,25.0,1.0,35.4,27.0,25.0,1.0,39.8,26.0,25.0,1.0,26.6,27.0,26.0,1.0,32.6,29.0,26.0,,,,,1.0,39.8,25.6,25.0,1.0,,27.4,26.0,1.0,,25.9,25.0,1.0,26.4,26.0,1.0,25.1,26.0,24.5,1.0,32.6,25.0,26.0,24.5,,,,,,,,
2023-06-01 22:50:00,32.2,9.84,39.9,24.5,32.355555555555554,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.6,27.0,26.0,1.0,32.3,27.0,26.0,,,,,1.0,39.9,26.4,25.0,1.0,,27.7,26.0,1.0,,25.2,25.0,1.0,27.2,26.0,1.0,26.0,26.0,24.5,1.0,32.3,25.0,26.0,24.5,,,,,,,,
2023-06-01 22:55:00,31.7,10.06,40.0,24.5,32.37777777777778,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,27.0,25.0,1.0,40.0,28.0,25.0,1.0,26.6,27.0,26.0,1.0,32.3,27.0,26.0,,,,,1.0,40.0,26.6,25.0,1.0,,26.1,26.0,1.0,,27.6,25.0,1.0,27.1,26.0,1.0,27.0,26.0,24.5,1.0,32.3,26.0,26.0,24.5,,,,,,,,
2023-06-01 23:00:00,31.9,9.86,39.9,24.9,32.511111111111106,28.3,29.9,"[29.9, 26.7]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.6,26.0,25.0,1.0,35.6,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.6,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.9,25.7,25.0,1.0,,27.4,26.0,1.0,,25.2,25.0,1.0,26.2,26.0,1.0,26.1,26.0,24.9,1.0,32.6,25.0,26.0,24.9,,,,,,,,
2023-06-01 23:05:00,31.6,9.94,,,,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,,26.0,25.0,1.0,,27.0,25.0,1.0,,26.0,25.0,1.0,,27.0,26.0,1.0,,27.0,26.0,,,,,1.0,,26.5,25.0,1.0,,26.8,26.0,1.0,,27.1,25.0,1.0,26.5,26.0,1.0,25.5,26.0,,1.0,,26.0,26.0,,,,,,,,,
2023-06-01 23:10:00,31.8,9.95,39.9,24.5,32.47777777777778,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.3,26.0,25.0,1.0,35.3,27.0,25.0,1.0,39.9,27.0,25.0,1.0,26.7,27.0,26.0,1.0,33.1,28.0,26.0,,,,,1.0,39.9,26.4,25.0,1.0,,26.4,26.0,1.0,,26.7,25.0,1.0,26.3,26.0,1.0,26.5,26.0,24.5,1.0,33.1,25.0,26.0,24.5,,,,,,,,
2023-06-01 23:15:00,31.9,10.06,39.9,24.6,32.37777777777778,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.6,27.0,26.0,1.0,32.3,27.0,26.0,,,,,1.0,39.9,26.1,25.0,1.0,,27.4,26.0,1.0,,26.0,25.0,1.0,26.5,26.0,1.0,26.1,26.0,24.6,1.0,32.3,26.0,26.0,24.6,,,,,,,,
2023-06-01 23:20:00,32.0,10.06,39.9,24.8,32.53333333333333,28.4,30.0,"[30.0, 26.8]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.6,28.0,25.0,1.0,35.6,28.0,25.0,1.0,39.9,26.0,25.0,1.0,26.6,27.0,26.0,1.0,32.8,27.0,26.0,,,,,1.0,39.9,26.1,25.0,1.0,,28.0,26.0,1.0,,27.1,25.0,1.0,26.3,26.0,1.0,26.1,26.0,24.8,1.0,32.8,25.0,26.0,24.8,,,,,,,,
2023-06-01 23:25:00,31.8,10.0,39.8,24.6,32.488888888888894,28.45,30.0,"[30.0, 26.9]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.5,27.0,25.0,1.0,35.5,28.0,25.0,1.0,39.8,27.0,25.0,1.0,26.8,27.0,26.0,1.0,32.9,28.0,26.0,,,,,1.0,39.8,26.5,25.0,1.0,,26.7,26.0,1.0,,26.2,25.0,1.0,26.2,26.0,1.0,25.8,26.0,24.6,1.0,32.9,26.0,26.0,24.6,,,,,,,,
2023-06-01 23:30:00,31.6,9.92,39.9,24.5,32.56666666666667,28.5,30.1,"[30.1, 26.9]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.5,27.0,25.0,1.0,35.5,28.0,25.0,1.0,39.9,27.0,25.0,1.0,26.9,27.0,26.0,1.0,33.2,27.0,26.0,,,,,1.0,39.9,26.0,25.0,1.0,,27.4,26.0,1.0,,27.1,25.0,1.0,27.6,26.0,1.0,26.9,26.0,24.5,1.0,33.2,25.0,26.0,24.5,,,,,,,,
2023-06-01 23:35:00,31.4,10.0,39.9,24.6,32.56666666666667,28.5,30.0,"[30.0, 27.0]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.5,27.0,25.0,1.0,35.5,28.0,25.0,1.0,39.9,27.0,25.0,1.0,27.1,27.0,26.0,1.0,33.0,27.0,26.0,,,,,1.0,39.9,26.5,25.0,1.0,,26.4,26.0,1.0,,26.7,25.0,1.0,26.2,26.0,1.0,25.8,26.0,24.6,1.0,33.0,26.0,26.0,24.6,,,,,,,,
2023-06-01 23:40:00,31.2,9.88,39.9,24.8,32.51111111111111,28.4,29.9,"[29.9, 26.9]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,28.0,25.0,1.0,39.9,26.0,25.0,1.0,27.2,27.0,26.0,1.0,32.4,27.0,26.0,,,,,1.0,39.9,25.4,25.0,1.0,,27.4,26.0,1.0,,25.9,25.0,1.0,26.9,26.0,1.0,26.7,26.0,24.8,1.0,32.4,25.0,26.0,24.8,,,,,,,,
2023-06-01 23:45:00,31.2,10.12,39.9,24.6,32.53333333333333,28.45,29.9,"[29.9, 27.0]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.3,27.0,25.0,1.0,35.3,28.0,25.0,1.0,39.9,27.0,25.0,1.0,27.4,27.0,26.0,1.0,32.9,27.0,26.0,,,,,1.0,39.9,26.4,25.0,1.0,,26.8,26.0,1.0,,27.4,25.0,1.0,26.4,26.0,1.0,26.2,26.0,24.6,1.0,32.9,26.0,26.0,24.6,,,,,,,,
2023-06-01 23:50:00,31.1,9.93,39.9,24.7,32.511111111111106,28.35,29.9,"[29.9, 26.8]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.3,26.0,25.0,1.0,35.3,29.0,25.0,1.0,39.9,26.0,25.0,1.0,27.0,27.0,26.0,1.0,32.9,27.0,26.0,,,,,1.0,39.9,25.8,25.0,1.0,,27.0,26.0,1.0,,25.6,25.0,1.0,26.4,26.0,1.0,26.3,26.0,24.7,1.0,32.9,24.0,26.0,24.7,,,,,,,,
2023-06-01 23:55:00,30.8,10.05,39.8,24.6,32.54444444444445,28.45,29.9,"[29.9, 27.0]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.7,26.0,25.0,1.0,35.7,27.0,25.0,1.0,39.8,26.0,25.0,1.0,26.9,27.0,26.0,1.0,32.9,28.0,26.0,,,,,1.0,39.8,26.6,25.0,1.0,,27.7,26.0,1.0,,26.5,25.0,1.0,26.4,26.0,1.0,26.7,26.0,24.6,1.0,32.9,26.0,26.0,24.6,,,,,,,,
2023-06-02 00:00:00,31.1,9.97,39.8,24.6,32.477777777777774,28.35,29.9,"[29.9, 26.8]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.4,25.0,25.0,1.0,35.4,28.0,25.0,1.0,39.8,26.0,25.0,1.0,26.7,27.0,26.0,1.0,33.0,27.0,26.0,,,,,1.0,39.8,25.7,25.0,1.0,,26.4,26.0,1.0,,26.1,25.0,1.0,26.2,26.0,1.0,25.3,26.0,24.6,1.0,33.0,24.0,26.0,24.6,,,,,,,,
