time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,160486_c,160486_h,160486_p,160486_r,160486_s,160487_c,160487_p,160487_r,160487_s,160488_c,160488_h,160488_p,160488_r,160488_s
2023-05-30 20:20:00,,21.0,34.6,27.4,31.0,25.25,27.5,"[27.5, 23.0]",1.0,27.4,5.1,28.0,26.0,1.0,18.7,25.2,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-30 20:25:00,,21.0,34.6,27.4,31.0,25.1,27.3,"[27.3, 22.9]",1.0,27.4,0.7,28.0,26.0,1.0,11.5,24.8,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-30 20:30:00,,21.0,34.6,27.4,31.0,25.25,27.6,"[27.6, 22.9]",1.0,27.4,0.7,27.0,26.0,1.0,11.5,24.3,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-30 20:35:00,,21.0,34.6,27.5,31.05,25.35,27.6,"[27.6, 23.1]",1.0,27.5,0.7,26.0,27.0,1.0,18.5,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-30 20:40:00,,21.0,34.7,27.5,31.1,25.3,27.5,"[27.5, 23.1]",1.0,27.5,5.0,26.0,27.0,1.0,16.8,25.2,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-30 20:45:00,,21.0,34.7,27.5,31.1,25.05,27.2,"[27.2, 22.9]",1.0,27.5,5.1,27.0,27.0,1.0,11.5,24.7,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-30 20:50:00,,21.0,34.7,27.5,31.1,25.35,27.7,"[27.7, 23.0]",1.0,27.5,0.7,28.0,27.0,1.0,18.5,24.8,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-30 20:55:00,,21.0,34.6,27.5,31.05,25.15,27.3,"[27.3, 23.0]",1.0,27.5,0.7,28.0,27.0,1.0,11.4,24.8,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-30 21:00:00,,21.0,34.6,27.5,31.05,25.05,27.2,"[27.2, 22.9]",1.0,27.5,0.7,26.0,27.0,1.0,11.5,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-30 21:05:00,,21.0,34.6,27.5,31.05,25.25,27.4,"[27.4, 23.1]",1.0,27.5,0.7,29.0,28.0,1.0,18.5,24.9,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-30 21:10:00,,21.0,34.6,27.5,31.05,25.05,27.3,"[27.3, 22.8]",1.0,27.5,0.7,27.0,28.0,1.0,11.4,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-30 21:15:00,,21.0,34.6,27.5,31.05,25.2,27.4,"[27.4, 23.0]",1.0,27.5,0.7,29.0,28.0,1.0,18.5,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-30 21:20:00,,21.0,34.6,27.4,31.0,24.9,27.1,"[27.1, 22.7]",1.0,27.4,0.7,27.0,28.0,1.0,11.4,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-30 21:25:00,,21.0,34.6,27.4,31.0,25.200000000000003,27.6,"[27.6, 22.8]",1.0,27.4,0.7,29.0,28.0,1.0,18.4,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-30 21:30:00,,21.0,34.6,27.3,30.950000000000003,25.1,27.4,"[27.4, 22.8]",1.0,27.3,0.7,28.0,28.0,1.0,11.3,24.9,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-30 21:35:00,,21.0,34.6,27.4,31.0,25.15,27.5,"[27.5, 22.8]",1.0,27.4,0.7,29.0,29.0,1.0,18.4,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-30 21:40:00,,21.0,34.6,27.3,30.950000000000003,24.950000000000003,27.3,"[27.3, 22.6]",1.0,27.3,0.7,29.0,29.0,1.0,11.3,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-30 21:45:00,,21.0,34.6,27.3,30.950000000000003,25.0,27.1,"[27.1, 22.9]",1.0,27.3,5.0,26.0,29.0,1.0,18.2,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-30 21:50:00,,21.0,34.6,27.3,30.950000000000003,25.2,27.4,"[27.4, 23.0]",1.0,27.3,0.7,30.0,29.0,1.0,11.3,25.4,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-30 21:55:00,,21.0,34.7,27.3,31.0,25.0,27.2,"[27.2, 22.8]",1.0,27.3,0.7,29.0,29.0,1.0,18.4,24.7,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-30 22:00:00,,21.0,34.7,27.3,31.0,24.75,26.9,"[26.9, 22.6]",1.0,27.3,4.9,26.0,26.0,1.0,11.3,24.6,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-30 22:05:00,,21.0,34.7,27.3,31.0,25.0,27.2,"[27.2, 22.8]",1.0,27.3,0.7,26.0,26.0,1.0,18.2,24.4,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-30 22:10:00,,21.0,34.7,27.3,31.0,25.25,27.5,"[27.5, 23.0]",1.0,27.3,5.0,27.0,26.0,1.0,17.9,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-30 22:15:00,,21.0,34.7,27.3,31.0,25.15,27.4,"[27.4, 22.9]",1.0,27.3,0.7,28.0,26.0,1.0,11.3,25.0,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-30 22:20:00,,21.0,34.7,27.4,31.05,25.2,27.5,"[27.5, 22.9]",1.0,27.4,0.7,28.0,26.0,1.0,11.3,24.4,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-30 22:25:00,,21.0,34.7,27.4,31.05,25.3,27.5,"[27.5, 23.1]",1.0,27.4,0.7,27.0,26.0,1.0,18.1,24.6,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-30 22:30:00,,21.0,34.7,27.4,31.05,25.35,27.6,"[27.6, 23.1]",1.0,27.4,4.9,26.0,26.0,1.0,11.0,25.1,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-30 22:35:00,,21.0,34.7,27.5,31.1,25.15,27.4,"[27.4, 22.9]",1.0,27.5,4.9,26.0,27.0,1.0,11.3,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-30 22:40:00,,21.0,34.6,27.5,31.05,25.2,27.4,"[27.4, 23.0]",1.0,27.5,5.0,26.0,27.0,1.0,11.4,24.3,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-30 22:45:00,,21.0,34.6,27.5,31.05,25.35,27.6,"[27.6, 23.1]",1.0,27.5,0.7,28.0,27.0,1.0,10.9,25.2,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-30 22:50:00,,21.0,34.6,27.5,31.05,25.2,27.4,"[27.4, 23.0]",1.0,27.5,0.7,28.0,27.0,1.0,11.3,24.7,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-30 22:55:00,,21.0,34.6,27.5,31.05,25.1,27.3,"[27.3, 22.9]",1.0,27.5,0.7,28.0,27.0,1.0,11.3,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-30 23:00:00,,21.0,34.6,27.5,31.05,25.25,27.4,"[27.4, 23.1]",1.0,27.5,4.8,26.0,27.0,1.0,18.3,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-30 23:05:00,,21.0,34.6,27.5,31.05,25.25,27.4,"[27.4, 23.1]",1.0,27.5,0.7,27.0,27.0,1.0,11.2,25.3,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-30 23:10:00,,21.0,34.7,27.5,31.1,25.35,27.7,"[27.7, 23.0]",1.0,27.5,0.7,28.0,28.0,1.0,11.3,24.7,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-30 23:15:00,,21.0,34.7,27.5,31.1,25.35,27.6,"[27.6, 23.1]",1.0,27.5,4.8,26.0,28.0,1.0,18.1,24.4,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-30 23:20:00,,21.0,34.7,27.6,31.15,25.5,27.8,"[27.8, 23.2]",1.0,27.6,4.8,28.0,28.0,1.0,16.6,25.2,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-30 23:25:00,,21.0,34.7,27.6,31.15,25.4,27.8,"[27.8, 23.0]",1.0,27.6,0.7,28.0,28.0,1.0,11.3,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-30 23:30:00,,21.0,34.7,27.6,31.15,25.25,27.5,"[27.5, 23.0]",1.0,27.6,0.7,26.0,28.0,1.0,18.2,24.3,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-30 23:45:00,,21.0,34.7,27.4,31.05,24.9,27.1,"[27.1, 22.7]",1.0,27.4,0.7,30.0,29.0,1.0,11.2,25.1,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-30 23:50:00,,21.0,34.7,27.4,31.05,25.1,27.3,"[27.3, 22.9]",1.0,27.4,0.7,27.0,29.0,1.0,18.1,24.3,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-30 23:55:00,,21.0,34.7,27.4,31.05,25.35,27.6,"[27.6, 23.1]",1.0,27.4,4.8,26.0,26.0,1.0,18.4,24.6,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 00:00:00,,21.0,34.7,27.4,31.05,25.3,27.5,"[27.5, 23.1]",1.0,27.4,4.9,26.0,26.0,1.0,11.2,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 00:05:00,,21.0,34.7,27.4,31.05,25.15,27.3,"[27.3, 23.0]",1.0,27.4,5.0,27.0,26.0,1.0,11.2,24.7,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 00:10:00,,21.0,34.7,27.5,31.1,25.3,27.6,"[27.6, 23.0]",1.0,27.5,0.7,28.0,26.0,1.0,18.1,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 00:15:00,,21.0,34.7,27.5,31.1,25.25,27.4,"[27.4, 23.1]",1.0,27.5,0.7,28.0,26.0,1.0,10.8,25.1,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 00:20:00,,21.0,34.7,27.5,31.1,25.15,27.3,"[27.3, 23.0]",1.0,27.5,0.7,28.0,26.0,1.0,11.2,24.8,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 00:25:00,,21.0,34.7,27.5,31.1,25.35,27.6,"[27.6, 23.1]",1.0,27.5,4.8,26.0,26.0,1.0,18.1,24.2,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 00:30:00,,,34.7,27.6,31.15,25.25,27.4,"[27.4, 23.1]",1.0,27.6,4.9,26.0,26.0,1.0,16.4,24.8,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 00:35:00,,21.0,34.6,27.6,31.1,25.35,27.6,"[27.6, 23.1]",1.0,27.6,0.7,27.0,27.0,1.0,11.2,25.0,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-31 00:40:00,,21.0,34.6,27.5,31.05,25.15,27.3,"[27.3, 23.0]",1.0,27.5,0.7,28.0,27.0,1.0,18.1,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-31 00:45:00,,21.0,34.6,27.6,31.1,25.25,27.4,"[27.4, 23.1]",1.0,27.6,0.7,27.0,27.0,1.0,18.1,24.3,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-31 00:50:00,,21.0,34.6,27.6,31.1,25.4,27.6,"[27.6, 23.2]",1.0,27.6,4.8,26.0,27.0,1.0,10.8,24.9,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-31 00:55:00,,21.0,34.6,27.6,31.1,25.3,27.6,"[27.6, 23.0]",1.0,27.6,5.0,26.0,27.0,1.0,11.2,24.9,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-31 01:00:00,,21.0,34.6,27.6,31.1,25.3,27.6,"[27.6, 23.0]",1.0,27.6,5.0,26.0,27.0,1.0,11.2,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-31 01:05:00,,21.0,34.6,27.5,31.05,25.4,27.6,"[27.6, 23.2]",1.0,27.5,0.7,28.0,28.0,1.0,10.8,25.0,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-31 01:10:00,,21.0,34.6,27.5,31.05,25.1,27.3,"[27.3, 22.9]",1.0,27.5,0.7,29.0,28.0,1.0,11.2,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-31 01:15:00,,21.0,34.6,27.5,31.05,25.35,27.6,"[27.6, 23.1]",1.0,27.5,0.7,27.0,28.0,1.0,18.0,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-31 01:20:00,,21.0,34.6,27.5,31.05,25.2,27.4,"[27.4, 23.0]",1.0,27.5,4.9,27.0,28.0,1.0,11.0,25.1,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-31 01:25:00,,21.0,34.6,27.5,31.05,25.2,27.4,"[27.4, 23.0]",1.0,27.5,0.7,29.0,28.0,1.0,11.2,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-31 01:30:00,,21.0,34.6,27.6,31.1,25.3,27.5,"[27.5, 23.1]",1.0,27.6,0.7,27.0,28.0,1.0,18.0,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-31 01:35:00,,21.0,34.6,27.6,31.1,25.45,27.7,"[27.7, 23.2]",1.0,27.6,4.9,26.0,27.0,1.0,18.3,24.9,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-31 01:40:00,,21.0,34.6,27.6,31.1,25.3,27.6,"[27.6, 23.0]",1.0,27.6,4.8,27.0,27.0,1.0,11.2,24.9,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-31 01:45:00,,21.0,34.6,27.6,31.1,25.4,27.8,"[27.8, 23.0]",1.0,27.6,5.0,28.0,27.0,1.0,11.2,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-31 01:50:00,,21.0,34.6,27.6,31.1,25.45,27.7,"[27.7, 23.2]",1.0,27.6,0.7,28.0,27.0,1.0,17.9,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-31 01:55:00,,21.0,34.6,27.6,31.1,25.35,27.6,"[27.6, 23.1]",1.0,27.6,0.7,27.0,27.0,1.0,11.1,24.8,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-31 02:00:00,,21.0,34.6,27.6,31.1,25.35,27.6,"[27.6, 23.1]",1.0,27.6,4.8,26.0,27.0,1.0,11.1,24.2,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-31 02:05:00,,21.0,34.6,27.6,31.1,25.45,27.7,"[27.7, 23.2]",1.0,27.6,4.8,26.0,27.0,1.0,17.8,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-31 02:10:00,,21.0,34.6,27.6,31.1,25.35,27.6,"[27.6, 23.1]",1.0,27.6,0.7,29.0,28.0,1.0,10.7,25.2,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-31 02:15:00,,21.0,34.7,27.6,31.15,25.3,27.6,"[27.6, 23.0]",1.0,27.6,0.7,29.0,28.0,1.0,18.0,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 02:20:00,,21.0,34.7,27.5,31.1,25.05,27.3,"[27.3, 22.8]",1.0,27.5,4.8,27.0,28.0,1.0,11.0,24.9,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 02:25:00,,21.0,34.6,27.5,31.05,25.15,27.5,"[27.5, 22.8]",1.0,27.5,0.7,29.0,28.0,1.0,11.1,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-31 02:30:00,,21.0,34.6,27.5,31.05,25.25,27.4,"[27.4, 23.1]",1.0,27.5,0.7,27.0,28.0,1.0,17.9,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-31 02:35:00,,21.0,34.6,27.5,31.05,25.4,27.6,"[27.6, 23.2]",1.0,27.5,0.7,30.0,29.0,1.0,16.8,25.3,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-31 02:40:00,,21.0,34.7,27.5,31.1,25.1,27.3,"[27.3, 22.9]",1.0,27.5,0.7,29.0,29.0,1.0,18.0,24.6,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 02:45:00,,21.0,34.7,27.5,31.1,25.0,27.3,"[27.3, 22.7]",1.0,27.5,0.7,27.0,26.0,1.0,11.1,24.6,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 02:50:00,,21.0,34.7,27.4,31.05,25.2,27.5,"[27.5, 22.9]",1.0,27.4,4.8,26.0,26.0,1.0,18.0,24.2,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 02:55:00,,21.0,34.7,27.4,31.05,25.4,27.7,"[27.7, 23.1]",1.0,27.4,4.9,27.0,26.0,1.0,18.2,24.9,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 03:00:00,,21.0,34.7,27.4,31.05,25.35,27.6,"[27.6, 23.1]",1.0,27.4,0.7,27.0,26.0,1.0,11.1,25.1,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 03:05:00,,21.0,34.7,27.4,31.05,25.3,27.6,"[27.6, 23.0]",1.0,27.4,0.7,28.0,27.0,1.0,11.2,24.3,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 03:10:00,,21.0,34.7,27.5,31.1,25.5,27.9,"[27.9, 23.1]",1.0,27.5,0.7,27.0,27.0,1.0,18.0,24.4,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 03:15:00,,21.0,34.6,27.4,31.0,25.35,27.6,"[27.6, 23.1]",1.0,27.4,4.8,26.0,27.0,1.0,11.1,25.0,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-31 03:20:00,,21.0,34.6,27.4,31.0,25.2,27.4,"[27.4, 23.0]",1.0,27.4,4.9,27.0,27.0,1.0,11.2,24.9,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-31 03:25:00,,21.0,34.6,27.5,31.05,25.2,27.4,"[27.4, 23.0]",1.0,27.5,0.7,28.0,27.0,1.0,18.0,24.3,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-31 03:30:00,,21.0,34.6,27.5,31.05,25.45,27.7,"[27.7, 23.2]",1.0,27.5,0.7,27.0,27.0,1.0,18.1,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-31 03:35:00,,21.0,34.6,27.5,31.05,25.3,27.5,"[27.5, 23.1]",1.0,27.5,4.8,26.0,28.0,1.0,11.1,24.9,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-31 03:40:00,,21.0,34.6,27.5,31.05,25.2,27.4,"[27.4, 23.0]",1.0,27.5,0.7,29.0,28.0,1.0,18.0,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-05-31 03:45:00,,21.0,34.6,27.5,31.05,25.35,27.6,"[27.6, 23.1]",1.0,27.5,4.8,27.0,28.0,1.0,10.7,25.1,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-31 03:50:00,,21.0,34.6,27.5,31.05,25.25,27.6,"[27.6, 22.9]",1.0,27.5,0.7,29.0,28.0,1.0,11.1,25.0,23.0,0.0,34.6,0.8,26.0,26.0
2023-05-31 03:55:00,,21.0,34.7,27.5,31.1,25.25,27.5,"[27.5, 23.0]",1.0,27.5,0.7,29.0,28.0,1.0,17.9,24.3,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 04:00:00,,21.0,34.7,27.5,31.1,25.35,27.6,"[27.6, 23.1]",1.0,27.5,4.8,26.0,28.0,1.0,18.3,24.8,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 04:05:00,,21.0,34.7,27.6,31.15,25.35,27.6,"[27.6, 23.1]",1.0,27.6,0.7,29.0,29.0,1.0,11.1,24.8,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 04:10:00,,21.0,34.7,27.6,31.15,25.2,27.4,"[27.4, 23.0]",1.0,27.6,0.7,29.0,29.0,1.0,18.0,25.4,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 04:15:00,,21.0,34.7,27.4,31.05,25.25,27.7,"[27.7, 22.8]",1.0,27.4,0.7,30.0,29.0,1.0,11.1,25.2,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 04:20:00,,21.0,34.7,27.4,31.05,25.15,27.3,"[27.3, 23.0]",1.0,27.4,0.7,28.0,26.0,1.0,17.9,24.4,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 04:25:00,,21.0,34.7,27.5,31.1,25.35,27.6,"[27.6, 23.1]",1.0,27.5,4.7,26.0,26.0,1.0,18.0,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 04:30:00,,21.0,34.7,27.5,31.1,25.35,27.6,"[27.6, 23.1]",1.0,27.5,4.8,26.0,26.0,1.0,10.7,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 04:35:00,,21.0,34.7,27.5,31.1,25.2,27.4,"[27.4, 23.0]",1.0,27.5,5.0,27.0,27.0,1.0,11.1,24.8,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 04:40:00,,21.0,34.7,27.5,31.1,25.2,27.4,"[27.4, 23.0]",1.0,27.5,4.9,28.0,27.0,1.0,11.1,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 04:45:00,,21.0,34.7,27.5,31.1,25.4,27.6,"[27.6, 23.2]",1.0,27.5,0.7,28.0,27.0,1.0,16.2,24.7,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 04:50:00,,21.0,34.7,27.6,31.15,25.200000000000003,27.3,"[27.3, 23.1]",1.0,27.6,0.7,28.0,27.0,1.0,11.1,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 04:55:00,,21.0,34.7,27.5,31.1,25.200000000000003,27.3,"[27.3, 23.1]",1.0,27.5,0.7,26.0,27.0,1.0,11.1,24.2,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 05:00:00,,21.0,34.7,27.5,31.1,25.35,27.5,"[27.5, 23.2]",1.0,27.5,4.8,26.0,27.0,1.0,17.9,24.2,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 05:05:00,,21.0,34.7,27.5,31.1,25.5,27.8,"[27.8, 23.2]",1.0,27.5,0.7,29.0,28.0,1.0,12.6,25.2,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 05:10:00,,21.0,34.7,27.6,31.15,25.3,27.6,"[27.6, 23.0]",1.0,27.6,4.7,26.0,28.0,1.0,17.9,24.4,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 05:15:00,,21.0,34.7,27.6,31.15,25.45,27.7,"[27.7, 23.2]",1.0,27.6,0.7,29.0,28.0,1.0,17.9,24.8,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 05:20:00,,21.0,34.7,27.5,31.1,25.200000000000003,27.6,"[27.6, 22.8]",1.0,27.5,4.9,28.0,28.0,1.0,11.2,24.9,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 05:25:00,,21.0,34.7,27.5,31.1,25.1,27.3,"[27.3, 22.9]",1.0,27.5,0.7,28.0,28.0,1.0,17.9,24.4,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 05:30:00,,21.0,34.7,27.5,31.1,25.3,27.5,"[27.5, 23.1]",1.0,27.5,4.7,27.0,28.0,1.0,11.1,25.2,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 05:35:00,,21.0,34.7,27.5,31.1,25.15,27.3,"[27.3, 23.0]",1.0,27.5,0.7,29.0,29.0,1.0,11.0,24.9,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 05:40:00,,21.0,34.7,27.5,31.1,25.2,27.4,"[27.4, 23.0]",1.0,27.5,0.7,29.0,29.0,1.0,17.9,24.7,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 05:45:00,,21.0,34.7,27.4,31.05,24.9,27.1,"[27.1, 22.7]",1.0,27.4,0.7,29.0,29.0,1.0,11.1,24.7,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 05:50:00,,21.0,34.7,27.4,31.05,25.15,27.4,"[27.4, 22.9]",1.0,27.4,4.8,26.0,29.0,1.0,17.9,24.6,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 05:55:00,,21.0,34.7,27.4,31.05,25.3,27.6,"[27.6, 23.0]",1.0,27.4,0.7,29.0,29.0,1.0,11.1,25.3,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 06:00:00,,21.0,34.8,27.4,31.1,25.05,27.2,"[27.2, 22.9]",1.0,27.4,0.7,29.0,29.0,1.0,18.0,24.7,23.0,0.0,34.8,0.8,25.0,26.0
2023-05-31 06:05:00,,21.0,34.8,27.3,31.05,25.0,27.3,"[27.3, 22.7]",1.0,27.3,0.7,27.0,28.0,1.0,11.2,24.8,23.0,0.0,34.8,0.8,26.0,26.0
2023-05-31 06:10:00,,21.0,34.8,27.3,31.05,25.25,27.5,"[27.5, 23.0]",1.0,27.3,0.7,29.0,28.0,1.0,18.1,24.7,23.0,0.0,34.8,0.8,25.0,26.0
2023-05-31 06:15:00,,21.0,34.8,27.3,31.05,25.15,27.5,"[27.5, 22.8]",1.0,27.3,0.7,27.0,28.0,1.0,11.1,24.7,23.0,0.0,34.8,0.8,26.0,26.0
2023-05-31 06:20:00,,21.0,34.8,27.3,31.05,25.3,27.6,"[27.6, 23.0]",1.0,27.3,4.8,27.0,28.0,1.0,18.0,24.6,23.0,0.0,34.8,0.8,25.0,26.0
2023-05-31 06:25:00,,21.0,34.8,27.3,31.05,25.450000000000003,27.8,"[27.8, 23.1]",1.0,27.3,0.7,29.0,28.0,1.0,16.4,25.2,23.0,0.0,34.8,0.8,26.0,26.0
2023-05-31 06:30:00,,21.0,34.8,27.4,31.1,25.05,27.3,"[27.3, 22.8]",1.0,27.4,0.7,29.0,28.0,1.0,18.0,24.5,23.0,0.0,34.8,0.8,25.0,26.0
2023-05-31 06:35:00,,21.0,34.7,27.4,31.05,25.3,27.6,"[27.6, 23.0]",1.0,27.4,0.7,27.0,27.0,1.0,17.2,24.5,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 06:40:00,,21.0,34.7,27.4,31.05,25.05,27.3,"[27.3, 22.8]",1.0,27.4,4.7,26.0,27.0,1.0,11.1,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 06:45:00,,21.0,34.7,27.4,31.05,25.35,27.6,"[27.6, 23.1]",1.0,27.4,4.7,26.0,27.0,1.0,17.9,24.6,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 06:50:00,,21.0,34.7,27.4,31.05,25.35,27.6,"[27.6, 23.1]",1.0,27.4,4.9,28.0,27.0,1.0,16.2,25.1,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 06:55:00,,21.0,34.7,27.4,31.05,25.25,27.5,"[27.5, 23.0]",1.0,27.4,0.7,28.0,27.0,1.0,11.1,24.7,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 07:00:00,,21.0,34.7,27.4,31.05,25.35,27.7,"[27.7, 23.0]",1.0,27.4,0.7,28.0,27.0,1.0,17.9,24.4,23.0,0.0,34.7,0.8,25.0,26.0
2023-05-31 07:05:00,,21.0,34.7,27.5,31.1,25.3,27.5,"[27.5, 23.1]",1.0,27.5,,26.0,28.0,1.0,,24.7,23.0,0.0,34.7,,25.0,26.0
2023-05-31 07:10:00,,21.0,34.7,27.5,31.1,25.2,27.4,"[27.4, 23.0]",1.0,27.5,4.6,29.0,28.0,1.0,11.3,24.7,23.0,0.0,34.7,0.8,26.0,26.0
2023-05-31 07:15:00,,21.0,34.7,27.5,31.1,25.3,27.6,"[27.6, 23.0]",1.0,27.5,0.7,28.0,28.0,1.0,11.2,24.5,23.0,0.0,34.7,0.8,25.0,26.0
