time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3794276_c,3794276_p,3794276_r,3794276_s,379427_h,600167_h,600169_c,600169_h,600169_r,600169_s,600172_c,600172_h,600172_r,600172_s
2023-06-03 15:40:00,29.9,25.0,31.7,27.1,30.05,27.633333333333336,28.1,"[27.4, 27.4, 28.1]",1.0,3.8,26.7,24.0,30.7,27.1,1.0,30.7,27.0,25.0,1.0,31.7,25.0,25.0
2023-06-03 15:45:00,29.9,25.0,31.7,27.2,30.075,27.633333333333336,28.1,"[27.4, 27.4, 28.1]",,,,,30.7,27.2,,30.7,,,,31.7,,
2023-06-03 15:50:00,29.9,25.0,31.7,27.1,30.05,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.5,23.0,30.7,27.1,1.0,30.7,25.0,25.0,1.0,31.7,25.0,24.0
2023-06-03 15:55:00,29.8,25.0,31.7,27.1,30.05,27.53333333333333,27.8,"[27.4, 27.4, 27.8]",1.0,3.8,26.4,23.0,30.7,27.1,1.0,30.7,25.0,25.0,1.0,31.7,25.0,24.0
2023-06-03 16:00:00,29.8,25.0,31.5,26.8,29.875,27.53333333333333,27.8,"[27.4, 27.4, 27.8]",1.0,3.8,26.3,23.0,30.6,26.8,1.0,30.6,26.0,25.0,1.0,31.5,25.0,24.0
2023-06-03 16:05:00,29.7,25.0,31.5,26.8,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.5,23.0,30.6,26.8,1.0,30.6,26.0,25.0,1.0,31.5,25.0,24.0
2023-06-03 16:10:00,29.7,25.0,31.7,26.9,29.95,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.4,23.0,30.6,26.9,1.0,30.6,26.0,25.0,1.0,31.7,25.0,24.0
2023-06-03 16:15:00,29.7,25.0,31.7,27.0,29.975,27.666666666666668,28.0,"[27.4, 27.6, 28.0]",1.0,3.8,26.5,23.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.7,25.0,24.0
2023-06-03 16:20:00,29.8,25.0,31.7,27.1,30.000000000000004,27.633333333333336,28.1,"[27.4, 27.4, 28.1]",1.0,,26.5,23.0,30.6,27.1,1.0,30.6,27.0,25.0,1.0,31.7,25.0,23.0
2023-06-03 16:25:00,29.8,25.0,31.8,27.1,30.075,27.633333333333336,28.1,"[27.4, 27.4, 28.1]",1.0,3.8,26.6,22.0,30.7,27.1,1.0,30.7,27.0,25.0,1.0,31.8,25.0,23.0
2023-06-03 16:30:00,29.8,25.0,31.7,27.2,30.075,27.633333333333336,28.1,"[27.4, 27.4, 28.1]",1.0,3.8,26.6,22.0,30.7,27.2,1.0,30.7,25.0,25.0,1.0,31.7,25.0,23.0
2023-06-03 16:35:00,29.8,25.0,31.7,27.2,30.075,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.6,21.0,30.7,27.2,1.0,30.7,25.0,25.0,1.0,31.7,25.0,22.0
2023-06-03 16:40:00,29.8,25.0,31.6,26.9,29.925,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.3,21.0,30.6,26.9,1.0,30.6,25.0,25.0,1.0,31.6,25.0,22.0
2023-06-03 16:45:00,29.8,25.0,31.6,26.8,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.4,21.0,30.6,26.8,1.0,30.6,26.0,25.0,1.0,31.6,25.0,22.0
2023-06-03 16:50:00,29.7,25.0,31.5,26.8,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.4,21.0,30.6,26.8,1.0,30.6,26.0,25.0,1.0,31.5,25.0,22.0
2023-06-03 16:55:00,29.7,25.0,31.5,27.0,29.925,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,,26.3,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.5,25.0,22.0
2023-06-03 17:00:00,29.7,25.0,31.6,27.0,29.950000000000003,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.5,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.6,25.0,22.0
2023-06-03 17:05:00,29.7,25.0,31.6,27.0,29.950000000000003,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.5,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.6,25.0,22.0
2023-06-03 17:10:00,29.6,25.0,31.6,27.1,29.975,27.566666666666663,28.1,"[27.3, 27.3, 28.1]",1.0,3.8,26.6,21.0,30.6,27.1,1.0,30.6,27.0,25.0,1.0,31.6,25.0,21.0
2023-06-03 17:15:00,29.6,25.0,31.5,27.1,29.950000000000003,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.6,21.0,30.6,27.1,1.0,30.6,25.0,25.0,1.0,31.5,25.0,21.0
2023-06-03 17:20:00,29.6,25.0,31.6,26.9,29.925,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.4,21.0,30.6,26.9,1.0,30.6,25.0,25.0,1.0,31.6,25.0,21.0
2023-06-03 17:25:00,29.6,25.0,,,,27.46666666666667,27.8,"[27.3, 27.3, 27.8]",1.0,3.8,26.2,21.0,,,1.0,,25.0,25.0,1.0,,24.0,21.0
2023-06-03 17:30:00,29.6,25.0,31.5,26.8,29.825,27.46666666666667,27.8,"[27.3, 27.3, 27.8]",1.0,3.8,26.3,21.0,30.5,26.8,1.0,30.5,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-03 17:35:00,29.6,25.0,31.5,26.8,29.825,27.53333333333333,27.8,"[27.4, 27.4, 27.8]",1.0,3.8,26.3,21.0,30.5,26.8,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-03 17:40:00,29.6,25.0,31.6,26.9,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.4,21.0,30.5,26.9,1.0,30.5,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-03 17:45:00,29.6,25.0,31.6,27.0,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,,26.4,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-03 17:50:00,29.5,25.0,31.5,27.0,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.4,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-03 17:55:00,29.5,25.0,,,,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.4,21.0,,,1.0,,26.0,25.0,1.0,,25.0,21.0
2023-06-03 18:00:00,29.4,25.0,31.6,27.1,29.975,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.4,21.0,30.6,27.1,1.0,30.6,25.0,25.0,1.0,31.6,25.0,21.0
2023-06-03 18:05:00,29.4,25.0,31.6,26.9,29.925,27.53333333333333,27.8,"[27.4, 27.4, 27.8]",1.0,3.8,26.3,25.0,30.6,26.9,1.0,30.6,25.0,25.0,1.0,31.6,25.0,25.0
2023-06-03 18:10:00,29.4,25.0,31.4,26.9,29.825000000000003,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.3,25.0,30.5,26.9,1.0,30.5,25.0,25.0,1.0,31.4,26.0,25.0
2023-06-03 18:15:00,29.4,25.0,31.4,27.0,29.85,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.3,25.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,25.0,25.0
2023-06-03 18:20:00,29.4,25.0,31.4,27.1,29.925000000000004,27.666666666666668,28.0,"[27.4, 27.6, 28.0]",1.0,3.8,26.4,25.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.4,25.0,25.0
2023-06-03 18:25:00,29.4,25.0,31.6,27.1,29.975,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.3,25.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.6,25.0,25.0
2023-06-03 18:30:00,29.4,25.0,31.6,27.1,29.975,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.3,25.0,30.6,27.1,1.0,30.6,27.0,25.0,1.0,31.6,25.0,25.0
2023-06-03 18:35:00,29.4,25.0,31.6,27.2,30.0,27.566666666666663,28.1,"[27.3, 27.3, 28.1]",1.0,3.8,26.3,25.0,30.6,27.2,1.0,30.6,27.0,25.0,1.0,31.6,25.0,24.0
2023-06-03 18:40:00,29.4,25.0,31.6,27.2,30.0,27.566666666666663,28.1,"[27.3, 27.3, 28.1]",1.0,3.8,26.5,24.0,30.6,27.2,1.0,30.6,26.0,25.0,1.0,31.6,25.0,24.0
2023-06-03 18:45:00,29.4,25.0,31.5,27.1,29.950000000000003,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.6,24.0,30.6,27.1,1.0,30.6,25.0,25.0,1.0,31.5,25.0,24.0
2023-06-03 18:50:00,29.4,25.0,31.5,27.0,29.925,27.53333333333333,27.8,"[27.4, 27.4, 27.8]",1.0,3.8,26.3,24.0,30.6,27.0,1.0,30.6,25.0,25.0,1.0,31.5,25.0,24.0
2023-06-03 18:55:00,29.4,25.0,31.5,26.8,29.875,27.46666666666667,27.8,"[27.3, 27.3, 27.8]",1.0,3.8,26.3,24.0,30.6,26.8,1.0,30.6,26.0,25.0,1.0,31.5,24.0,24.0
2023-06-03 19:00:00,29.4,25.0,31.5,26.8,29.825,27.46666666666667,27.8,"[27.3, 27.3, 27.8]",1.0,3.8,26.3,24.0,30.5,26.8,1.0,30.5,26.0,25.0,1.0,31.5,25.0,24.0
2023-06-03 19:05:00,29.4,25.0,31.5,26.8,29.825,27.5,27.9,"[27.3, 27.3, 27.9]",1.0,3.8,26.4,25.0,30.5,26.8,1.0,30.5,26.0,25.0,1.0,31.5,25.0,25.0
2023-06-03 19:10:00,29.4,25.0,31.5,26.9,29.85,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.3,25.0,30.5,26.9,1.0,30.5,26.0,25.0,1.0,31.5,25.0,25.0
2023-06-03 19:15:00,29.3,25.0,31.6,26.9,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.3,25.0,30.5,26.9,1.0,30.5,26.0,25.0,1.0,31.6,25.0,25.0
2023-06-03 19:20:00,29.3,25.0,31.6,27.0,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.3,25.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.6,25.0,24.0
2023-06-03 19:25:00,29.3,25.0,31.6,27.0,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.3,24.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.6,25.0,24.0
2023-06-03 19:30:00,29.3,25.0,31.6,27.1,29.925,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,,26.4,24.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.6,25.0,24.0
2023-06-03 19:35:00,29.3,25.0,31.6,27.1,29.925,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.4,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.6,25.0,23.0
2023-06-03 19:40:00,29.2,25.0,31.6,27.1,29.975,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.6,23.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.6,25.0,23.0
2023-06-03 19:45:00,29.2,25.0,31.7,27.1,30.000000000000004,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,,26.5,23.0,30.6,27.1,1.0,30.6,25.0,25.0,1.0,31.7,25.0,23.0
2023-06-03 19:50:00,29.2,25.0,31.7,27.0,29.925,27.46666666666667,27.8,"[27.3, 27.3, 27.8]",1.0,3.8,26.2,23.0,30.5,27.0,1.0,30.5,25.0,25.0,1.0,31.7,24.0,23.0
2023-06-03 19:55:00,29.2,25.0,31.6,26.8,29.85,27.46666666666667,27.8,"[27.3, 27.3, 27.8]",1.0,,26.3,23.0,30.5,26.8,1.0,30.5,25.0,25.0,1.0,31.6,24.0,23.0
2023-06-03 20:00:00,29.2,25.0,31.7,26.8,29.875,27.46666666666667,27.8,"[27.3, 27.3, 27.8]",1.0,3.8,26.3,23.0,30.5,26.8,1.0,30.5,26.0,25.0,1.0,31.7,24.0,23.0
2023-06-03 20:05:00,29.2,25.0,31.6,26.8,29.85,27.46666666666667,27.8,"[27.3, 27.3, 27.8]",1.0,3.75,26.2,22.0,30.5,26.8,1.0,30.5,26.0,25.0,1.0,31.6,25.0,22.0
2023-06-03 20:10:00,29.2,25.0,31.6,26.8,29.85,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.3,22.0,30.5,26.8,1.0,30.5,26.0,25.0,1.0,31.6,26.0,25.0
2023-06-03 20:15:00,29.2,25.0,31.4,27.1,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.5,25.0,30.5,27.1,1.0,30.5,25.0,25.0,1.0,31.4,25.0,25.0
2023-06-03 20:20:00,29.2,25.0,31.4,27.1,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.5,25.0,30.5,27.1,1.0,30.5,24.0,25.0,1.0,31.4,25.0,25.0
2023-06-03 20:25:00,29.1,25.0,31.3,26.9,29.8,27.53333333333333,27.8,"[27.4, 27.4, 27.8]",1.0,3.7,26.2,25.0,30.5,26.9,1.0,30.5,26.0,25.0,1.0,31.3,25.0,25.0
2023-06-03 20:30:00,29.2,25.0,31.4,26.9,29.825000000000003,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.5,25.0,30.5,26.9,1.0,30.5,27.0,25.0,1.0,31.4,26.0,25.0
2023-06-03 20:35:00,29.1,25.0,31.6,27.2,29.950000000000003,27.6,28.1,"[27.4, 27.3, 28.1]",1.0,3.8,26.5,25.0,30.5,27.2,1.0,30.5,27.0,25.0,1.0,31.6,25.0,24.0
2023-06-03 20:40:00,29.2,25.0,31.6,27.3,29.975,27.633333333333336,28.1,"[27.4, 27.4, 28.1]",1.0,,26.5,25.0,30.5,27.3,1.0,30.5,26.0,25.0,1.0,31.6,25.0,24.0
2023-06-03 20:45:00,29.2,25.0,31.6,27.1,29.925,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.5,24.0,30.5,27.1,1.0,30.5,25.0,25.0,1.0,31.6,25.0,24.0
2023-06-03 20:50:00,29.2,25.0,31.6,27.1,29.925,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.3,24.0,30.5,27.1,1.0,30.5,25.0,25.0,1.0,31.6,24.0,24.0
2023-06-03 20:55:00,29.2,25.0,31.5,26.9,29.85,27.46666666666667,27.8,"[27.3, 27.3, 27.8]",1.0,3.7,26.2,24.0,30.5,26.9,1.0,30.5,26.0,25.0,1.0,31.5,24.0,24.0
2023-06-03 21:00:00,29.1,25.0,31.5,26.8,29.775,27.46666666666667,27.8,"[27.3, 27.3, 27.8]",1.0,3.7,26.2,24.0,30.4,26.8,1.0,30.4,26.0,25.0,1.0,31.5,24.0,24.0
2023-06-03 21:05:00,29.2,25.0,31.4,26.9,29.775,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,24.0,30.4,26.9,1.0,30.4,27.0,25.0,1.0,31.4,26.0,25.0
2023-06-03 21:10:00,29.2,25.0,31.4,27.2,29.85,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.5,25.0,30.4,27.2,1.0,30.4,26.0,25.0,1.0,31.4,25.0,25.0
2023-06-03 21:15:00,29.1,25.0,31.6,27.2,29.950000000000003,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,25.0,30.5,27.2,1.0,30.5,25.0,25.0,1.0,31.6,25.0,25.0
2023-06-03 21:20:00,29.1,25.0,31.5,26.9,29.85,27.53333333333333,27.8,"[27.4, 27.4, 27.8]",1.0,3.7,26.2,24.0,30.5,26.9,1.0,30.5,25.0,25.0,1.0,31.5,24.0,24.0
2023-06-03 21:25:00,29.1,25.0,31.6,26.8,29.85,27.46666666666667,27.8,"[27.3, 27.3, 27.8]",1.0,3.8,26.2,24.0,30.5,26.8,1.0,30.5,25.0,25.0,1.0,31.6,25.0,24.0
2023-06-03 21:30:00,29.1,25.0,31.5,26.8,29.775,27.46666666666667,27.8,"[27.3, 27.3, 27.8]",1.0,3.8,26.3,24.0,30.4,26.8,1.0,30.4,26.0,25.0,1.0,31.5,25.0,24.0
2023-06-03 21:35:00,29.1,25.0,31.5,26.8,29.775,27.46666666666667,27.8,"[27.3, 27.3, 27.8]",1.0,3.8,26.3,25.0,30.4,26.8,1.0,30.4,26.0,25.0,1.0,31.5,25.0,25.0
2023-06-03 21:40:00,29.1,25.0,31.4,26.9,29.775,27.46666666666667,27.8,"[27.3, 27.3, 27.8]",1.0,3.7,26.2,25.0,30.4,26.9,1.0,30.4,26.0,25.0,1.0,31.4,25.0,25.0
2023-06-03 21:45:00,29.1,25.0,31.4,26.9,29.775,27.5,27.9,"[27.3, 27.3, 27.9]",1.0,3.7,26.2,25.0,30.4,26.9,1.0,30.4,26.0,25.0,1.0,31.4,25.0,25.0
2023-06-03 21:50:00,29.1,25.0,31.4,27.0,29.8,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.2,24.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.4,25.0,24.0
2023-06-03 21:55:00,29.1,25.0,31.4,27.0,29.8,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.2,24.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.4,25.0,24.0
2023-06-03 22:00:00,29.1,25.0,31.5,27.0,29.825,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,24.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.5,25.0,24.0
2023-06-03 22:05:00,29.1,25.0,31.5,27.0,29.825,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,25.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.5,25.0,25.0
2023-06-03 22:10:00,29.1,25.0,31.5,27.0,29.825,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,25.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.5,25.0,25.0
2023-06-03 22:15:00,29.1,25.0,31.5,27.0,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,25.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,25.0
2023-06-03 22:20:00,29.1,25.0,31.5,27.0,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,,26.3,25.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,24.0
2023-06-03 22:25:00,29.1,25.0,31.5,27.0,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.75,26.3,24.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,24.0
2023-06-03 22:30:00,29.1,25.0,31.6,27.0,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.3,24.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.6,25.0,24.0
2023-06-03 22:35:00,29.1,25.0,31.6,27.0,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.3,23.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.6,25.0,23.0
2023-06-03 22:40:00,29.0,25.0,31.5,27.0,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",,,,,30.5,27.0,,30.5,,,,31.5,,
2023-06-03 22:45:00,29.0,25.0,31.6,27.0,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.3,23.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.6,25.0,23.0
2023-06-03 22:50:00,29.1,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.3,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,23.0
2023-06-03 22:55:00,29.1,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.3,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,23.0
2023-06-03 23:00:00,29.0,25.0,31.5,27.1,29.9,27.633333333333336,28.1,"[27.4, 27.4, 28.1]",1.0,,26.3,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,23.0
2023-06-03 23:05:00,29.0,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.75,26.3,25.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,25.0
2023-06-03 23:10:00,29.0,25.0,31.5,27.1,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,25.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,25.0
2023-06-03 23:15:00,29.0,25.0,31.5,27.1,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,25.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,25.0
2023-06-03 23:20:00,29.0,25.0,31.7,27.1,29.95,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,,26.3,25.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.7,25.0,24.0
2023-06-03 23:25:00,29.0,25.0,31.7,27.1,29.95,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,25.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.7,25.0,24.0
2023-06-03 23:30:00,29.0,25.0,31.7,27.1,29.95,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,24.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.7,25.0,24.0
2023-06-03 23:35:00,29.0,25.0,31.6,27.1,29.925,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,24.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.6,25.0,24.0
2023-06-03 23:40:00,29.0,25.0,31.6,27.1,29.925,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.6,25.0,23.0
2023-06-03 23:45:00,29.0,25.0,31.6,27.1,29.925,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.6,25.0,23.0
2023-06-03 23:50:00,29.0,25.0,31.6,27.1,29.925,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.6,25.0,23.0
2023-06-03 23:55:00,29.0,25.0,31.6,27.1,29.925,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.6,25.0,23.0
2023-06-04 00:00:00,29.0,25.0,31.5,27.1,29.950000000000003,27.666666666666668,28.0,"[27.6, 27.4, 28.0]",1.0,3.7,26.4,23.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.5,25.0,23.0
2023-06-04 00:05:00,29.0,25.0,31.6,27.1,29.975,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.4,23.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.6,25.0,22.0
2023-06-04 00:10:00,28.9,25.0,31.6,27.1,29.925,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.4,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.6,25.0,22.0
2023-06-04 00:15:00,29.0,25.0,31.5,27.1,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,22.0
2023-06-04 00:20:00,29.0,25.0,,,,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.4,22.0,,,1.0,,26.0,25.0,1.0,,25.0,22.0
2023-06-04 00:25:00,28.9,25.0,31.6,27.1,29.925,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.4,22.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.6,25.0,22.0
2023-06-04 00:30:00,28.9,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,22.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,22.0
2023-06-04 00:35:00,28.9,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 00:40:00,28.9,25.0,31.5,27.1,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 00:45:00,28.9,25.0,31.6,27.0,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.4,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-04 00:50:00,28.9,25.0,31.7,27.0,29.925,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.7,25.0,21.0
2023-06-04 00:55:00,29.0,25.0,31.7,27.1,29.95,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,,26.3,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.7,25.0,21.0
2023-06-04 01:00:00,29.0,25.0,31.6,27.1,29.925,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-04 01:05:00,29.0,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 01:10:00,29.0,25.0,31.5,27.0,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 01:15:00,29.0,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 01:20:00,29.0,25.0,,,,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,,26.3,21.0,,,1.0,,26.0,25.0,1.0,,25.0,21.0
2023-06-04 01:25:00,29.0,25.0,31.5,27.0,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 01:30:00,29.0,25.0,31.5,27.0,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 01:35:00,28.9,25.0,31.5,27.0,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
