time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,2048082_h,3811493_h,3816387_c,3816387_h,3816387_p,3816387_r,3816387_s,3839078_h
2023-05-31 00:45:00,,103.54,29.1,24.9,27.25,27.8,27.8,[27.8],24.9,29.1,,29.1,4.63,26.5,26.0,25.9
2023-05-31 00:50:00,,102.27,29.3,24.9,27.375,28.0,28.0,[28.0],24.9,29.3,,29.3,0.58,28.0,26.0,26.0
2023-05-31 00:55:00,,98.37,28.6,24.6,26.875000000000004,27.6,27.6,[27.6],24.6,28.6,,28.6,4.31,26.0,26.0,25.7
2023-05-31 01:00:00,,103.55,29.3,24.6,27.225,28.1,28.1,[28.1],24.6,29.3,,29.3,4.37,28.0,26.0,25.7
2023-05-31 01:05:00,,97.62,28.8,24.5,27.1,27.5,27.5,[27.5],24.5,28.8,,28.8,4.19,26.0,26.0,26.3
2023-05-31 01:10:00,,103.13,28.8,25.8,27.4,28.0,28.0,[28.0],25.8,28.8,,28.8,4.77,27.5,26.0,26.2
2023-05-31 01:15:00,,93.92,28.8,24.5,26.9,27.4,27.4,[27.4],24.5,28.8,,28.8,0.64,26.5,26.0,25.5
2023-05-31 01:20:00,,103.26,29.1,25.4,27.425,27.7,27.7,[27.7],25.4,29.1,,29.1,4.34,26.5,26.0,26.1
2023-05-31 01:25:00,,94.65,29.0,25.1,27.3,27.4,27.4,[27.4],25.1,29.0,,29.0,0.58,27.0,26.0,26.1
2023-05-31 01:30:00,,102.41,28.6,24.7,26.975,27.5,27.5,[27.5],24.7,28.6,,28.6,4.32,26.5,26.0,26.0
2023-05-31 01:35:00,,97.97,29.5,25.9,27.700000000000003,27.6,27.6,[27.6],25.9,29.5,,29.5,0.58,28.0,26.0,25.9
2023-05-31 01:40:00,,98.33,29.5,24.3,27.275,27.2,27.2,[27.2],24.3,29.5,,29.5,4.15,26.0,26.0,25.8
2023-05-31 01:45:00,,95.61,29.6,26.3,27.95,27.7,27.7,[27.7],26.3,29.6,,29.6,4.3,28.0,26.0,26.3
2023-05-31 01:50:00,,98.03,28.8,24.4,26.9,27.3,27.3,[27.3],24.4,28.8,,28.8,4.24,26.0,26.0,25.6
2023-05-31 01:55:00,,94.57,29.4,25.9,27.725,27.9,27.9,[27.9],25.9,29.4,,29.4,4.22,27.0,26.0,26.2
2023-05-31 02:00:00,,93.98,28.9,25.9,27.475,27.2,27.2,[27.2],25.9,28.9,,28.9,0.88,26.0,26.0,26.2
2023-05-31 02:05:00,,103.2,29.1,24.3,27.15,27.7,27.7,[27.7],24.3,29.1,,29.1,4.16,27.0,26.0,26.1
2023-05-31 02:10:00,,93.73,29.1,24.7,27.1,27.3,27.3,[27.3],24.7,29.1,,29.1,0.58,26.5,26.0,25.5
2023-05-31 02:15:00,,102.38,29.0,25.0,27.225,27.4,27.4,[27.4],25.0,29.0,,29.0,4.46,26.5,26.0,25.9
2023-05-31 02:20:00,,93.27,29.0,25.3,27.225,27.3,27.3,[27.3],25.3,29.0,,29.0,0.58,27.5,26.0,25.6
2023-05-31 02:25:00,,102.69,29.3,24.7,27.225,27.4,27.4,[27.4],24.7,29.3,,29.3,4.71,26.0,26.0,25.6
2023-05-31 02:30:00,,100.21,29.4,26.1,27.75,27.7,27.7,[27.7],26.1,29.4,,29.4,4.01,28.0,26.0,26.1
2023-05-31 02:35:00,,94.62,29.4,24.3,27.125,27.3,27.3,[27.3],24.3,29.4,,29.4,4.42,26.0,26.0,25.4
2023-05-31 02:40:00,,100.65,29.5,24.3,27.175,27.6,27.6,[27.6],24.3,29.5,,29.5,4.18,28.0,26.0,25.4
2023-05-31 02:45:00,,94.35,28.7,24.2,26.9,27.1,27.1,[27.1],24.2,28.7,,28.7,4.25,26.0,26.0,26.0
2023-05-31 02:50:00,,101.74,29.3,24.2,27.2,27.6,27.6,[27.6],24.2,29.3,,29.3,4.46,27.5,26.0,26.0
2023-05-31 02:55:00,,94.76,28.9,24.3,26.85,27.1,27.1,[27.1],24.3,28.9,,28.9,0.66,26.5,26.0,25.3
2023-05-31 03:00:00,,102.25,29.1,25.1,27.300000000000004,27.4,27.4,[27.4],25.1,29.1,,29.1,4.47,26.5,26.0,25.9
2023-05-31 03:05:00,,86.17,29.1,25.1,27.200000000000003,27.2,27.2,[27.2],25.1,29.1,,29.1,0.58,27.0,26.0,25.5
2023-05-31 03:10:00,,101.49,29.0,24.8,27.15,27.4,27.4,[27.4],24.8,29.0,,29.0,4.33,26.0,26.0,25.8
2023-05-31 03:15:00,,90.2,29.3,25.4,27.425,27.4,27.4,[27.4],25.4,29.3,,29.3,0.59,27.5,26.0,25.7
2023-05-31 03:20:00,,97.26,28.9,24.6,27.0,27.5,27.5,[27.5],24.6,28.9,,28.9,4.22,26.0,26.0,25.6
2023-05-31 03:25:00,,93.98,29.6,25.9,27.75,27.6,27.6,[27.6],25.9,29.6,,29.6,3.69,28.0,26.0,25.9
2023-05-31 03:30:00,,97.52,28.7,24.4,26.825,27.2,27.2,[27.2],24.4,28.7,,28.7,4.5,25.5,26.0,25.5
2023-05-31 03:35:00,,94.05,28.7,26.0,27.375,27.5,27.5,[27.5],26.0,28.7,,28.7,4.4,27.5,26.0,26.1
2023-05-31 03:40:00,,97.32,28.7,24.3,26.775,27.1,27.1,[27.1],24.3,28.7,,28.7,4.26,26.0,26.0,25.4
2023-05-31 03:45:00,,93.42,29.4,25.7,27.625,27.6,27.6,[27.6],25.7,29.4,,29.4,4.37,27.0,26.0,26.0
2023-05-31 03:50:00,,93.53,29.2,24.7,27.125,27.2,27.2,[27.2],24.7,29.2,,29.2,0.58,27.0,26.0,25.4
2023-05-31 03:55:00,,93.82,29.2,25.3,27.425,27.6,27.6,[27.6],25.3,29.2,,29.2,4.31,26.5,26.0,26.0
2023-05-31 04:00:00,,93.09,29.1,25.3,27.2,27.0,27.0,[27.0],25.3,29.1,,29.1,0.62,26.5,26.0,25.3
2023-05-31 04:05:00,,94.65,29.1,24.6,27.025,27.4,27.4,[27.4],24.6,29.1,,29.1,4.45,27.5,26.0,25.3
2023-05-31 04:10:00,,93.41,29.1,25.0,27.275,27.2,27.2,[27.2],25.0,29.1,,29.1,0.58,27.0,26.0,25.9
2023-05-31 04:15:00,,94.11,29.1,24.8,27.175,27.5,27.5,[27.5],24.8,29.1,,29.1,4.16,26.0,26.0,25.7
2023-05-31 04:20:00,,97.61,29.4,24.8,27.325,27.3,27.3,[27.3],24.8,29.4,,29.4,0.58,27.5,26.0,25.7
2023-05-31 04:25:00,,90.12,28.9,24.6,27.025,27.4,27.4,[27.4],24.6,28.9,,28.9,4.4,26.0,26.0,25.7
2023-05-31 04:30:00,,97.0,29.5,24.6,27.325,27.4,27.4,[27.4],24.6,29.5,,29.5,0.58,27.5,26.0,25.7
2023-05-31 04:35:00,,96.63,28.9,24.4,26.975,27.2,27.2,[27.2],24.4,28.9,,28.9,4.09,26.0,26.0,25.7
2023-05-31 04:40:00,,97.56,29.6,25.9,27.75,27.5,27.5,[27.5],25.9,29.6,,29.6,0.58,28.0,26.0,25.9
2023-05-31 04:45:00,,96.44,28.8,25.9,27.35,27.0,27.0,[27.0],25.9,28.8,,28.8,4.16,25.5,26.0,25.9
2023-05-31 04:50:00,,94.61,28.8,26.1,27.450000000000003,27.6,27.6,[27.6],26.1,28.8,,28.8,4.79,28.0,26.0,26.1
2023-05-31 04:55:00,,97.04,28.8,26.1,27.450000000000003,27.1,27.1,[27.1],26.1,28.8,,28.8,4.09,26.0,26.0,26.1
2023-05-31 05:00:00,,93.81,28.8,25.8,27.3,27.6,27.6,[27.6],25.8,28.8,,28.8,3.97,27.5,26.0,25.8
2023-05-31 05:05:00,,93.54,29.5,24.1,27.1,26.9,26.9,[26.9],24.1,29.5,,29.5,4.36,26.0,26.0,25.3
2023-05-31 05:10:00,,94.03,29.5,25.8,27.725,27.6,27.6,[27.6],25.8,29.5,,29.5,3.92,27.0,26.0,26.1
2023-05-31 05:15:00,,93.65,28.8,24.1,26.75,26.9,26.9,[26.9],24.1,28.8,,28.8,0.92,26.0,26.0,25.3
2023-05-31 05:20:00,,94.0,29.5,24.1,27.1,27.1,27.1,[27.1],24.1,29.5,,29.5,4.07,27.5,26.0,25.3
2023-05-31 05:25:00,,93.73,29.4,24.6,27.200000000000003,26.9,26.9,[26.9],24.6,29.4,,29.4,0.57,26.5,26.0,25.4
2023-05-31 05:30:00,,101.49,29.5,25.6,27.55,27.5,27.5,[27.5],25.6,29.5,,29.5,4.32,27.0,26.0,25.6
2023-05-31 05:35:00,,93.91,29.1,24.3,26.95,27.0,27.0,[27.0],24.3,29.1,,29.1,0.67,26.0,26.0,25.3
2023-05-31 05:40:00,,101.36,29.3,25.3,27.475,27.4,27.4,[27.4],25.3,29.3,,29.3,4.61,26.5,26.0,26.0
2023-05-31 05:45:00,,86.5,29.3,24.9,27.375,26.7,26.7,[26.7],24.9,29.3,,29.3,0.58,27.0,26.0,26.0
2023-05-31 05:50:00,,101.19,29.4,24.9,27.425,27.3,27.3,[27.3],24.9,29.4,,29.4,4.33,26.5,26.0,26.0
2023-05-31 05:55:00,,86.2,29.2,24.4,27.025,27.0,27.0,[27.0],24.4,29.2,,29.2,0.63,26.5,26.0,25.3
2023-05-31 06:00:00,,101.22,29.2,24.4,27.175,27.4,27.4,[27.4],24.4,29.2,,29.2,4.2,26.5,26.0,25.9
2023-05-31 06:05:00,,87.5,29.2,24.6,27.1,27.1,27.1,[27.1],24.6,29.2,,29.2,0.57,26.5,26.0,25.4
2023-05-31 06:10:00,,102.52,29.2,25.1,27.35,27.4,27.4,[27.4],25.1,29.2,,29.2,4.08,26.5,26.0,25.9
2023-05-31 06:15:00,,87.35,29.3,25.1,27.4,27.0,27.0,[27.0],25.1,29.3,,29.3,0.58,26.5,26.0,25.9
2023-05-31 06:20:00,,102.13,29.3,25.2,27.45,27.5,27.5,[27.5],25.2,29.3,,29.3,4.1,26.5,26.0,26.0
2023-05-31 06:25:00,,93.8,29.2,24.5,27.05,27.1,27.1,[27.1],24.5,29.2,,29.2,0.58,26.5,26.0,25.3
2023-05-31 06:30:00,,102.65,29.4,25.0,27.425,27.5,27.5,[27.5],25.0,29.4,,29.4,4.16,27.0,26.0,25.9
2023-05-31 06:35:00,,94.23,29.3,24.7,27.175,27.0,27.0,[27.0],24.7,29.3,,29.3,0.58,27.0,26.0,25.4
2023-05-31 06:40:00,,95.05,29.2,24.7,27.275,27.6,27.6,[27.6],24.7,29.2,,29.2,4.28,26.5,26.0,26.0
2023-05-31 06:45:00,,93.85,29.2,24.7,27.15,27.1,27.1,[27.1],24.7,29.2,,29.2,0.58,27.0,26.0,25.5
2023-05-31 06:50:00,,95.99,29.1,25.0,27.3,27.4,27.4,[27.4],25.0,29.1,,29.1,4.36,26.5,26.0,26.0
2023-05-31 06:55:00,,95.05,29.1,24.7,27.1,27.2,27.2,[27.2],24.7,29.1,,29.1,0.58,27.0,26.0,25.5
2023-05-31 07:00:00,,96.53,29.2,25.0,27.225,27.4,27.4,[27.4],25.0,29.2,,29.2,4.4,26.5,26.0,25.5
2023-05-31 07:05:00,,95.4,29.4,24.7,27.225,27.1,27.1,[27.1],24.7,29.4,,29.4,0.57,27.0,26.0,25.4
2023-05-31 07:10:00,,104.33,29.3,24.7,27.275,27.4,27.4,[27.4],24.7,29.3,,29.3,4.51,26.0,26.0,25.8
2023-05-31 07:15:00,,95.17,29.5,24.9,27.325000000000003,27.0,27.0,[27.0],24.9,29.5,,29.5,0.57,27.0,26.0,25.4
2023-05-31 07:20:00,,102.55,29.0,24.6,27.125,27.1,27.1,[27.1],24.6,29.0,,29.0,4.6,26.0,26.0,25.9
2023-05-31 07:25:00,,88.42000000000002,29.3,24.9,27.25,26.6,26.6,[26.6],24.9,29.3,,29.3,0.57,27.0,26.0,25.5
2023-05-31 07:30:00,,103.04,29.2,25.0,27.225,27.2,27.2,[27.2],25.0,29.2,,29.2,4.16,26.5,26.0,25.5
2023-05-31 07:35:00,,88.14,29.4,24.6,27.200000000000003,26.9,26.9,[26.9],24.6,29.4,,29.4,0.57,26.5,26.0,25.4
2023-05-31 07:40:00,,103.15,29.4,24.6,27.200000000000003,27.0,27.0,[27.0],24.6,29.4,,29.4,4.22,26.5,26.0,25.4
2023-05-31 07:45:00,,88.47,29.5,24.7,27.275,26.9,26.9,[26.9],24.7,29.5,,29.5,0.57,27.0,26.0,25.4
2023-05-31 07:50:00,,103.28,29.3,25.0,27.375,27.3,27.3,[27.3],25.0,29.3,,29.3,4.56,26.0,26.0,25.9
2023-05-31 07:55:00,,95.35,29.4,25.0,27.3,27.0,27.0,[27.0],25.0,29.4,,29.4,0.57,27.0,26.0,25.4
2023-05-31 08:00:00,,103.67,29.1,24.9,27.25,27.5,27.5,[27.5],24.9,29.1,,29.1,4.32,26.0,26.0,25.9
2023-05-31 08:05:00,,95.5,29.4,24.9,27.4,27.1,27.1,[27.1],24.9,29.4,,29.4,0.57,27.0,26.0,25.9
2023-05-31 08:10:00,,104.05,29.2,25.1,27.375,27.4,27.4,[27.4],25.1,29.2,,29.2,4.13,26.0,26.0,26.0
2023-05-31 08:15:00,,95.03,29.4,24.8,27.25,27.0,27.0,[27.0],24.8,29.4,,29.4,0.57,27.0,26.0,25.4
2023-05-31 08:20:00,,95.83,29.2,25.1,27.375,27.5,27.5,[27.5],25.1,29.2,,29.2,4.38,26.5,26.0,26.0
2023-05-31 08:25:00,,95.18,29.4,24.9,27.325,27.0,27.0,[27.0],24.9,29.4,,29.4,0.57,27.0,26.0,25.6
2023-05-31 08:30:00,,96.17,29.2,25.1,27.375,27.5,27.5,[27.5],25.1,29.2,,29.2,4.24,26.5,26.0,26.0
2023-05-31 08:35:00,,95.67,29.2,24.8,27.175,26.8,26.8,[26.8],24.8,29.2,,29.2,0.57,26.5,26.0,25.5
2023-05-31 08:40:00,,97.39,29.2,24.8,27.175,27.1,27.1,[27.1],24.8,29.2,,29.2,4.45,26.5,26.0,25.5
2023-05-31 08:45:00,,95.49,29.4,24.7,27.3,26.7,26.7,[26.7],24.7,29.4,,29.4,0.57,27.0,26.0,25.7
2023-05-31 08:50:00,,104.44,29.4,25.1,27.475,27.1,27.1,[27.1],25.1,29.4,,29.4,4.4,26.5,26.0,26.0
2023-05-31 08:55:00,,96.04,29.4,24.9,27.325,26.9,26.9,[26.9],24.9,29.4,,29.4,0.57,27.0,26.0,25.6
2023-05-31 09:00:00,,103.78,29.1,25.0,27.275,27.3,27.3,[27.3],25.0,29.1,,29.1,4.62,26.5,26.0,25.9
2023-05-31 09:05:00,,96.06,29.1,25.0,27.275,27.0,27.0,[27.0],25.0,29.1,,29.1,0.57,27.0,26.0,25.9
2023-05-31 09:10:00,,103.52,28.9,25.1,27.125,27.2,27.2,[27.2],25.1,28.9,,28.9,4.63,26.5,26.0,25.6
2023-05-31 09:15:00,,92.33,29.4,24.9,27.3,27.1,27.1,[27.1],24.9,29.4,,29.4,0.57,27.0,26.0,25.5
2023-05-31 09:20:00,,103.34,29.1,25.0,27.25,27.5,27.5,[27.5],25.0,29.1,,29.1,4.53,26.5,26.0,25.8
2023-05-31 09:25:00,,91.93,29.4,25.1,27.425,26.9,26.9,[26.9],25.1,29.4,,29.4,0.57,26.0,26.0,25.8
2023-05-31 09:30:00,,102.91,28.9,24.4,26.95,26.9,26.9,[26.9],24.4,28.9,,28.9,4.24,26.0,26.0,25.6
2023-05-31 09:35:00,,93.07,28.9,25.3,27.25,27.1,27.1,[27.1],25.3,28.9,,28.9,0.57,27.5,26.0,25.9
2023-05-31 09:40:00,,103.16,29.5,25.3,27.55,27.5,27.5,[27.5],25.3,29.5,,29.5,4.17,27.5,26.0,25.9
2023-05-31 09:45:00,,92.91,29.6,25.4,27.575,27.2,27.2,[27.2],25.4,29.6,,29.6,0.56,27.5,26.0,25.7
2023-05-31 09:50:00,,103.91,29.0,24.7,27.1,27.4,27.4,[27.4],24.7,29.0,,29.0,4.66,26.0,26.0,25.7
2023-05-31 09:55:00,,96.15,29.5,24.7,27.375,27.2,27.2,[27.2],24.7,29.5,,29.5,0.57,27.5,26.0,25.8
2023-05-31 10:00:00,,99.85,28.9,24.4,26.975,27.2,27.2,[27.2],24.4,28.9,,28.9,4.14,26.0,26.0,25.7
2023-05-31 10:05:00,,99.21,28.9,24.4,27.025,27.4,27.4,[27.4],24.4,28.9,,28.9,0.57,27.0,26.0,25.9
2023-05-31 10:10:00,,100.65,28.7,24.6,26.925,27.1,27.1,[27.1],24.6,28.7,,28.7,4.16,26.0,26.0,25.7
2023-05-31 10:15:00,,99.32,29.6,26.3,27.95,27.1,27.1,[27.1],26.3,29.6,,29.6,3.61,28.0,26.0,26.3
2023-05-31 10:20:00,,92.37,28.8,26.3,27.55,27.2,27.2,[27.2],26.3,28.8,,28.8,4.6,26.0,26.0,26.3
2023-05-31 10:25:00,,104.11,29.7,26.3,28.0,27.2,27.2,[27.2],26.3,29.7,,29.7,5.22,28.0,26.0,26.3
2023-05-31 10:30:00,,92.11,28.8,26.3,27.55,26.9,26.9,[26.9],26.3,28.8,,28.8,4.49,26.0,26.0,26.3
2023-05-31 10:35:00,,104.58,29.6,26.2,27.9,27.5,27.5,[27.5],26.2,29.6,,29.6,4.8,27.5,26.0,26.2
2023-05-31 10:40:00,,92.62,28.6,26.2,27.4,26.7,26.7,[26.7],26.2,28.6,,28.6,4.08,26.0,26.0,26.2
2023-05-31 10:45:00,,103.77,29.6,26.1,27.875000000000004,27.1,27.1,[27.1],26.1,29.6,,29.6,4.23,27.5,26.0,26.2
2023-05-31 10:50:00,,89.47,28.7,24.0,26.725,26.5,26.5,[26.5],24.0,28.7,,28.7,0.88,26.0,26.0,25.5
2023-05-31 10:55:00,,104.14,29.4,25.8,27.6,27.4,27.4,[27.4],25.8,29.4,,29.4,4.14,27.5,26.0,25.8
2023-05-31 11:00:00,,95.52,28.9,24.7,27.0,27.0,27.0,[27.0],24.7,28.9,,28.9,0.57,27.0,26.0,25.5
2023-05-31 11:05:00,,104.44,28.9,24.7,27.1,27.4,27.4,[27.4],24.7,28.9,,28.9,4.15,26.5,26.0,25.9
2023-05-31 11:10:00,,95.3,28.4,24.7,26.725,27.0,27.0,[27.0],24.7,28.4,,28.4,0.57,27.0,26.0,25.4
2023-05-31 11:15:00,,104.84,29.2,24.7,27.125,27.2,27.2,[27.2],24.7,29.2,,29.2,4.37,27.5,26.0,25.4
2023-05-31 11:20:00,,95.47,29.2,24.9,27.3,27.1,27.1,[27.1],24.9,29.2,,29.2,0.57,27.0,26.0,25.9
2023-05-31 11:25:00,,97.01,29.2,24.9,27.3,27.6,27.6,[27.6],24.9,29.2,,29.2,4.18,26.5,26.0,25.9
2023-05-31 11:30:00,,100.25,29.0,25.3,27.225,27.6,27.6,[27.6],25.3,29.0,,29.0,0.56,27.5,26.0,25.6
2023-05-31 11:35:00,,96.78,28.6,24.6,26.825000000000003,27.4,27.4,[27.4],24.6,28.6,,28.6,4.41,26.0,26.0,25.5
2023-05-31 11:40:00,,103.81,28.9,25.7,27.325,28.0,28.0,[28.0],25.7,28.9,,28.9,4.44,28.0,26.0,25.8
2023-05-31 11:45:00,,97.5,28.1,24.3,26.525,28.0,28.0,[28.0],24.3,28.1,,28.1,4.6,26.0,26.0,25.6
2023-05-31 11:50:00,,104.82,28.8,25.7,27.3,28.2,28.2,[28.2],25.7,28.8,,28.8,4.07,27.5,26.0,25.9
2023-05-31 11:55:00,,94.26,28.4,24.3,26.625,27.9,27.9,[27.9],24.3,28.4,,28.4,4.32,26.0,26.0,25.4
2023-05-31 12:00:00,,104.18,29.1,25.7,27.475,28.1,28.1,[28.1],25.7,29.1,,29.1,4.02,27.5,26.0,26.0
2023-05-31 12:05:00,,93.8,29.1,24.3,26.975,28.0,28.0,[28.0],24.3,29.1,,29.1,0.86,26.0,26.0,25.4
2023-05-31 12:10:00,,105.81,29.2,25.1,27.225,28.0,28.0,[28.0],25.1,29.2,,29.2,4.51,27.0,26.0,25.4
2023-05-31 12:15:00,,97.34,28.3,24.4,26.6,27.8,27.8,[27.8],24.4,28.3,,28.3,0.57,26.0,26.0,25.4
2023-05-31 12:20:00,,104.62,28.3,25.4,26.85,28.2,28.2,[28.2],25.4,28.3,,28.3,4.15,27.0,26.0,25.4
2023-05-31 12:25:00,,95.46,28.4,24.6,26.725,28.0,28.0,[28.0],24.6,28.4,,28.4,0.57,26.5,26.0,25.5
2023-05-31 12:30:00,,96.77,28.8,25.0,27.125,28.1,28.1,[28.1],25.0,28.8,,28.8,4.2,26.5,26.0,25.9
2023-05-31 12:35:00,,96.58,28.6,24.9,26.925,28.1,28.1,[28.1],24.9,28.6,,28.6,0.57,27.0,26.0,25.6
2023-05-31 12:40:00,,97.54,28.8,24.9,27.05,27.8,27.8,[27.8],24.9,28.8,,28.8,4.38,26.0,26.0,25.7
2023-05-31 12:45:00,,96.5,28.5,25.3,26.975,28.1,28.1,[28.1],25.3,28.5,,28.5,0.57,27.5,26.0,25.6
2023-05-31 12:50:00,,97.03,28.6,24.5,26.8,27.4,27.4,[27.4],24.5,28.6,,28.6,4.1,26.0,26.0,25.5
2023-05-31 12:55:00,,103.2,28.9,25.9,27.4,27.5,27.5,[27.5],25.9,28.9,,28.9,4.01,28.0,26.0,25.9
2023-05-31 13:00:00,,97.68,28.3,24.4,26.625,27.2,27.2,[27.2],24.4,28.3,,28.3,4.18,26.0,26.0,25.5
2023-05-31 13:05:00,,105.62,28.3,24.4,26.625,27.3,27.3,[27.3],24.4,28.3,,28.3,4.39,27.0,26.0,25.5
2023-05-31 13:10:00,,96.69,28.4,24.2,26.525,26.9,26.9,[26.9],24.2,28.4,,28.4,0.87,26.0,26.0,25.1
2023-05-31 13:15:00,,105.05,28.9,24.2,26.775,27.1,27.1,[27.1],24.2,28.9,,28.9,4.47,27.5,26.0,25.1
2023-05-31 13:20:00,,96.11,28.8,24.6,27.0,26.7,26.7,[26.7],24.6,28.8,,28.8,0.62,26.5,26.0,25.8
2023-05-31 13:25:00,,104.52,28.6,25.2,27.025,27.1,27.1,[27.1],25.2,28.6,,28.6,4.3,27.0,26.0,25.7
2023-05-31 13:30:00,,94.97,28.6,24.9,26.95,26.8,26.8,[26.8],24.9,28.6,,28.6,0.57,27.0,26.0,25.7
2023-05-31 13:35:00,,104.33,28.6,24.9,26.925,27.0,27.0,[27.0],24.9,28.6,,28.6,4.17,27.0,26.0,25.6
2023-05-31 13:40:00,,95.35,29.1,25.4,27.275,27.0,27.0,[27.0],25.4,29.1,,29.1,0.58,27.5,26.0,25.5
2023-05-31 13:45:00,,96.86,28.6,24.7,26.825000000000003,27.0,27.0,[27.0],24.7,28.6,,28.6,4.2,26.5,26.0,25.4
2023-05-31 13:50:00,,104.79,29.4,24.7,27.325,27.2,27.2,[27.2],24.7,29.4,,29.4,4.77,28.0,26.0,25.8
2023-05-31 13:55:00,,92.3,28.5,24.4,26.65,26.5,26.5,[26.5],24.4,28.5,,28.5,4.13,26.0,26.0,25.2
2023-05-31 14:00:00,,103.76,29.2,25.8,27.525,27.0,27.0,[27.0],25.8,29.2,,29.2,4.09,27.5,26.0,25.9
2023-05-31 14:05:00,,88.9,28.8,24.2,26.925,26.3,26.3,[26.3],24.2,28.8,,28.8,0.66,26.0,26.0,25.9
2023-05-31 14:10:00,,103.19,28.9,25.5,27.3,27.0,27.0,[27.0],25.5,28.9,,28.9,4.26,27.0,26.0,25.9
2023-05-31 14:15:00,,88.86,28.8,24.7,26.875,26.8,26.8,[26.8],24.7,28.8,,28.8,0.58,27.0,26.0,25.2
2023-05-31 14:20:00,,104.34,28.8,24.7,26.975,27.0,27.0,[27.0],24.7,28.8,,28.8,4.7,26.5,26.0,25.6
2023-05-31 14:25:00,,89.25999999999999,29.1,25.6,27.35,27.1,27.1,[27.1],25.6,29.1,,29.1,0.58,26.5,26.0,25.6
2023-05-31 14:30:00,,104.5,28.8,24.9,27.025,26.9,26.9,[26.9],24.9,28.8,,28.8,4.28,26.5,26.0,25.6
2023-05-31 14:35:00,,93.11,29.5,26.1,27.8,27.2,27.2,[27.2],26.1,29.5,,29.5,3.71,28.0,26.0,26.1
2023-05-31 14:40:00,,104.8,28.7,24.8,26.9,26.9,26.9,[26.9],24.8,28.7,,28.7,4.6,26.5,26.0,25.4
2023-05-31 14:45:00,,97.27,28.7,24.8,27.075000000000003,27.3,27.3,[27.3],24.8,28.7,,28.7,4.4,28.0,26.0,26.1
2023-05-31 14:50:00,,104.64,28.6,24.6,26.800000000000004,26.9,26.9,[26.9],24.6,28.6,,28.6,0.99,26.0,26.0,25.4
2023-05-31 14:55:00,,97.36,29.3,25.9,27.65,27.4,27.4,[27.4],25.9,29.3,,29.3,4.66,28.5,26.0,26.1
2023-05-31 15:00:00,,96.2,29.3,24.7,27.125,26.8,26.8,[26.8],24.7,29.3,,29.3,0.64,26.5,26.0,25.2
2023-05-31 15:05:00,,98.26,29.3,25.5,27.525,27.1,27.1,[27.1],25.5,29.3,,29.3,4.28,27.0,26.0,26.0
2023-05-31 15:10:00,,97.8,29.3,25.5,27.475,27.4,27.4,[27.4],25.5,29.3,,29.3,0.59,28.0,26.0,25.8
2023-05-31 15:15:00,,97.58,29.2,25.4,27.4,27.4,27.4,[27.4],25.4,29.2,,29.2,4.35,27.0,26.0,25.8
2023-05-31 15:20:00,28.8,100.33,29.2,25.8,27.575000000000003,27.3,27.3,[27.3],25.8,29.2,,29.2,0.59,27.0,26.0,26.1
2023-05-31 15:25:00,28.6,93.41,29.3,24.9,27.275,27.1,27.1,[27.1],24.9,29.3,,29.3,4.44,26.5,26.0,25.6
2023-05-31 15:30:00,28.6,105.06,29.6,26.5,28.05,27.4,27.4,[27.4],26.5,29.6,,29.6,4.14,28.0,26.0,26.5
2023-05-31 15:35:00,28.7,98.47,29.2,25.0,27.275,27.0,27.0,[27.0],25.0,29.2,,29.2,4.34,26.5,26.0,25.7
2023-05-31 15:40:00,28.7,104.59,29.8,26.5,28.15,27.4,27.4,[27.4],26.5,29.8,,29.8,4.23,28.0,26.0,26.5
2023-05-31 15:45:00,28.8,98.3,29.0,25.0,27.125,27.0,27.0,[27.0],25.0,29.0,,29.0,4.18,26.0,26.0,25.5
2023-05-31 15:50:00,29.1,104.99,29.0,25.0,27.3,27.5,27.5,[27.5],25.0,29.0,,29.0,4.34,27.5,26.0,26.2
2023-05-31 15:55:00,29.3,94.04,29.1,25.0,27.35,26.9,26.9,[26.9],25.0,29.1,,29.1,0.64,26.0,26.0,26.2
2023-05-31 16:00:00,29.4,105.21,29.3,25.0,27.375,26.8,26.8,[26.8],25.0,29.3,,29.3,4.38,26.5,26.0,25.9
2023-05-31 16:05:00,29.5,98.07,29.3,25.0,27.275,26.9,26.9,[26.9],25.0,29.3,,29.3,0.58,27.0,26.0,25.5
2023-05-31 16:10:00,29.5,103.95,29.1,25.5,27.3,27.2,27.2,[27.2],25.5,29.1,,29.1,4.34,27.0,26.0,25.5
2023-05-31 16:15:00,29.6,97.57,29.4,25.5,27.45,27.2,27.2,[27.2],25.5,29.4,,29.4,0.58,27.0,26.0,25.5
2023-05-31 16:20:00,29.6,98.15,29.2,25.4,27.4,27.3,27.3,[27.3],25.4,29.2,,29.2,4.24,26.5,26.0,25.8
2023-05-31 16:25:00,29.7,98.28,29.1,26.3,27.7,27.4,27.4,[27.4],26.3,29.1,,29.1,0.58,28.0,26.0,26.3
2023-05-31 16:30:00,29.7,99.24,29.2,25.2,27.375,27.4,27.4,[27.4],25.2,29.2,,29.2,4.24,26.5,26.0,25.9
2023-05-31 16:35:00,29.7,100.59,29.2,26.6,27.9,27.6,27.6,[27.6],26.6,29.2,,29.2,4.63,28.5,26.0,26.6
