time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1358333_c,1358333_h,1358333_r,1358333_s,1358334_c,1358334_h,1358334_r,1358334_s,1358338_c,1358338_h,1358338_r,1358338_s,1358341_c,1358341_h,1358341_r,1358341_s,1358342_c,1358342_h,1358342_r,1358342_s,3826022_c,3826022_h,3826022_r,3826022_s,3826023_c,3826023_h,3826023_r,3826023_s,3826024_c,3826024_h,3826024_r,3826024_s
2023-06-01 19:55:00,26.1,45483.21,32.5,25.2,28.825000000000003,27.2,27.2,[27.2],1.0,30.6,26.6,25.0,1.0,25.2,26.7,25.0,1.0,32.5,26.9,26.0,1.0,26.5,26.3,26.0,1.0,32.5,27.7,25.0,1.0,28.3,27.1,25.0,1.0,26.7,26.4,25.0,1.0,28.3,27.2,25.0
2023-06-01 20:00:00,26.0,45415.51,32.4,25.2,28.737500000000004,27.2,27.2,[27.2],1.0,30.4,26.6,25.0,1.0,25.2,26.8,25.0,1.0,32.4,26.6,26.0,1.0,26.6,26.4,26.0,1.0,32.4,26.6,25.0,1.0,28.3,26.4,25.0,1.0,26.3,25.5,25.0,1.0,28.3,28.3,25.0
2023-06-01 20:05:00,26.0,45516.36,32.2,25.3,28.762500000000003,27.1,27.1,[27.1],1.0,30.8,26.6,25.0,1.0,25.3,27.0,25.0,1.0,32.2,27.1,26.0,1.0,26.9,26.6,26.0,1.0,32.2,27.5,25.0,1.0,28.2,27.4,25.0,1.0,26.3,26.0,25.0,1.0,28.2,27.1,25.0
2023-06-01 20:10:00,26.0,45466.68,32.3,25.3,28.7125,27.2,27.2,[27.2],1.0,30.8,26.6,25.0,1.0,25.3,26.9,25.0,1.0,32.3,26.5,26.0,1.0,26.7,26.5,26.0,1.0,32.3,26.8,25.0,1.0,28.0,26.5,25.0,1.0,26.2,25.6,25.0,1.0,28.1,26.8,25.0
2023-06-01 20:15:00,25.8,45385.85,32.1,25.3,28.6875,27.0,27.0,[27.0],1.0,30.7,26.6,25.0,1.0,25.3,26.9,25.0,1.0,32.1,27.2,26.0,1.0,26.9,26.6,26.0,1.0,32.1,26.8,25.0,1.0,28.1,27.0,25.0,1.0,26.2,25.9,25.0,1.0,28.1,27.3,25.0
2023-06-01 20:20:00,25.8,45626.29,32.2,25.3,28.6375,27.2,27.2,[27.2],1.0,30.6,26.6,25.0,1.0,25.3,26.8,25.0,1.0,32.2,26.4,26.0,1.0,26.7,26.5,26.0,1.0,32.2,26.7,25.0,1.0,27.9,26.4,25.0,1.0,26.2,25.6,25.0,1.0,28.0,26.7,25.0
2023-06-01 20:25:00,25.8,45488.92,32.0,25.3,28.65,27.1,27.1,[27.1],1.0,30.8,26.5,25.0,1.0,25.3,26.9,25.0,1.0,32.0,26.8,26.0,1.0,26.9,26.7,26.0,1.0,32.0,26.6,25.0,1.0,28.0,26.3,25.0,1.0,26.2,25.3,25.0,1.0,28.0,27.1,25.0
2023-06-01 20:30:00,25.8,45513.59,32.1,25.3,28.6375,27.2,27.2,[27.2],1.0,30.6,26.6,25.0,1.0,25.3,26.9,25.0,1.0,32.1,26.9,26.0,1.0,26.8,26.6,26.0,1.0,32.1,26.8,25.0,1.0,28.0,27.1,25.0,1.0,26.2,26.1,25.0,1.0,28.0,27.4,25.0
2023-06-01 20:35:00,25.8,45520.37,32.1,25.4,28.625,27.2,27.2,[27.2],1.0,30.4,26.6,25.0,1.0,25.4,27.0,25.0,1.0,32.1,26.5,26.0,1.0,26.8,26.6,26.0,1.0,32.1,27.1,25.0,1.0,28.0,26.2,25.0,1.0,26.2,25.4,25.0,1.0,28.0,26.6,25.0
2023-06-01 20:40:00,25.9,45462.35,32.1,25.3,28.5875,27.1,27.1,[27.1],1.0,30.4,26.6,25.0,1.0,25.3,26.9,25.0,1.0,32.1,27.1,26.0,1.0,26.9,26.7,26.0,1.0,32.1,26.6,25.0,1.0,27.9,26.1,25.0,1.0,26.0,25.2,25.0,1.0,28.0,27.5,25.0
2023-06-01 20:45:00,25.8,45529.73,31.9,25.4,28.575,27.2,27.2,[27.2],1.0,30.5,26.6,25.0,1.0,25.4,26.9,25.0,1.0,31.9,26.5,26.0,1.0,26.9,26.6,26.0,1.0,31.9,26.9,25.0,1.0,27.9,28.4,25.0,1.0,26.2,26.5,25.0,1.0,27.9,27.4,25.0
2023-06-01 20:50:00,25.7,45514.07,32.1,25.4,28.637500000000003,27.2,27.2,[27.2],1.0,30.5,26.7,25.0,1.0,25.4,26.9,25.0,1.0,32.1,26.8,26.0,1.0,26.9,26.6,26.0,1.0,32.1,26.9,25.0,1.0,27.9,27.3,25.0,1.0,26.3,25.8,25.0,1.0,27.9,26.9,25.0
2023-06-01 20:55:00,25.6,45512.91,32.0,25.4,28.5875,27.0,27.0,[27.0],1.0,30.4,26.6,25.0,1.0,25.4,26.9,25.0,1.0,32.0,26.8,26.0,1.0,26.9,26.6,26.0,1.0,32.0,26.9,25.0,1.0,28.0,26.0,25.0,1.0,26.0,25.4,25.0,1.0,28.0,27.2,25.0
2023-06-01 21:00:00,25.7,45600.19,32.0,25.4,28.6125,27.1,27.1,[27.1],1.0,30.4,26.6,25.0,1.0,25.4,26.9,25.0,1.0,32.0,26.4,26.0,1.0,26.9,26.5,26.0,1.0,32.0,27.5,25.0,1.0,28.0,28.3,25.0,1.0,26.2,25.5,25.0,1.0,28.0,26.8,25.0
2023-06-01 21:05:00,26.0,45486.05,32.1,25.4,28.6375,27.1,27.1,[27.1],1.0,30.7,26.6,25.0,1.0,25.4,26.9,25.0,1.0,32.1,26.8,26.0,1.0,26.9,26.7,26.0,1.0,32.1,26.6,25.0,1.0,27.9,26.2,25.0,1.0,26.1,25.2,25.0,1.0,27.9,26.9,25.0
2023-06-01 21:10:00,26.0,45554.31,32.1,25.4,28.6,27.2,27.2,[27.2],1.0,30.4,26.6,25.0,1.0,25.4,27.0,25.0,1.0,32.1,26.5,26.0,1.0,26.8,26.5,26.0,1.0,32.1,26.5,25.0,1.0,27.9,27.2,25.0,1.0,26.2,26.0,25.0,1.0,27.9,27.0,25.0
2023-06-01 21:15:00,25.7,45508.59,32.1,25.4,28.6125,27.0,27.0,[27.0],1.0,30.4,26.6,25.0,1.0,25.4,27.1,25.0,1.0,32.1,26.7,26.0,1.0,27.0,26.7,26.0,1.0,32.1,27.0,25.0,1.0,27.9,26.5,25.0,1.0,26.1,25.6,25.0,1.0,27.9,26.9,25.0
2023-06-01 21:20:00,25.9,45624.85,32.2,25.5,28.7375,27.3,27.3,[27.3],1.0,30.4,26.6,25.0,1.0,25.5,27.0,25.0,1.0,32.2,27.2,26.0,1.0,27.0,26.7,26.0,1.0,32.2,27.6,25.0,1.0,28.1,27.5,25.0,1.0,26.4,26.4,25.0,1.0,28.1,27.4,25.0
2023-06-01 21:25:00,25.8,45638.64,32.4,25.5,28.7375,27.3,27.3,[27.3],1.0,30.4,26.6,25.0,1.0,25.5,26.9,25.0,1.0,32.4,26.5,26.0,1.0,26.9,26.6,26.0,1.0,32.4,27.1,25.0,1.0,28.0,26.6,25.0,1.0,26.3,25.7,25.0,1.0,28.0,26.7,25.0
2023-06-01 21:30:00,26.0,45550.5,32.2,25.4,28.7125,27.2,27.2,[27.2],1.0,30.6,26.6,25.0,1.0,25.4,27.0,25.0,1.0,32.2,27.2,26.0,1.0,27.1,26.8,26.0,1.0,32.2,27.2,25.0,1.0,28.0,27.3,25.0,1.0,26.2,25.9,25.0,1.0,28.0,27.5,25.0
2023-06-01 21:35:00,26.1,45537.99,32.4,25.3,28.775,27.3,27.3,[27.3],1.0,30.7,26.6,25.0,1.0,25.3,26.9,25.0,1.0,32.4,26.4,26.0,1.0,27.1,26.6,26.0,1.0,32.4,27.4,25.0,1.0,28.0,26.7,25.0,1.0,26.3,25.8,25.0,1.0,28.0,26.8,25.0
2023-06-01 21:40:00,26.1,45496.44,32.4,25.4,28.7125,27.0,27.0,[27.0],1.0,30.5,26.6,25.0,1.0,25.4,26.8,25.0,1.0,32.4,26.7,26.0,1.0,26.8,26.5,26.0,1.0,32.4,26.3,25.0,1.0,28.0,26.3,25.0,1.0,26.2,25.5,25.0,1.0,28.0,26.8,25.0
2023-06-01 21:45:00,26.2,45578.83,32.1,25.3,28.65,26.9,26.9,[26.9],1.0,30.7,26.5,25.0,1.0,25.3,26.8,25.0,1.0,32.1,27.2,26.0,1.0,26.8,26.7,26.0,1.0,32.1,27.5,25.0,1.0,28.0,27.1,25.0,1.0,26.2,25.9,25.0,1.0,28.0,27.6,25.0
2023-06-01 21:50:00,26.2,45565.96,31.9,25.4,28.5,26.8,26.8,[26.8],1.0,30.4,26.5,25.0,1.0,25.4,26.7,25.0,1.0,31.9,26.4,26.0,1.0,26.4,26.3,26.0,1.0,31.9,26.4,25.0,1.0,28.0,26.3,25.0,1.0,26.0,25.3,25.0,1.0,28.0,26.7,25.0
2023-06-01 21:55:00,26.1,,32.0,25.3,28.6,26.9,26.9,[26.9],1.0,30.4,26.5,25.0,1.0,25.3,27.0,25.0,1.0,32.0,27.1,26.0,1.0,26.7,26.5,26.0,1.0,32.0,26.7,25.0,1.0,28.1,26.5,25.0,1.0,26.2,25.7,25.0,1.0,28.1,27.1,25.0
2023-06-01 22:00:00,26.1,45482.03,31.9,25.3,28.5875,26.9,26.9,[26.9],1.0,30.7,26.6,25.0,1.0,25.3,26.8,25.0,1.0,31.9,27.0,26.0,1.0,26.5,26.4,26.0,1.0,31.9,27.3,25.0,1.0,28.1,27.1,25.0,1.0,26.2,25.8,25.0,1.0,28.1,27.4,25.0
2023-06-01 22:05:00,25.9,45509.42,31.9,25.3,28.575,26.9,26.9,[26.9],1.0,30.6,26.5,25.0,1.0,25.3,26.8,25.0,1.0,31.9,26.7,26.0,1.0,26.5,26.3,26.0,1.0,31.9,26.7,25.0,1.0,28.0,25.9,25.0,1.0,26.2,25.4,25.0,1.0,28.2,27.5,25.0
2023-06-01 22:10:00,25.9,45450.09,31.7,25.3,28.5125,26.6,26.6,[26.6],1.0,30.5,26.5,25.0,1.0,25.3,26.8,25.0,1.0,31.7,27.1,26.0,1.0,26.6,26.4,26.0,1.0,31.7,26.6,25.0,1.0,28.1,26.1,25.0,1.0,26.1,25.4,25.0,1.0,28.1,27.6,25.0
2023-06-01 22:15:00,25.9,45446.65,31.9,25.2,28.5375,26.9,26.9,[26.9],1.0,30.4,26.5,25.0,1.0,25.2,26.6,25.0,1.0,31.9,26.4,26.0,1.0,26.3,26.2,26.0,1.0,31.9,27.0,25.0,1.0,28.1,27.2,25.0,1.0,26.2,25.9,25.0,1.0,28.3,26.7,25.0
2023-06-01 22:20:00,25.9,45449.67,32.0,25.2,28.625000000000004,27.2,27.2,[27.2],1.0,30.5,26.5,25.0,1.0,25.2,26.8,25.0,1.0,32.0,27.0,26.0,1.0,26.7,26.4,26.0,1.0,32.0,27.2,25.0,1.0,28.0,26.5,25.0,1.0,26.3,25.5,25.0,1.0,28.3,27.0,25.0
2023-06-01 22:25:00,25.9,45514.76,32.0,25.2,28.6125,27.1,27.1,[27.1],1.0,30.3,26.5,25.0,1.0,25.2,26.7,25.0,1.0,32.0,27.1,26.0,1.0,26.7,26.4,26.0,1.0,32.0,27.2,25.0,1.0,28.1,27.3,25.0,1.0,26.3,26.0,25.0,1.0,28.3,27.5,25.0
2023-06-01 22:30:00,25.9,45412.08,32.2,25.2,28.6125,27.3,27.3,[27.3],1.0,30.3,26.5,25.0,1.0,25.2,26.7,25.0,1.0,32.2,26.7,26.0,1.0,26.4,26.5,26.0,1.0,32.2,27.1,25.0,1.0,28.1,26.8,25.0,1.0,26.3,25.8,25.0,1.0,28.2,26.6,25.0
2023-06-01 22:35:00,25.7,,32.0,25.2,28.5875,26.9,26.9,[26.9],1.0,30.4,26.5,25.0,1.0,25.2,26.7,25.0,1.0,32.0,27.1,26.0,1.0,26.6,26.4,26.0,1.0,32.0,26.7,25.0,1.0,28.1,27.1,25.0,1.0,26.1,25.3,25.0,1.0,28.3,27.3,25.0
2023-06-01 22:40:00,25.6,45338.77,31.9,25.2,28.5375,26.8,26.8,[26.8],1.0,30.6,26.5,25.0,1.0,25.2,26.8,25.0,1.0,31.9,26.4,26.0,1.0,26.3,26.1,26.0,1.0,31.9,26.9,25.0,1.0,28.1,26.7,25.0,1.0,26.0,25.6,25.0,1.0,28.3,26.5,25.0
2023-06-01 22:45:00,25.7,45466.99,31.9,25.1,28.575,26.8,26.8,[26.8],1.0,30.5,26.5,25.0,1.0,25.1,26.7,25.0,1.0,31.9,27.0,26.0,1.0,26.6,26.4,26.0,1.0,31.9,26.5,25.0,1.0,28.1,26.5,25.0,1.0,26.2,25.4,25.0,1.0,28.3,27.0,25.0
2023-06-01 22:50:00,25.9,45353.45,31.9,25.1,28.525,26.9,26.9,[26.9],1.0,30.5,26.5,25.0,1.0,25.1,26.6,25.0,1.0,31.9,26.8,26.0,1.0,26.4,26.2,26.0,1.0,31.9,27.0,25.0,1.0,28.1,26.9,25.0,1.0,26.1,25.9,25.0,1.0,28.2,26.7,25.0
2023-06-01 22:55:00,25.7,45340.35,32.0,25.3,28.6625,27.1,27.1,[27.1],1.0,30.5,26.6,25.0,1.0,25.3,26.8,25.0,1.0,32.0,26.7,26.0,1.0,26.5,26.3,26.0,1.0,32.0,26.9,25.0,1.0,28.2,27.4,25.0,1.0,26.4,26.3,25.0,1.0,28.4,26.7,25.0
2023-06-01 23:00:00,25.7,45353.58,32.0,25.2,28.65,27.0,27.0,[27.0],1.0,30.6,26.6,25.0,1.0,25.2,26.8,25.0,1.0,32.0,27.2,26.0,1.0,26.6,26.4,26.0,1.0,32.0,26.9,25.0,1.0,28.2,26.5,25.0,1.0,26.3,25.8,25.0,1.0,28.3,27.4,25.0
2023-06-01 23:05:00,25.6,45235.5,31.9,25.3,28.525,26.9,26.9,[26.9],1.0,30.4,26.6,25.0,1.0,25.3,26.5,25.0,1.0,31.9,26.4,26.0,1.0,26.2,26.1,26.0,1.0,31.9,26.8,25.0,1.0,28.1,26.7,25.0,1.0,26.1,25.7,25.0,1.0,28.3,26.7,25.0
2023-06-01 23:10:00,25.6,45220.54,32.1,25.3,28.662500000000005,27.1,27.1,[27.1],1.0,30.5,26.6,25.0,1.0,25.3,27.1,25.0,1.0,32.1,27.0,26.0,1.0,26.2,26.6,26.0,1.0,32.1,27.0,25.0,1.0,28.3,27.4,25.0,1.0,26.4,26.4,25.0,1.0,28.4,27.1,25.0
2023-06-01 23:15:00,25.5,45206.57,32.2,25.2,28.725,27.2,27.2,[27.2],1.0,30.7,26.6,25.0,1.0,25.2,26.7,25.0,1.0,32.2,26.7,26.0,1.0,26.4,26.3,26.0,1.0,32.2,27.0,25.0,1.0,28.2,26.5,25.0,1.0,26.5,25.7,25.0,1.0,28.4,27.0,25.0
2023-06-01 23:20:00,25.6,45230.78,32.0,25.3,28.649999999999995,26.9,26.9,[26.9],1.0,30.8,26.6,25.0,1.0,25.3,26.8,25.0,1.0,32.0,26.7,26.0,1.0,26.5,26.3,26.0,1.0,32.0,26.8,25.0,1.0,28.2,26.7,25.0,1.0,26.2,25.6,25.0,1.0,28.2,26.8,25.0
2023-06-01 23:25:00,25.6,45281.81,32.1,25.2,28.65,27.0,27.0,[27.0],1.0,30.4,26.6,25.0,1.0,25.2,26.8,25.0,1.0,32.1,27.2,26.0,1.0,26.6,26.4,26.0,1.0,32.1,27.0,25.0,1.0,28.2,26.8,25.0,1.0,26.3,25.8,25.0,1.0,28.3,27.6,25.0
2023-06-01 23:30:00,25.5,45091.63,32.1,25.3,28.5875,27.0,27.0,[27.0],1.0,30.3,26.6,25.0,1.0,25.3,26.9,25.0,1.0,32.1,26.5,26.0,1.0,26.6,26.4,26.0,1.0,32.1,26.4,25.0,1.0,28.0,26.3,25.0,1.0,26.0,25.2,25.0,1.0,28.3,26.5,25.0
2023-06-01 23:35:00,25.6,45159.57,32.1,25.2,28.625,27.1,27.1,[27.1],1.0,30.2,26.6,25.0,1.0,25.2,26.9,25.0,1.0,32.1,27.2,26.0,1.0,26.6,26.6,26.0,1.0,32.1,27.0,25.0,1.0,28.2,27.4,25.0,1.0,26.4,26.1,25.0,1.0,28.2,27.3,25.0
2023-06-01 23:40:00,25.4,45091.05,32.3,25.3,28.65,27.2,27.2,[27.2],1.0,30.5,26.5,25.0,1.0,25.3,26.7,25.0,1.0,32.3,26.4,26.0,1.0,26.6,26.5,26.0,1.0,32.3,27.0,25.0,1.0,28.0,26.4,25.0,1.0,26.2,25.5,25.0,1.0,28.0,26.7,25.0
2023-06-01 23:45:00,25.4,45115.58,32.3,25.3,28.700000000000003,27.1,27.1,[27.1],1.0,30.6,26.5,25.0,1.0,25.3,26.8,25.0,1.0,32.3,26.9,26.0,1.0,26.6,26.6,26.0,1.0,32.3,26.9,25.0,1.0,28.1,27.2,25.0,1.0,26.3,26.0,25.0,1.0,28.1,27.0,25.0
2023-06-01 23:50:00,25.4,45072.98,32.4,25.3,28.7375,27.2,27.2,[27.2],1.0,30.4,26.5,25.0,1.0,25.3,26.8,25.0,1.0,32.4,27.1,26.0,1.0,26.9,26.6,26.0,1.0,32.4,27.1,25.0,1.0,28.1,27.0,25.0,1.0,26.3,25.9,25.0,1.0,28.1,27.2,25.0
2023-06-01 23:55:00,25.5,44967.83,32.4,25.3,28.675,27.1,27.1,[27.1],1.0,30.4,26.6,25.0,1.0,25.3,26.9,25.0,1.0,32.4,26.6,26.0,1.0,26.9,26.6,26.0,1.0,32.4,26.5,25.0,1.0,27.9,26.3,25.0,1.0,26.2,25.4,25.0,1.0,27.9,26.8,25.0
2023-06-02 00:00:00,25.6,45046.96,32.2,25.3,28.7125,27.1,27.1,[27.1],1.0,30.5,26.5,25.0,1.0,25.3,27.0,25.0,1.0,32.2,27.2,26.0,1.0,27.0,26.7,26.0,1.0,32.2,27.4,25.0,1.0,28.1,27.1,25.0,1.0,26.3,25.9,25.0,1.0,28.1,27.7,25.0
2023-06-02 00:05:00,25.7,45029.31,32.2,25.3,28.6875,26.9,26.9,[26.9],1.0,30.9,26.5,25.0,1.0,25.3,26.8,25.0,1.0,32.2,26.4,26.0,1.0,26.8,26.5,26.0,1.0,32.2,26.5,25.0,1.0,28.0,26.2,25.0,1.0,26.1,25.3,25.0,1.0,28.0,26.7,25.0
2023-06-02 00:10:00,25.7,44962.7,32.1,25.4,28.7,27.0,27.0,[27.0],1.0,30.9,26.5,25.0,1.0,25.4,27.0,25.0,1.0,32.1,27.0,26.0,1.0,26.9,26.7,26.0,1.0,32.1,26.7,25.0,1.0,28.0,27.1,25.0,1.0,26.2,25.9,25.0,1.0,28.0,27.1,25.0
2023-06-02 00:15:00,25.9,44977.14,32.2,25.3,28.725,27.2,27.2,[27.2],1.0,30.9,26.5,25.0,1.0,25.3,26.8,25.0,1.0,32.2,26.7,26.0,1.0,26.9,26.5,26.0,1.0,32.2,27.2,25.0,1.0,28.0,27.2,25.0,1.0,26.3,26.3,25.0,1.0,28.0,27.3,25.0
2023-06-02 00:20:00,25.8,44825.71,32.2,25.4,28.675,27.1,27.1,[27.1],1.0,30.5,26.5,25.0,1.0,25.4,26.7,25.0,1.0,32.2,26.7,26.0,1.0,26.9,26.6,26.0,1.0,32.2,26.7,25.0,1.0,28.0,26.5,25.0,1.0,26.2,25.5,25.0,1.0,28.0,26.8,25.0
2023-06-02 00:25:00,25.9,,31.9,25.4,28.5625,26.8,26.8,[26.8],1.0,30.5,26.5,25.0,1.0,25.4,26.9,25.0,1.0,31.9,27.1,26.0,1.0,26.9,26.6,26.0,1.0,31.9,26.6,25.0,1.0,28.0,25.9,25.0,1.0,25.9,25.3,25.0,1.0,28.0,27.6,25.0
2023-06-02 00:30:00,25.9,44961.39,32.1,25.4,28.6125,27.0,27.0,[27.0],1.0,30.5,26.5,25.0,1.0,25.4,26.8,25.0,1.0,32.1,26.4,26.0,1.0,26.9,26.6,26.0,1.0,32.1,27.0,25.0,1.0,27.9,27.1,25.0,1.0,26.1,26.1,25.0,1.0,27.9,26.7,25.0
2023-06-02 00:35:00,25.9,45256.27,32.1,25.3,28.675,27.0,27.0,[27.0],1.0,30.7,26.5,25.0,1.0,25.3,26.9,25.0,1.0,32.1,26.9,26.0,1.0,27.0,26.7,26.0,1.0,32.1,26.8,25.0,1.0,28.0,26.4,25.0,1.0,26.2,26.1,25.0,1.0,28.0,27.0,25.0
2023-06-02 00:40:00,25.9,44873.92,31.9,25.3,28.52500000000001,26.9,26.9,[26.9],1.0,30.6,26.6,25.0,1.0,25.3,27.0,25.0,1.0,31.9,26.7,26.0,1.0,27.0,26.6,26.0,1.0,31.9,26.8,25.0,1.0,27.8,26.4,25.0,1.0,25.9,25.3,25.0,1.0,27.8,27.2,25.0
2023-06-02 00:45:00,25.9,44980.46,32.0,25.4,28.575,27.0,27.0,[27.0],1.0,30.3,26.5,25.0,1.0,25.4,26.9,25.0,1.0,32.0,26.6,26.0,1.0,26.9,26.6,26.0,1.0,32.0,27.0,25.0,1.0,27.9,27.2,25.0,1.0,26.2,26.3,25.0,1.0,27.9,26.7,25.0
2023-06-02 00:50:00,25.9,44762.41,32.0,25.4,28.6,27.0,27.0,[27.0],1.0,30.2,26.5,25.0,1.0,25.4,26.9,25.0,1.0,32.0,27.2,26.0,1.0,27.0,26.7,26.0,1.0,32.0,26.8,25.0,1.0,28.0,26.4,25.0,1.0,26.2,25.6,25.0,1.0,28.0,27.6,25.0
2023-06-02 00:55:00,25.8,44855.85,32.0,25.3,28.5125,26.9,26.9,[26.9],1.0,30.3,26.5,25.0,1.0,25.3,26.9,25.0,1.0,32.0,26.5,26.0,1.0,26.9,26.6,26.0,1.0,32.0,26.6,25.0,1.0,27.7,26.7,25.0,1.0,26.0,25.6,25.0,1.0,27.9,26.8,25.0
2023-06-02 01:00:00,25.9,44910.5,32.1,25.3,28.65,27.1,27.1,[27.1],1.0,30.4,26.5,25.0,1.0,25.3,26.9,25.0,1.0,32.1,26.8,26.0,1.0,27.0,26.7,26.0,1.0,32.1,27.3,25.0,1.0,28.0,27.2,25.0,1.0,26.3,26.2,25.0,1.0,28.0,26.9,25.0
2023-06-02 01:05:00,25.9,44890.28,32.1,25.4,28.5625,26.8,26.8,[26.8],,30.2,,,,25.4,,,,32.1,,,,26.9,,,,32.1,,,,27.9,,,,26.0,,,,27.9,,
2023-06-02 01:10:00,25.8,44813.05,31.9,25.3,28.525,26.9,26.9,[26.9],1.0,30.5,26.5,25.0,1.0,25.3,26.6,25.0,1.0,31.9,26.5,26.0,1.0,26.6,26.3,26.0,1.0,31.9,26.8,25.0,1.0,28.0,27.1,25.0,1.0,26.0,25.9,25.0,1.0,28.0,26.7,25.0
2023-06-02 01:15:00,25.9,44744.78,31.9,25.4,28.65,27.0,27.0,[27.0],1.0,30.6,26.4,25.0,1.0,25.4,26.9,25.0,1.0,31.9,27.0,26.0,1.0,26.8,26.5,26.0,1.0,31.9,27.2,25.0,1.0,28.1,26.8,25.0,1.0,26.4,25.8,25.0,1.0,28.1,27.0,25.0
2023-06-02 01:20:00,26.0,44817.92,32.0,25.3,28.5375,26.8,26.8,[26.8],1.0,30.3,26.5,25.0,1.0,25.3,26.6,25.0,1.0,32.0,26.7,26.0,1.0,26.4,26.3,26.0,1.0,32.0,26.5,25.0,1.0,28.1,26.1,25.0,1.0,26.1,25.3,25.0,1.0,28.1,26.9,25.0
2023-06-02 01:25:00,26.0,44640.04,32.1,25.3,28.6,27.0,27.0,[27.0],1.0,30.3,26.4,25.0,1.0,25.3,26.7,25.0,1.0,32.1,26.7,26.0,1.0,26.5,26.3,26.0,1.0,32.1,26.8,25.0,1.0,28.1,27.2,25.0,1.0,26.3,25.9,25.0,1.0,28.1,27.3,25.0
2023-06-02 01:30:00,25.9,44623.45,32.3,25.3,28.6875,27.1,27.1,[27.1],1.0,30.3,26.4,25.0,1.0,25.3,26.8,25.0,1.0,32.3,27.1,26.0,1.0,26.6,26.5,26.0,1.0,32.3,27.5,25.0,1.0,28.1,26.7,25.0,1.0,26.5,25.8,25.0,1.0,28.1,27.6,25.0
2023-06-02 01:35:00,25.7,44791.69,32.3,25.3,28.6875,26.9,26.9,[26.9],1.0,30.3,26.4,25.0,1.0,25.3,26.5,25.0,1.0,32.3,26.5,26.0,1.0,26.6,26.2,26.0,1.0,32.3,26.6,25.0,1.0,28.1,26.1,25.0,1.0,26.5,25.4,25.0,1.0,28.1,26.6,25.0
2023-06-02 01:40:00,25.7,44736.41,32.1,25.3,28.6375,26.9,26.9,[26.9],1.0,30.3,26.5,25.0,1.0,25.3,26.9,25.0,1.0,32.1,27.3,26.0,1.0,26.8,26.6,26.0,1.0,32.1,27.3,25.0,1.0,28.1,27.0,25.0,1.0,26.3,26.0,25.0,1.0,28.1,27.4,25.0
2023-06-02 01:45:00,25.6,44738.47,31.9,25.3,28.5,26.9,26.9,[26.9],1.0,30.4,26.5,25.0,1.0,25.3,26.7,25.0,1.0,31.9,26.5,26.0,1.0,26.3,26.1,26.0,1.0,31.9,26.9,25.0,1.0,28.1,26.5,25.0,1.0,26.0,25.6,25.0,1.0,28.1,27.7,25.0
2023-06-02 01:50:00,25.7,44730.72,32.0,25.2,28.575,27.1,27.1,[27.1],1.0,30.4,26.5,25.0,1.0,25.2,26.7,25.0,1.0,32.0,26.7,26.0,1.0,26.5,26.3,26.0,1.0,32.0,26.7,25.0,1.0,28.2,26.5,25.0,1.0,26.0,25.7,25.0,1.0,28.3,26.7,25.0
2023-06-02 01:55:00,25.7,44653.4,32.0,25.2,28.5625,26.9,26.9,[26.9],1.0,30.5,26.5,25.0,1.0,25.2,26.5,25.0,1.0,32.0,26.8,26.0,1.0,26.4,26.3,26.0,1.0,32.0,26.6,25.0,1.0,28.1,26.3,25.0,1.0,26.0,25.3,25.0,1.0,28.3,27.3,25.0
2023-06-02 02:00:00,25.7,44922.6,32.0,25.2,28.5375,27.1,27.1,[27.1],1.0,30.2,26.5,25.0,1.0,25.2,26.6,25.0,1.0,32.0,26.6,26.0,1.0,26.4,26.2,26.0,1.0,32.0,26.8,25.0,1.0,28.1,26.2,25.0,1.0,26.2,25.7,25.0,1.0,28.2,26.5,25.0
2023-06-02 02:05:00,25.6,44769.29,32.0,25.2,28.6,27.0,27.0,[27.0],1.0,30.4,26.4,25.0,1.0,25.2,26.7,25.0,1.0,32.0,27.3,26.0,1.0,26.7,26.4,26.0,1.0,32.0,27.5,25.0,1.0,28.1,27.1,25.0,1.0,26.2,25.9,25.0,1.0,28.2,27.4,25.0
2023-06-02 02:10:00,25.6,44739.54,31.9,25.2,28.55,27.0,27.0,[27.0],1.0,30.4,26.4,25.0,1.0,25.2,26.5,25.0,1.0,31.9,26.4,26.0,1.0,26.7,26.1,26.0,1.0,31.9,26.6,25.0,1.0,28.1,26.0,25.0,1.0,26.0,25.3,25.0,1.0,28.2,26.5,25.0
2023-06-02 02:15:00,25.6,44856.02,32.0,25.2,28.55,27.0,27.0,[27.0],1.0,30.1,26.5,25.0,1.0,25.2,26.5,25.0,1.0,32.0,26.9,26.0,1.0,26.6,26.1,26.0,1.0,32.0,27.2,25.0,1.0,28.1,27.1,25.0,1.0,26.1,25.8,25.0,1.0,28.3,26.8,25.0
2023-06-02 02:20:00,25.5,44802.35,32.1,25.2,28.5875,27.2,27.2,[27.2],1.0,30.1,26.5,25.0,1.0,25.2,26.9,25.0,1.0,32.1,27.1,26.0,1.0,26.5,26.5,26.0,1.0,32.1,27.7,25.0,1.0,28.1,29.4,25.0,1.0,26.4,26.2,25.0,1.0,28.2,27.4,25.0
