time,outdoor_t,room_total_power,env_avg,env_h,env_list,3804556_c,3804556_p,3804556_r,3804556_s
2023-06-01 09:15:00,29.4,23.69,28.1,28.1,[28.1],1.0,0.13,28.6,26.0
2023-06-01 09:20:00,29.4,23.65,28.1,28.1,[28.1],1.0,0.12,28.6,26.0
2023-06-01 09:25:00,29.4,23.52,28.0,28.0,[28.0],1.0,0.13,28.6,26.0
2023-06-01 09:30:00,29.4,23.65,28.0,28.0,[28.0],1.0,0.13,28.6,26.0
2023-06-01 09:35:00,29.4,23.62,28.1,28.1,[28.1],1.0,0.13,28.7,26.0
2023-06-01 09:40:00,29.5,23.610000000000003,28.1,28.1,[28.1],1.0,0.13,28.9,26.0
2023-06-01 09:45:00,29.5,23.64,28.1,28.1,[28.1],1.0,0.14,28.9,26.0
2023-06-01 09:50:00,29.5,23.58,27.9,27.9,[27.9],1.0,0.13,28.6,26.0
2023-06-01 09:55:00,29.6,23.65,28.0,28.0,[28.0],1.0,,29.0,26.0
2023-06-01 10:00:00,29.6,23.53,28.0,28.0,[28.0],1.0,0.13,28.8,26.0
2023-06-01 10:05:00,,,,,,,,,
2023-06-01 10:10:00,29.6,23.5,27.9,27.9,[27.9],1.0,0.13,28.8,26.0
2023-06-01 10:15:00,29.7,23.69,27.8,27.8,[27.8],1.0,0.13,29.1,26.0
2023-06-01 10:20:00,29.7,23.44,27.7,27.7,[27.7],1.0,0.13,28.9,26.0
2023-06-01 10:25:00,29.8,23.65,27.8,27.8,[27.8],1.0,0.14,28.8,26.0
2023-06-01 10:30:00,29.8,23.5,27.8,27.8,[27.8],1.0,0.13,29.3,26.0
2023-06-01 10:35:00,29.8,23.57,27.8,27.8,[27.8],1.0,0.13,29.0,26.0
2023-06-01 10:40:00,29.8,23.44,27.7,27.7,[27.7],1.0,0.13,28.7,26.0
2023-06-01 10:45:00,29.8,,,,,,,,
2023-06-01 10:50:00,29.8,23.44,27.9,27.9,[27.9],1.0,0.13,29.0,26.0
2023-06-01 10:55:00,29.8,23.51,27.9,27.9,[27.9],1.0,0.13,29.0,26.0
2023-06-01 11:00:00,29.9,23.49,27.9,27.9,[27.9],1.0,0.14,28.8,26.0
2023-06-01 11:05:00,29.9,23.59,27.9,27.9,[27.9],1.0,0.13,28.6,26.0
2023-06-01 11:10:00,,,,,,,,,
2023-06-01 11:15:00,,,,,,,,,
2023-06-01 11:20:00,,,,,,,,,
2023-06-01 11:25:00,30.1,23.7,27.8,27.8,[27.8],1.0,0.14,28.9,26.0
2023-06-01 11:30:00,30.1,23.84,27.8,27.8,[27.8],1.0,0.14,28.9,26.0
2023-06-01 11:35:00,30.1,23.73,27.8,27.8,[27.8],1.0,0.14,29.0,26.0
2023-06-01 11:40:00,30.2,23.59,27.8,27.8,[27.8],1.0,0.14,28.9,26.0
2023-06-01 11:45:00,30.2,23.78,27.8,27.8,[27.8],1.0,0.14,29.0,26.0
2023-06-01 11:50:00,30.2,23.55,27.8,27.8,[27.8],1.0,0.13,28.7,26.0
2023-06-01 11:55:00,30.3,23.66,27.8,27.8,[27.8],1.0,0.14,28.5,26.0
2023-06-01 12:00:00,30.2,23.68,27.8,27.8,[27.8],1.0,0.13,28.7,26.0
2023-06-01 12:05:00,30.3,23.64,27.8,27.8,[27.8],1.0,0.14,29.1,26.0
2023-06-01 12:10:00,30.3,23.53,27.8,27.8,[27.8],1.0,0.14,28.8,26.0
2023-06-01 12:15:00,30.4,23.8,27.9,27.9,[27.9],1.0,0.14,28.6,26.0
2023-06-01 12:20:00,30.3,23.74,27.8,27.8,[27.8],1.0,0.13,28.7,26.0
2023-06-01 12:25:00,30.4,23.57,27.8,27.8,[27.8],1.0,0.13,29.0,26.0
2023-06-01 12:30:00,30.4,23.52,27.8,27.8,[27.8],1.0,0.13,29.0,26.0
2023-06-01 12:35:00,30.4,23.74,27.7,27.7,[27.7],1.0,0.14,28.4,26.0
2023-06-01 12:40:00,30.4,23.68,27.8,27.8,[27.8],1.0,0.13,28.8,26.0
2023-06-01 12:45:00,30.4,23.73,27.8,27.8,[27.8],1.0,0.13,29.0,26.0
2023-06-01 12:50:00,30.4,23.49,27.8,27.8,[27.8],1.0,0.14,28.9,26.0
2023-06-01 12:55:00,30.4,23.69,27.7,27.7,[27.7],1.0,0.14,28.7,26.0
2023-06-01 13:00:00,30.4,23.79,27.6,27.6,[27.6],1.0,0.14,28.5,26.0
2023-06-01 13:05:00,30.4,23.55,27.8,27.8,[27.8],1.0,0.14,28.9,26.0
2023-06-01 13:10:00,30.4,23.58,27.8,27.8,[27.8],1.0,0.14,28.5,26.0
2023-06-01 13:15:00,30.4,23.7,27.8,27.8,[27.8],1.0,0.14,28.9,26.0
2023-06-01 13:20:00,30.4,23.68,27.8,27.8,[27.8],1.0,0.14,28.9,26.0
2023-06-01 13:25:00,30.4,23.58,27.6,27.6,[27.6],1.0,0.14,28.6,26.0
2023-06-01 13:30:00,30.5,23.7,27.7,27.7,[27.7],1.0,0.14,28.8,26.0
2023-06-01 13:35:00,30.5,23.67,27.7,27.7,[27.7],1.0,0.14,28.9,26.0
2023-06-01 13:40:00,30.5,23.53,27.7,27.7,[27.7],1.0,0.13,28.7,26.0
2023-06-01 13:45:00,30.5,23.72,27.7,27.7,[27.7],1.0,0.14,28.5,26.0
2023-06-01 13:50:00,30.4,23.57,27.7,27.7,[27.7],1.0,0.13,28.6,26.0
2023-06-01 13:55:00,30.6,23.73,27.8,27.8,[27.8],1.0,0.14,28.7,26.0
2023-06-01 14:00:00,30.5,23.540000000000003,27.8,27.8,[27.8],1.0,0.14,29.1,26.0
2023-06-01 14:05:00,30.5,23.5,27.7,27.7,[27.7],1.0,0.13,28.9,26.0
2023-06-01 14:10:00,30.5,23.72,27.7,27.7,[27.7],1.0,0.13,28.5,26.0
2023-06-01 14:15:00,30.6,23.65,27.8,27.8,[27.8],1.0,0.14,28.7,26.0
2023-06-01 14:20:00,30.5,23.7,27.7,27.7,[27.7],1.0,0.14,28.9,26.0
2023-06-01 14:25:00,30.7,23.44,27.7,27.7,[27.7],1.0,0.14,29.1,26.0
2023-06-01 14:30:00,30.6,23.5,27.7,27.7,[27.7],1.0,0.14,28.8,26.0
2023-06-01 14:35:00,30.6,23.66,27.7,27.7,[27.7],1.0,0.14,28.7,26.0
2023-06-01 14:40:00,30.4,23.6,27.7,27.7,[27.7],1.0,0.13,29.1,26.0
2023-06-01 14:45:00,30.4,23.47,27.6,27.6,[27.6],1.0,0.14,29.0,26.0
2023-06-01 14:50:00,30.4,23.67,27.6,27.6,[27.6],1.0,0.14,28.9,26.0
2023-06-01 14:55:00,30.4,23.64,27.7,27.7,[27.7],1.0,0.13,29.1,26.0
2023-06-01 15:00:00,30.4,23.72,27.8,27.8,[27.8],1.0,0.14,28.7,26.0
2023-06-01 15:05:00,30.4,23.49,27.8,27.8,[27.8],1.0,0.13,28.7,26.0
2023-06-01 15:10:00,30.4,23.67,27.8,27.8,[27.8],1.0,0.14,28.7,26.0
2023-06-01 15:15:00,30.4,23.450000000000003,27.6,27.6,[27.6],1.0,0.13,29.1,26.0
2023-06-01 15:20:00,30.4,23.72,27.7,27.7,[27.7],1.0,0.14,28.5,26.0
2023-06-01 15:25:00,30.4,23.51,27.8,27.8,[27.8],1.0,0.14,29.0,26.0
2023-06-01 15:30:00,30.4,23.540000000000003,27.8,27.8,[27.8],1.0,0.14,28.7,26.0
2023-06-01 15:35:00,30.4,23.73,27.6,27.6,[27.6],1.0,0.14,28.7,26.0
2023-06-01 15:40:00,30.3,23.69,27.6,27.6,[27.6],1.0,0.14,29.0,26.0
2023-06-01 15:45:00,30.4,23.66,27.7,27.7,[27.7],1.0,0.13,28.8,26.0
2023-06-01 15:50:00,30.2,23.55,27.8,27.8,[27.8],1.0,0.13,29.0,26.0
2023-06-01 15:55:00,30.4,23.68,27.7,27.7,[27.7],1.0,0.13,28.5,26.0
2023-06-01 16:00:00,30.4,23.56,27.7,27.7,[27.7],1.0,0.14,29.0,26.0
2023-06-01 16:05:00,30.4,23.72,27.8,27.8,[27.8],1.0,0.13,28.7,26.0
2023-06-01 16:10:00,30.4,23.62,27.6,27.6,[27.6],1.0,0.14,29.0,26.0
2023-06-01 16:15:00,30.4,23.49,27.8,27.8,[27.8],1.0,0.13,29.2,26.0
2023-06-01 16:20:00,30.4,23.58,27.6,27.6,[27.6],1.0,0.13,28.8,26.0
2023-06-01 16:25:00,30.4,23.67,27.7,27.7,[27.7],1.0,0.14,29.0,26.0
2023-06-01 16:30:00,30.4,23.68,27.7,27.7,[27.7],1.0,0.14,29.0,26.0
2023-06-01 16:35:00,30.4,23.700000000000003,27.7,27.7,[27.7],1.0,0.14,28.8,26.0
2023-06-01 16:40:00,30.4,23.7,27.7,27.7,[27.7],1.0,0.14,28.8,26.0
2023-06-01 16:45:00,30.4,23.78,27.7,27.7,[27.7],1.0,0.14,28.7,26.0
2023-06-01 16:50:00,30.4,23.57,27.7,27.7,[27.7],1.0,0.14,29.2,26.0
2023-06-01 16:55:00,30.4,23.69,27.6,27.6,[27.6],1.0,0.14,28.8,26.0
2023-06-01 17:00:00,30.4,23.65,27.7,27.7,[27.7],1.0,0.14,29.2,26.0
2023-06-01 17:05:00,30.4,23.71,27.7,27.7,[27.7],1.0,0.14,29.0,26.0
2023-06-01 17:10:00,30.4,23.68,27.7,27.7,[27.7],1.0,0.14,28.9,26.0
2023-06-01 17:15:00,30.4,23.79,27.7,27.7,[27.7],1.0,0.14,28.7,26.0
2023-06-01 17:20:00,30.4,23.71,27.8,27.8,[27.8],1.0,0.14,29.1,26.0
2023-06-01 17:25:00,30.4,23.630000000000003,27.8,27.8,[27.8],1.0,0.14,29.1,26.0
2023-06-01 17:30:00,30.4,23.68,27.8,27.8,[27.8],1.0,0.14,28.9,26.0
2023-06-01 17:35:00,30.4,23.56,27.8,27.8,[27.8],1.0,0.13,29.1,26.0
2023-06-01 17:40:00,30.4,23.78,27.7,27.7,[27.7],1.0,0.14,28.9,26.0
2023-06-01 17:45:00,30.4,23.88,27.7,27.7,[27.7],1.0,0.13,29.1,26.0
2023-06-01 17:50:00,30.4,23.74,27.8,27.8,[27.8],1.0,0.13,28.8,26.0
2023-06-01 17:55:00,30.3,23.48,27.7,27.7,[27.7],1.0,0.13,29.2,26.0
2023-06-01 18:00:00,30.3,23.52,27.7,27.7,[27.7],1.0,0.13,28.9,26.0
2023-06-01 18:05:00,30.3,23.67,27.6,27.6,[27.6],1.0,0.13,28.9,26.0
2023-06-01 18:10:00,30.2,23.52,27.7,27.7,[27.7],1.0,0.13,29.2,26.0
2023-06-01 18:15:00,30.2,23.69,27.8,27.8,[27.8],1.0,0.13,28.8,26.0
2023-06-01 18:20:00,30.2,23.76,27.8,27.8,[27.8],1.0,0.13,29.0,26.0
2023-06-01 18:25:00,30.2,23.76,27.7,27.7,[27.7],1.0,0.13,28.7,26.0
2023-06-01 18:30:00,30.2,23.73,27.8,27.8,[27.8],1.0,0.13,28.9,26.0
2023-06-01 18:35:00,30.2,23.78,27.8,27.8,[27.8],1.0,0.13,28.8,26.0
2023-06-01 18:40:00,30.2,23.74,27.7,27.7,[27.7],1.0,0.13,29.2,26.0
2023-06-01 18:45:00,30.1,23.540000000000003,27.7,27.7,[27.7],1.0,0.13,28.8,26.0
2023-06-01 18:50:00,30.1,23.74,27.7,27.7,[27.7],1.0,0.13,29.0,26.0
2023-06-01 18:55:00,30.1,23.77,27.8,27.8,[27.8],1.0,0.13,28.8,26.0
2023-06-01 19:00:00,30.1,23.72,27.9,27.9,[27.9],1.0,0.13,28.7,26.0
2023-06-01 19:05:00,30.1,23.6,27.8,27.8,[27.8],1.0,0.13,29.2,26.0
2023-06-01 19:10:00,30.0,23.74,27.8,27.8,[27.8],1.0,0.13,28.6,26.0
2023-06-01 19:15:00,30.0,23.58,27.9,27.9,[27.9],1.0,0.13,29.1,26.0
2023-06-01 19:20:00,30.0,23.73,27.7,27.7,[27.7],1.0,0.13,28.5,26.0
2023-06-01 19:25:00,30.0,23.71,27.7,27.7,[27.7],1.0,0.13,28.9,26.0
2023-06-01 19:30:00,30.0,23.71,27.8,27.8,[27.8],1.0,0.13,29.2,26.0
2023-06-01 19:35:00,29.9,23.67,27.7,27.7,[27.7],1.0,0.13,29.1,26.0
2023-06-01 19:40:00,29.9,23.74,27.8,27.8,[27.8],1.0,0.13,28.8,26.0
2023-06-01 19:45:00,29.9,23.630000000000003,27.8,27.8,[27.8],1.0,0.13,29.1,26.0
2023-06-01 19:50:00,29.9,23.77,27.8,27.8,[27.8],1.0,0.13,28.5,26.0
2023-06-01 19:55:00,29.9,23.93,27.7,27.7,[27.7],1.0,0.13,28.6,26.0
2023-06-01 20:00:00,29.9,23.78,27.9,27.9,[27.9],1.0,0.13,28.7,26.0
2023-06-01 20:05:00,29.9,23.69,27.8,27.8,[27.8],1.0,0.13,28.9,26.0
2023-06-01 20:10:00,29.8,23.630000000000003,27.7,27.7,[27.7],1.0,0.13,28.8,26.0
2023-06-01 20:15:00,29.8,23.92,27.8,27.8,[27.8],1.0,0.13,29.0,26.0
2023-06-01 20:20:00,29.8,23.74,27.8,27.8,[27.8],1.0,0.13,29.0,26.0
2023-06-01 20:25:00,29.8,23.83,27.8,27.8,[27.8],1.0,0.13,28.7,26.0
2023-06-01 20:30:00,29.8,23.77,27.8,27.8,[27.8],1.0,0.13,29.1,26.0
2023-06-01 20:35:00,29.8,23.67,27.7,27.7,[27.7],1.0,0.13,29.0,26.0
2023-06-01 20:40:00,29.8,23.87,27.8,27.8,[27.8],1.0,0.13,28.7,26.0
2023-06-01 20:45:00,29.8,23.6,27.8,27.8,[27.8],1.0,0.13,29.0,26.0
2023-06-01 20:50:00,29.8,23.77,27.8,27.8,[27.8],1.0,0.13,28.5,26.0
2023-06-01 20:55:00,29.7,23.75,27.9,27.9,[27.9],1.0,0.13,29.0,26.0
2023-06-01 21:00:00,29.7,23.79,27.8,27.8,[27.8],1.0,0.13,29.0,26.0
2023-06-01 21:05:00,29.7,23.87,27.8,27.8,[27.8],1.0,0.13,28.7,26.0
2023-06-01 21:10:00,29.7,23.78,27.8,27.8,[27.8],1.0,0.13,28.8,26.0
2023-06-01 21:15:00,29.7,23.85,27.7,27.7,[27.7],1.0,0.13,29.1,26.0
2023-06-01 21:20:00,29.7,23.58,27.7,27.7,[27.7],1.0,0.13,28.8,26.0
2023-06-01 21:25:00,29.7,23.74,27.8,27.8,[27.8],1.0,0.13,28.7,26.0
2023-06-01 21:30:00,29.7,23.65,27.8,27.8,[27.8],1.0,0.13,29.0,26.0
2023-06-01 21:35:00,29.7,23.6,27.8,27.8,[27.8],1.0,0.13,28.4,26.0
2023-06-01 21:40:00,29.7,23.85,27.8,27.8,[27.8],1.0,0.13,28.9,26.0
2023-06-01 21:45:00,29.7,23.62,27.8,27.8,[27.8],1.0,0.13,28.9,26.0
2023-06-01 21:50:00,29.6,23.8,27.9,27.9,[27.9],1.0,0.13,28.6,26.0
2023-06-01 21:55:00,29.6,23.74,27.9,27.9,[27.9],1.0,0.13,28.9,26.0
2023-06-01 22:00:00,29.6,23.79,27.8,27.8,[27.8],1.0,0.13,28.8,26.0
2023-06-01 22:05:00,29.6,23.78,27.8,27.8,[27.8],1.0,0.13,28.4,26.0
2023-06-01 22:10:00,29.6,23.84,27.8,27.8,[27.8],1.0,0.13,28.8,26.0
2023-06-01 22:15:00,29.6,23.75,27.7,27.7,[27.7],1.0,0.13,28.9,26.0
2023-06-01 22:20:00,29.6,23.95,27.8,27.8,[27.8],1.0,0.13,28.5,26.0
2023-06-01 22:25:00,29.6,23.85,27.8,27.8,[27.8],1.0,0.13,28.8,26.0
2023-06-01 22:30:00,29.6,23.6,27.8,27.8,[27.8],1.0,0.13,28.6,26.0
2023-06-01 22:35:00,29.6,23.71,27.9,27.9,[27.9],1.0,0.13,28.8,26.0
2023-06-01 22:40:00,29.5,23.54,27.8,27.8,[27.8],1.0,0.13,28.8,26.0
2023-06-01 22:45:00,29.5,23.8,27.9,27.9,[27.9],1.0,0.13,28.5,26.0
2023-06-01 22:50:00,29.5,23.77,27.7,27.7,[27.7],1.0,0.13,28.7,26.0
2023-06-01 22:55:00,29.5,23.71,27.8,27.8,[27.8],1.0,0.13,29.0,26.0
2023-06-01 23:00:00,29.5,23.61,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-01 23:05:00,29.5,23.71,27.9,27.9,[27.9],1.0,0.13,28.5,26.0
2023-06-01 23:10:00,29.5,23.56,27.9,27.9,[27.9],1.0,0.13,28.7,26.0
2023-06-01 23:15:00,29.5,23.56,27.8,27.8,[27.8],1.0,0.13,29.0,26.0
2023-06-01 23:20:00,29.5,23.7,27.9,27.9,[27.9],1.0,0.13,28.4,26.0
2023-06-01 23:25:00,29.4,23.74,27.9,27.9,[27.9],1.0,0.13,28.8,26.0
2023-06-01 23:30:00,29.5,23.7,28.0,28.0,[28.0],1.0,0.13,28.8,26.0
2023-06-01 23:35:00,29.5,23.58,27.8,27.8,[27.8],1.0,0.13,28.4,26.0
2023-06-01 23:40:00,29.4,23.62,27.9,27.9,[27.9],1.0,0.13,28.8,26.0
2023-06-01 23:45:00,29.4,23.72,27.8,27.8,[27.8],1.0,0.13,28.8,26.0
2023-06-01 23:50:00,29.4,23.61,27.9,27.9,[27.9],1.0,0.13,28.9,26.0
2023-06-01 23:55:00,29.4,23.64,28.0,28.0,[28.0],1.0,0.13,28.8,26.0
2023-06-02 00:00:00,29.3,23.45,27.9,27.9,[27.9],1.0,0.13,28.7,26.0
2023-06-02 00:05:00,29.3,23.58,27.8,27.8,[27.8],1.0,0.13,28.7,26.0
2023-06-02 00:10:00,29.3,23.46,27.8,27.8,[27.8],1.0,0.12,28.8,26.0
2023-06-02 00:15:00,29.3,23.44,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-02 00:20:00,29.3,23.43,27.9,27.9,[27.9],1.0,0.12,28.5,26.0
2023-06-02 00:25:00,29.3,23.41,28.0,28.0,[28.0],1.0,0.12,28.7,26.0
2023-06-02 00:30:00,29.3,23.22,28.1,28.1,[28.1],1.0,0.12,28.9,26.0
2023-06-02 00:35:00,29.3,23.37,28.1,28.1,[28.1],1.0,0.12,28.7,26.0
2023-06-02 00:40:00,29.3,23.24,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-02 00:45:00,29.2,23.4,27.9,27.9,[27.9],1.0,0.13,28.5,26.0
2023-06-02 00:50:00,29.2,23.39,28.0,28.0,[28.0],1.0,0.12,28.7,26.0
2023-06-02 00:55:00,29.2,23.36,28.0,28.0,[28.0],1.0,0.12,28.7,26.0
2023-06-02 01:00:00,29.2,23.42,28.0,28.0,[28.0],1.0,0.13,28.9,26.0
2023-06-02 01:05:00,29.1,23.200000000000003,27.9,27.9,[27.9],1.0,0.12,28.7,26.0
2023-06-02 01:10:00,29.1,23.22,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-02 01:15:00,29.1,23.22,28.0,28.0,[28.0],,,,
2023-06-02 01:20:00,29.1,23.380000000000003,28.0,28.0,[28.0],1.0,0.12,28.5,26.0
2023-06-02 01:25:00,29.0,23.4,28.1,28.1,[28.1],1.0,0.13,28.7,26.0
2023-06-02 01:30:00,29.0,23.33,28.0,28.0,[28.0],1.0,0.13,28.9,26.0
2023-06-02 01:35:00,29.0,23.200000000000003,28.0,28.0,[28.0],1.0,0.13,28.8,26.0
2023-06-02 01:40:00,29.0,23.35,28.0,28.0,[28.0],1.0,0.13,28.7,26.0
2023-06-02 01:45:00,28.9,23.18,28.1,28.1,[28.1],1.0,0.12,28.6,26.0
2023-06-02 01:50:00,28.9,23.33,28.0,28.0,[28.0],1.0,0.13,28.5,26.0
2023-06-02 01:55:00,28.8,23.31,28.0,28.0,[28.0],1.0,0.13,28.5,26.0
2023-06-02 02:00:00,28.8,23.32,28.0,28.0,[28.0],1.0,0.12,29.0,26.0
2023-06-02 02:05:00,28.8,23.200000000000003,28.0,28.0,[28.0],1.0,0.13,28.8,26.0
2023-06-02 02:10:00,28.8,23.18,28.0,28.0,[28.0],1.0,0.12,28.7,26.0
2023-06-02 02:15:00,28.8,23.19,28.0,28.0,[28.0],1.0,0.13,28.7,26.0
2023-06-02 02:20:00,28.8,23.35,28.0,28.0,[28.0],1.0,0.12,28.7,26.0
2023-06-02 02:25:00,28.8,23.24,28.0,28.0,[28.0],1.0,0.12,28.6,26.0
2023-06-02 02:30:00,28.8,23.380000000000003,28.1,28.1,[28.1],1.0,0.12,28.5,26.0
2023-06-02 02:35:00,28.8,23.36,28.1,28.1,[28.1],1.0,0.12,28.6,26.0
2023-06-02 02:40:00,28.8,23.18,28.0,28.0,[28.0],1.0,0.12,28.4,26.0
2023-06-02 02:45:00,28.8,23.380000000000003,28.1,28.1,[28.1],1.0,0.12,28.7,26.0
2023-06-02 02:50:00,28.7,23.36,28.1,28.1,[28.1],1.0,0.12,28.7,26.0
2023-06-02 02:55:00,28.7,23.18,28.1,28.1,[28.1],1.0,0.12,28.9,26.0
2023-06-02 03:00:00,28.7,23.33,28.1,28.1,[28.1],1.0,0.12,28.8,26.0
2023-06-02 03:05:00,28.7,23.17,28.1,28.1,[28.1],1.0,0.12,29.0,26.0
2023-06-02 03:10:00,28.7,23.3,28.0,28.0,[28.0],1.0,0.12,28.8,26.0
2023-06-02 03:15:00,28.7,23.17,28.1,28.1,[28.1],1.0,0.12,28.7,26.0
2023-06-02 03:20:00,28.7,23.37,28.0,28.0,[28.0],1.0,0.12,28.5,26.0
2023-06-02 03:25:00,28.7,23.27,28.0,28.0,[28.0],1.0,0.12,28.6,26.0
2023-06-02 03:30:00,28.6,23.33,28.1,28.1,[28.1],1.0,0.12,28.6,26.0
2023-06-02 03:35:00,28.6,23.23,28.1,28.1,[28.1],1.0,0.12,28.7,26.0
2023-06-02 03:40:00,28.5,23.31,27.9,27.9,[27.9],1.0,0.12,28.4,26.0
2023-06-02 03:45:00,28.6,23.16,27.9,27.9,[27.9],1.0,0.12,28.4,26.0
2023-06-02 03:50:00,28.5,23.31,28.0,28.0,[28.0],1.0,0.12,28.4,26.0
2023-06-02 03:55:00,28.5,23.29,28.0,28.0,[28.0],1.0,0.12,28.7,26.0
2023-06-02 04:00:00,28.5,23.31,28.0,28.0,[28.0],1.0,0.12,28.5,26.0
2023-06-02 04:05:00,28.5,23.29,28.0,28.0,[28.0],1.0,0.13,28.5,26.0
2023-06-02 04:10:00,28.5,23.16,28.0,28.0,[28.0],1.0,0.12,28.8,26.0
2023-06-02 04:15:00,28.5,23.19,27.9,27.9,[27.9],1.0,0.12,28.7,26.0
2023-06-02 04:20:00,28.4,22.69,28.0,28.0,[28.0],1.0,0.12,28.8,26.0
2023-06-02 04:25:00,28.4,22.81,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-02 04:30:00,28.4,22.73,27.8,27.8,[27.8],1.0,0.12,28.8,26.0
2023-06-02 04:35:00,28.4,22.8,27.9,27.9,[27.9],1.0,0.12,28.9,26.0
2023-06-02 04:40:00,28.4,22.7,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-02 04:45:00,28.4,22.69,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-02 04:50:00,28.3,22.82,27.9,27.9,[27.9],1.0,0.12,28.9,26.0
2023-06-02 04:55:00,28.3,22.68,28.0,28.0,[28.0],1.0,0.12,28.8,26.0
2023-06-02 05:00:00,28.3,22.68,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-02 05:05:00,28.3,22.92,27.9,27.9,[27.9],1.0,0.13,28.8,26.0
2023-06-02 05:10:00,28.2,,28.0,28.0,[28.0],1.0,0.12,28.8,26.0
2023-06-02 05:15:00,28.2,22.91,28.0,28.0,[28.0],1.0,0.12,28.7,26.0
2023-06-02 05:20:00,28.3,22.92,28.0,28.0,[28.0],1.0,0.12,28.7,26.0
2023-06-02 05:25:00,28.2,23.07,28.0,28.0,[28.0],1.0,0.12,28.8,26.0
2023-06-02 05:30:00,28.3,22.96,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-02 05:35:00,28.2,22.91,28.0,28.0,[28.0],1.0,0.12,28.9,26.0
2023-06-02 05:40:00,28.2,22.92,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-02 05:45:00,28.2,22.95,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-02 05:50:00,28.3,23.03,27.9,27.9,[27.9],1.0,0.12,28.6,26.0
2023-06-02 05:55:00,28.3,22.99,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-02 06:00:00,28.2,22.97,28.0,28.0,[28.0],1.0,0.12,28.7,26.0
2023-06-02 06:05:00,28.3,23.22,27.9,27.9,[27.9],1.0,0.12,28.7,26.0
2023-06-02 06:10:00,28.3,23.24,27.9,27.9,[27.9],1.0,0.12,28.6,26.0
2023-06-02 06:15:00,28.3,23.14,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-02 06:20:00,28.3,23.17,27.8,27.8,[27.8],1.0,0.12,28.6,26.0
2023-06-02 06:25:00,28.2,23.15,27.9,27.9,[27.9],1.0,0.12,28.7,26.0
2023-06-02 06:30:00,28.2,23.18,27.9,27.9,[27.9],1.0,0.12,28.7,26.0
2023-06-02 06:35:00,28.2,23.19,28.0,28.0,[28.0],1.0,0.12,28.7,26.0
2023-06-02 06:40:00,28.3,23.26,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-02 06:45:00,28.2,23.33,27.9,27.9,[27.9],1.0,0.12,28.7,26.0
2023-06-02 06:50:00,28.3,23.31,27.9,27.9,[27.9],1.0,0.12,28.7,26.0
2023-06-02 06:55:00,28.4,23.16,27.9,27.9,[27.9],1.0,0.12,28.7,26.0
2023-06-02 07:00:00,28.5,23.3,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-02 07:05:00,28.4,23.53,27.8,27.8,[27.8],1.0,0.12,28.8,26.0
2023-06-02 07:10:00,28.5,23.62,27.9,27.9,[27.9],1.0,0.12,29.0,26.0
2023-06-02 07:15:00,28.5,23.48,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-02 07:20:00,28.5,23.42,27.9,27.9,[27.9],1.0,0.12,28.8,26.0
2023-06-02 07:25:00,28.7,23.46,28.0,28.0,[28.0],1.0,0.12,28.8,26.0
2023-06-02 07:30:00,28.7,23.65,27.9,27.9,[27.9],1.0,0.12,28.6,26.0
2023-06-02 07:35:00,28.8,23.58,27.9,27.9,[27.9],1.0,0.12,28.7,26.0
2023-06-02 07:40:00,28.8,23.48,27.9,27.9,[27.9],1.0,0.13,28.7,26.0
2023-06-02 07:45:00,28.8,23.63,27.9,27.9,[27.9],1.0,0.13,28.8,26.0
2023-06-02 07:50:00,28.7,23.62,28.0,28.0,[28.0],1.0,0.12,28.9,26.0
2023-06-02 07:55:00,28.8,23.56,28.0,28.0,[28.0],1.0,0.12,28.9,26.0
2023-06-02 08:00:00,28.9,23.65,27.9,27.9,[27.9],1.0,0.13,28.8,26.0
2023-06-02 08:05:00,28.9,23.49,28.0,28.0,[28.0],1.0,0.13,28.9,26.0
2023-06-02 08:10:00,28.9,23.65,27.9,27.9,[27.9],1.0,0.12,28.9,26.0
2023-06-02 08:15:00,28.9,23.68,27.9,27.9,[27.9],1.0,0.13,28.8,26.0
2023-06-02 08:20:00,28.9,23.62,28.0,28.0,[28.0],1.0,0.13,29.0,26.0
2023-06-02 08:25:00,28.9,23.78,27.9,27.9,[27.9],1.0,0.13,29.1,26.0
2023-06-02 08:30:00,28.9,23.5,27.9,27.9,[27.9],1.0,0.13,29.1,26.0
